latimeria_chalumnae ENSLACG00000007561
cebus_capucinus ENSCCAG00000031333
aotus_nancymaae ENSANAG00000033065
callithrix_jacchus ENSCJAG00000014047
carlito_syrichta ENSTSYG00000011838
propithecus_coquereli ENSPCOG00000013926
microcebus_murinus ENSMICG00000010285
prolemur_simus ENSPSMG00000025922
otolemur_garnettii ENSOGAG00000009138
myotis_lucifugus ENSMLUG00000017404
pteropus_vampyrus ENSPVAG00000007928
equus_asinus ENSEASG00005019899
equus_caballus ENSECAG00000016916
capra_hircus ENSCHIG00000025662
ovis_aries ENSOARG00000019293
bos_indicus ENSBIXG00005024925
bos_indicus ENSBIXG00000025371
bos_taurus ENSBTAG00000020616
bos_mutus ENSBMUG00000025063
bison_bison ENSBBBG00000020287
tursiops_truncatus ENSTTRG00000004354
sus_scrofa ENSSSCG00000009432
ursus_americanus ENSUAMG00000017067
ursus_maritimus ENSUMAG00000013632
ailuropoda_melanoleuca ENSAMEG00000016226
canis_lupus ENSCAFG00020023838
canis_lupus ENSCAFG00000011816
vulpes_vulpes ENSVVUG00000025429
neovison_vison ENSNVIG00000005206
mustela_putorius ENSMPUG00000005522
panthera_tigris ENSPTIG00000000304
panthera_pardus ENSPPRG00000022746
felis_catus ENSFCAG00000002072
erinaceus_europaeus ENSEEUG00000003518
lonchura_striata ENSLSDG00000006095
taeniopygia_guttata ENSTGUG00000007464
serinus_canaria ENSSCAG00000003157
zonotrichia_albicollis ENSZALG00000011403
junco_hyemalis ENSJHYG00000016494
ficedula_albicollis ENSFALG00000013560
cyanistes_caeruleus ENSCCEG00000019789
parus_major ENSPMJG00000017102
lepidothrix_coronata ENSLCOG00000007623
manacus_vitellinus ENSMVIG00005015311
calidris_pygmaea ENSCPGG00000010629
calidris_pugnax ENSCPUG00000018845
melopsittacus_undulatus ENSMUNG00000003352
gallus_gallus ENSGALG00000001730
meleagris_gallopavo ENSMGAG00000001549
coturnix_japonica ENSCJPG00005016296
numida_meleagris ENSNMEG00000015936
anser_brachyrhynchus ENSABRG00000002845
apteryx_haastii ENSAHAG00000015843
apteryx_owenii ENSAOWG00000011185
apteryx_rowi ENSARWG00000002581
nothoprocta_perdicaria ENSNPEG00000013049
dromaius_novaehollandiae ENSDNVG00000018539
crocodylus_porosus ENSCPRG00005008632
gopherus_agassizii ENSGAGG00000001299
chelonoidis_abingdonii ENSCABG00000018227
chrysemys_picta ENSCPBG00000017516
pelodiscus_sinensis ENSPSIG00000003268
pogona_vitticeps ENSPVIG00000023954
anolis_carolinensis ENSACAG00000005773
notechis_scutatus ENSNSUG00000012016
salvator_merianae ENSSMRG00000021997
sphenodon_punctatus ENSSPUG00000014670
xenopus_tropicalis ENSXETG00000018230
erpetoichthys_calabaricus ENSECRG00000008116
lepisosteus_oculatus ENSLOCG00000009226
scleropages_formosus ENSSFOG00015016554
paramormyrops_kingsleyae ENSPKIG00000012019
amphilophus_citrinellus ENSACIG00000007033
oryzias_latipes ENSORLG00015002677
hippocampus_comes ENSHCOG00000018021
manacus_vitellinus ENSMVIG00005015552
denticeps_clupeoides ENSDCDG00000032514
clupea_harengus ENSCHAG00000023771
hucho_hucho ENSHHUG00000032443
hucho_hucho ENSHHUG00000042220
esox_lucius ENSELUG00000007610
tetraodon_nigroviridis ENSTNIG00000011194
tetraodon_nigroviridis ENSTNIG00000011195
mola_mola ENSMMOG00000009571
labrus_bergylta ENSLBEG00000013981
cottoperca_gobio ENSCGOG00000015637
gasterosteus_aculeatus ENSGACG00000004826
larimichthys_crocea ENSLCRG00005000665
amphiprion_ocellaris ENSAOCG00000020435
amphiprion_percula ENSAPEG00000019414
acanthochromis_polyacanthus ENSAPOG00000008566
stegastes_partitus ENSSPAG00000011592
neolamprologus_brichardi ENSNBRG00000008555
neolamprologus_brichardi ENSNBRG00000008578
haplochromis_burtoni ENSHBUG00000016587
haplochromis_burtoni ENSHBUG00000018761
maylandia_zebra ENSMZEG00005002330
pundamilia_nyererei ENSPNYG00000023183
astatotilapia_calliptera ENSACLG00000009269
oreochromis_niloticus ENSONIG00000017245
amphilophus_citrinellus ENSACIG00000007048
amphilophus_citrinellus ENSACIG00000007085
fundulus_heteroclitus ENSFHEG00000008996
cyprinodon_variegatus ENSCVAG00000017130
fundulus_heteroclitus ENSFHEG00000008953
poecilia_reticulata ENSPREG00000021706
poecilia_reticulata ENSPREG00000021727
poecilia_latipinna ENSPLAG00000017469
gambusia_affinis ENSGAFG00000005147
gambusia_affinis ENSGAFG00000005171
xiphophorus_couchianus ENSXCOG00000012519
xiphophorus_couchianus ENSXCOG00000012517
poecilia_mexicana ENSPMEG00000000700
poecilia_formosa ENSPFOG00000006883
xiphophorus_maculatus ENSXMAG00000000797
kryptolebias_marmoratus ENSKMAG00000004854
hippocampus_comes ENSHCOG00000006714
mastacembelus_armatus ENSMAMG00000018290
monopterus_albus ENSMALG00000019550
anabas_testudineus ENSATEG00000019500
scophthalmus_maximus ENSSMAG00000005056
scophthalmus_maximus ENSSMAG00000005021
seriola_dumerili ENSSDUG00000005284
seriola_lalandi ENSSLDG00000005990
lates_calcarifer ENSLCAG00010001852
cynoglossus_semilaevis ENSCSEG00000009396
gouania_willdenowi ENSGWIG00000009708
periophthalmus_magnuspinnatus ENSPMGG00000018055
hippocampus_comes ENSHCOG00000006685
oryzias_melastigma ENSOMEG00000000418
oryzias_latipes ENSORLG00015012870
gadus_morhua ENSGMOG00000015563
astyanax_mexicanus ENSAMXG00000002933
astyanax_mexicanus ENSAMXG00005002526
pygocentrus_nattereri ENSPNAG00000014511
electrophorus_electricus ENSEEEG00000022048
ictalurus_punctatus ENSIPUG00000001794
danio_rerio ENSDARG00000113111
petromyzon_marinus ENSPMAG00000008227
