calidris_pugnax ENSCPUG00000017885
fukomys_damarensis ENSFDAG00000017601
ictidomys_tridecemlineatus ENSSTOG00000019749
spermophilus_dauricus ENSSDAG00000006169
urocitellus_parryii ENSUPAG00010005954
marmota_marmota_marmota ENSMMMG00000011361
ochotona_princeps ENSOPRG00000002263
oryctolagus_cuniculus ENSOCUG00000001390
pan_troglodytes ENSPTRG00000014746
pan_paniscus ENSPPAG00000035295
homo_sapiens ENSG00000144674
gorilla_gorilla ENSGGOG00000023859
pongo_abelii ENSPPYG00000014019
nomascus_leucogenys ENSNLEG00000005062
theropithecus_gelada ENSTGEG00000019992
papio_anubis ENSPANG00000019565
mandrillus_leucophaeus ENSMLEG00000029630
cercocebus_atys ENSCATG00000033265
macaca_fascicularis ENSMFAG00000043322
macaca_mulatta ENSMMUG00000021918
macaca_nemestrina ENSMNEG00000028430
chlorocebus_sabaeus ENSCSAG00000014165
piliocolobus_tephrosceles ENSPTEG00000022487
colobus_angolensis_palliatus ENSCANG00000038421
rhinopithecus_bieti ENSRBIG00000044412
rhinopithecus_roxellana ENSRROG00000038625
cebus_capucinus ENSCCAG00000021163
saimiri_boliviensis_boliviensis ENSSBOG00000020464
aotus_nancymaae ENSANAG00000023104
callithrix_jacchus ENSCJAG00000012602
carlito_syrichta ENSTSYG00000032817
propithecus_coquereli ENSPCOG00000022462
prolemur_simus ENSPSMG00000015608
microcebus_murinus ENSMICG00000049427
otolemur_garnettii ENSOGAG00000027706
equus_caballus ENSECAG00000013495
equus_asinus_asinus ENSEASG00005007416
erinaceus_europaeus ENSEEUG00000007226
pteropus_vampyrus ENSPVAG00000004166
myotis_lucifugus ENSMLUG00000017340
bos_taurus ENSBTAG00000016563
bos_mutus ENSBMUG00000019030
bison_bison_bison ENSBBBG00000019820
ovis_aries ENSOARG00000000286
capra_hircus ENSCHIG00000016192
tursiops_truncatus ENSTTRG00000005348
sus_scrofa ENSSSCG00000011243
vicugna_pacos ENSVPAG00000006831
ursus_americanus ENSUAMG00000017487
ursus_maritimus ENSUMAG00000006181
ailuropoda_melanoleuca ENSAMEG00000017880
mustela_putorius_furo ENSMPUG00000002897
neovison_vison ENSNVIG00000024943
canis_lupus_dingo ENSCAFG00020001298
canis_lupus_dingo ENSCAFG00020001354
canis_lupus_familiaris ENSCAFG00000004806
vulpes_vulpes ENSVVUG00000006576
panthera_pardus ENSPPRG00000008769
panthera_tigris_altaica ENSPTIG00000020263
felis_catus ENSFCAG00000002280
dasypus_novemcinctus ENSDNOG00000049325
loxodonta_africana ENSLAFG00000001167
procavia_capensis ENSPCAG00000010246
echinops_telfairi ENSETEG00000020166
notamacropus_eugenii ENSMEUG00000014114
phascolarctos_cinereus ENSPCIG00000021589
sarcophilus_harrisii ENSSHAG00000012667
monodelphis_domestica ENSMODG00000013315
ornithorhynchus_anatinus ENSOANG00000011604
ornithorhynchus_anatinus ENSOANG00000021635
xenopus_tropicalis ENSXETG00000023419
latimeria_chalumnae ENSLACG00000010547
mastacembelus_armatus ENSMAMG00000021562
anabas_testudineus ENSATEG00000019186
scophthalmus_maximus ENSSMAG00000008299
cynoglossus_semilaevis ENSCSEG00000012284
seriola_dumerili ENSSDUG00000006326
seriola_lalandi_dorsalis ENSSLDG00000021666
amphiprion_ocellaris ENSAOCG00000004904
acanthochromis_polyacanthus ENSAPOG00000002840
stegastes_partitus ENSSPAG00000020619
astatotilapia_calliptera ENSACLG00000000164
pundamilia_nyererei ENSPNYG00000018282
haplochromis_burtoni ENSHBUG00000009893
maylandia_zebra ENSMZEG00005006667
neolamprologus_brichardi ENSNBRG00000015260
oreochromis_niloticus ENSONIG00000009865
amphiprion_percula ENSAPEG00000014358
amphiprion_percula ENSAPEG00000014366
amphilophus_citrinellus ENSACIG00000021728
amphilophus_citrinellus ENSACIG00000021721
amphilophus_citrinellus ENSACIG00000021743
xiphophorus_maculatus ENSXMAG00000026123
xiphophorus_couchianus ENSXCOG00000011684
gambusia_affinis ENSGAFG00000006861
poecilia_formosa ENSPFOG00000015528
poecilia_mexicana ENSPMEG00000021001
poecilia_latipinna ENSPLAG00000002538
poecilia_reticulata ENSPREG00000023109
cyprinodon_variegatus ENSCVAG00000009407
fundulus_heteroclitus ENSFHEG00000006230
kryptolebias_marmoratus ENSKMAG00000016380
oryzias_latipes ENSORLG00000022394
oryzias_latipes ENSORLG00000029511
oryzias_latipes ENSORLG00000027825
oryzias_latipes ENSORLG00020017615
oryzias_melastigma ENSOMEG00000001329
labrus_bergylta ENSLBEG00000016368
labrus_bergylta ENSLBEG00000016311
labrus_bergylta ENSLBEG00000016334
tetraodon_nigroviridis ENSTNIG00000016606
takifugu_rubripes ENSTRUG00000013343
mola_mola ENSMMOG00000003490
gasterosteus_aculeatus ENSGACG00000005370
monopterus_albus ENSMALG00000001826
monopterus_albus ENSMALG00000001863
mola_mola ENSMMOG00000003496
mola_mola ENSMMOG00000003492
oryzias_latipes_asm223469v1 ENSORLG00015001867
oryzias_latipes_asm223469v1 ENSORLG00015001836
acanthochromis_polyacanthus ENSAPOG00000022770
acanthochromis_polyacanthus ENSAPOG00000022787
hippocampus_comes ENSHCOG00000012610
periophthalmus_magnuspinnatus ENSPMGG00000001783
gadus_morhua ENSGMOG00000015893
esox_lucius ENSELUG00000012185
pygocentrus_nattereri ENSPNAG00000009695
astyanax_mexicanus ENSAMXG00000013535
ictalurus_punctatus ENSIPUG00000018043
danio_rerio ENSDARG00000075331
scleropages_formosus ENSSFOG00015007367
paramormyrops_kingsleyae ENSPKIG00000021205
lepisosteus_oculatus ENSLOCG00000004917
petromyzon_marinus ENSPMAG00000008833
eptatretus_burgeri ENSEBUG00000013236
ciona_intestinalis ENSCING00000014381
drosophila_melanogaster FBgn0034854
