mola_mola ENSMMOG00000021033
seriola_lalandi_dorsalis ENSSLDG00000023350
scophthalmus_maximus ENSSMAG00000000224
monopterus_albus ENSMALG00000010409
mastacembelus_armatus ENSMAMG00000014586
amphiprion_ocellaris ENSAOCG00000004542
amphiprion_percula ENSAPEG00000012483
acanthochromis_polyacanthus ENSAPOG00000011023
stegastes_partitus ENSSPAG00000015448
pundamilia_nyererei ENSPNYG00000013996
astatotilapia_calliptera ENSACLG00000002283
maylandia_zebra ENSMZEG00005013664
neolamprologus_brichardi ENSNBRG00000017349
oreochromis_niloticus ENSONIG00000002879
gasterosteus_aculeatus ENSGACG00000008011
periophthalmus_magnuspinnatus ENSPMGG00000011631
gadus_morhua ENSGMOG00000009745
esox_lucius ENSELUG00000006864
pygocentrus_nattereri ENSPNAG00000017239
astyanax_mexicanus ENSAMXG00000037660
ictalurus_punctatus ENSIPUG00000001855
paramormyrops_kingsleyae ENSPKIG00000019906
scleropages_formosus ENSSFOG00015000747
lepisosteus_oculatus ENSLOCG00000003533
cyanistes_caeruleus ENSCCEG00000014004
parus_major ENSPMJG00000013740
ficedula_albicollis ENSFALG00000002140
taeniopygia_guttata ENSTGUG00000008357
lonchura_striata_domestica ENSLSDG00000017127
serinus_canaria ENSSCAG00000006008
zonotrichia_albicollis ENSZALG00000002239
junco_hyemalis ENSJHYG00000013530
manacus_vitellinus ENSMVIG00005003350
lepidothrix_coronata ENSLCOG00000000332
calidris_pygmaea ENSCPGG00000002078
calidris_pugnax ENSCPUG00000005693
melopsittacus_undulatus ENSMUNG00000002313
anser_brachyrhynchus ENSABRG00000019261
anas_platyrhynchos_platyrhynchos ENSAPLG00000023971
gallus_gallus ENSGALG00000013180
coturnix_japonica ENSCJPG00005014816
numida_meleagris ENSNMEG00000008912
meleagris_gallopavo ENSMGAG00000007061
numida_meleagris ENSNMEG00000008866
apteryx_owenii ENSAOWG00000007119
apteryx_rowi ENSARWG00000012942
apteryx_haastii ENSAHAG00000004425
dromaius_novaehollandiae ENSDNVG00000007452
nothoprocta_perdicaria ENSNPEG00000005761
crocodylus_porosus ENSCPRG00005014172
gopherus_agassizii ENSGAGG00000012986
chelonoidis_abingdonii ENSCABG00000006561
chrysemys_picta_bellii ENSCPBG00000015980
pelodiscus_sinensis ENSPSIG00000011776
pogona_vitticeps ENSPVIG00000016313
salvator_merianae ENSSMRG00000015183
phascolarctos_cinereus ENSPCIG00000000306
notamacropus_eugenii ENSMEUG00000002114
sarcophilus_harrisii ENSSHAG00000015730
monodelphis_domestica ENSMODG00000000921
loxodonta_africana ENSLAFG00000006023
procavia_capensis ENSPCAG00000014614
pan_troglodytes ENSPTRG00000016695
pan_paniscus ENSPPAG00000031319
gorilla_gorilla ENSGGOG00000038696
homo_sapiens ENSG00000164363
pongo_abelii ENSPPYG00000015314
nomascus_leucogenys ENSNLEG00000011105
piliocolobus_tephrosceles ENSPTEG00000003229
theropithecus_gelada ENSTGEG00000000205
papio_anubis ENSPANG00000014913
mandrillus_leucophaeus ENSMLEG00000023403
macaca_nemestrina ENSMNEG00000035364
macaca_mulatta ENSMMUG00000010938
macaca_fascicularis ENSMFAG00000029794
chlorocebus_sabaeus ENSCSAG00000017392
colobus_angolensis_palliatus ENSCANG00000031205
piliocolobus_tephrosceles ENSPTEG00000009807
rhinopithecus_bieti ENSRBIG00000034395
rhinopithecus_roxellana ENSRROG00000033156
cebus_capucinus ENSCCAG00000033077
saimiri_boliviensis_boliviensis ENSSBOG00000025040
callithrix_jacchus ENSCJAG00000036709
aotus_nancymaae ENSANAG00000031192
carlito_syrichta ENSTSYG00000031900
microcebus_murinus ENSMICG00000010877
prolemur_simus ENSPSMG00000010391
propithecus_coquereli ENSPCOG00000013868
otolemur_garnettii ENSOGAG00000013173
castor_canadensis ENSCCNG00000019721
dipodomys_ordii ENSDORG00000011176
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019590
mus_spicilegus ENSMSIG00000016330
mus_musculus ENSMUSG00000021612
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018706
mus_pahari MGP_PahariEiJ_G0015787
rattus_norvegicus ENSRNOG00000016253
meriones_unguiculatus ENSMUGG00000016318
peromyscus_maniculatus_bairdii ENSPEMG00000008103
microtus_ochrogaster ENSMOCG00000014604
cricetulus_griseus_chok1gshd ENSCGRG00001012926
cricetulus_griseus_crigri-picr ENSCGRG00015008563
cricetulus_griseus_crigri ENSCGRG00000000437
mesocricetus_auratus ENSMAUG00000007818
nannospalax_galili ENSNGAG00000000073
jaculus_jaculus ENSJJAG00000013974
cavia_aperea ENSCAPG00000011054
cavia_porcellus ENSCPOG00000010570
octodon_degus ENSODEG00000018351
chinchilla_lanigera ENSCLAG00000004695
heterocephalus_glaber_female ENSHGLG00000005033
heterocephalus_glaber_male ENSHGLG00100004933
fukomys_damarensis ENSFDAG00000012851
ictidomys_tridecemlineatus ENSSTOG00000024668
urocitellus_parryii ENSUPAG00010011288
spermophilus_dauricus ENSSDAG00000001263
marmota_marmota_marmota ENSMMMG00000016257
oryctolagus_cuniculus ENSOCUG00000022924
oryctolagus_cuniculus ENSOCUG00000023494
ochotona_princeps ENSOPRG00000008030
ursus_americanus ENSUAMG00000013979
ursus_maritimus ENSUMAG00000021793
ailuropoda_melanoleuca ENSAMEG00000010403
neovison_vison ENSNVIG00000024290
mustela_putorius_furo ENSMPUG00000008930
canis_lupus_familiaris ENSCAFG00000010459
canis_lupus_dingo ENSCAFG00020022926
vulpes_vulpes ENSVVUG00000022215
panthera_pardus ENSPPRG00000011628
panthera_tigris_altaica ENSPTIG00000008921
felis_catus ENSFCAG00000009542
equus_asinus_asinus ENSEASG00005018374
equus_caballus ENSECAG00000014930
bos_taurus ENSBTAG00000012559
bos_mutus ENSBMUG00000019941
bison_bison_bison ENSBBBG00000000711
capra_hircus ENSCHIG00000017593
sus_scrofa ENSSSCG00000017117
tursiops_truncatus ENSTTRG00000003824
pteropus_vampyrus ENSPVAG00000006271
erinaceus_europaeus ENSEEUG00000009188
myotis_lucifugus ENSMLUG00000012527
sorex_araneus ENSSARG00000009378
ornithorhynchus_anatinus ENSOANG00000014449
piliocolobus_tephrosceles ENSPTEG00000009842
latimeria_chalumnae ENSLACG00000001810
eptatretus_burgeri ENSEBUG00000002391
eptatretus_burgeri ENSEBUG00000000376
petromyzon_marinus ENSPMAG00000007706
