caenorhabditis_elegans_strain_n2 WBGene00008458
ursus_americanus ENSUAMG00000018647
ailuropoda_melanoleuca ENSAMEG00000003223
canis_lupus_dingo ENSCAFG00020019024
vulpes_vulpes ENSVVUG00000001719
canis_lupus_dingo ENSCAFG00020019246
mustela_putorius_furo ENSMPUG00000014588
neovison_vison ENSNVIG00000015254
panthera_tigris_altaica ENSPTIG00000016613
panthera_pardus ENSPPRG00000004638
felis_catus ENSFCAG00000031227
equus_caballus ENSECAG00000015185
equus_asinus_asinus ENSEASG00005017989
bos_mutus ENSBMUG00000023982
bos_taurus ENSBTAG00000046192
bison_bison_bison ENSBBBG00000013254
ovis_aries ENSOARG00000005659
capra_hircus ENSCHIG00000017952
tursiops_truncatus ENSTTRG00000002879
sus_scrofa ENSSSCG00000037053
nannospalax_galili ENSNGAG00000015441
peromyscus_maniculatus_bairdii ENSPEMG00000030708
meriones_unguiculatus ENSMUGG00000005235
meriones_unguiculatus ENSMUGG00000005174
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019724
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018845
mus_spicilegus ENSMSIG00000002090
rattus_norvegicus ENSRNOG00000039848
rattus_norvegicus ENSRNOG00000026813
peromyscus_maniculatus_bairdii ENSPEMG00000026043
peromyscus_maniculatus_bairdii ENSPEMG00000030479
microtus_ochrogaster ENSMOCG00000016275
cricetulus_griseus_crigri ENSCGRG00000009344
cricetulus_griseus_chok1gshd ENSCGRG00001016427
cricetulus_griseus_crigri-picr ENSCGRG00015006506
mesocricetus_auratus ENSMAUG00000002440
nannospalax_galili ENSNGAG00000016814
mus_spicilegus ENSMSIG00000014786
cricetulus_griseus_crigri-picr ENSCGRG00015014194
jaculus_jaculus ENSJJAG00000024099
heterocephalus_glaber_female ENSHGLG00000001368
heterocephalus_glaber_male ENSHGLG00100012338
heterocephalus_glaber_female ENSHGLG00000009497
heterocephalus_glaber_male ENSHGLG00100001801
heterocephalus_glaber_female ENSHGLG00000021001
heterocephalus_glaber_male ENSHGLG00100021309
heterocephalus_glaber_male ENSHGLG00100003368
heterocephalus_glaber_male ENSHGLG00100020612
heterocephalus_glaber_female ENSHGLG00000004657
heterocephalus_glaber_female ENSHGLG00000014361
heterocephalus_glaber_male ENSHGLG00100003566
heterocephalus_glaber_male ENSHGLG00100000187
heterocephalus_glaber_female ENSHGLG00000003452
fukomys_damarensis ENSFDAG00000015110
heterocephalus_glaber_male ENSHGLG00100000807
heterocephalus_glaber_female ENSHGLG00000013158
cavia_porcellus ENSCPOG00000026207
cavia_aperea ENSCAPG00000007170
chinchilla_lanigera ENSCLAG00000000359
octodon_degus ENSODEG00000018876
octodon_degus ENSODEG00000016262
dipodomys_ordii ENSDORG00000000225
urocitellus_parryii ENSUPAG00010008366
spermophilus_dauricus ENSSDAG00000004062
ictidomys_tridecemlineatus ENSSTOG00000032417
marmota_marmota_marmota ENSMMMG00000004007
spermophilus_dauricus ENSSDAG00000024806
urocitellus_parryii ENSUPAG00010020386
ictidomys_tridecemlineatus ENSSTOG00000030758
marmota_marmota_marmota ENSMMMG00000000027
urocitellus_parryii ENSUPAG00010021125
spermophilus_dauricus ENSSDAG00000018838
marmota_marmota_marmota ENSMMMG00000023229
ictidomys_tridecemlineatus ENSSTOG00000024448
castor_canadensis ENSCCNG00000022113
oryctolagus_cuniculus ENSOCUG00000027632
oryctolagus_cuniculus ENSOCUG00000020970
ochotona_princeps ENSOPRG00000018281
microcebus_murinus ENSMICG00000036504
microcebus_murinus ENSMICG00000036525
prolemur_simus ENSPSMG00000020149
otolemur_garnettii ENSOGAG00000027736
propithecus_coquereli ENSPCOG00000009623
pan_paniscus ENSPPAG00000039641
pan_troglodytes ENSPTRG00000050389
pan_troglodytes ENSPTRG00000052104
pan_troglodytes ENSPTRG00000047470
pan_troglodytes ENSPTRG00000050266
gorilla_gorilla ENSGGOG00000038762
pan_paniscus ENSPPAG00000028345
pan_troglodytes ENSPTRG00000051977
pan_paniscus ENSPPAG00000031295
gorilla_gorilla ENSGGOG00000042596
nomascus_leucogenys ENSNLEG00000029076
colobus_angolensis_palliatus ENSCANG00000041482
rhinopithecus_roxellana ENSRROG00000035256
macaca_mulatta ENSMMUG00000047663
macaca_fascicularis ENSMFAG00000000998
cercocebus_atys ENSCATG00000032670
papio_anubis ENSPANG00000031849
saimiri_boliviensis_boliviensis ENSSBOG00000033558
cebus_capucinus ENSCCAG00000021405
callithrix_jacchus ENSCJAG00000036421
aotus_nancymaae ENSANAG00000020810
pan_paniscus ENSPPAG00000043237
pan_troglodytes ENSPTRG00000016949
homo_sapiens ENSG00000085231
gorilla_gorilla ENSGGOG00000015545
pongo_abelii ENSPPYG00000015527
nomascus_leucogenys ENSNLEG00000029253
theropithecus_gelada ENSTGEG00000018627
papio_anubis ENSPANG00000018860
macaca_fascicularis ENSMFAG00000039708
mandrillus_leucophaeus ENSMLEG00000034693
rhinopithecus_bieti ENSRBIG00000034939
rhinopithecus_roxellana ENSRROG00000032815
colobus_angolensis_palliatus ENSCANG00000041616
macaca_nemestrina ENSMNEG00000033183
macaca_mulatta ENSMMUG00000043517
cercocebus_atys ENSCATG00000026064
chlorocebus_sabaeus ENSCSAG00000015802
piliocolobus_tephrosceles ENSPTEG00000009465
saimiri_boliviensis_boliviensis ENSSBOG00000034506
cebus_capucinus ENSCCAG00000028189
aotus_nancymaae ENSANAG00000030867
carlito_syrichta ENSTSYG00000036273
dasypus_novemcinctus ENSDNOG00000024524
dasypus_novemcinctus ENSDNOG00000048891
choloepus_hoffmanni ENSCHOG00000012471
xenopus_tropicalis ENSXETG00000018174
latimeria_chalumnae ENSLACG00000010787
petromyzon_marinus ENSPMAG00000000917
eptatretus_burgeri ENSEBUG00000016184
ciona_intestinalis ENSCING00000008938
saccharomyces_cerevisiae YDL166C
