scleropages_formosus ENSSFOG00015019827
cebus_capucinus ENSCCAG00000003189
aotus_nancymaae ENSANAG00000027604
pan_troglodytes ENSPTRG00000016604
pan_paniscus ENSPPAG00000035822
gorilla_gorilla ENSGGOG00000005344
homo_sapiens ENSG00000164117
pongo_abelii ENSPPYG00000015210
nomascus_leucogenys ENSNLEG00000006678
rhinopithecus_bieti ENSRBIG00000030693
rhinopithecus_roxellana ENSRROG00000036641
piliocolobus_tephrosceles ENSPTEG00000006149
colobus_angolensis_palliatus ENSCANG00000032556
macaca_fascicularis ENSMFAG00000034344
macaca_mulatta ENSMMUG00000002331
macaca_nemestrina ENSMNEG00000043927
cercocebus_atys ENSCATG00000042187
mandrillus_leucophaeus ENSMLEG00000034925
papio_anubis ENSPANG00000007876
theropithecus_gelada ENSTGEG00000022223
chlorocebus_sabaeus ENSCSAG00000003092
carlito_syrichta ENSTSYG00000001252
propithecus_coquereli ENSPCOG00000017578
prolemur_simus ENSPSMG00000019948
microcebus_murinus ENSMICG00000009959
jaculus_jaculus ENSJJAG00000000446
oryctolagus_cuniculus ENSOCUG00000008888
ochotona_princeps ENSOPRG00000007608
heterocephalus_glaber_male ENSHGLG00100003841
heterocephalus_glaber_female ENSHGLG00000015555
fukomys_damarensis ENSFDAG00000006819
chinchilla_lanigera ENSCLAG00000012922
cavia_porcellus ENSCPOG00000010347
cavia_aperea ENSCAPG00000017629
octodon_degus ENSODEG00000012698
urocitellus_parryii ENSUPAG00010015428
ictidomys_tridecemlineatus ENSSTOG00000012389
spermophilus_dauricus ENSSDAG00000014141
marmota_marmota_marmota ENSMMMG00000014117
tupaia_belangeri ENSTBEG00000013333
capra_hircus ENSCHIG00000024422
ovis_aries ENSOARG00000015344
bos_taurus ENSBTAG00000006715
bos_mutus ENSBMUG00000023141
bison_bison_bison ENSBBBG00000008272
vicugna_pacos ENSVPAG00000009610
tursiops_truncatus ENSTTRG00000013176
sus_scrofa ENSSSCG00000009702
erinaceus_europaeus ENSEEUG00000014632
myotis_lucifugus ENSMLUG00000008969
pteropus_vampyrus ENSPVAG00000016074
ursus_maritimus ENSUMAG00000021704
ursus_americanus ENSUAMG00000018162
ailuropoda_melanoleuca ENSAMEG00000014187
mustela_putorius_furo ENSMPUG00000001872
neovison_vison ENSNVIG00000024520
canis_lupus_dingo ENSCAFG00020011774
canis_lupus_familiaris ENSCAFG00000007874
vulpes_vulpes ENSVVUG00000016793
panthera_tigris_altaica ENSPTIG00000011157
panthera_pardus ENSPPRG00000024959
felis_catus ENSFCAG00000015055
equus_asinus_asinus ENSEASG00005020940
equus_caballus ENSECAG00000007723
dasypus_novemcinctus ENSDNOG00000006397
cricetulus_griseus_crigri-picr ENSCGRG00015006357
cricetulus_griseus_crigri ENSCGRG00000001614
cricetulus_griseus_chok1gshd ENSCGRG00001019818
mesocricetus_auratus ENSMAUG00000012436
peromyscus_maniculatus_bairdii ENSPEMG00000009379
microtus_ochrogaster ENSMOCG00000014976
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032178
mus_spicilegus ENSMSIG00000003282
mus_musculus ENSMUSG00000038206
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031063
mus_pahari MGP_PahariEiJ_G0021529
rattus_norvegicus ENSRNOG00000010502
meriones_unguiculatus ENSMUGG00000012174
nannospalax_galili ENSNGAG00000022900
dipodomys_ordii ENSDORG00000010989
otolemur_garnettii ENSOGAG00000005533
sorex_araneus ENSSARG00000009240
choloepus_hoffmanni ENSCHOG00000004278
apteryx_owenii ENSAOWG00000007527
apteryx_haastii ENSAHAG00000016044
apteryx_rowi ENSARWG00000018757
ornithorhynchus_anatinus ENSOANG00000005600
castor_canadensis ENSCCNG00000026929
xenopus_tropicalis ENSXETG00000016906
latimeria_chalumnae ENSLACG00000012723
eptatretus_burgeri ENSEBUG00000010822
ciona_savignyi ENSCSAVG00000002178
ciona_intestinalis ENSCING00000018836
