taeniopygia_guttata ENSTGUG00000009478
cricetulus_griseus_chok1gshd ENSCGRG00001013188
cricetulus_griseus_crigri ENSCGRG00000005403
mesocricetus_auratus ENSMAUG00000011516
nannospalax_galili ENSNGAG00000024380
jaculus_jaculus ENSJJAG00000014709
oryctolagus_cuniculus ENSOCUG00000010547
ochotona_princeps ENSOPRG00000004195
tupaia_belangeri ENSTBEG00000006958
dasypus_novemcinctus ENSDNOG00000043502
dasypus_novemcinctus ENSDNOG00000000293
choloepus_hoffmanni ENSCHOG00000001396
ornithorhynchus_anatinus ENSOANG00000010288
monodelphis_domestica ENSMODG00000027550
echinops_telfairi ENSETEG00000017670
phascolarctos_cinereus ENSPCIG00000003849
notamacropus_eugenii ENSMEUG00000016384
monodelphis_domestica ENSMODG00000014851
sarcophilus_harrisii ENSSHAG00000015304
xenopus_tropicalis ENSXETG00000004316
latimeria_chalumnae ENSLACG00000012726
paramormyrops_kingsleyae ENSPKIG00000010568
scleropages_formosus ENSSFOG00015023219
labrus_bergylta ENSLBEG00000014372
gasterosteus_aculeatus ENSGACG00000010103
mola_mola ENSMMOG00000009184
anabas_testudineus ENSATEG00000012942
mastacembelus_armatus ENSMAMG00000009935
stegastes_partitus ENSSPAG00000009969
cynoglossus_semilaevis ENSCSEG00000002395
astatotilapia_calliptera ENSACLG00000018029
maylandia_zebra ENSMZEG00005010587
haplochromis_burtoni ENSHBUG00000006851
neolamprologus_brichardi ENSNBRG00000002171
oreochromis_niloticus ENSONIG00000019079
amphilophus_citrinellus ENSACIG00000023195
amphiprion_percula ENSAPEG00000010779
amphiprion_ocellaris ENSAOCG00000019476
acanthochromis_polyacanthus ENSAPOG00000000566
seriola_lalandi_dorsalis ENSSLDG00000016973
seriola_dumerili ENSSDUG00000015107
monopterus_albus ENSMALG00000013381
poecilia_formosa ENSPFOG00000004560
poecilia_mexicana ENSPMEG00000016003
poecilia_latipinna ENSPLAG00000010422
poecilia_reticulata ENSPREG00000015876
xiphophorus_maculatus ENSXMAG00000025280
xiphophorus_couchianus ENSXCOG00000003411
gambusia_affinis ENSGAFG00000015512
fundulus_heteroclitus ENSFHEG00000020080
cyprinodon_variegatus ENSCVAG00000020192
scophthalmus_maximus ENSSMAG00000013061
takifugu_rubripes ENSTRUG00000024373
hippocampus_comes ENSHCOG00000019483
periophthalmus_magnuspinnatus ENSPMGG00000008636
gadus_morhua ENSGMOG00000004830
esox_lucius ENSELUG00000022837
pygocentrus_nattereri ENSPNAG00000002660
astyanax_mexicanus ENSAMXG00000042414
ictalurus_punctatus ENSIPUG00000012435
danio_rerio ENSDARG00000061011
tetraodon_nigroviridis ENSTNIG00000002167
tetraodon_nigroviridis ENSTNIG00000003545
labrus_bergylta ENSLBEG00000016511
cynoglossus_semilaevis ENSCSEG00000020618
hippocampus_comes ENSHCOG00000000195
cyprinodon_variegatus ENSCVAG00000007400
periophthalmus_magnuspinnatus ENSPMGG00000018287
monopterus_albus ENSMALG00000020248
takifugu_rubripes ENSTRUG00000003731
tetraodon_nigroviridis ENSTNIG00000011274
mola_mola ENSMMOG00000020214
gasterosteus_aculeatus ENSGACG00000014440
labrus_bergylta ENSLBEG00000027626
scophthalmus_maximus ENSSMAG00000012803
anabas_testudineus ENSATEG00000020147
poecilia_formosa ENSPFOG00000018222
poecilia_latipinna ENSPLAG00000006034
poecilia_mexicana ENSPMEG00000023182
poecilia_reticulata ENSPREG00000012711
xiphophorus_maculatus ENSXMAG00000012903
xiphophorus_couchianus ENSXCOG00000018224
gambusia_affinis ENSGAFG00000004893
fundulus_heteroclitus ENSFHEG00000008743
kryptolebias_marmoratus ENSKMAG00000006498
acanthochromis_polyacanthus ENSAPOG00000021403
astatotilapia_calliptera ENSACLG00000020233
pundamilia_nyererei ENSPNYG00000010737
maylandia_zebra ENSMZEG00005000661
haplochromis_burtoni ENSHBUG00000017921
neolamprologus_brichardi ENSNBRG00000010273
oreochromis_niloticus ENSONIG00000009563
amphilophus_citrinellus ENSACIG00000010506
oryzias_latipes ENSORLG00000000969
oryzias_latipes_asm223469v1 ENSORLG00015008886
oryzias_latipes ENSORLG00020017622
oryzias_melastigma ENSOMEG00000014873
amphiprion_percula ENSAPEG00000019324
amphiprion_ocellaris ENSAOCG00000017751
stegastes_partitus ENSSPAG00000017437
seriola_dumerili ENSSDUG00000023148
seriola_lalandi_dorsalis ENSSLDG00000005849
mastacembelus_armatus ENSMAMG00000019907
esox_lucius ENSELUG00000000745
pygocentrus_nattereri ENSPNAG00000018401
astyanax_mexicanus ENSAMXG00000043070
ictalurus_punctatus ENSIPUG00000022074
danio_rerio ENSDARG00000074752
paramormyrops_kingsleyae ENSPKIG00000014450
lepisosteus_oculatus ENSLOCG00000012233
