caenorhabditis_elegans_strain_n2 WBGene00018737
meriones_unguiculatus ENSMUGG00000004516
microtus_ochrogaster ENSMOCG00000021583
mus_musculus ENSMUSG00000022130
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020488
mus_spicilegus ENSMSIG00000025345
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019591
mus_pahari MGP_PahariEiJ_G0030608
rattus_norvegicus ENSRNOG00000009661
cricetulus_griseus_chok1gshd ENSCGRG00001000527
cricetulus_griseus_crigri ENSCGRG00000007778
cricetulus_griseus_crigri-picr ENSCGRG00015027519
mesocricetus_auratus ENSMAUG00000010389
peromyscus_maniculatus_bairdii ENSPEMG00000010583
nannospalax_galili ENSNGAG00000004857
jaculus_jaculus ENSJJAG00000003773
castor_canadensis ENSCCNG00000021196
chinchilla_lanigera ENSCLAG00000003039
octodon_degus ENSODEG00000005158
cavia_aperea ENSCAPG00000013860
cavia_porcellus ENSCPOG00000001698
heterocephalus_glaber_male ENSHGLG00100004801
heterocephalus_glaber_female ENSHGLG00000000360
fukomys_damarensis ENSFDAG00000014029
urocitellus_parryii ENSUPAG00010008093
ictidomys_tridecemlineatus ENSSTOG00000010429
spermophilus_dauricus ENSSDAG00000004705
marmota_marmota_marmota ENSMMMG00000021244
dipodomys_ordii ENSDORG00000015921
oryctolagus_cuniculus ENSOCUG00000010258
ochotona_princeps ENSOPRG00000011484
dasypus_novemcinctus ENSDNOG00000034685
tursiops_truncatus ENSTTRG00000003928
sus_scrofa ENSSSCG00000009491
capra_hircus ENSCHIG00000024188
ovis_aries ENSOARG00000000718
bos_taurus ENSBTAG00000005309
bos_mutus ENSBMUG00000001040
bison_bison_bison ENSBBBG00000023942
vicugna_pacos ENSVPAG00000006161
ursus_maritimus ENSUMAG00000025275
ursus_americanus ENSUAMG00000008698
ailuropoda_melanoleuca ENSAMEG00000010181
neovison_vison ENSNVIG00000016163
mustela_putorius_furo ENSMPUG00000011849
canis_lupus_dingo ENSCAFG00020024005
canis_lupus_dingo ENSCAFG00020000577
canis_lupus_familiaris ENSCAFG00000005327
vulpes_vulpes ENSVVUG00000006449
panthera_tigris_altaica ENSPTIG00000001203
panthera_pardus ENSPPRG00000003730
felis_catus ENSFCAG00000002997
pteropus_vampyrus ENSPVAG00000006315
myotis_lucifugus ENSMLUG00000013788
equus_caballus ENSECAG00000021307
equus_asinus_asinus ENSEASG00005013622
erinaceus_europaeus ENSEEUG00000012932
sorex_araneus ENSSARG00000005349
propithecus_coquereli ENSPCOG00000013540
microcebus_murinus ENSMICG00000007621
prolemur_simus ENSPSMG00000015614
otolemur_garnettii ENSOGAG00000008122
pan_troglodytes ENSPTRG00000005967
pan_paniscus ENSPPAG00000039020
gorilla_gorilla ENSGGOG00000010704
homo_sapiens ENSG00000088451
pongo_abelii ENSPPYG00000005444
nomascus_leucogenys ENSNLEG00000016509
rhinopithecus_roxellana ENSRROG00000038939
rhinopithecus_bieti ENSRBIG00000033537
piliocolobus_tephrosceles ENSPTEG00000008429
piliocolobus_tephrosceles ENSPTEG00000007360
colobus_angolensis_palliatus ENSCANG00000036957
macaca_mulatta ENSMMUG00000013063
macaca_nemestrina ENSMNEG00000041559
macaca_fascicularis ENSMFAG00000003252
papio_anubis ENSPANG00000015280
theropithecus_gelada ENSTGEG00000009271
cercocebus_atys ENSCATG00000033793
mandrillus_leucophaeus ENSMLEG00000029423
chlorocebus_sabaeus ENSCSAG00000017539
saimiri_boliviensis_boliviensis ENSSBOG00000035719
cebus_capucinus ENSCCAG00000019756
callithrix_jacchus ENSCJAG00000003252
aotus_nancymaae ENSANAG00000028832
carlito_syrichta ENSTSYG00000007010
echinops_telfairi ENSETEG00000011472
procavia_capensis ENSPCAG00000014849
loxodonta_africana ENSLAFG00000003923
choloepus_hoffmanni ENSCHOG00000009424
ornithorhynchus_anatinus ENSOANG00000014920
meleagris_gallopavo ENSMGAG00000014914
coturnix_japonica ENSCJPG00005019423
gallus_gallus ENSGALG00000016898
numida_meleagris ENSNMEG00000020410
anser_brachyrhynchus ENSABRG00000016670
anas_platyrhynchos_platyrhynchos ENSAPLG00000013769
calidris_pygmaea ENSCPGG00000007758
calidris_pugnax ENSCPUG00000016333
melopsittacus_undulatus ENSMUNG00000012781
lepidothrix_coronata ENSLCOG00000000109
manacus_vitellinus ENSMVIG00005011805
parus_major ENSPMJG00000013143
cyanistes_caeruleus ENSCCEG00000016519
ficedula_albicollis ENSFALG00000004497
lonchura_striata_domestica ENSLSDG00000002826
taeniopygia_guttata ENSTGUG00000011214
serinus_canaria ENSSCAG00000015907
junco_hyemalis ENSJHYG00000010791
zonotrichia_albicollis ENSZALG00000008455
apteryx_haastii ENSAHAG00000005289
apteryx_owenii ENSAOWG00000006970
apteryx_rowi ENSARWG00000001023
dromaius_novaehollandiae ENSDNVG00000003026
nothoprocta_perdicaria ENSNPEG00000006952
crocodylus_porosus ENSCPRG00005018306
gopherus_agassizii ENSGAGG00000009131
chelonoidis_abingdonii ENSCABG00000010889
chrysemys_picta_bellii ENSCPBG00000025070
pelodiscus_sinensis ENSPSIG00000017473
pogona_vitticeps ENSPVIG00000008849
anolis_carolinensis ENSACAG00000002532
notechis_scutatus ENSNSUG00000010486
salvator_merianae ENSSMRG00000016268
sphenodon_punctatus ENSSPUG00000011193
xenopus_tropicalis ENSXETG00000010948
latimeria_chalumnae ENSLACG00000008746
junco_hyemalis ENSJHYG00000000036
