notamacropus_eugenii ENSMEUG00000013152
cricetulus_griseus_crigri-picr ENSCGRG00015011285
mesocricetus_auratus ENSMAUG00000005119
heterocephalus_glaber_male ENSHGLG00100009066
heterocephalus_glaber_female ENSHGLG00000011743
heterocephalus_glaber_male ENSHGLG00100016201
heterocephalus_glaber_female ENSHGLG00000016058
fukomys_damarensis ENSFDAG00000020042
cavia_aperea ENSCAPG00000016247
cavia_porcellus ENSCPOG00000006401
octodon_degus ENSODEG00000004211
chinchilla_lanigera ENSCLAG00000012405
castor_canadensis ENSCCNG00000022625
oryctolagus_cuniculus ENSOCUG00000004449
ochotona_princeps ENSOPRG00000014872
echinops_telfairi ENSETEG00000010402
echinops_telfairi ENSETEG00000010404
jaculus_jaculus ENSJJAG00000022466
jaculus_jaculus ENSJJAG00000015792
ornithorhynchus_anatinus ENSOANG00000031924
macaca_mulatta ENSMMUG00000019703
pongo_abelii ENSPPYG00000002396
cebus_capucinus ENSCCAG00000034003
cavia_aperea ENSCAPG00000015680
ornithorhynchus_anatinus ENSOANG00000028793
phascolarctos_cinereus ENSPCIG00000009862
spermophilus_dauricus ENSSDAG00000020245
xenopus_tropicalis ENSXETG00000023565
chelonoidis_abingdonii ENSCABG00000022934
gopherus_agassizii ENSGAGG00000003155
chrysemys_picta_bellii ENSCPBG00000019578
pelodiscus_sinensis ENSPSIG00000007764
pogona_vitticeps ENSPVIG00000005726
anolis_carolinensis ENSACAG00000010193
notechis_scutatus ENSNSUG00000014937
salvator_merianae ENSSMRG00000008578
sphenodon_punctatus ENSSPUG00000001673
taeniopygia_guttata ENSTGUG00000003642
lonchura_striata_domestica ENSLSDG00000017263
serinus_canaria ENSSCAG00000012192
zonotrichia_albicollis ENSZALG00000014401
junco_hyemalis ENSJHYG00000013410
ficedula_albicollis ENSFALG00000012978
parus_major ENSPMJG00000013970
cyanistes_caeruleus ENSCCEG00000019611
manacus_vitellinus ENSMVIG00005018849
melopsittacus_undulatus ENSMUNG00000008391
calidris_pygmaea ENSCPGG00000016695
calidris_pugnax ENSCPUG00000011346
meleagris_gallopavo ENSMGAG00000016903
gallus_gallus ENSGALG00000003990
numida_meleagris ENSNMEG00000015039
anas_platyrhynchos_platyrhynchos ENSAPLG00000015834
anser_brachyrhynchus ENSABRG00000020445
apteryx_haastii ENSAHAG00000015917
apteryx_rowi ENSARWG00000001938
dromaius_novaehollandiae ENSDNVG00000005179
nothoprocta_perdicaria ENSNPEG00000006649
crocodylus_porosus ENSCPRG00005006212
gallus_gallus ENSGALG00000039161
coturnix_japonica ENSCJPG00005001774
meleagris_gallopavo ENSMGAG00000004042
lepidothrix_coronata ENSLCOG00000005285
sphenodon_punctatus ENSSPUG00000001573
latimeria_chalumnae ENSLACG00000012724
gambusia_affinis ENSGAFG00000005320
amphiprion_percula ENSAPEG00000006101
fundulus_heteroclitus ENSFHEG00000010709
cyprinodon_variegatus ENSCVAG00000010489
xiphophorus_maculatus ENSXMAG00000014817
xiphophorus_couchianus ENSXCOG00000012100
gambusia_affinis ENSGAFG00000013429
poecilia_latipinna ENSPLAG00000008862
poecilia_formosa ENSPFOG00000022040
poecilia_reticulata ENSPREG00000009859
poecilia_mexicana ENSPMEG00000020756
kryptolebias_marmoratus ENSKMAG00000020484
oryzias_latipes_asm223469v1 ENSORLG00015001927
oryzias_latipes ENSORLG00000010550
oryzias_latipes ENSORLG00020003728
oryzias_melastigma ENSOMEG00000005085
amphilophus_citrinellus ENSACIG00000007290
takifugu_rubripes ENSTRUG00000005737
tetraodon_nigroviridis ENSTNIG00000013787
periophthalmus_magnuspinnatus ENSPMGG00000001378
gasterosteus_aculeatus ENSGACG00000016120
mola_mola ENSMMOG00000015371
labrus_bergylta ENSLBEG00000008625
anabas_testudineus ENSATEG00000021165
mastacembelus_armatus ENSMAMG00000020120
astatotilapia_calliptera ENSACLG00000008463
maylandia_zebra ENSMZEG00005011330
pundamilia_nyererei ENSPNYG00000016425
haplochromis_burtoni ENSHBUG00000018047
neolamprologus_brichardi ENSNBRG00000004337
oreochromis_niloticus ENSONIG00000017044
cynoglossus_semilaevis ENSCSEG00000012890
seriola_dumerili ENSSDUG00000000180
seriola_lalandi_dorsalis ENSSLDG00000025680
scophthalmus_maximus ENSSMAG00000004531
monopterus_albus ENSMALG00000005835
amphiprion_percula ENSAPEG00000006144
amphiprion_ocellaris ENSAOCG00000011933
acanthochromis_polyacanthus ENSAPOG00000021821
stegastes_partitus ENSSPAG00000013144
hippocampus_comes ENSHCOG00000014361
gadus_morhua ENSGMOG00000012420
esox_lucius ENSELUG00000018505
pygocentrus_nattereri ENSPNAG00000007790
astyanax_mexicanus ENSAMXG00000021356
ictalurus_punctatus ENSIPUG00000015983
danio_rerio ENSDARG00000062019
scleropages_formosus ENSSFOG00015014951
paramormyrops_kingsleyae ENSPKIG00000008428
lepisosteus_oculatus ENSLOCG00000009235
gambusia_affinis ENSGAFG00000005306
petromyzon_marinus ENSPMAG00000001758
eptatretus_burgeri ENSEBUG00000013228
