loxodonta_africana ENSLAFG00000003751
xenopus_tropicalis ENSXETG00000024780
latimeria_chalumnae ENSLACG00000022566
pygocentrus_nattereri ENSPNAG00000008960
astyanax_mexicanus ENSAMXG00000033317
ictalurus_punctatus ENSIPUG00000021933
danio_rerio ENSDARG00000003144
seriola_lalandi_dorsalis ENSSLDG00000025141
seriola_dumerili ENSSDUG00000012165
scophthalmus_maximus ENSSMAG00000014300
gasterosteus_aculeatus ENSGACG00000008963
mola_mola ENSMMOG00000017689
mola_mola ENSMMOG00000017683
takifugu_rubripes ENSTRUG00000021745
tetraodon_nigroviridis ENSTNIG00000015877
labrus_bergylta ENSLBEG00000007373
labrus_bergylta ENSLBEG00000010056
cynoglossus_semilaevis ENSCSEG00000007821
monopterus_albus ENSMALG00000014166
mastacembelus_armatus ENSMAMG00000015883
anabas_testudineus ENSATEG00000009359
xiphophorus_maculatus ENSXMAG00000018262
xiphophorus_couchianus ENSXCOG00000017097
poecilia_latipinna ENSPLAG00000002501
poecilia_formosa ENSPFOG00000011578
poecilia_mexicana ENSPMEG00000021015
poecilia_reticulata ENSPREG00000022227
gambusia_affinis ENSGAFG00000012807
fundulus_heteroclitus ENSFHEG00000015145
cyprinodon_variegatus ENSCVAG00000004427
kryptolebias_marmoratus ENSKMAG00000016536
oryzias_latipes ENSORLG00000007138
oryzias_latipes_asm223469v1 ENSORLG00015003466
oryzias_latipes ENSORLG00020015017
oryzias_melastigma ENSOMEG00000002273
maylandia_zebra ENSMZEG00005015484
astatotilapia_calliptera ENSACLG00000026170
haplochromis_burtoni ENSHBUG00000004870
pundamilia_nyererei ENSPNYG00000016001
neolamprologus_brichardi ENSNBRG00000007839
oreochromis_niloticus ENSONIG00000013441
amphilophus_citrinellus ENSACIG00000016716
amphiprion_ocellaris ENSAOCG00000000975
amphiprion_percula ENSAPEG00000023447
acanthochromis_polyacanthus ENSAPOG00000007696
stegastes_partitus ENSSPAG00000011822
hippocampus_comes ENSHCOG00000009249
periophthalmus_magnuspinnatus ENSPMGG00000018806
gadus_morhua ENSGMOG00000003113
esox_lucius ENSELUG00000012718
paramormyrops_kingsleyae ENSPKIG00000024833
scleropages_formosus ENSSFOG00015004698
lepisosteus_oculatus ENSLOCG00000004024
drosophila_melanogaster FBgn0035252
