latimeria_chalumnae ENSLACG00000015830
mus_spicilegus ENSMSIG00000011725
mus_spretus MGP_SPRETEiJ_G0027836
mus_musculus ENSMUSG00000073700
mus_caroli MGP_CAROLIEiJ_G0026843
mus_pahari MGP_PahariEiJ_G0029191
rattus_norvegicus ENSRNOG00000003334
meriones_unguiculatus ENSMUGG00000009053
peromyscus_maniculatus ENSPEMG00000002249
microtus_ochrogaster ENSMOCG00000021835
cricetulus_griseus ENSCGRG00000007160
cricetulus_griseus ENSCGRG00015008083
cricetulus_griseus ENSCGRG00001003495
mesocricetus_auratus ENSMAUG00000020874
nannospalax_galili ENSNGAG00000015551
jaculus_jaculus ENSJJAG00000014276
castor_canadensis ENSCCNG00000016143
marmota_marmota ENSMMMG00000017838
ictidomys_tridecemlineatus ENSSTOG00000021548
ochotona_princeps ENSOPRG00000012186
erinaceus_europaeus ENSEEUG00000015144
pteropus_vampyrus ENSPVAG00000013022
myotis_lucifugus ENSMLUG00000001052
bos_indicus ENSBIXG00005017789
bos_indicus ENSBIXG00000003417
bos_taurus ENSBTAG00000008350
bos_mutus ENSBMUG00000001003
bison_bison ENSBBBG00000019775
capra_hircus ENSCHIG00000026513
ovis_aries ENSOARG00000011354
tursiops_truncatus ENSTTRG00000006345
sus_scrofa ENSSSCG00000003379
neovison_vison ENSNVIG00000005668
mustela_putorius ENSMPUG00000006770
ursus_maritimus ENSUMAG00000024144
ursus_americanus ENSUAMG00000008046
ailuropoda_melanoleuca ENSAMEG00000009634
canis_lupus ENSCAFG00020008304
canis_lupus ENSCAFG00000019619
panthera_pardus ENSPPRG00000008919
panthera_tigris ENSPTIG00000018261
felis_catus ENSFCAG00000046144
equus_caballus ENSECAG00000038258
equus_asinus ENSEASG00005021248
tupaia_belangeri ENSTBEG00000015136
loxodonta_africana ENSLAFG00000005852
procavia_capensis ENSPCAG00000013114
echinops_telfairi ENSETEG00000016661
dasypus_novemcinctus ENSDNOG00000030684
ornithorhynchus_anatinus ENSOANG00000012293
apteryx_owenii ENSAOWG00000005912
apteryx_haastii ENSAHAG00000014524
apteryx_rowi ENSARWG00000000743
dromaius_novaehollandiae ENSDNVG00000005303
nothoprocta_perdicaria ENSNPEG00000005608
anas_platyrhynchos ENSAPLG00000026961
anser_brachyrhynchus ENSABRG00000002404
numida_meleagris ENSNMEG00000004811
numida_meleagris ENSNMEG00000004809
meleagris_gallopavo ENSMGAG00000001266
coturnix_japonica ENSCJPG00005007401
gallus_gallus ENSGALG00000035211
ficedula_albicollis ENSFALG00000009824
parus_major ENSPMJG00000010447
zonotrichia_albicollis ENSZALG00000013372
junco_hyemalis ENSJHYG00000014574
taeniopygia_guttata ENSTGUG00000002586
lonchura_striata ENSLSDG00000004076
lonchura_striata ENSLSDG00000004071
serinus_canaria ENSSCAG00000002759
cyanistes_caeruleus ENSCCEG00000016231
lepidothrix_coronata ENSLCOG00000003919
lepidothrix_coronata ENSLCOG00000003918
manacus_vitellinus ENSMVIG00005017701
melopsittacus_undulatus ENSMUNG00000015678
calidris_pygmaea ENSCPGG00000006974
calidris_pugnax ENSCPUG00000018671
crocodylus_porosus ENSCPRG00005011272
gopherus_agassizii ENSGAGG00000015047
chelonoidis_abingdonii ENSCABG00000017683
chrysemys_picta ENSCPBG00000016107
pelodiscus_sinensis ENSPSIG00000004691
pogona_vitticeps ENSPVIG00000017231
anolis_carolinensis ENSACAG00000006084
notechis_scutatus ENSNSUG00000017656
salvator_merianae ENSSMRG00000000088
notechis_scutatus ENSNSUG00000017657
petromyzon_marinus ENSPMAG00000004610
eptatretus_burgeri ENSEBUG00000006657
ciona_intestinalis ENSCING00000007259
ciona_savignyi ENSCSAVG00000010717
