parus_major ENSPMJG00000004077
felis_catus ENSFCAG00000011694
panthera_pardus ENSPPRG00000023008
pteropus_vampyrus ENSPVAG00000012666
myotis_lucifugus ENSMLUG00000011814
equus_asinus_asinus ENSEASG00005023403
equus_caballus ENSECAG00000010290
ailuropoda_melanoleuca ENSAMEG00000004183
vulpes_vulpes ENSVVUG00000018906
erinaceus_europaeus ENSEEUG00000009631
dipodomys_ordii ENSDORG00000027611
castor_canadensis ENSCCNG00000022892
mus_spicilegus ENSMSIG00000028693
mus_musculus ENSMUSG00000040164
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025552
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024630
mus_pahari MGP_PahariEiJ_G0026074
rattus_norvegicus ENSRNOG00000013681
meriones_unguiculatus ENSMUGG00000020827
cricetulus_griseus_crigri ENSCGRG00000009549
cricetulus_griseus_crigri-picr ENSCGRG00015022388
cricetulus_griseus_chok1gshd ENSCGRG00001006841
mesocricetus_auratus ENSMAUG00000000788
microtus_ochrogaster ENSMOCG00000002049
peromyscus_maniculatus_bairdii ENSPEMG00000023781
jaculus_jaculus ENSJJAG00000016697
urocitellus_parryii ENSUPAG00010003273
ictidomys_tridecemlineatus ENSSTOG00000009257
ochotona_princeps ENSOPRG00000011900
prolemur_simus ENSPSMG00000017609
propithecus_coquereli ENSPCOG00000022498
microcebus_murinus ENSMICG00000000984
otolemur_garnettii ENSOGAG00000025880
colobus_angolensis_palliatus ENSCANG00000038780
piliocolobus_tephrosceles ENSPTEG00000022937
rhinopithecus_roxellana ENSRROG00000044954
rhinopithecus_bieti ENSRBIG00000041589
macaca_nemestrina ENSMNEG00000040885
macaca_fascicularis ENSMFAG00000043514
macaca_mulatta ENSMMUG00000013214
theropithecus_gelada ENSTGEG00000020938
mandrillus_leucophaeus ENSMLEG00000040227
papio_anubis ENSPANG00000011732
cercocebus_atys ENSCATG00000035789
chlorocebus_sabaeus ENSCSAG00000014275
pan_troglodytes ENSPTRG00000013534
pan_paniscus ENSPPAG00000037133
homo_sapiens ENSG00000124134
gorilla_gorilla ENSGGOG00000042845
pongo_abelii ENSPPYG00000011046
nomascus_leucogenys ENSNLEG00000006677
saimiri_boliviensis_boliviensis ENSSBOG00000031287
cebus_capucinus ENSCCAG00000028212
callithrix_jacchus ENSCJAG00000017576
aotus_nancymaae ENSANAG00000037226
carlito_syrichta ENSTSYG00000031870
heterocephalus_glaber_female ENSHGLG00000005350
heterocephalus_glaber_male ENSHGLG00100009193
fukomys_damarensis ENSFDAG00000015426
cavia_aperea ENSCAPG00000012575
cavia_porcellus ENSCPOG00000033558
octodon_degus ENSODEG00000015313
chinchilla_lanigera ENSCLAG00000009011
tupaia_belangeri ENSTBEG00000004892
oryctolagus_cuniculus ENSOCUG00000022113
loxodonta_africana ENSLAFG00000003564
echinops_telfairi ENSETEG00000011330
dasypus_novemcinctus ENSDNOG00000012849
ornithorhynchus_anatinus ENSOANG00000007841
xenopus_tropicalis ENSXETG00000027345
latimeria_chalumnae ENSLACG00000001705
scleropages_formosus ENSSFOG00015010480
paramormyrops_kingsleyae ENSPKIG00000023046
astyanax_mexicanus ENSAMXG00000040044
pygocentrus_nattereri ENSPNAG00000020032
ictalurus_punctatus ENSIPUG00000003532
ictalurus_punctatus ENSIPUG00000003543
danio_rerio ENSDARG00000026084
esox_lucius ENSELUG00000014788
oryzias_latipes ENSORLG00020010052
oryzias_latipes ENSORLG00000020056
oryzias_latipes_asm223469v1 ENSORLG00015003718
oryzias_melastigma ENSOMEG00000012327
hippocampus_comes ENSHCOG00000014995
labrus_bergylta ENSLBEG00000004102
labrus_bergylta ENSLBEG00000017990
gasterosteus_aculeatus ENSGACG00000000019
mola_mola ENSMMOG00000020020
seriola_dumerili ENSSDUG00000009952
seriola_lalandi_dorsalis ENSSLDG00000005653
scophthalmus_maximus ENSSMAG00000017603
monopterus_albus ENSMALG00000010234
mastacembelus_armatus ENSMAMG00000011834
anabas_testudineus ENSATEG00000006633
maylandia_zebra ENSMZEG00005007877
astatotilapia_calliptera ENSACLG00000016382
maylandia_zebra ENSMZEG00005021372
haplochromis_burtoni ENSHBUG00000005792
oreochromis_niloticus ENSONIG00000005340
amphilophus_citrinellus ENSACIG00000010256
poecilia_formosa ENSPFOG00000016725
poecilia_latipinna ENSPLAG00000001853
poecilia_mexicana ENSPMEG00000012799
poecilia_reticulata ENSPREG00000015414
xiphophorus_couchianus ENSXCOG00000014045
xiphophorus_maculatus ENSXMAG00000019347
gambusia_affinis ENSGAFG00000014591
fundulus_heteroclitus ENSFHEG00000008737
cyprinodon_variegatus ENSCVAG00000007265
kryptolebias_marmoratus ENSKMAG00000019110
amphiprion_ocellaris ENSAOCG00000005352
amphiprion_percula ENSAPEG00000001416
acanthochromis_polyacanthus ENSAPOG00000003950
stegastes_partitus ENSSPAG00000014645
cynoglossus_semilaevis ENSCSEG00000020051
periophthalmus_magnuspinnatus ENSPMGG00000008030
gadus_morhua ENSGMOG00000009434
tetraodon_nigroviridis ENSTNIG00000005219
lepisosteus_oculatus ENSLOCG00000007582
