caenorhabditis_elegans_strain_n2 WBGene00001002
gopherus_agassizii ENSGAGG00000014011
chelonoidis_abingdonii ENSCABG00000001701
chrysemys_picta_bellii ENSCPBG00000023619
pelodiscus_sinensis ENSPSIG00000010575
parus_major ENSPMJG00000004178
junco_hyemalis ENSJHYG00000005888
lonchura_striata_domestica ENSLSDG00000006091
lonchura_striata_domestica ENSLSDG00000000605
gallus_gallus ENSGALG00000030099
calidris_pugnax ENSCPUG00000000843
melopsittacus_undulatus ENSMUNG00000007494
apteryx_rowi ENSARWG00000003220
apteryx_owenii ENSAOWG00000013137
apteryx_haastii ENSAHAG00000019663
dromaius_novaehollandiae ENSDNVG00000015332
nothoprocta_perdicaria ENSNPEG00000013373
pogona_vitticeps ENSPVIG00000003660
anolis_carolinensis ENSACAG00000002133
salvator_merianae ENSSMRG00000020352
sphenodon_punctatus ENSSPUG00000000790
gallus_gallus ENSGALG00000047031
xenopus_tropicalis ENSXETG00000023289
latimeria_chalumnae ENSLACG00000009162
cyprinodon_variegatus ENSCVAG00000000313
fundulus_heteroclitus ENSFHEG00000002775
xiphophorus_couchianus ENSXCOG00000001877
xiphophorus_maculatus ENSXMAG00000009764
gambusia_affinis ENSGAFG00000000914
poecilia_formosa ENSPFOG00000010993
poecilia_mexicana ENSPMEG00000003291
poecilia_latipinna ENSPLAG00000023171
poecilia_reticulata ENSPREG00000016051
kryptolebias_marmoratus ENSKMAG00000018215
oryzias_latipes ENSORLG00020018262
oryzias_latipes_asm223469v1 ENSORLG00015017887
oryzias_latipes ENSORLG00000002903
oryzias_melastigma ENSOMEG00000019488
amphiprion_percula ENSAPEG00000010708
amphiprion_ocellaris ENSAOCG00000011269
acanthochromis_polyacanthus ENSAPOG00000022889
stegastes_partitus ENSSPAG00000008953
astatotilapia_calliptera ENSACLG00000015570
maylandia_zebra ENSMZEG00005004050
haplochromis_burtoni ENSHBUG00000011889
pundamilia_nyererei ENSPNYG00000015670
neolamprologus_brichardi ENSNBRG00000003179
oreochromis_niloticus ENSONIG00000005250
amphilophus_citrinellus ENSACIG00000021932
monopterus_albus ENSMALG00000012851
mastacembelus_armatus ENSMAMG00000000516
anabas_testudineus ENSATEG00000013751
scophthalmus_maximus ENSSMAG00000018291
cynoglossus_semilaevis ENSCSEG00000004703
seriola_dumerili ENSSDUG00000016133
seriola_lalandi_dorsalis ENSSLDG00000015131
labrus_bergylta ENSLBEG00000027246
gasterosteus_aculeatus ENSGACG00000017643
takifugu_rubripes ENSTRUG00000014846
tetraodon_nigroviridis ENSTNIG00000016785
mola_mola ENSMMOG00000003046
hippocampus_comes ENSHCOG00000009053
periophthalmus_magnuspinnatus ENSPMGG00000006540
gadus_morhua ENSGMOG00000012212
esox_lucius ENSELUG00000005698
pygocentrus_nattereri ENSPNAG00000019155
astyanax_mexicanus ENSAMXG00000011308
ictalurus_punctatus ENSIPUG00000008448
danio_rerio ENSDARG00000015070
scleropages_formosus ENSSFOG00015005566
paramormyrops_kingsleyae ENSPKIG00000019005
petromyzon_marinus ENSPMAG00000002056
eptatretus_burgeri ENSEBUG00000014220
lepisosteus_oculatus ENSLOCG00000002801
petromyzon_marinus ENSPMAG00000004699
piliocolobus_tephrosceles ENSPTEG00000004588
ciona_intestinalis ENSCING00000003161
saccharomyces_cerevisiae YBL035C
