pan_troglodytes ENSPTRG00000008120
junco_hyemalis ENSJHYG00000014163
lonchura_striata ENSLSDG00000015489
manacus_vitellinus ENSMVIG00005002256
calidris_pugnax ENSCPUG00000013866
anas_platyrhynchos ENSAPLG00000019607
numida_meleagris ENSNMEG00000016792
anser_brachyrhynchus ENSABRG00000022069
nothoprocta_perdicaria ENSNPEG00000010637
gallus_gallus ENSGALG00000042045
coturnix_japonica ENSCJPG00005012408
crocodylus_porosus ENSCPRG00005003402
latimeria_chalumnae ENSLACG00000011795
xenopus_tropicalis ENSXETG00000008078
paramormyrops_kingsleyae ENSPKIG00000025365
scleropages_formosus ENSSFOG00015001125
scleropages_formosus ENSSFOG00015020465
clupea_harengus ENSCHAG00000020547
denticeps_clupeoides ENSDCDG00000031386
danio_rerio ENSDARG00000101076
hucho_hucho ENSHHUG00000007417
hucho_hucho ENSHHUG00000044610
esox_lucius ENSELUG00000005810
gadus_morhua ENSGMOG00000005998
oryzias_latipes ENSORLG00000013724
oryzias_latipes ENSORLG00020020757
oryzias_latipes ENSORLG00015019234
oryzias_melastigma ENSOMEG00000015802
gouania_willdenowi ENSGWIG00000012634
scophthalmus_maximus ENSSMAG00000008924
cottoperca_gobio ENSCGOG00000022832
takifugu_rubripes ENSTRUG00000019772
tetraodon_nigroviridis ENSTNIG00000019841
mola_mola ENSMMOG00000016421
poecilia_formosa ENSPFOG00000016005
poecilia_latipinna ENSPLAG00000010886
poecilia_reticulata ENSPREG00000006315
poecilia_mexicana ENSPMEG00000014973
xiphophorus_maculatus ENSXMAG00000025171
xiphophorus_couchianus ENSXCOG00000013008
gambusia_affinis ENSGAFG00000010125
fundulus_heteroclitus ENSFHEG00000006148
cyprinodon_variegatus ENSCVAG00000016019
kryptolebias_marmoratus ENSKMAG00000017003
cynoglossus_semilaevis ENSCSEG00000009128
larimichthys_crocea ENSLCRG00005023391
labrus_bergylta ENSLBEG00000011952
gasterosteus_aculeatus ENSGACG00000016682
seriola_lalandi ENSSLDG00000018173
seriola_dumerili ENSSDUG00000006055
lates_calcarifer ENSLCAG00010016776
mastacembelus_armatus ENSMAMG00000003809
monopterus_albus ENSMALG00000013208
anabas_testudineus ENSATEG00000002688
betta_splendens ENSBSLG00000005404
amphiprion_ocellaris ENSAOCG00000005587
amphiprion_percula ENSAPEG00000009734
acanthochromis_polyacanthus ENSAPOG00000000662
stegastes_partitus ENSSPAG00000015195
parambassis_ranga ENSPRNG00000019728
maylandia_zebra ENSMZEG00005006772
pundamilia_nyererei ENSPNYG00000011218
haplochromis_burtoni ENSHBUG00000023551
astatotilapia_calliptera ENSACLG00000016776
neolamprologus_brichardi ENSNBRG00000009776
oreochromis_niloticus ENSONIG00000002808
amphilophus_citrinellus ENSACIG00000003971
periophthalmus_magnuspinnatus ENSPMGG00000021828
hippocampus_comes ENSHCOG00000000885
pygocentrus_nattereri ENSPNAG00000024310
astyanax_mexicanus ENSAMXG00005011439
electrophorus_electricus ENSEEEG00000002035
ictalurus_punctatus ENSIPUG00000016857
paramormyrops_kingsleyae ENSPKIG00000021731
lepisosteus_oculatus ENSLOCG00000007127
erpetoichthys_calabaricus ENSECRG00000014188
denticeps_clupeoides ENSDCDG00000032068
clupea_harengus ENSCHAG00000026789
astyanax_mexicanus ENSAMXG00005000266
astyanax_mexicanus ENSAMXG00000031879
ictalurus_punctatus ENSIPUG00000022990
electrophorus_electricus ENSEEEG00000004419
danio_rerio ENSDARG00000031138
paramormyrops_kingsleyae ENSPKIG00000024231
callorhinchus_milii ENSCMIG00000017718
gouania_willdenowi ENSGWIG00000023690
oryzias_melastigma ENSOMEG00000017510
periophthalmus_magnuspinnatus ENSPMGG00000021870
callorhinchus_milii ENSCMIG00000014463
eptatretus_burgeri ENSEBUG00000008447
eptatretus_burgeri ENSEBUG00000012473
