scleropages_formosus ENSSFOG00015023631
mesocricetus_auratus ENSMAUG00000018026
microtus_ochrogaster ENSMOCG00000004610
peromyscus_maniculatus_bairdii ENSPEMG00000000635
nannospalax_galili ENSNGAG00000015688
jaculus_jaculus ENSJJAG00000014273
castor_canadensis ENSCCNG00000023503
heterocephalus_glaber_male ENSHGLG00100013618
heterocephalus_glaber_female ENSHGLG00000017064
fukomys_damarensis ENSFDAG00000018721
octodon_degus ENSODEG00000014039
octodon_degus ENSODEG00000008516
cavia_aperea ENSCAPG00000016516
cavia_porcellus ENSCPOG00000033045
chinchilla_lanigera ENSCLAG00000009626
chinchilla_lanigera ENSCLAG00000011558
urocitellus_parryii ENSUPAG00010021773
ictidomys_tridecemlineatus ENSSTOG00000022246
spermophilus_dauricus ENSSDAG00000020828
marmota_marmota_marmota ENSMMMG00000018240
oryctolagus_cuniculus ENSOCUG00000001820
ochotona_princeps ENSOPRG00000001182
homo_sapiens ENSG00000183726
gorilla_gorilla ENSGGOG00000012216
pan_paniscus ENSPPAG00000000823
pongo_abelii ENSPPYG00000001711
nomascus_leucogenys ENSNLEG00000009061
rhinopithecus_roxellana ENSRROG00000037442
rhinopithecus_bieti ENSRBIG00000031357
colobus_angolensis_palliatus ENSCANG00000028910
piliocolobus_tephrosceles ENSPTEG00000015645
papio_anubis ENSPANG00000005864
chlorocebus_sabaeus ENSCSAG00000000950
theropithecus_gelada ENSTGEG00000005534
macaca_fascicularis ENSMFAG00000033857
macaca_nemestrina ENSMNEG00000028657
macaca_mulatta ENSMMUG00000032217
mandrillus_leucophaeus ENSMLEG00000043168
cercocebus_atys ENSCATG00000016342
callithrix_jacchus ENSCJAG00000044784
saimiri_boliviensis_boliviensis ENSSBOG00000034646
cebus_capucinus ENSCCAG00000028013
aotus_nancymaae ENSANAG00000032582
aotus_nancymaae ENSANAG00000022682
carlito_syrichta ENSTSYG00000013180
prolemur_simus ENSPSMG00000012713
microcebus_murinus ENSMICG00000016225
propithecus_coquereli ENSPCOG00000014672
otolemur_garnettii ENSOGAG00000028512
tupaia_belangeri ENSTBEG00000013274
dipodomys_ordii ENSDORG00000013839
ovis_aries ENSOARG00000006239
capra_hircus ENSCHIG00000025877
bos_mutus ENSBMUG00000015782
bos_taurus ENSBTAG00000001296
bison_bison_bison ENSBBBG00000014406
tursiops_truncatus ENSTTRG00000003542
vicugna_pacos ENSVPAG00000005708
sus_scrofa ENSSSCG00000024267
sorex_araneus ENSSARG00000013417
ailuropoda_melanoleuca ENSAMEG00000010163
ursus_americanus ENSUAMG00000025692
neovison_vison ENSNVIG00000023207
neovison_vison ENSNVIG00000009999
mustela_putorius_furo ENSMPUG00000015794
vulpes_vulpes ENSVVUG00000027187
canis_lupus_familiaris ENSCAFG00000012882
panthera_tigris_altaica ENSPTIG00000004884
panthera_pardus ENSPPRG00000000857
felis_catus ENSFCAG00000012788
ursus_maritimus ENSUMAG00000013098
canis_lupus_dingo ENSCAFG00020021099
erinaceus_europaeus ENSEEUG00000014028
myotis_lucifugus ENSMLUG00000001612
pteropus_vampyrus ENSPVAG00000006331
equus_asinus_asinus ENSEASG00005004212
equus_caballus ENSECAG00000022212
choloepus_hoffmanni ENSCHOG00000005965
echinops_telfairi ENSETEG00000007483
phascolarctos_cinereus ENSPCIG00000014232
notamacropus_eugenii ENSMEUG00000002060
monodelphis_domestica ENSMODG00000013961
ornithorhynchus_anatinus ENSOANG00000009553
anolis_carolinensis ENSACAG00000013690
pogona_vitticeps ENSPVIG00000015665
notechis_scutatus ENSNSUG00000013038
salvator_merianae ENSSMRG00000001263
xenopus_tropicalis ENSXETG00000026802
latimeria_chalumnae ENSLACG00000015760
eptatretus_burgeri ENSEBUG00000003788
