ciona_intestinalis ENSCING00000009576
seriola_dumerili ENSSDUG00000015207
seriola_lalandi ENSSLDG00000020382
anabas_testudineus ENSATEG00000024092
monopterus_albus ENSMALG00000018231
takifugu_rubripes ENSTRUG00000008317
tetraodon_nigroviridis ENSTNIG00000009620
xiphophorus_maculatus ENSXMAG00000009663
xiphophorus_couchianus ENSXCOG00000016201
gambusia_affinis ENSGAFG00000000793
poecilia_formosa ENSPFOG00000016282
poecilia_mexicana ENSPMEG00000024423
poecilia_latipinna ENSPLAG00000001344
cyprinodon_variegatus ENSCVAG00000008636
danio_rerio ENSDARG00000104848
danio_rerio ENSDARG00000110572
fundulus_heteroclitus ENSFHEG00000016930
stegastes_partitus ENSSPAG00000007441
amphilophus_citrinellus ENSACIG00000012808
seriola_lalandi ENSSLDG00000021766
poecilia_reticulata ENSPREG00000010873
gadus_morhua ENSGMOG00000001207
scleropages_formosus ENSSFOG00015004003
paramormyrops_kingsleyae ENSPKIG00000020135
lepisosteus_oculatus ENSLOCG00000008933
latimeria_chalumnae ENSLACG00000006141
phascolarctos_cinereus ENSPCIG00000030099
notamacropus_eugenii ENSMEUG00000011887
sarcophilus_harrisii ENSSHAG00000013159
monodelphis_domestica ENSMODG00000024659
ornithorhynchus_anatinus ENSOANG00000011129
castor_canadensis ENSCCNG00000025779
tupaia_belangeri ENSTBEG00000000179
propithecus_coquereli ENSPCOG00000028869
prolemur_simus ENSPSMG00000020164
microcebus_murinus ENSMICG00000030037
otolemur_garnettii ENSOGAG00000015955
peromyscus_maniculatus ENSPEMG00000009808
microtus_ochrogaster ENSMOCG00000022160
cricetulus_griseus ENSCGRG00001010740
cricetulus_griseus ENSCGRG00015004515
mesocricetus_auratus ENSMAUG00000020796
mus_spretus MGP_SPRETEiJ_G0019256
mus_spicilegus ENSMSIG00000003744
mus_musculus ENSMUSG00000006191
mus_caroli MGP_CAROLIEiJ_G0018387
mus_pahari MGP_PahariEiJ_G0019452
jaculus_jaculus ENSJJAG00000020499
dipodomys_ordii ENSDORG00000008842
heterocephalus_glaber ENSHGLG00100005389
heterocephalus_glaber ENSHGLG00000011514
heterocephalus_glaber ENSHGLG00000004810
fukomys_damarensis ENSFDAG00000012674
chinchilla_lanigera ENSCLAG00000005861
cavia_porcellus ENSCPOG00000034489
pan_troglodytes ENSPTRG00000017765
pan_paniscus ENSPPAG00000023628
homo_sapiens ENSG00000145996
gorilla_gorilla ENSGGOG00000004541
pongo_abelii ENSPPYG00000016270
nomascus_leucogenys ENSNLEG00000001768
colobus_angolensis ENSCANG00000041665
piliocolobus_tephrosceles ENSPTEG00000013825
rhinopithecus_bieti ENSRBIG00000044609
rhinopithecus_roxellana ENSRROG00000042610
theropithecus_gelada ENSTGEG00000019363
mandrillus_leucophaeus ENSMLEG00000041371
cercocebus_atys ENSCATG00000019626
macaca_fascicularis ENSMFAG00000035642
macaca_mulatta ENSMMUG00000007954
macaca_nemestrina ENSMNEG00000034861
chlorocebus_sabaeus ENSCSAG00000007697
saimiri_boliviensis ENSSBOG00000035614
cebus_capucinus ENSCCAG00000025177
callithrix_jacchus ENSCJAG00000007384
myotis_lucifugus ENSMLUG00000009323
sorex_araneus ENSSARG00000009311
oryctolagus_cuniculus ENSOCUG00000005777
ochotona_princeps ENSOPRG00000011245
ictidomys_tridecemlineatus ENSSTOG00000014986
spermophilus_dauricus ENSSDAG00000018117
marmota_marmota ENSMMMG00000000225
loxodonta_africana ENSLAFG00000000235
echinops_telfairi ENSETEG00000000903
cavia_aperea ENSCAPG00000009055
octodon_degus ENSODEG00000016012
meriones_unguiculatus ENSMUGG00000020300
rattus_norvegicus ENSRNOG00000018381
aotus_nancymaae ENSANAG00000033326
cricetulus_griseus ENSCGRG00000018098
nannospalax_galili ENSNGAG00000018072
ursus_maritimus ENSUMAG00000009547
ursus_americanus ENSUAMG00000026326
ailuropoda_melanoleuca ENSAMEG00000017897
neovison_vison ENSNVIG00000024024
mustela_putorius ENSMPUG00000004947
canis_lupus ENSCAFG00020010256
canis_lupus ENSCAFG00000010226
vulpes_vulpes ENSVVUG00000002820
panthera_tigris ENSPTIG00000013467
panthera_pardus ENSPPRG00000003490
felis_catus ENSFCAG00000007206
erinaceus_europaeus ENSEEUG00000011418
equus_asinus ENSEASG00005009234
equus_caballus ENSECAG00000024919
vicugna_pacos ENSVPAG00000010872
sus_scrofa ENSSSCG00000001080
bos_taurus ENSBTAG00000025589
bos_mutus ENSBMUG00000016608
bison_bison ENSBBBG00000011576
ovis_aries ENSOARG00000009595
capra_hircus ENSCHIG00000022647
tursiops_truncatus ENSTTRG00000009055
pteropus_vampyrus ENSPVAG00000014288
procavia_capensis ENSPCAG00000006559
choloepus_hoffmanni ENSCHOG00000012266
papio_anubis ENSPANG00000030363
papio_anubis ENSPANG00000000695
rhinopithecus_bieti ENSRBIG00000037771
urocitellus_parryii ENSUPAG00010020052
meriones_unguiculatus ENSMUGG00000019937
octodon_degus ENSODEG00000015137
bos_mutus ENSBMUG00000012913
dasypus_novemcinctus ENSDNOG00000032211
monodelphis_domestica ENSMODG00000011334
apteryx_rowi ENSARWG00000013799
apteryx_owenii ENSAOWG00000014060
apteryx_haastii ENSAHAG00000001854
lepidothrix_coronata ENSLCOG00000005463
sphenodon_punctatus ENSSPUG00000017829
carlito_syrichta ENSTSYG00000033797
heterocephalus_glaber ENSHGLG00100003153
caenorhabditis_elegans WBGene00022363
eptatretus_burgeri ENSEBUG00000004486
