ciona_intestinalis ENSCING00000024247
numida_meleagris ENSNMEG00000011303
gambusia_affinis ENSGAFG00000020676
oryzias_latipes_asm223469v1 ENSORLG00015003868
anabas_testudineus ENSATEG00000024228
seriola_lalandi_dorsalis ENSSLDG00000015127
takifugu_rubripes ENSTRUG00000025977
tetraodon_nigroviridis ENSTNIG00000001309
xiphophorus_maculatus ENSXMAG00000023384
gambusia_affinis ENSGAFG00000015927
poecilia_formosa ENSPFOG00000023480
poecilia_mexicana ENSPMEG00000003270
xiphophorus_couchianus ENSXCOG00000015844
fundulus_heteroclitus ENSFHEG00000016252
cynoglossus_semilaevis ENSCSEG00000016407
maylandia_zebra ENSMZEG00005001862
haplochromis_burtoni ENSHBUG00000011932
astatotilapia_calliptera ENSACLG00000001311
pundamilia_nyererei ENSPNYG00000004473
monopterus_albus ENSMALG00000001706
labrus_bergylta ENSLBEG00000007032
anabas_testudineus ENSATEG00000025142
mastacembelus_armatus ENSMAMG00000003442
seriola_dumerili ENSSDUG00000018524
seriola_lalandi_dorsalis ENSSLDG00000011571
scophthalmus_maximus ENSSMAG00000007304
amphiprion_ocellaris ENSAOCG00000004799
amphiprion_percula ENSAPEG00000023647
stegastes_partitus ENSSPAG00000000465
gasterosteus_aculeatus ENSGACG00000004768
hippocampus_comes ENSHCOG00000001754
oryzias_latipes ENSORLG00000028621
oryzias_latipes ENSORLG00020000768
oryzias_latipes_asm223469v1 ENSORLG00015007122
oryzias_melastigma ENSOMEG00000011132
astyanax_mexicanus ENSAMXG00000017207
pygocentrus_nattereri ENSPNAG00000013330
paramormyrops_kingsleyae ENSPKIG00000010031
seriola_dumerili ENSSDUG00000019249
seriola_lalandi_dorsalis ENSSLDG00000008665
scophthalmus_maximus ENSSMAG00000005530
maylandia_zebra ENSMZEG00005026196
haplochromis_burtoni ENSHBUG00000008603
astyanax_mexicanus ENSAMXG00000001044
danio_rerio ENSDARG00000091584
paramormyrops_kingsleyae ENSPKIG00000001967
latimeria_chalumnae ENSLACG00000018847
eptatretus_burgeri ENSEBUG00000012393
amphilophus_citrinellus ENSACIG00000003306
acanthochromis_polyacanthus ENSAPOG00000019903
poecilia_latipinna ENSPLAG00000005292
paramormyrops_kingsleyae ENSPKIG00000024135
scleropages_formosus ENSSFOG00015008138
poecilia_latipinna ENSPLAG00000005273
xiphophorus_couchianus ENSXCOG00000001563
acanthochromis_polyacanthus ENSAPOG00000021708
amphilophus_citrinellus ENSACIG00000003164
seriola_lalandi_dorsalis ENSSLDG00000007262
tetraodon_nigroviridis ENSTNIG00000009220
takifugu_rubripes ENSTRUG00000015057
periophthalmus_magnuspinnatus ENSPMGG00000014037
anabas_testudineus ENSATEG00000002672
monopterus_albus ENSMALG00000012842
mola_mola ENSMMOG00000001253
oryzias_latipes_asm223469v1 ENSORLG00015017978
oryzias_latipes ENSORLG00020005036
oryzias_latipes ENSORLG00000005493
oryzias_melastigma ENSOMEG00000019990
seriola_dumerili ENSSDUG00000003547
scophthalmus_maximus ENSSMAG00000016528
amphiprion_percula ENSAPEG00000020538
amphiprion_ocellaris ENSAOCG00000001888
stegastes_partitus ENSSPAG00000013200
gasterosteus_aculeatus ENSGACG00000007372
pundamilia_nyererei ENSPNYG00000021365
astatotilapia_calliptera ENSACLG00000003206
maylandia_zebra ENSMZEG00005010675
haplochromis_burtoni ENSHBUG00000002136
neolamprologus_brichardi ENSNBRG00000019007
oreochromis_niloticus ENSONIG00000004689
labrus_bergylta ENSLBEG00000020952
poecilia_formosa ENSPFOG00000015777
poecilia_mexicana ENSPMEG00000008525
poecilia_reticulata ENSPREG00000020391
xiphophorus_maculatus ENSXMAG00000010387
gambusia_affinis ENSGAFG00000017700
cyprinodon_variegatus ENSCVAG00000004610
fundulus_heteroclitus ENSFHEG00000004711
kryptolebias_marmoratus ENSKMAG00000018094
cynoglossus_semilaevis ENSCSEG00000013783
mastacembelus_armatus ENSMAMG00000006957
hippocampus_comes ENSHCOG00000004963
gadus_morhua ENSGMOG00000000010
esox_lucius ENSELUG00000016320
pygocentrus_nattereri ENSPNAG00000009259
astyanax_mexicanus ENSAMXG00000012200
ictalurus_punctatus ENSIPUG00000022006
danio_rerio ENSDARG00000001559
lepisosteus_oculatus ENSLOCG00000001676
