scleropages_formosus ENSSFOG00015023358
tupaia_belangeri ENSTBEG00000001732
ochotona_princeps ENSOPRG00000010192
oryctolagus_cuniculus ENSOCUG00000012859
heterocephalus_glaber_female ENSHGLG00000004590
heterocephalus_glaber_male ENSHGLG00100007464
fukomys_damarensis ENSFDAG00000006166
cavia_porcellus ENSCPOG00000022385
cavia_aperea ENSCAPG00000013937
octodon_degus ENSODEG00000014750
chinchilla_lanigera ENSCLAG00000007545
piliocolobus_tephrosceles ENSPTEG00000018960
colobus_angolensis_palliatus ENSCANG00000021804
rhinopithecus_roxellana ENSRROG00000012779
rhinopithecus_bieti ENSRBIG00000035488
macaca_fascicularis ENSMFAG00000041862
macaca_nemestrina ENSMNEG00000032319
macaca_mulatta ENSMMUG00000015550
theropithecus_gelada ENSTGEG00000012173
papio_anubis ENSPANG00000022084
mandrillus_leucophaeus ENSMLEG00000039607
cercocebus_atys ENSCATG00000044797
chlorocebus_sabaeus ENSCSAG00000002896
pan_paniscus ENSPPAG00000038438
pan_troglodytes ENSPTRG00000005400
homo_sapiens ENSG00000110851
gorilla_gorilla ENSGGOG00000001244
pongo_abelii ENSPPYG00000004913
nomascus_leucogenys ENSNLEG00000006748
saimiri_boliviensis_boliviensis ENSSBOG00000000403
cebus_capucinus ENSCCAG00000036033
callithrix_jacchus ENSCJAG00000015261
aotus_nancymaae ENSANAG00000024800
carlito_syrichta ENSTSYG00000009248
propithecus_coquereli ENSPCOG00000021060
prolemur_simus ENSPSMG00000010306
microcebus_murinus ENSMICG00000007807
otolemur_garnettii ENSOGAG00000011945
equus_caballus ENSECAG00000015423
erinaceus_europaeus ENSEEUG00000006569
bos_mutus ENSBMUG00000004032
bos_taurus ENSBTAG00000012999
bison_bison_bison ENSBBBG00000017010
capra_hircus ENSCHIG00000019409
ovis_aries ENSOARG00000017955
tursiops_truncatus ENSTTRG00000011056
sus_scrofa ENSSSCG00000000160
vicugna_pacos ENSVPAG00000002215
myotis_lucifugus ENSMLUG00000000767
pteropus_vampyrus ENSPVAG00000001596
ursus_americanus ENSUAMG00000022796
ursus_maritimus ENSUMAG00000017231
ailuropoda_melanoleuca ENSAMEG00000016174
neovison_vison ENSNVIG00000024395
mustela_putorius_furo ENSMPUG00000012238
canis_lupus_dingo ENSCAFG00020004916
canis_lupus_familiaris ENSCAFG00000001788
vulpes_vulpes ENSVVUG00000023397
panthera_pardus ENSPPRG00000004144
panthera_tigris_altaica ENSPTIG00000005847
felis_catus ENSFCAG00000022478
loxodonta_africana ENSLAFG00000001483
procavia_capensis ENSPCAG00000009987
dasypus_novemcinctus ENSDNOG00000032478
equus_asinus_asinus ENSEASG00005019067
sorex_araneus ENSSARG00000013107
phascolarctos_cinereus ENSPCIG00000009471
notamacropus_eugenii ENSMEUG00000004495
sarcophilus_harrisii ENSSHAG00000016156
monodelphis_domestica ENSMODG00000001448
ornithorhynchus_anatinus ENSOANG00000005526
apteryx_owenii ENSAOWG00000017728
apteryx_haastii ENSAHAG00000014874
apteryx_rowi ENSARWG00000002047
dromaius_novaehollandiae ENSDNVG00000007842
nothoprocta_perdicaria ENSNPEG00000015918
manacus_vitellinus ENSMVIG00005001036
manacus_vitellinus ENSMVIG00005017835
lepidothrix_coronata ENSLCOG00000000641
taeniopygia_guttata ENSTGUG00000010962
taeniopygia_guttata ENSTGUG00000015149
lonchura_striata_domestica ENSLSDG00000000509
serinus_canaria ENSSCAG00000003888
cyanistes_caeruleus ENSCCEG00000006805
cyanistes_caeruleus ENSCCEG00000006804
parus_major ENSPMJG00000008399
zonotrichia_albicollis ENSZALG00000003211
junco_hyemalis ENSJHYG00000007379
ficedula_albicollis ENSFALG00000013342
melopsittacus_undulatus ENSMUNG00000001079
calidris_pygmaea ENSCPGG00000011696
calidris_pugnax ENSCPUG00000015306
gallus_gallus ENSGALG00000012619
coturnix_japonica ENSCJPG00005018196
meleagris_gallopavo ENSMGAG00000012815
numida_meleagris ENSNMEG00000011896
anser_brachyrhynchus ENSABRG00000004303
anas_platyrhynchos_platyrhynchos ENSAPLG00000009846
crocodylus_porosus ENSCPRG00005018580
gopherus_agassizii ENSGAGG00000002763
chelonoidis_abingdonii ENSCABG00000021838
chrysemys_picta_bellii ENSCPBG00000023187
pelodiscus_sinensis ENSPSIG00000012066
pogona_vitticeps ENSPVIG00000018641
anolis_carolinensis ENSACAG00000014907
notechis_scutatus ENSNSUG00000012353
salvator_merianae ENSSMRG00000015885
sphenodon_punctatus ENSSPUG00000012824
xenopus_tropicalis ENSXETG00000011529
latimeria_chalumnae ENSLACG00000007452
eptatretus_burgeri ENSEBUG00000003775
eptatretus_burgeri ENSEBUG00000003156
petromyzon_marinus ENSPMAG00000003609
