ciona_savignyi ENSCSAVG00000004998
xenopus_tropicalis ENSXETG00000016209
latimeria_chalumnae ENSLACG00000003871
scleropages_formosus ENSSFOG00015022464
paramormyrops_kingsleyae ENSPKIG00000000491
mola_mola ENSMMOG00000003569
tetraodon_nigroviridis ENSTNIG00000005749
labrus_bergylta ENSLBEG00000004716
gasterosteus_aculeatus ENSGACG00000005307
monopterus_albus ENSMALG00000014953
mastacembelus_armatus ENSMAMG00000003838
anabas_testudineus ENSATEG00000017860
seriola_dumerili ENSSDUG00000019534
seriola_lalandi_dorsalis ENSSLDG00000015586
scophthalmus_maximus ENSSMAG00000013141
amphiprion_ocellaris ENSAOCG00000016157
amphiprion_percula ENSAPEG00000019566
acanthochromis_polyacanthus ENSAPOG00000005250
stegastes_partitus ENSSPAG00000005156
astatotilapia_calliptera ENSACLG00000011748
maylandia_zebra ENSMZEG00005006217
pundamilia_nyererei ENSPNYG00000005104
haplochromis_burtoni ENSHBUG00000005992
neolamprologus_brichardi ENSNBRG00000013757
oreochromis_niloticus ENSONIG00000008840
amphilophus_citrinellus ENSACIG00000020493
cynoglossus_semilaevis ENSCSEG00000012314
hippocampus_comes ENSHCOG00000006575
cyprinodon_variegatus ENSCVAG00000002265
fundulus_heteroclitus ENSFHEG00000002230
poecilia_formosa ENSPFOG00000016491
poecilia_mexicana ENSPMEG00000003588
poecilia_latipinna ENSPLAG00000008697
poecilia_reticulata ENSPREG00000007233
xiphophorus_couchianus ENSXCOG00000019246
xiphophorus_maculatus ENSXMAG00000011823
gambusia_affinis ENSGAFG00000007217
kryptolebias_marmoratus ENSKMAG00000014957
oryzias_latipes_asm223469v1 ENSORLG00015017242
oryzias_latipes ENSORLG00020022548
oryzias_latipes ENSORLG00000017055
oryzias_melastigma ENSOMEG00000002809
takifugu_rubripes ENSTRUG00000008023
periophthalmus_magnuspinnatus ENSPMGG00000015872
gadus_morhua ENSGMOG00000014254
esox_lucius ENSELUG00000020273
pygocentrus_nattereri ENSPNAG00000003762
astyanax_mexicanus ENSAMXG00000038045
ictalurus_punctatus ENSIPUG00000015633
danio_rerio ENSDARG00000077866
lepisosteus_oculatus ENSLOCG00000008240
caenorhabditis_elegans_strain_n2 WBGene00007983
