castor_canadensis ENSCCNG00000003454
tetraodon_nigroviridis ENSTNIG00000003457
labrus_bergylta ENSLBEG00000013894
cynoglossus_semilaevis ENSCSEG00000003571
periophthalmus_magnuspinnatus ENSPMGG00000016707
poecilia_formosa ENSPFOG00000013243
poecilia_latipinna ENSPLAG00000010442
poecilia_mexicana ENSPMEG00000022862
poecilia_reticulata ENSPREG00000001219
gambusia_affinis ENSGAFG00000017675
xiphophorus_maculatus ENSXMAG00000013022
fundulus_heteroclitus ENSFHEG00000013362
cyprinodon_variegatus ENSCVAG00000019866
gasterosteus_aculeatus ENSGACG00000000662
amphiprion_ocellaris ENSAOCG00000023300
amphiprion_percula ENSAPEG00000024594
acanthochromis_polyacanthus ENSAPOG00000001307
stegastes_partitus ENSSPAG00000014479
kryptolebias_marmoratus ENSKMAG00000011675
astatotilapia_calliptera ENSACLG00000005841
haplochromis_burtoni ENSHBUG00000008748
maylandia_zebra ENSMZEG00005014962
pundamilia_nyererei ENSPNYG00000001385
neolamprologus_brichardi ENSNBRG00000018708
oreochromis_niloticus ENSONIG00000007578
amphilophus_citrinellus ENSACIG00000005639
seriola_dumerili ENSSDUG00000011494
seriola_lalandi_dorsalis ENSSLDG00000001162
mastacembelus_armatus ENSMAMG00000021056
anabas_testudineus ENSATEG00000002725
anabas_testudineus ENSATEG00000002451
monopterus_albus ENSMALG00000006516
scophthalmus_maximus ENSSMAG00000011235
mola_mola ENSMMOG00000005906
oryzias_latipes_asm223469v1 ENSORLG00015002295
oryzias_latipes ENSORLG00020007587
oryzias_latipes ENSORLG00000019435
oryzias_melastigma ENSOMEG00000020637
hippocampus_comes ENSHCOG00000006951
gadus_morhua ENSGMOG00000017633
pygocentrus_nattereri ENSPNAG00000009686
astyanax_mexicanus ENSAMXG00000009897
ictalurus_punctatus ENSIPUG00000019395
danio_rerio ENSDARG00000057983
scleropages_formosus ENSSFOG00015007854
paramormyrops_kingsleyae ENSPKIG00000020783
lepisosteus_oculatus ENSLOCG00000016932
petromyzon_marinus ENSPMAG00000007993
eptatretus_burgeri ENSEBUG00000010874
