calidris_pugnax ENSCPUG00000015429
xenopus_tropicalis ENSXETG00000014330
latimeria_chalumnae ENSLACG00000012117
paramormyrops_kingsleyae ENSPKIG00000024235
scleropages_formosus ENSSFOG00015005804
anabas_testudineus ENSATEG00000023886
mastacembelus_armatus ENSMAMG00000018807
labrus_bergylta ENSLBEG00000025167
amphiprion_ocellaris ENSAOCG00000016358
amphiprion_percula ENSAPEG00000008754
stegastes_partitus ENSSPAG00000017842
haplochromis_burtoni ENSHBUG00000010650
oreochromis_niloticus ENSONIG00000002482
amphilophus_citrinellus ENSACIG00000024366
seriola_lalandi_dorsalis ENSSLDG00000004510
seriola_dumerili ENSSDUG00000003705
cynoglossus_semilaevis ENSCSEG00000006835
gasterosteus_aculeatus ENSGACG00000013146
scophthalmus_maximus ENSSMAG00000012455
mola_mola ENSMMOG00000001066
xiphophorus_maculatus ENSXMAG00000027383
xiphophorus_couchianus ENSXCOG00000009215
gambusia_affinis ENSGAFG00000004785
poecilia_formosa ENSPFOG00000021832
poecilia_latipinna ENSPLAG00000018427
poecilia_reticulata ENSPREG00000006886
poecilia_mexicana ENSPMEG00000024150
fundulus_heteroclitus ENSFHEG00000022171
cyprinodon_variegatus ENSCVAG00000000790
kryptolebias_marmoratus ENSKMAG00000005397
oryzias_latipes ENSORLG00020011056
oryzias_latipes_asm223469v1 ENSORLG00015007294
oryzias_latipes ENSORLG00000000846
oryzias_melastigma ENSOMEG00000002112
maylandia_zebra ENSMZEG00005010581
astatotilapia_calliptera ENSACLG00000005043
pundamilia_nyererei ENSPNYG00000020059
neolamprologus_brichardi ENSNBRG00000023108
acanthochromis_polyacanthus ENSAPOG00000003340
periophthalmus_magnuspinnatus ENSPMGG00000014394
gadus_morhua ENSGMOG00000007525
esox_lucius ENSELUG00000020165
pygocentrus_nattereri ENSPNAG00000020181
astyanax_mexicanus ENSAMXG00000015851
ictalurus_punctatus ENSIPUG00000000569
danio_rerio ENSDARG00000018542
lepisosteus_oculatus ENSLOCG00000004701
