sarcophilus_harrisii ENSSHAG00000013471
mus_spicilegus ENSMSIG00000010390
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022254
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021341
mus_pahari MGP_PahariEiJ_G0023659
rattus_norvegicus ENSRNOG00000000524
meriones_unguiculatus ENSMUGG00000023770
cricetulus_griseus_chok1gshd ENSCGRG00001023827
cricetulus_griseus_crigri ENSCGRG00000018245
mesocricetus_auratus ENSMAUG00000009064
peromyscus_maniculatus_bairdii ENSPEMG00000015973
microtus_ochrogaster ENSMOCG00000021147
nannospalax_galili ENSNGAG00000006992
jaculus_jaculus ENSJJAG00000017257
ictidomys_tridecemlineatus ENSSTOG00000005047
urocitellus_parryii ENSUPAG00010015999
spermophilus_dauricus ENSSDAG00000006451
marmota_marmota_marmota ENSMMMG00000024383
dasypus_novemcinctus ENSDNOG00000002974
choloepus_hoffmanni ENSCHOG00000007876
cricetulus_griseus_crigri-picr ENSCGRG00015024222
ailuropoda_melanoleuca ENSAMEG00000001140
ursus_americanus ENSUAMG00000000259
loxodonta_africana ENSLAFG00000000208
procavia_capensis ENSPCAG00000007553
echinops_telfairi ENSETEG00000000999
ornithorhynchus_anatinus ENSOANG00000015027
apteryx_owenii ENSAOWG00000006847
apteryx_rowi ENSARWG00000012061
apteryx_haastii ENSAHAG00000005607
dromaius_novaehollandiae ENSDNVG00000014961
nothoprocta_perdicaria ENSNPEG00000007977
lonchura_striata_domestica ENSLSDG00000001348
taeniopygia_guttata ENSTGUG00000000933
serinus_canaria ENSSCAG00000013586
zonotrichia_albicollis ENSZALG00000003934
junco_hyemalis ENSJHYG00000016891
ficedula_albicollis ENSFALG00000003285
cyanistes_caeruleus ENSCCEG00000006347
parus_major ENSPMJG00000011969
manacus_vitellinus ENSMVIG00005016336
lepidothrix_coronata ENSLCOG00000006544
melopsittacus_undulatus ENSMUNG00000006543
calidris_pygmaea ENSCPGG00000019273
calidris_pugnax ENSCPUG00000008963
meleagris_gallopavo ENSMGAG00000002553
gallus_gallus ENSGALG00000000551
coturnix_japonica ENSCJPG00005009337
numida_meleagris ENSNMEG00000009220
anas_platyrhynchos_platyrhynchos ENSAPLG00000013324
anser_brachyrhynchus ENSABRG00000005523
crocodylus_porosus ENSCPRG00005003304
gopherus_agassizii ENSGAGG00000008886
chelonoidis_abingdonii ENSCABG00000007031
chrysemys_picta_bellii ENSCPBG00000025277
pelodiscus_sinensis ENSPSIG00000002509
pogona_vitticeps ENSPVIG00000009970
anolis_carolinensis ENSACAG00000016684
notechis_scutatus ENSNSUG00000001914
notechis_scutatus ENSNSUG00000014494
salvator_merianae ENSSMRG00000021014
sphenodon_punctatus ENSSPUG00000010515
paramormyrops_kingsleyae ENSPKIG00000005293
scleropages_formosus ENSSFOG00015021558
xiphophorus_maculatus ENSXMAG00000025773
xiphophorus_couchianus ENSXCOG00000014071
gambusia_affinis ENSGAFG00000015228
poecilia_formosa ENSPFOG00000017681
poecilia_latipinna ENSPLAG00000022024
poecilia_mexicana ENSPMEG00000016000
poecilia_reticulata ENSPREG00000014776
fundulus_heteroclitus ENSFHEG00000002841
cyprinodon_variegatus ENSCVAG00000002584
kryptolebias_marmoratus ENSKMAG00000020018
oryzias_melastigma ENSOMEG00000008320
scophthalmus_maximus ENSSMAG00000004273
monopterus_albus ENSMALG00000022676
takifugu_rubripes ENSTRUG00000007891
tetraodon_nigroviridis ENSTNIG00000003936
mola_mola ENSMMOG00000013512
stegastes_partitus ENSSPAG00000017462
acanthochromis_polyacanthus ENSAPOG00000002958
seriola_dumerili ENSSDUG00000021230
anabas_testudineus ENSATEG00000025160
cynoglossus_semilaevis ENSCSEG00000012936
seriola_lalandi_dorsalis ENSSLDG00000008091
mastacembelus_armatus ENSMAMG00000001302
maylandia_zebra ENSMZEG00005017193
astatotilapia_calliptera ENSACLG00000003954
haplochromis_burtoni ENSHBUG00000014249
pundamilia_nyererei ENSPNYG00000002226
neolamprologus_brichardi ENSNBRG00000012504
oreochromis_niloticus ENSONIG00000000521
amphilophus_citrinellus ENSACIG00000011001
amphiprion_ocellaris ENSAOCG00000005798
amphiprion_percula ENSAPEG00000021290
labrus_bergylta ENSLBEG00000025972
gasterosteus_aculeatus ENSGACG00000004147
hippocampus_comes ENSHCOG00000013056
gadus_morhua ENSGMOG00000009663
esox_lucius ENSELUG00000003782
astyanax_mexicanus ENSAMXG00000008865
pygocentrus_nattereri ENSPNAG00000020083
ictalurus_punctatus ENSIPUG00000016431
danio_rerio ENSDARG00000078301
lepisosteus_oculatus ENSLOCG00000012396
