apteryx_rowi ENSARWG00000017063
theropithecus_gelada ENSTGEG00000018765
macaca_nemestrina ENSMNEG00000027641
macaca_fascicularis ENSMFAG00000040212
macaca_mulatta ENSMMUG00000031795
rhinopithecus_roxellana ENSRROG00000041399
rhinopithecus_bieti ENSRBIG00000034886
colobus_angolensis_palliatus ENSCANG00000001424
pan_troglodytes ENSPTRG00000005151
pan_paniscus ENSPPAG00000025733
homo_sapiens ENSG00000123427
gorilla_gorilla ENSGGOG00000001413
pongo_abelii ENSPPYG00000004707
nomascus_leucogenys ENSNLEG00000030947
saimiri_boliviensis_boliviensis ENSSBOG00000025187
cebus_capucinus ENSCCAG00000036111
callithrix_jacchus ENSCJAG00000045095
aotus_nancymaae ENSANAG00000025028
carlito_syrichta ENSTSYG00000037549
propithecus_coquereli ENSPCOG00000016251
microcebus_murinus ENSMICG00000030639
prolemur_simus ENSPSMG00000020858
otolemur_garnettii ENSOGAG00000025641
loxodonta_africana ENSLAFG00000023076
procavia_capensis ENSPCAG00000003768
dasypus_novemcinctus ENSDNOG00000017736
phascolarctos_cinereus ENSPCIG00000023625
notamacropus_eugenii ENSMEUG00000004039
monodelphis_domestica ENSMODG00000021350
ornithorhynchus_anatinus ENSOANG00000014392
xenopus_tropicalis ENSXETG00000009654
latimeria_chalumnae ENSLACG00000018122
scleropages_formosus ENSSFOG00015016973
paramormyrops_kingsleyae ENSPKIG00000005473
mola_mola ENSMMOG00000003860
hippocampus_comes ENSHCOG00000018116
cynoglossus_semilaevis ENSCSEG00000003933
oryzias_latipes ENSORLG00020016442
oryzias_latipes_asm223469v1 ENSORLG00015011637
oryzias_latipes ENSORLG00000029514
oryzias_melastigma ENSOMEG00000020853
fundulus_heteroclitus ENSFHEG00000007520
cyprinodon_variegatus ENSCVAG00000005032
gambusia_affinis ENSGAFG00000003700
xiphophorus_couchianus ENSXCOG00000018481
poecilia_formosa ENSPFOG00000016016
poecilia_latipinna ENSPLAG00000016726
poecilia_reticulata ENSPREG00000013558
poecilia_mexicana ENSPMEG00000002144
xiphophorus_maculatus ENSXMAG00000003535
kryptolebias_marmoratus ENSKMAG00000015729
amphiprion_percula ENSAPEG00000008399
amphiprion_ocellaris ENSAOCG00000001294
acanthochromis_polyacanthus ENSAPOG00000006634
stegastes_partitus ENSSPAG00000001779
astatotilapia_calliptera ENSACLG00000004556
haplochromis_burtoni ENSHBUG00000005317
pundamilia_nyererei ENSPNYG00000019441
maylandia_zebra ENSMZEG00005022913
neolamprologus_brichardi ENSNBRG00000011516
oreochromis_niloticus ENSONIG00000019250
amphilophus_citrinellus ENSACIG00000022576
seriola_dumerili ENSSDUG00000003472
seriola_lalandi_dorsalis ENSSLDG00000005171
scophthalmus_maximus ENSSMAG00000005075
monopterus_albus ENSMALG00000018466
mastacembelus_armatus ENSMAMG00000005993
anabas_testudineus ENSATEG00000024469
labrus_bergylta ENSLBEG00000022618
gasterosteus_aculeatus ENSGACG00000000465
periophthalmus_magnuspinnatus ENSPMGG00000019971
esox_lucius ENSELUG00000021275
pygocentrus_nattereri ENSPNAG00000007527
astyanax_mexicanus ENSAMXG00000041662
ictalurus_punctatus ENSIPUG00000000933
lepisosteus_oculatus ENSLOCG00000003869
