parus_major ENSPMJG00000007889
felis_catus ENSFCAG00000004281
equus_caballus ENSECAG00000016043
equus_asinus_asinus ENSEASG00005018808
tursiops_truncatus ENSTTRG00000004814
sus_scrofa ENSSSCG00000000118
bos_taurus ENSBTAG00000037703
bos_mutus ENSBMUG00000009884
bison_bison_bison ENSBBBG00000020086
capra_hircus ENSCHIG00000014709
ovis_aries ENSOARG00000014561
erinaceus_europaeus ENSEEUG00000010878
chinchilla_lanigera ENSCLAG00000017179
octodon_degus ENSODEG00000011728
cavia_porcellus ENSCPOG00000001123
cavia_aperea ENSCAPG00000009712
heterocephalus_glaber_female ENSHGLG00000012334
heterocephalus_glaber_male ENSHGLG00100006876
fukomys_damarensis ENSFDAG00000014416
urocitellus_parryii ENSUPAG00010022387
marmota_marmota_marmota ENSMMMG00000014755
ictidomys_tridecemlineatus ENSSTOG00000000967
spermophilus_dauricus ENSSDAG00000024385
castor_canadensis ENSCCNG00000000054
dipodomys_ordii ENSDORG00000009480
mus_musculus ENSMUSG00000033039
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020902
mus_spicilegus ENSMSIG00000021965
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020004
mus_pahari MGP_PahariEiJ_G0020006
rattus_norvegicus ENSRNOG00000026212
meriones_unguiculatus ENSMUGG00000010538
cricetulus_griseus_chok1gshd ENSCGRG00001020864
cricetulus_griseus_crigri-picr ENSCGRG00015002312
cricetulus_griseus_crigri ENSCGRG00000008662
mesocricetus_auratus ENSMAUG00000004264
peromyscus_maniculatus_bairdii ENSPEMG00000016109
microtus_ochrogaster ENSMOCG00000017569
nannospalax_galili ENSNGAG00000013141
jaculus_jaculus ENSJJAG00000009167
ochotona_princeps ENSOPRG00000013499
oryctolagus_cuniculus ENSOCUG00000009412
tupaia_belangeri ENSTBEG00000013252
pan_troglodytes ENSPTRG00000014354
pan_paniscus ENSPPAG00000040403
homo_sapiens ENSG00000100139
gorilla_gorilla ENSGGOG00000008348
nomascus_leucogenys ENSNLEG00000014971
piliocolobus_tephrosceles ENSPTEG00000035878
colobus_angolensis_palliatus ENSCANG00000038113
rhinopithecus_bieti ENSRBIG00000000602
rhinopithecus_roxellana ENSRROG00000034414
papio_anubis ENSPANG00000016274
theropithecus_gelada ENSTGEG00000012448
mandrillus_leucophaeus ENSMLEG00000034474
cercocebus_atys ENSCATG00000015440
macaca_nemestrina ENSMNEG00000044630
macaca_mulatta ENSMMUG00000039143
macaca_fascicularis ENSMFAG00000040539
chlorocebus_sabaeus ENSCSAG00000006896
saimiri_boliviensis_boliviensis ENSSBOG00000022297
cebus_capucinus ENSCCAG00000018510
callithrix_jacchus ENSCJAG00000012085
aotus_nancymaae ENSANAG00000019319
carlito_syrichta ENSTSYG00000026811
otolemur_garnettii ENSOGAG00000015028
otolemur_garnettii ENSOGAG00000024433
propithecus_coquereli ENSPCOG00000022127
microcebus_murinus ENSMICG00000013102
prolemur_simus ENSPSMG00000005993
procavia_capensis ENSPCAG00000005512
loxodonta_africana ENSLAFG00000009779
dasypus_novemcinctus ENSDNOG00000008467
echinops_telfairi ENSETEG00000016297
ornithorhynchus_anatinus ENSOANG00000007601
notechis_scutatus ENSNSUG00000005194
xenopus_tropicalis ENSXETG00000006343
latimeria_chalumnae ENSLACG00000000700
gambusia_affinis ENSGAFG00000013446
xiphophorus_maculatus ENSXMAG00000005121
poecilia_mexicana ENSPMEG00000009215
poecilia_latipinna ENSPLAG00000006220
poecilia_formosa ENSPFOG00000012032
poecilia_reticulata ENSPREG00000000508
cyprinodon_variegatus ENSCVAG00000011017
fundulus_heteroclitus ENSFHEG00000015581
oryzias_latipes ENSORLG00000013708
oryzias_latipes ENSORLG00020021660
oryzias_latipes_asm223469v1 ENSORLG00015022498
oryzias_melastigma ENSOMEG00000009362
neolamprologus_brichardi ENSNBRG00000019996
neolamprologus_brichardi ENSNBRG00000020019
kryptolebias_marmoratus ENSKMAG00000021652
takifugu_rubripes ENSTRUG00000009581
tetraodon_nigroviridis ENSTNIG00000006250
mola_mola ENSMMOG00000007392
gasterosteus_aculeatus ENSGACG00000019146
monopterus_albus ENSMALG00000002389
mastacembelus_armatus ENSMAMG00000008291
anabas_testudineus ENSATEG00000021807
amphiprion_percula ENSAPEG00000018229
amphiprion_ocellaris ENSAOCG00000004917
acanthochromis_polyacanthus ENSAPOG00000017414
stegastes_partitus ENSSPAG00000017269
seriola_dumerili ENSSDUG00000020352
seriola_lalandi_dorsalis ENSSLDG00000008466
scophthalmus_maximus ENSSMAG00000007912
amphilophus_citrinellus ENSACIG00000007377
amphilophus_citrinellus ENSACIG00000007354
haplochromis_burtoni ENSHBUG00000021418
astatotilapia_calliptera ENSACLG00000015715
maylandia_zebra ENSMZEG00005009981
pundamilia_nyererei ENSPNYG00000005799
oreochromis_niloticus ENSONIG00000018887
cynoglossus_semilaevis ENSCSEG00000011257
labrus_bergylta ENSLBEG00000026525
periophthalmus_magnuspinnatus ENSPMGG00000007439
hippocampus_comes ENSHCOG00000017186
gadus_morhua ENSGMOG00000005436
esox_lucius ENSELUG00000001627
pygocentrus_nattereri ENSPNAG00000029907
astyanax_mexicanus ENSAMXG00000011546
ictalurus_punctatus ENSIPUG00000015621
danio_rerio ENSDARG00000079811
scleropages_formosus ENSSFOG00015012847
paramormyrops_kingsleyae ENSPKIG00000002483
monopterus_albus ENSMALG00000001428
cynoglossus_semilaevis ENSCSEG00000006854
haplochromis_burtoni ENSHBUG00000022154
haplochromis_burtoni ENSHBUG00000022139
hippocampus_comes ENSHCOG00000006186
tetraodon_nigroviridis ENSTNIG00000004143
tetraodon_nigroviridis ENSTNIG00000002437
takifugu_rubripes ENSTRUG00000020232
mola_mola ENSMMOG00000002820
mastacembelus_armatus ENSMAMG00000008045
anabas_testudineus ENSATEG00000008892
seriola_lalandi_dorsalis ENSSLDG00000024898
seriola_dumerili ENSSDUG00000016244
gasterosteus_aculeatus ENSGACG00000007336
amphiprion_ocellaris ENSAOCG00000003195
amphiprion_percula ENSAPEG00000012981
acanthochromis_polyacanthus ENSAPOG00000002874
stegastes_partitus ENSSPAG00000019701
gambusia_affinis ENSGAFG00000017577
xiphophorus_couchianus ENSXCOG00000015992
poecilia_mexicana ENSPMEG00000019090
poecilia_latipinna ENSPLAG00000000989
poecilia_reticulata ENSPREG00000016768
poecilia_formosa ENSPFOG00000000120
fundulus_heteroclitus ENSFHEG00000005416
cyprinodon_variegatus ENSCVAG00000010422
poecilia_formosa ENSPFOG00000006261
xiphophorus_couchianus ENSXCOG00000012225
maylandia_zebra ENSMZEG00005005724
maylandia_zebra ENSMZEG00005005714
astatotilapia_calliptera ENSACLG00000016102
amphilophus_citrinellus ENSACIG00000000935
xiphophorus_maculatus ENSXMAG00000027333
xiphophorus_maculatus ENSXMAG00000022165
xiphophorus_couchianus ENSXCOG00000015994
poecilia_latipinna ENSPLAG00000000992
poecilia_reticulata ENSPREG00000016779
poecilia_mexicana ENSPMEG00000019116
cyprinodon_variegatus ENSCVAG00000010399
kryptolebias_marmoratus ENSKMAG00000014258
amphiprion_percula ENSAPEG00000012965
astatotilapia_calliptera ENSACLG00000016082
pundamilia_nyererei ENSPNYG00000019771
neolamprologus_brichardi ENSNBRG00000002506
oreochromis_niloticus ENSONIG00000008396
amphilophus_citrinellus ENSACIG00000000956
oryzias_latipes ENSORLG00000014574
oryzias_latipes ENSORLG00020006947
oryzias_melastigma ENSOMEG00000006510
oryzias_latipes ENSORLG00020000691
oryzias_melastigma ENSOMEG00000006483
stegastes_partitus ENSSPAG00000019722
labrus_bergylta ENSLBEG00000011105
scophthalmus_maximus ENSSMAG00000005397
hippocampus_comes ENSHCOG00000006169
periophthalmus_magnuspinnatus ENSPMGG00000017020
esox_lucius ENSELUG00000000309
danio_rerio ENSDARG00000087016
pygocentrus_nattereri ENSPNAG00000009002
lepisosteus_oculatus ENSLOCG00000011805
eptatretus_burgeri ENSEBUG00000006530
petromyzon_marinus ENSPMAG00000000444
ciona_intestinalis ENSCING00000011930
ciona_savignyi ENSCSAVG00000002852
drosophila_melanogaster FBgn0036333
