capra_hircus ENSCHIG00000017267
melopsittacus_undulatus ENSMUNG00000009745
apteryx_haastii ENSAHAG00000002837
apteryx_owenii ENSAOWG00000002444
apteryx_rowi ENSARWG00000007389
dromaius_novaehollandiae ENSDNVG00000000675
nothoprocta_perdicaria ENSNPEG00000009933
xenopus_tropicalis ENSXETG00000003001
latimeria_chalumnae ENSLACG00000010522
paramormyrops_kingsleyae ENSPKIG00000010411
scleropages_formosus ENSSFOG00015021119
amphiprion_ocellaris ENSAOCG00000007882
amphiprion_percula ENSAPEG00000014253
acanthochromis_polyacanthus ENSAPOG00000010235
stegastes_partitus ENSSPAG00000007812
fundulus_heteroclitus ENSFHEG00000018956
cyprinodon_variegatus ENSCVAG00000000737
xiphophorus_maculatus ENSXMAG00000023668
xiphophorus_couchianus ENSXCOG00000014396
gambusia_affinis ENSGAFG00000010879
poecilia_formosa ENSPFOG00000002456
poecilia_latipinna ENSPLAG00000001652
poecilia_mexicana ENSPMEG00000014433
poecilia_reticulata ENSPREG00000000438
kryptolebias_marmoratus ENSKMAG00000019123
astatotilapia_calliptera ENSACLG00000019776
maylandia_zebra ENSMZEG00005008014
haplochromis_burtoni ENSHBUG00000019119
pundamilia_nyererei ENSPNYG00000002336
oreochromis_niloticus ENSONIG00000018783
neolamprologus_brichardi ENSNBRG00000023299
amphilophus_citrinellus ENSACIG00000008639
mola_mola ENSMMOG00000007797
takifugu_rubripes ENSTRUG00000023602
tetraodon_nigroviridis ENSTNIG00000014050
takifugu_rubripes ENSTRUG00000012438
mola_mola ENSMMOG00000007790
gasterosteus_aculeatus ENSGACG00000019047
labrus_bergylta ENSLBEG00000009362
anabas_testudineus ENSATEG00000019940
mastacembelus_armatus ENSMAMG00000011354
seriola_lalandi_dorsalis ENSSLDG00000012241
seriola_dumerili ENSSDUG00000001646
scophthalmus_maximus ENSSMAG00000005689
monopterus_albus ENSMALG00000005367
periophthalmus_magnuspinnatus ENSPMGG00000016368
esox_lucius ENSELUG00000018482
danio_rerio ENSDARG00000117145
pygocentrus_nattereri ENSPNAG00000000229
astyanax_mexicanus ENSAMXG00000020491
ictalurus_punctatus ENSIPUG00000021448
amphiprion_ocellaris ENSAOCG00000013348
amphiprion_percula ENSAPEG00000003489
acanthochromis_polyacanthus ENSAPOG00000002979
stegastes_partitus ENSSPAG00000004346
amphilophus_citrinellus ENSACIG00000013944
monopterus_albus ENSMALG00000021628
mastacembelus_armatus ENSMAMG00000021520
labrus_bergylta ENSLBEG00000023467
mola_mola ENSMMOG00000010904
seriola_lalandi_dorsalis ENSSLDG00000021792
seriola_dumerili ENSSDUG00000011868
cynoglossus_semilaevis ENSCSEG00000011304
poecilia_formosa ENSPFOG00000007951
poecilia_latipinna ENSPLAG00000013488
poecilia_mexicana ENSPMEG00000014932
poecilia_reticulata ENSPREG00000002313
xiphophorus_maculatus ENSXMAG00000012330
xiphophorus_couchianus ENSXCOG00000010504
gambusia_affinis ENSGAFG00000006983
fundulus_heteroclitus ENSFHEG00000008556
cyprinodon_variegatus ENSCVAG00000011402
kryptolebias_marmoratus ENSKMAG00000010507
monopterus_albus ENSMALG00000021618
takifugu_rubripes ENSTRUG00000010595
tetraodon_nigroviridis ENSTNIG00000009765
scophthalmus_maximus ENSSMAG00000017388
gasterosteus_aculeatus ENSGACG00000011109
astatotilapia_calliptera ENSACLG00000025631
astatotilapia_calliptera ENSACLG00000025663
maylandia_zebra ENSMZEG00005013031
haplochromis_burtoni ENSHBUG00000000859
pundamilia_nyererei ENSPNYG00000019947
neolamprologus_brichardi ENSNBRG00000023118
oreochromis_niloticus ENSONIG00000005299
oryzias_latipes ENSORLG00020020511
oryzias_latipes ENSORLG00000007824
oryzias_latipes_asm223469v1 ENSORLG00015010094
oryzias_melastigma ENSOMEG00000008927
anabas_testudineus ENSATEG00000024217
periophthalmus_magnuspinnatus ENSPMGG00000003490
hippocampus_comes ENSHCOG00000004207
gadus_morhua ENSGMOG00000018692
esox_lucius ENSELUG00000014258
pygocentrus_nattereri ENSPNAG00000023405
astyanax_mexicanus ENSAMXG00000006517
danio_rerio ENSDARG00000031126
scleropages_formosus ENSSFOG00015021638
paramormyrops_kingsleyae ENSPKIG00000023644
lepisosteus_oculatus ENSLOCG00000012591
eptatretus_burgeri ENSEBUG00000010531
