chrysemys_picta_bellii ENSCPBG00000013295
haplochromis_burtoni ENSHBUG00000017077
pundamilia_nyererei ENSPNYG00000023008
neolamprologus_brichardi ENSNBRG00000020939
oreochromis_niloticus ENSONIG00000006091
amphilophus_citrinellus ENSACIG00000011503
amphiprion_ocellaris ENSAOCG00000014644
amphiprion_percula ENSAPEG00000018959
acanthochromis_polyacanthus ENSAPOG00000015482
stegastes_partitus ENSSPAG00000021848
cynoglossus_semilaevis ENSCSEG00000020892
hippocampus_comes ENSHCOG00000007029
gadus_morhua ENSGMOG00000006986
esox_lucius ENSELUG00000014721
danio_rerio ENSDARG00000017188
xiphophorus_maculatus ENSXMAG00000017714
xiphophorus_couchianus ENSXCOG00000002592
gambusia_affinis ENSGAFG00000013637
poecilia_formosa ENSPFOG00000019223
poecilia_latipinna ENSPLAG00000001762
poecilia_mexicana ENSPMEG00000015492
poecilia_reticulata ENSPREG00000006812
fundulus_heteroclitus ENSFHEG00000021478
cyprinodon_variegatus ENSCVAG00000002347
kryptolebias_marmoratus ENSKMAG00000017380
oryzias_latipes ENSORLG00000012471
oryzias_latipes ENSORLG00020014749
oryzias_latipes_asm223469v1 ENSORLG00015009604
oryzias_melastigma ENSOMEG00000005636
pundamilia_nyererei ENSPNYG00000022992
pundamilia_nyererei ENSPNYG00000008360
haplochromis_burtoni ENSHBUG00000016589
astatotilapia_calliptera ENSACLG00000022859
maylandia_zebra ENSMZEG00005024917
neolamprologus_brichardi ENSNBRG00000020845
oreochromis_niloticus ENSONIG00000006100
amphilophus_citrinellus ENSACIG00000011384
amphiprion_ocellaris ENSAOCG00000014616
amphiprion_percula ENSAPEG00000019737
acanthochromis_polyacanthus ENSAPOG00000015594
stegastes_partitus ENSSPAG00000023001
periophthalmus_magnuspinnatus ENSPMGG00000002214
tetraodon_nigroviridis ENSTNIG00000003663
takifugu_rubripes ENSTRUG00000018126
mola_mola ENSMMOG00000002954
labrus_bergylta ENSLBEG00000020696
gasterosteus_aculeatus ENSGACG00000009750
gasterosteus_aculeatus ENSGACG00000009775
gasterosteus_aculeatus ENSGACG00000009723
scophthalmus_maximus ENSSMAG00000018387
cynoglossus_semilaevis ENSCSEG00000020893
seriola_dumerili ENSSDUG00000001910
seriola_lalandi_dorsalis ENSSLDG00000000764
mastacembelus_armatus ENSMAMG00000005951
monopterus_albus ENSMALG00000022296
anabas_testudineus ENSATEG00000015158
hippocampus_comes ENSHCOG00000000215
hippocampus_comes ENSHCOG00000000196
gadus_morhua ENSGMOG00000006955
esox_lucius ENSELUG00000014772
pygocentrus_nattereri ENSPNAG00000002743
astyanax_mexicanus ENSAMXG00000006455
ictalurus_punctatus ENSIPUG00000020161
danio_rerio ENSDARG00000069251
scleropages_formosus ENSSFOG00015004410
paramormyrops_kingsleyae ENSPKIG00000023416
latimeria_chalumnae ENSLACG00000006540
notechis_scutatus ENSNSUG00000018460
scophthalmus_maximus ENSSMAG00000008560
cynoglossus_semilaevis ENSCSEG00000001026
seriola_dumerili ENSSDUG00000020822
seriola_lalandi_dorsalis ENSSLDG00000021081
oryzias_latipes_asm223469v1 ENSORLG00015006679
oryzias_latipes ENSORLG00000028277
oryzias_latipes ENSORLG00020009810
oryzias_melastigma ENSOMEG00000011425
fundulus_heteroclitus ENSFHEG00000018006
amphiprion_ocellaris ENSAOCG00000017748
labrus_bergylta ENSLBEG00000028010
esox_lucius ENSELUG00000019624
pygocentrus_nattereri ENSPNAG00000020121
astyanax_mexicanus ENSAMXG00000011226
ictalurus_punctatus ENSIPUG00000003392
paramormyrops_kingsleyae ENSPKIG00000006064
paramormyrops_kingsleyae ENSPKIG00000001959
scleropages_formosus ENSSFOG00015000241
pygocentrus_nattereri ENSPNAG00000011551
astyanax_mexicanus ENSAMXG00000009330
esox_lucius ENSELUG00000000297
lepisosteus_oculatus ENSLOCG00000013953
mola_mola ENSMMOG00000017769
takifugu_rubripes ENSTRUG00000020716
labrus_bergylta ENSLBEG00000024410
fundulus_heteroclitus ENSFHEG00000012495
cyprinodon_variegatus ENSCVAG00000018214
oryzias_melastigma ENSOMEG00000022720
amphiprion_ocellaris ENSAOCG00000002200
amphiprion_percula ENSAPEG00000017359
acanthochromis_polyacanthus ENSAPOG00000012216
stegastes_partitus ENSSPAG00000003066
seriola_dumerili ENSSDUG00000016671
seriola_lalandi_dorsalis ENSSLDG00000000593
gadus_morhua ENSGMOG00000009208
esox_lucius ENSELUG00000006581
paramormyrops_kingsleyae ENSPKIG00000020119
eptatretus_burgeri ENSEBUG00000001068
petromyzon_marinus ENSPMAG00000007758
petromyzon_marinus ENSPMAG00000003205
