loxodonta_africana ENSLAFG00000014843
dasypus_novemcinctus ENSDNOG00000007307
choloepus_hoffmanni ENSCHOG00000006592
notamacropus_eugenii ENSMEUG00000005084
phascolarctos_cinereus ENSPCIG00000029348
sarcophilus_harrisii ENSSHAG00000002165
monodelphis_domestica ENSMODG00000014211
ornithorhynchus_anatinus ENSOANG00000005761
apteryx_haastii ENSAHAG00000009671
apteryx_rowi ENSARWG00000010366
apteryx_owenii ENSAOWG00000018283
dromaius_novaehollandiae ENSDNVG00000016345
nothoprocta_perdicaria ENSNPEG00000013191
calidris_pygmaea ENSCPGG00000011857
calidris_pugnax ENSCPUG00000011573
melopsittacus_undulatus ENSMUNG00000000855
taeniopygia_guttata ENSTGUG00000002439
taeniopygia_guttata ENSTGUG00000014759
lonchura_striata_domestica ENSLSDG00000017471
serinus_canaria ENSSCAG00000013616
junco_hyemalis ENSJHYG00000002730
zonotrichia_albicollis ENSZALG00000010814
ficedula_albicollis ENSFALG00000010028
parus_major ENSPMJG00000010748
cyanistes_caeruleus ENSCCEG00000019320
lepidothrix_coronata ENSLCOG00000005353
manacus_vitellinus ENSMVIG00005001414
anser_brachyrhynchus ENSABRG00000011309
anas_platyrhynchos_platyrhynchos ENSAPLG00000006129
gallus_gallus ENSGALG00000010770
coturnix_japonica ENSCJPG00005011785
meleagris_gallopavo ENSMGAG00000009895
numida_meleagris ENSNMEG00000006495
crocodylus_porosus ENSCPRG00005014672
chelonoidis_abingdonii ENSCABG00000000247
gopherus_agassizii ENSGAGG00000018948
chrysemys_picta_bellii ENSCPBG00000024121
pelodiscus_sinensis ENSPSIG00000009157
anolis_carolinensis ENSACAG00000013469
pogona_vitticeps ENSPVIG00000016512
notechis_scutatus ENSNSUG00000014429
salvator_merianae ENSSMRG00000008224
sphenodon_punctatus ENSSPUG00000008420
chrysemys_picta_bellii ENSCPBG00000024123
taeniopygia_guttata ENSTGUG00000017131
ornithorhynchus_anatinus ENSOANG00000029450
xenopus_tropicalis ENSXETG00000026980
latimeria_chalumnae ENSLACG00000000204
xenopus_tropicalis ENSXETG00000011333
labrus_bergylta ENSLBEG00000028017
takifugu_rubripes ENSTRUG00000001612
scophthalmus_maximus ENSSMAG00000017224
astatotilapia_calliptera ENSACLG00000016560
pundamilia_nyererei ENSPNYG00000019143
maylandia_zebra ENSMZEG00005017778
haplochromis_burtoni ENSHBUG00000007925
neolamprologus_brichardi ENSNBRG00000018588
oreochromis_niloticus ENSONIG00000010381
amphilophus_citrinellus ENSACIG00000022183
periophthalmus_magnuspinnatus ENSPMGG00000018745
gadus_morhua ENSGMOG00000004119
esox_lucius ENSELUG00000023418
pygocentrus_nattereri ENSPNAG00000009962
astyanax_mexicanus ENSAMXG00000011040
ictalurus_punctatus ENSIPUG00000021561
danio_rerio ENSDARG00000010728
scleropages_formosus ENSSFOG00015015351
paramormyrops_kingsleyae ENSPKIG00000010705
lepisosteus_oculatus ENSLOCG00000011224
castor_canadensis ENSCCNG00000014553
eptatretus_burgeri ENSEBUG00000016642
