astyanax_mexicanus ENSAMXG00000003231
cyanistes_caeruleus ENSCCEG00000000766
parus_major ENSPMJG00000007858
ficedula_albicollis ENSFALG00000008119
lonchura_striata ENSLSDG00000005690
taeniopygia_guttata ENSTGUG00000002090
serinus_canaria ENSSCAG00000004557
junco_hyemalis ENSJHYG00000005366
zonotrichia_albicollis ENSZALG00000000538
calidris_pugnax ENSCPUG00000012340
calidris_pygmaea ENSCPGG00000017500
melopsittacus_undulatus ENSMUNG00000014304
apteryx_haastii ENSAHAG00000012714
apteryx_owenii ENSAOWG00000002155
apteryx_rowi ENSARWG00000011715
nothoprocta_perdicaria ENSNPEG00000011259
dromaius_novaehollandiae ENSDNVG00000010909
crocodylus_porosus ENSCPRG00005004464
chelonoidis_abingdonii ENSCABG00000016679
chelonoidis_abingdonii ENSCABG00000016676
gopherus_agassizii ENSGAGG00000017205
chrysemys_picta ENSCPBG00000017482
pelodiscus_sinensis ENSPSIG00000006234
anolis_carolinensis ENSACAG00000011438
pogona_vitticeps ENSPVIG00000002121
notechis_scutatus ENSNSUG00000008318
salvator_merianae ENSSMRG00000015564
sphenodon_punctatus ENSSPUG00000011813
nannospalax_galili ENSNGAG00000022074
microtus_ochrogaster ENSMOCG00000017515
dipodomys_ordii ENSDORG00000012011
phascolarctos_cinereus ENSPCIG00000012593
notamacropus_eugenii ENSMEUG00000003255
sarcophilus_harrisii ENSSHAG00000014169
monodelphis_domestica ENSMODG00000012274
chinchilla_lanigera ENSCLAG00000006965
octodon_degus ENSODEG00000001060
cavia_porcellus ENSCPOG00000030889
cavia_aperea ENSCAPG00000009403
heterocephalus_glaber ENSHGLG00000013210
heterocephalus_glaber ENSHGLG00100007147
fukomys_damarensis ENSFDAG00000013960
spermophilus_dauricus ENSSDAG00000012600
urocitellus_parryii ENSUPAG00010021359
ictidomys_tridecemlineatus ENSSTOG00000008580
oryctolagus_cuniculus ENSOCUG00000005526
prolemur_simus ENSPSMG00000019297
propithecus_coquereli ENSPCOG00000019232
microcebus_murinus ENSMICG00000011534
otolemur_garnettii ENSOGAG00000005768
myotis_lucifugus ENSMLUG00000005399
pteropus_vampyrus ENSPVAG00000006451
equus_asinus ENSEASG00005018135
equus_caballus ENSECAG00000004120
ovis_aries ENSOARG00000015500
capra_hircus ENSCHIG00000023649
capra_hircus ENSCHIG00000011085
ovis_aries ENSOARG00000017545
bos_mutus ENSBMUG00000022837
bos_taurus ENSBTAG00000010630
bison_bison ENSBBBG00000010086
vicugna_pacos ENSVPAG00000007222
tursiops_truncatus ENSTTRG00000012983
ursus_maritimus ENSUMAG00000007363
ursus_maritimus ENSUMAG00000007367
ursus_americanus ENSUAMG00000024156
ailuropoda_melanoleuca ENSAMEG00000002735
mustela_putorius ENSMPUG00000017367
neovison_vison ENSNVIG00000007552
canis_lupus ENSCAFG00000003848
vulpes_vulpes ENSVVUG00000011339
panthera_tigris ENSPTIG00000011812
panthera_pardus ENSPPRG00000005008
felis_catus ENSFCAG00000025881
cebus_capucinus ENSCCAG00000021649
saimiri_boliviensis ENSSBOG00000030400
callithrix_jacchus ENSCJAG00000003356
aotus_nancymaae ENSANAG00000024144
pan_paniscus ENSPPAG00000038392
pan_troglodytes ENSPTRG00000016436
homo_sapiens ENSG00000164074
gorilla_gorilla ENSGGOG00000011012
pongo_abelii ENSPPYG00000015059
nomascus_leucogenys ENSNLEG00000013793
mandrillus_leucophaeus ENSMLEG00000033451
papio_anubis ENSPANG00000033762
macaca_fascicularis ENSMFAG00000039882
rhinopithecus_bieti ENSRBIG00000044564
rhinopithecus_roxellana ENSRROG00000030983
piliocolobus_tephrosceles ENSPTEG00000037782
macaca_mulatta ENSMMUG00000020931
macaca_nemestrina ENSMNEG00000035761
cercocebus_atys ENSCATG00000041608
theropithecus_gelada ENSTGEG00000009018
colobus_angolensis ENSCANG00000030362
chlorocebus_sabaeus ENSCSAG00000003594
chlorocebus_sabaeus ENSCSAG00000003591
carlito_syrichta ENSTSYG00000001809
ochotona_princeps ENSOPRG00000012580
castor_canadensis ENSCCNG00000028192
choloepus_hoffmanni ENSCHOG00000003709
sus_scrofa ENSSSCG00000009074
dasypus_novemcinctus ENSDNOG00000046326
mus_musculus ENSMUSG00000037818
mus_spicilegus ENSMSIG00000009354
mus_spretus MGP_SPRETEiJ_G0025895
mus_caroli MGP_CAROLIEiJ_G0024961
mus_pahari MGP_PahariEiJ_G0026401
rattus_norvegicus ENSRNOG00000013692
meriones_unguiculatus ENSMUGG00000000714
cricetulus_griseus ENSCGRG00000003025
cricetulus_griseus ENSCGRG00015025843
cricetulus_griseus ENSCGRG00001016317
mesocricetus_auratus ENSMAUG00000014426
peromyscus_maniculatus ENSPEMG00000014206
loxodonta_africana ENSLAFG00000004585
procavia_capensis ENSPCAG00000014668
echinops_telfairi ENSETEG00000010865
nothoprocta_perdicaria ENSNPEG00000011260
coturnix_japonica ENSCJPG00005008632
sphenodon_punctatus ENSSPUG00000011803
ornithorhynchus_anatinus ENSOANG00000014294
erinaceus_europaeus ENSEEUG00000008529
marmota_marmota ENSMMMG00000014470
marmota_marmota ENSMMMG00000014462
tupaia_belangeri ENSTBEG00000002125
canis_lupus ENSCAFG00020018862
canis_lupus ENSCAFG00020018858
anas_platyrhynchos ENSAPLG00000009773
anas_platyrhynchos ENSAPLG00000023376
poecilia_formosa ENSPFOG00000010248
xenopus_tropicalis ENSXETG00000022528
latimeria_chalumnae ENSLACG00000015944
taeniopygia_guttata ENSTGUG00000014115
petromyzon_marinus ENSPMAG00000002734
eptatretus_burgeri ENSEBUG00000013658
ciona_intestinalis ENSCING00000004020
ciona_savignyi ENSCSAVG00000004287
drosophila_melanogaster FBgn0052112
caenorhabditis_elegans WBGene00008317
