notamacropus_eugenii ENSMEUG00000002178
taeniopygia_guttata ENSTGUG00000010669
lonchura_striata_domestica ENSLSDG00000016923
junco_hyemalis ENSJHYG00000008126
zonotrichia_albicollis ENSZALG00000008362
serinus_canaria ENSSCAG00000002634
melopsittacus_undulatus ENSMUNG00000015379
calidris_pygmaea ENSCPGG00000016597
calidris_pugnax ENSCPUG00000013678
crocodylus_porosus ENSCPRG00005011938
chelonoidis_abingdonii ENSCABG00000013591
gopherus_agassizii ENSGAGG00000007060
chrysemys_picta_bellii ENSCPBG00000012636
pelodiscus_sinensis ENSPSIG00000004461
pogona_vitticeps ENSPVIG00000013667
anolis_carolinensis ENSACAG00000004538
notechis_scutatus ENSNSUG00000018219
salvator_merianae ENSSMRG00000005539
sphenodon_punctatus ENSSPUG00000003053
anas_platyrhynchos_platyrhynchos ENSAPLG00000020029
xenopus_tropicalis ENSXETG00000031075
latimeria_chalumnae ENSLACG00000018569
scleropages_formosus ENSSFOG00015008922
paramormyrops_kingsleyae ENSPKIG00000003036
scleropages_formosus ENSSFOG00015019727
paramormyrops_kingsleyae ENSPKIG00000012854
amphiprion_ocellaris ENSAOCG00000009092
acanthochromis_polyacanthus ENSAPOG00000004070
stegastes_partitus ENSSPAG00000012261
poecilia_formosa ENSPFOG00000007076
poecilia_mexicana ENSPMEG00000022074
poecilia_reticulata ENSPREG00000011677
xiphophorus_maculatus ENSXMAG00000004363
gambusia_affinis ENSGAFG00000004203
fundulus_heteroclitus ENSFHEG00000022751
cyprinodon_variegatus ENSCVAG00000008486
kryptolebias_marmoratus ENSKMAG00000012148
astatotilapia_calliptera ENSACLG00000002322
maylandia_zebra ENSMZEG00005017544
haplochromis_burtoni ENSHBUG00000015586
oreochromis_niloticus ENSONIG00000015219
hippocampus_comes ENSHCOG00000008669
monopterus_albus ENSMALG00000017722
mastacembelus_armatus ENSMAMG00000021607
anabas_testudineus ENSATEG00000019959
scophthalmus_maximus ENSSMAG00000013130
oryzias_latipes ENSORLG00020014372
oryzias_latipes ENSORLG00000006015
oryzias_latipes_asm223469v1 ENSORLG00015013229
oryzias_melastigma ENSOMEG00000009850
tetraodon_nigroviridis ENSTNIG00000004248
mola_mola ENSMMOG00000004617
takifugu_rubripes ENSTRUG00000007014
seriola_lalandi_dorsalis ENSSLDG00000002002
seriola_dumerili ENSSDUG00000023827
amphiprion_percula ENSAPEG00000018166
amphilophus_citrinellus ENSACIG00000011893
cynoglossus_semilaevis ENSCSEG00000002240
esox_lucius ENSELUG00000022468
astyanax_mexicanus ENSAMXG00000035815
pygocentrus_nattereri ENSPNAG00000025939
ictalurus_punctatus ENSIPUG00000001219
danio_rerio ENSDARG00000015793
lepisosteus_oculatus ENSLOCG00000005600
