notamacropus_eugenii ENSMEUG00000015121
sorex_araneus ENSSARG00000002682
ursus_americanus ENSUAMG00000021614
ursus_maritimus ENSUMAG00000001829
ailuropoda_melanoleuca ENSAMEG00000003403
neovison_vison ENSNVIG00000012620
mustela_putorius_furo ENSMPUG00000005015
canis_lupus_familiaris ENSCAFG00000024571
canis_lupus_dingo ENSCAFG00020002917
vulpes_vulpes ENSVVUG00000023139
panthera_tigris_altaica ENSPTIG00000017050
panthera_pardus ENSPPRG00000009969
felis_catus ENSFCAG00000019171
equus_asinus_asinus ENSEASG00005008735
equus_caballus ENSECAG00000023424
bos_taurus ENSBTAG00000016645
bos_mutus ENSBMUG00000013785
bison_bison_bison ENSBBBG00000004881
capra_hircus ENSCHIG00000011129
ovis_aries ENSOARG00000015589
tursiops_truncatus ENSTTRG00000006428
sus_scrofa ENSSSCG00000030515
vicugna_pacos ENSVPAG00000011481
pteropus_vampyrus ENSPVAG00000001396
myotis_lucifugus ENSMLUG00000006648
echinops_telfairi ENSETEG00000013200
tupaia_belangeri ENSTBEG00000009021
ornithorhynchus_anatinus ENSOANG00000010304
salvator_merianae ENSSMRG00000003686
salvator_merianae ENSSMRG00000003680
anolis_carolinensis ENSACAG00000027565
anolis_carolinensis ENSACAG00000006845
pogona_vitticeps ENSPVIG00000008772
notechis_scutatus ENSNSUG00000010136
sphenodon_punctatus ENSSPUG00000016648
apteryx_haastii ENSAHAG00000000682
apteryx_haastii ENSAHAG00000000669
apteryx_rowi ENSARWG00000002044
apteryx_owenii ENSAOWG00000016807
dromaius_novaehollandiae ENSDNVG00000008416
calidris_pugnax ENSCPUG00000002179
calidris_pygmaea ENSCPGG00000019363
melopsittacus_undulatus ENSMUNG00000006767
lepidothrix_coronata ENSLCOG00000006243
manacus_vitellinus ENSMVIG00005009524
junco_hyemalis ENSJHYG00000006658
zonotrichia_albicollis ENSZALG00000000143
serinus_canaria ENSSCAG00000007358
parus_major ENSPMJG00000015546
cyanistes_caeruleus ENSCCEG00000021672
ficedula_albicollis ENSFALG00000002976
taeniopygia_guttata ENSTGUG00000008347
lonchura_striata_domestica ENSLSDG00000000238
anas_platyrhynchos_platyrhynchos ENSAPLG00000011884
anser_brachyrhynchus ENSABRG00000005378
meleagris_gallopavo ENSMGAG00000012077
gallus_gallus ENSGALG00000014202
coturnix_japonica ENSCJPG00005016962
numida_meleagris ENSNMEG00000017825
nothoprocta_perdicaria ENSNPEG00000004288
crocodylus_porosus ENSCPRG00005009554
gopherus_agassizii ENSGAGG00000001975
chelonoidis_abingdonii ENSCABG00000016948
chrysemys_picta_bellii ENSCPBG00000027868
pelodiscus_sinensis ENSPSIG00000005626
latimeria_chalumnae ENSLACG00000002509
paramormyrops_kingsleyae ENSPKIG00000000804
scleropages_formosus ENSSFOG00015004191
paramormyrops_kingsleyae ENSPKIG00000005112
poecilia_formosa ENSPFOG00000006065
poecilia_latipinna ENSPLAG00000023811
poecilia_mexicana ENSPMEG00000014645
poecilia_reticulata ENSPREG00000003823
xiphophorus_couchianus ENSXCOG00000008810
xiphophorus_maculatus ENSXMAG00000004117
gambusia_affinis ENSGAFG00000015708
cyprinodon_variegatus ENSCVAG00000021236
fundulus_heteroclitus ENSFHEG00000008477
kryptolebias_marmoratus ENSKMAG00000008593
cynoglossus_semilaevis ENSCSEG00000013726
mastacembelus_armatus ENSMAMG00000014997
monopterus_albus ENSMALG00000011998
anabas_testudineus ENSATEG00000018132
seriola_lalandi_dorsalis ENSSLDG00000022724
seriola_dumerili ENSSDUG00000013478
scophthalmus_maximus ENSSMAG00000013192
mola_mola ENSMMOG00000009932
labrus_bergylta ENSLBEG00000027343
hippocampus_comes ENSHCOG00000003949
amphiprion_ocellaris ENSAOCG00000006282
amphiprion_percula ENSAPEG00000008104
stegastes_partitus ENSSPAG00000010665
acanthochromis_polyacanthus ENSAPOG00000005949
oryzias_latipes ENSORLG00000009442
oryzias_latipes ENSORLG00020019769
oryzias_latipes_asm223469v1 ENSORLG00015014773
oryzias_melastigma ENSOMEG00000016611
takifugu_rubripes ENSTRUG00000001587
tetraodon_nigroviridis ENSTNIG00000003699
maylandia_zebra ENSMZEG00005005757
astatotilapia_calliptera ENSACLG00000022117
haplochromis_burtoni ENSHBUG00000012038
pundamilia_nyererei ENSPNYG00000000060
neolamprologus_brichardi ENSNBRG00000021817
oreochromis_niloticus ENSONIG00000015785
amphilophus_citrinellus ENSACIG00000006155
gasterosteus_aculeatus ENSGACG00000018710
periophthalmus_magnuspinnatus ENSPMGG00000018926
gadus_morhua ENSGMOG00000005750
esox_lucius ENSELUG00000021980
astyanax_mexicanus ENSAMXG00000005855
pygocentrus_nattereri ENSPNAG00000025276
ictalurus_punctatus ENSIPUG00000020334
danio_rerio ENSDARG00000013389
lepisosteus_oculatus ENSLOCG00000012374
