scleropages_formosus ENSSFOG00015011914
meleagris_gallopavo ENSMGAG00000006742
numida_meleagris ENSNMEG00000008609
manacus_vitellinus ENSMVIG00005003611
lepidothrix_coronata ENSLCOG00000006367
taeniopygia_guttata ENSTGUG00000008110
lonchura_striata ENSLSDG00000017198
serinus_canaria ENSSCAG00000005908
junco_hyemalis ENSJHYG00000013173
zonotrichia_albicollis ENSZALG00000002265
parus_major ENSPMJG00000013676
cyanistes_caeruleus ENSCCEG00000014018
ficedula_albicollis ENSFALG00000004443
melopsittacus_undulatus ENSMUNG00000002144
calidris_pugnax ENSCPUG00000005298
calidris_pygmaea ENSCPGG00000001805
taeniopygia_guttata ENSTGUG00000016926
crocodylus_porosus ENSCPRG00005014228
gopherus_agassizii ENSGAGG00000003988
chelonoidis_abingdonii ENSCABG00000013938
chrysemys_picta ENSCPBG00000000524
pelodiscus_sinensis ENSPSIG00000007499
anolis_carolinensis ENSACAG00000006982
pogona_vitticeps ENSPVIG00000014219
salvator_merianae ENSSMRG00000010052
sphenodon_punctatus ENSSPUG00000013624
loxodonta_africana ENSLAFG00000001914
procavia_capensis ENSPCAG00000013683
echinops_telfairi ENSETEG00000009248
ovis_aries ENSOARG00000006968
capra_hircus ENSCHIG00000019167
bos_mutus ENSBMUG00000006957
bos_taurus ENSBTAG00000018841
bison_bison ENSBBBG00000023027
tursiops_truncatus ENSTTRG00000000420
sus_scrofa ENSSSCG00000005449
vicugna_pacos ENSVPAG00000005344
ursus_maritimus ENSUMAG00000016663
ursus_americanus ENSUAMG00000017660
ailuropoda_melanoleuca ENSAMEG00000018026
neovison_vison ENSNVIG00000007679
mustela_putorius ENSMPUG00000007385
canis_lupus ENSCAFG00000002868
canis_lupus ENSCAFG00020021948
vulpes_vulpes ENSVVUG00000028561
panthera_pardus ENSPPRG00000015022
panthera_tigris ENSPTIG00000017837
felis_catus ENSFCAG00000010948
pteropus_vampyrus ENSPVAG00000000623
myotis_lucifugus ENSMLUG00000002200
sorex_araneus ENSSARG00000011920
erinaceus_europaeus ENSEEUG00000015499
equus_caballus ENSECAG00000007806
equus_asinus ENSEASG00005023061
pan_troglodytes ENSPTRG00000021240
pan_paniscus ENSPPAG00000043564
homo_sapiens ENSG00000070159
gorilla_gorilla ENSGGOG00000024081
pongo_abelii ENSPPYG00000019488
nomascus_leucogenys ENSNLEG00000017436
colobus_angolensis ENSCANG00000033908
piliocolobus_tephrosceles ENSPTEG00000033154
rhinopithecus_bieti ENSRBIG00000040891
rhinopithecus_roxellana ENSRROG00000030615
cercocebus_atys ENSCATG00000042446
mandrillus_leucophaeus ENSMLEG00000039144
theropithecus_gelada ENSTGEG00000028932
papio_anubis ENSPANG00000025736
macaca_mulatta ENSMMUG00000001250
macaca_fascicularis ENSMFAG00000035170
macaca_nemestrina ENSMNEG00000031178
chlorocebus_sabaeus ENSCSAG00000011753
saimiri_boliviensis ENSSBOG00000036194
callithrix_jacchus ENSCJAG00000017223
cebus_capucinus ENSCCAG00000032931
aotus_nancymaae ENSANAG00000037600
carlito_syrichta ENSTSYG00000007198
microcebus_murinus ENSMICG00000002104
propithecus_coquereli ENSPCOG00000028551
prolemur_simus ENSPSMG00000018813
otolemur_garnettii ENSOGAG00000016018
heterocephalus_glaber ENSHGLG00100017833
heterocephalus_glaber ENSHGLG00000004892
fukomys_damarensis ENSFDAG00000019769
chinchilla_lanigera ENSCLAG00000014274
octodon_degus ENSODEG00000004452
cavia_porcellus ENSCPOG00000009847
cavia_aperea ENSCAPG00000009441
ictidomys_tridecemlineatus ENSSTOG00000007885
urocitellus_parryii ENSUPAG00010008791
spermophilus_dauricus ENSSDAG00000018431
marmota_marmota ENSMMMG00000002921
castor_canadensis ENSCCNG00000005028
dipodomys_ordii ENSDORG00000000786
mus_spicilegus ENSMSIG00000006824
mus_musculus ENSMUSG00000038764
mus_caroli MGP_CAROLIEiJ_G0026043
mus_pahari MGP_PahariEiJ_G0028381
rattus_norvegicus ENSRNOG00000011425
meriones_unguiculatus ENSMUGG00000011501
cricetulus_griseus ENSCGRG00000006538
cricetulus_griseus ENSCGRG00001015039
cricetulus_griseus ENSCGRG00015027494
mesocricetus_auratus ENSMAUG00000001052
microtus_ochrogaster ENSMOCG00000016235
peromyscus_maniculatus ENSPEMG00000021519
nannospalax_galili ENSNGAG00000013494
jaculus_jaculus ENSJJAG00000005406
oryctolagus_cuniculus ENSOCUG00000001034
ochotona_princeps ENSOPRG00000013741
tupaia_belangeri ENSTBEG00000013841
dasypus_novemcinctus ENSDNOG00000011270
choloepus_hoffmanni ENSCHOG00000000090
mola_mola ENSMMOG00000003414
mola_mola ENSMMOG00000003412
neovison_vison ENSNVIG00000007521
phascolarctos_cinereus ENSPCIG00000002155
notamacropus_eugenii ENSMEUG00000006765
monodelphis_domestica ENSMODG00000003330
sarcophilus_harrisii ENSSHAG00000008314
sarcophilus_harrisii ENSSHAG00000009130
mus_spretus MGP_SPRETEiJ_G0027008
ornithorhynchus_anatinus ENSOANG00000014464
xenopus_tropicalis ENSXETG00000003648
eptatretus_burgeri ENSEBUG00000004518
