apteryx_rowi ENSARWG00000004636
pteropus_vampyrus ENSPVAG00000000305
equus_asinus ENSEASG00005003494
equus_caballus ENSECAG00000012726
echinops_telfairi ENSETEG00000012783
loxodonta_africana ENSLAFG00000015932
procavia_capensis ENSPCAG00000002475
carlito_syrichta ENSTSYG00000034078
oryctolagus_cuniculus ENSOCUG00000034834
dasypus_novemcinctus ENSDNOG00000036305
tupaia_belangeri ENSTBEG00000010584
heterocephalus_glaber ENSHGLG00000014249
heterocephalus_glaber ENSHGLG00100019450
fukomys_damarensis ENSFDAG00000011684
chinchilla_lanigera ENSCLAG00000016855
cavia_aperea ENSCAPG00000009651
cavia_porcellus ENSCPOG00000031064
octodon_degus ENSODEG00000015718
nannospalax_galili ENSNGAG00000016826
vombatus_ursinus ENSVURG00010004920
notamacropus_eugenii ENSMEUG00000010107
phascolarctos_cinereus ENSPCIG00000014895
sarcophilus_harrisii ENSSHAG00000001453
monodelphis_domestica ENSMODG00000018945
ornithorhynchus_anatinus ENSOANG00000012556
xenopus_tropicalis ENSXETG00000015437
latimeria_chalumnae ENSLACG00000009796
poecilia_latipinna ENSPLAG00000005737
poecilia_formosa ENSPFOG00000016770
poecilia_mexicana ENSPMEG00000012422
xiphophorus_maculatus ENSXMAG00000024229
xiphophorus_couchianus ENSXCOG00000009872
poecilia_reticulata ENSPREG00000003914
gambusia_affinis ENSGAFG00000006311
fundulus_heteroclitus ENSFHEG00000005117
cyprinodon_variegatus ENSCVAG00000016954
oryzias_melastigma ENSOMEG00000021866
amphilophus_citrinellus ENSACIG00000008904
haplochromis_burtoni ENSHBUG00000020790
labrus_bergylta ENSLBEG00000026894
labrus_bergylta ENSLBEG00000022747
mola_mola ENSMMOG00000003302
oryzias_latipes ENSORLG00020016110
oryzias_latipes ENSORLG00000011712
oryzias_latipes ENSORLG00015001245
kryptolebias_marmoratus ENSKMAG00000015241
gouania_willdenowi ENSGWIG00000025322
cynoglossus_semilaevis ENSCSEG00000011678
tetraodon_nigroviridis ENSTNIG00000016626
takifugu_rubripes ENSTRUG00000022394
monopterus_albus ENSMALG00000003231
betta_splendens ENSBSLG00000013302
cottoperca_gobio ENSCGOG00000024245
gasterosteus_aculeatus ENSGACG00000004984
seriola_lalandi ENSSLDG00000001889
seriola_dumerili ENSSDUG00000001464
scophthalmus_maximus ENSSMAG00000009304
amphiprion_ocellaris ENSAOCG00000004003
amphiprion_percula ENSAPEG00000020026
acanthochromis_polyacanthus ENSAPOG00000001590
stegastes_partitus ENSSPAG00000010941
parambassis_ranga ENSPRNG00000022870
maylandia_zebra ENSMZEG00005009065
astatotilapia_calliptera ENSACLG00000025692
pundamilia_nyererei ENSPNYG00000018386
neolamprologus_brichardi ENSNBRG00000013115
oreochromis_niloticus ENSONIG00000009964
mastacembelus_armatus ENSMAMG00000019744
anabas_testudineus ENSATEG00000017225
lates_calcarifer ENSLCAG00010001856
larimichthys_crocea ENSLCRG00005008348
periophthalmus_magnuspinnatus ENSPMGG00000022370
hippocampus_comes ENSHCOG00000011944
gadus_morhua ENSGMOG00000019809
hucho_hucho ENSHHUG00000043400
hucho_hucho ENSHHUG00000012407
esox_lucius ENSELUG00000016415
astyanax_mexicanus ENSAMXG00005019845
astyanax_mexicanus ENSAMXG00000036255
pygocentrus_nattereri ENSPNAG00000017105
ictalurus_punctatus ENSIPUG00000020625
electrophorus_electricus ENSEEEG00000008001
danio_rerio ENSDARG00000068886
denticeps_clupeoides ENSDCDG00000033450
scleropages_formosus ENSSFOG00015004709
paramormyrops_kingsleyae ENSPKIG00000022296
lepisosteus_oculatus ENSLOCG00000015632
erpetoichthys_calabaricus ENSECRG00000019943
callorhinchus_milii ENSCMIG00000004996
eptatretus_burgeri ENSEBUG00000013597
petromyzon_marinus ENSPMAG00000001759
drosophila_melanogaster FBgn0040389
