labrus_bergylta ENSLBEG00000004903
notechis_scutatus ENSNSUG00000002624
notechis_scutatus ENSNSUG00000010015
salvator_merianae ENSSMRG00000004269
sphenodon_punctatus ENSSPUG00000000666
calidris_pugnax ENSCPUG00000007736
calidris_pygmaea ENSCPGG00000003688
cyanistes_caeruleus ENSCCEG00000013440
ficedula_albicollis ENSFALG00000014860
junco_hyemalis ENSJHYG00000009040
zonotrichia_albicollis ENSZALG00000004877
lonchura_striata_domestica ENSLSDG00000006206
lonchura_striata_domestica ENSLSDG00000007768
taeniopygia_guttata ENSTGUG00000001410
serinus_canaria ENSSCAG00000010717
junco_hyemalis ENSJHYG00000008798
zonotrichia_albicollis ENSZALG00000009492
ficedula_albicollis ENSFALG00000013473
parus_major ENSPMJG00000014475
lepidothrix_coronata ENSLCOG00000007985
manacus_vitellinus ENSMVIG00005010132
melopsittacus_undulatus ENSMUNG00000011972
gallus_gallus ENSGALG00000034414
meleagris_gallopavo ENSMGAG00000002882
coturnix_japonica ENSCJPG00005008769
numida_meleagris ENSNMEG00000017901
anser_brachyrhynchus ENSABRG00000001612
anas_platyrhynchos_platyrhynchos ENSAPLG00000008133
apteryx_haastii ENSAHAG00000002827
apteryx_rowi ENSARWG00000001435
apteryx_owenii ENSAOWG00000004845
nothoprocta_perdicaria ENSNPEG00000002981
dromaius_novaehollandiae ENSDNVG00000002952
crocodylus_porosus ENSCPRG00005007052
gopherus_agassizii ENSGAGG00000008256
chelonoidis_abingdonii ENSCABG00000012026
chrysemys_picta_bellii ENSCPBG00000008047
pelodiscus_sinensis ENSPSIG00000011216
notamacropus_eugenii ENSMEUG00000010577
phascolarctos_cinereus ENSPCIG00000018111
sarcophilus_harrisii ENSSHAG00000009841
sarcophilus_harrisii ENSSHAG00000007807
monodelphis_domestica ENSMODG00000007968
equus_caballus ENSECAG00000013696
equus_asinus_asinus ENSEASG00005000613
pteropus_vampyrus ENSPVAG00000015935
ursus_maritimus ENSUMAG00000000110
neovison_vison ENSNVIG00000005356
capra_hircus ENSCHIG00000013793
ovis_aries ENSOARG00000013468
bos_mutus ENSBMUG00000003151
bos_taurus ENSBTAG00000008457
bison_bison_bison ENSBBBG00000022185
sus_scrofa ENSSSCG00000017033
tursiops_truncatus ENSTTRG00000011575
sorex_araneus ENSSARG00000012209
panthera_pardus ENSPPRG00000013856
panthera_tigris_altaica ENSPTIG00000005434
ailuropoda_melanoleuca ENSAMEG00000006613
canis_lupus_familiaris ENSCAFG00000017268
canis_lupus_dingo ENSCAFG00020001456
vulpes_vulpes ENSVVUG00000003989
mustela_putorius_furo ENSMPUG00000013264
felis_catus ENSFCAG00000011152
erinaceus_europaeus ENSEEUG00000006300
oryctolagus_cuniculus ENSOCUG00000011743
ochotona_princeps ENSOPRG00000004538
cavia_aperea ENSCAPG00000015711
cavia_porcellus ENSCPOG00000004484
octodon_degus ENSODEG00000010998
octodon_degus ENSODEG00000005892
chinchilla_lanigera ENSCLAG00000011915
heterocephalus_glaber_male ENSHGLG00100008080
heterocephalus_glaber_female ENSHGLG00000009442
fukomys_damarensis ENSFDAG00000003906
vicugna_pacos ENSVPAG00000009595
cricetulus_griseus_chok1gshd ENSCGRG00001016416
cricetulus_griseus_crigri-picr ENSCGRG00015022855
cricetulus_griseus_crigri ENSCGRG00000005164
mesocricetus_auratus ENSMAUG00000016739
microtus_ochrogaster ENSMOCG00000012963
peromyscus_maniculatus_bairdii ENSPEMG00000016646
mus_spicilegus ENSMSIG00000023217
mus_musculus ENSMUSG00000020409
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017063
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016222
mus_pahari MGP_PahariEiJ_G0017358
rattus_norvegicus ENSRNOG00000003822
meriones_unguiculatus ENSMUGG00000006995
nannospalax_galili ENSNGAG00000015167
jaculus_jaculus ENSJJAG00000011452
castor_canadensis ENSCCNG00000009579
spermophilus_dauricus ENSSDAG00000023920
marmota_marmota_marmota ENSMMMG00000012841
urocitellus_parryii ENSUPAG00010005823
sorex_araneus ENSSARG00000014139
sorex_araneus ENSSARG00000006540
sorex_araneus ENSSARG00000006902
sorex_araneus ENSSARG00000014506
sorex_araneus ENSSARG00000006390
sorex_araneus ENSSARG00000014128
sorex_araneus ENSSARG00000001869
sorex_araneus ENSSARG00000014137
marmota_marmota_marmota ENSMMMG00000018352
peromyscus_maniculatus_bairdii ENSPEMG00000000564
heterocephalus_glaber_female ENSHGLG00000008195
heterocephalus_glaber_male ENSHGLG00100011540
dipodomys_ordii ENSDORG00000027366
dipodomys_ordii ENSDORG00000025365
dipodomys_ordii ENSDORG00000024886
dipodomys_ordii ENSDORG00000006239
myotis_lucifugus ENSMLUG00000003091
echinops_telfairi ENSETEG00000002993
cricetulus_griseus_chok1gshd ENSCGRG00001022223
cricetulus_griseus_crigri ENSCGRG00000008655
cricetulus_griseus_crigri-picr ENSCGRG00015022038
ictidomys_tridecemlineatus ENSSTOG00000015057
tupaia_belangeri ENSTBEG00000015604
pan_paniscus ENSPPAG00000032717
pan_troglodytes ENSPTRG00000017491
homo_sapiens ENSG00000164609
gorilla_gorilla ENSGGOG00000005591
pongo_abelii ENSPPYG00000016008
nomascus_leucogenys ENSNLEG00000004355
piliocolobus_tephrosceles ENSPTEG00000010111
colobus_angolensis_palliatus ENSCANG00000003257
rhinopithecus_roxellana ENSRROG00000008930
theropithecus_gelada ENSTGEG00000009220
papio_anubis ENSPANG00000006850
cercocebus_atys ENSCATG00000026140
mandrillus_leucophaeus ENSMLEG00000037647
chlorocebus_sabaeus ENSCSAG00000010383
macaca_nemestrina ENSMNEG00000029132
macaca_fascicularis ENSMFAG00000002001
cebus_capucinus ENSCCAG00000035808
saimiri_boliviensis_boliviensis ENSSBOG00000003225
callithrix_jacchus ENSCJAG00000019132
aotus_nancymaae ENSANAG00000028320
carlito_syrichta ENSTSYG00000000157
microcebus_murinus ENSMICG00000031781
prolemur_simus ENSPSMG00000005902
otolemur_garnettii ENSOGAG00000012301
macaca_mulatta ENSMMUG00000023075
rhinopithecus_bieti ENSRBIG00000021391
propithecus_coquereli ENSPCOG00000016138
loxodonta_africana ENSLAFG00000003725
echinops_telfairi ENSETEG00000014798
procavia_capensis ENSPCAG00000003323
dasypus_novemcinctus ENSDNOG00000048745
choloepus_hoffmanni ENSCHOG00000005055
ornithorhynchus_anatinus ENSOANG00000008090
ornithorhynchus_anatinus ENSOANG00000012329
xenopus_tropicalis ENSXETG00000016536
latimeria_chalumnae ENSLACG00000010170
eptatretus_burgeri ENSEBUG00000003656
ciona_savignyi ENSCSAVG00000004927
ciona_intestinalis ENSCING00000008595
piliocolobus_tephrosceles ENSPTEG00000027446
drosophila_melanogaster FBgn0039626
caenorhabditis_elegans_strain_n2 WBGene00010629
