sarcophilus_harrisii ENSSHAG00000003638
panthera_tigris_altaica ENSPTIG00000020369
bos_taurus ENSBTAG00000014406
bos_mutus ENSBMUG00000019351
capra_hircus ENSCHIG00000020837
ovis_aries ENSOARG00000013729
tursiops_truncatus ENSTTRG00000009841
sus_scrofa ENSSSCG00000036326
erinaceus_europaeus ENSEEUG00000002538
pteropus_vampyrus ENSPVAG00000003633
ornithorhynchus_anatinus ENSOANG00000022538
myotis_lucifugus ENSMLUG00000017711
pogona_vitticeps ENSPVIG00000001308
anolis_carolinensis ENSACAG00000002691
notechis_scutatus ENSNSUG00000013452
salvator_merianae ENSSMRG00000014803
sphenodon_punctatus ENSSPUG00000014511
gallus_gallus ENSGALG00000053657
coturnix_japonica ENSCJPG00005001330
meleagris_gallopavo ENSMGAG00000015126
numida_meleagris ENSNMEG00000019422
anser_brachyrhynchus ENSABRG00000017299
anas_platyrhynchos_platyrhynchos ENSAPLG00000006486
calidris_pygmaea ENSCPGG00000003928
calidris_pugnax ENSCPUG00000014736
melopsittacus_undulatus ENSMUNG00000003764
lonchura_striata_domestica ENSLSDG00000008125
taeniopygia_guttata ENSTGUG00000011364
serinus_canaria ENSSCAG00000005394
zonotrichia_albicollis ENSZALG00000011883
junco_hyemalis ENSJHYG00000005986
cyanistes_caeruleus ENSCCEG00000023832
parus_major ENSPMJG00000017535
ficedula_albicollis ENSFALG00000008724
manacus_vitellinus ENSMVIG00005000131
apteryx_owenii ENSAOWG00000003014
apteryx_haastii ENSAHAG00000016438
apteryx_rowi ENSARWG00000011680
dromaius_novaehollandiae ENSDNVG00000008879
crocodylus_porosus ENSCPRG00005013072
gopherus_agassizii ENSGAGG00000006060
gopherus_agassizii ENSGAGG00000006066
chelonoidis_abingdonii ENSCABG00000008159
chrysemys_picta_bellii ENSCPBG00000020744
pelodiscus_sinensis ENSPSIG00000006997
xenopus_tropicalis ENSXETG00000009599
nothoprocta_perdicaria ENSNPEG00000006673
ornithorhynchus_anatinus ENSOANG00000000174
phascolarctos_cinereus ENSPCIG00000032614
latimeria_chalumnae ENSLACG00000008825
paramormyrops_kingsleyae ENSPKIG00000001835
scleropages_formosus ENSSFOG00015000858
takifugu_rubripes ENSTRUG00000021787
tetraodon_nigroviridis ENSTNIG00000015668
mola_mola ENSMMOG00000019452
amphiprion_percula ENSAPEG00000012789
amphiprion_ocellaris ENSAOCG00000016925
acanthochromis_polyacanthus ENSAPOG00000003843
stegastes_partitus ENSSPAG00000010284
labrus_bergylta ENSLBEG00000014268
cynoglossus_semilaevis ENSCSEG00000009065
xiphophorus_maculatus ENSXMAG00000018767
xiphophorus_couchianus ENSXCOG00000012958
gambusia_affinis ENSGAFG00000013413
poecilia_mexicana ENSPMEG00000004465
poecilia_latipinna ENSPLAG00000006376
poecilia_formosa ENSPFOG00000018136
poecilia_reticulata ENSPREG00000000860
fundulus_heteroclitus ENSFHEG00000015335
cyprinodon_variegatus ENSCVAG00000017573
kryptolebias_marmoratus ENSKMAG00000014079
oryzias_latipes_asm223469v1 ENSORLG00015012067
oryzias_latipes ENSORLG00000013186
oryzias_latipes ENSORLG00020009133
oryzias_melastigma ENSOMEG00000009454
monopterus_albus ENSMALG00000018080
maylandia_zebra ENSMZEG00005019329
astatotilapia_calliptera ENSACLG00000017558
haplochromis_burtoni ENSHBUG00000003890
pundamilia_nyererei ENSPNYG00000006550
neolamprologus_brichardi ENSNBRG00000011363
oreochromis_niloticus ENSONIG00000015712
amphilophus_citrinellus ENSACIG00000006528
anabas_testudineus ENSATEG00000001475
mastacembelus_armatus ENSMAMG00000020544
seriola_lalandi_dorsalis ENSSLDG00000013208
seriola_dumerili ENSSDUG00000013995
scophthalmus_maximus ENSSMAG00000007877
gasterosteus_aculeatus ENSGACG00000001402
hippocampus_comes ENSHCOG00000018305
periophthalmus_magnuspinnatus ENSPMGG00000022637
gadus_morhua ENSGMOG00000004755
esox_lucius ENSELUG00000006367
pygocentrus_nattereri ENSPNAG00000010644
astyanax_mexicanus ENSAMXG00000005588
ictalurus_punctatus ENSIPUG00000003751
danio_rerio ENSDARG00000078864
lepisosteus_oculatus ENSLOCG00000010924
