salvator_merianae ENSSMRG00000009341
saimiri_boliviensis_boliviensis ENSSBOG00000020721
cebus_capucinus ENSCCAG00000025760
aotus_nancymaae ENSANAG00000020712
ochotona_princeps ENSOPRG00000006473
oryctolagus_cuniculus ENSOCUG00000004402
dasypus_novemcinctus ENSDNOG00000005310
myotis_lucifugus ENSMLUG00000010674
pteropus_vampyrus ENSPVAG00000007454
ailuropoda_melanoleuca ENSAMEG00000016515
ursus_americanus ENSUAMG00000022433
neovison_vison ENSNVIG00000018374
mustela_putorius_furo ENSMPUG00000003448
canis_lupus_dingo ENSCAFG00020022167
canis_lupus_familiaris ENSCAFG00000011165
vulpes_vulpes ENSVVUG00000008063
panthera_pardus ENSPPRG00000009766
panthera_tigris_altaica ENSPTIG00000014092
felis_catus ENSFCAG00000008347
bos_taurus ENSBTAG00000019845
bos_mutus ENSBMUG00000020895
bison_bison_bison ENSBBBG00000002147
ovis_aries ENSOARG00000017038
capra_hircus ENSCHIG00000017429
tursiops_truncatus ENSTTRG00000008079
sus_scrofa ENSSSCG00000032917
equus_caballus ENSECAG00000017723
equus_asinus_asinus ENSEASG00005014534
loxodonta_africana ENSLAFG00000013502
echinops_telfairi ENSETEG00000015552
choloepus_hoffmanni ENSCHOG00000004839
procavia_capensis ENSPCAG00000013963
erinaceus_europaeus ENSEEUG00000004254
ornithorhynchus_anatinus ENSOANG00000008802
xenopus_tropicalis ENSXETG00000022301
latimeria_chalumnae ENSLACG00000012641
takifugu_rubripes ENSTRUG00000014545
tetraodon_nigroviridis ENSTNIG00000015874
kryptolebias_marmoratus ENSKMAG00000016617
cynoglossus_semilaevis ENSCSEG00000007845
amphilophus_citrinellus ENSACIG00000016656
mola_mola ENSMMOG00000017657
poecilia_formosa ENSPFOG00000011403
poecilia_mexicana ENSPMEG00000021155
poecilia_latipinna ENSPLAG00000002541
poecilia_reticulata ENSPREG00000022175
xiphophorus_maculatus ENSXMAG00000018244
gambusia_affinis ENSGAFG00000012824
fundulus_heteroclitus ENSFHEG00000015283
cyprinodon_variegatus ENSCVAG00000022691
oryzias_latipes ENSORLG00000007104
oryzias_latipes_asm223469v1 ENSORLG00015003540
oryzias_latipes ENSORLG00020015058
oryzias_melastigma ENSOMEG00000002256
amphiprion_ocellaris ENSAOCG00000000991
amphiprion_percula ENSAPEG00000023493
acanthochromis_polyacanthus ENSAPOG00000007603
stegastes_partitus ENSSPAG00000011718
astatotilapia_calliptera ENSACLG00000026106
haplochromis_burtoni ENSHBUG00000004987
maylandia_zebra ENSMZEG00005015438
pundamilia_nyererei ENSPNYG00000015916
neolamprologus_brichardi ENSNBRG00000007933
oreochromis_niloticus ENSONIG00000013433
labrus_bergylta ENSLBEG00000000859
gasterosteus_aculeatus ENSGACG00000008917
seriola_dumerili ENSSDUG00000012086
seriola_lalandi_dorsalis ENSSLDG00000025116
scophthalmus_maximus ENSSMAG00000014377
mastacembelus_armatus ENSMAMG00000015931
monopterus_albus ENSMALG00000014237
anabas_testudineus ENSATEG00000009429
hippocampus_comes ENSHCOG00000009364
periophthalmus_magnuspinnatus ENSPMGG00000018782
gadus_morhua ENSGMOG00000009895
esox_lucius ENSELUG00000012781
astyanax_mexicanus ENSAMXG00000037958
pygocentrus_nattereri ENSPNAG00000009013
ictalurus_punctatus ENSIPUG00000021944
danio_rerio ENSDARG00000056842
danio_rerio ENSDARG00000104175
scleropages_formosus ENSSFOG00015003704
paramormyrops_kingsleyae ENSPKIG00000025113
lepisosteus_oculatus ENSLOCG00000004518
drosophila_melanogaster FBgn0029819
