mola_mola ENSMMOG00000008101
cyanistes_caeruleus ENSCCEG00000000447
serinus_canaria ENSSCAG00000002786
junco_hyemalis ENSJHYG00000007345
zonotrichia_albicollis ENSZALG00000009761
ficedula_albicollis ENSFALG00000009996
manacus_vitellinus ENSMVIG00005004886
lepidothrix_coronata ENSLCOG00000014514
calidris_pygmaea ENSCPGG00000009319
calidris_pugnax ENSCPUG00000004690
melopsittacus_undulatus ENSMUNG00000013940
anser_brachyrhynchus ENSABRG00000007774
anas_platyrhynchos_platyrhynchos ENSAPLG00000012928
gallus_gallus ENSGALG00000009873
meleagris_gallopavo ENSMGAG00000010310
coturnix_japonica ENSCJPG00005015721
numida_meleagris ENSNMEG00000012289
apteryx_owenii ENSAOWG00000005722
apteryx_rowi ENSARWG00000003281
apteryx_haastii ENSAHAG00000003473
dromaius_novaehollandiae ENSDNVG00000008551
nothoprocta_perdicaria ENSNPEG00000007351
crocodylus_porosus ENSCPRG00005007573
gopherus_agassizii ENSGAGG00000023191
chelonoidis_abingdonii ENSCABG00000016529
chrysemys_picta_bellii ENSCPBG00000001189
pelodiscus_sinensis ENSPSIG00000005553
pogona_vitticeps ENSPVIG00000000185
anolis_carolinensis ENSACAG00000003477
notechis_scutatus ENSNSUG00000004275
salvator_merianae ENSSMRG00000016105
sphenodon_punctatus ENSSPUG00000011939
pteropus_vampyrus ENSPVAG00000002795
erinaceus_europaeus ENSEEUG00000007626
capra_hircus ENSCHIG00000013303
ovis_aries ENSOARG00000003051
bos_taurus ENSBTAG00000039435
bos_mutus ENSBMUG00000011282
bison_bison_bison ENSBBBG00000012575
tursiops_truncatus ENSTTRG00000012336
vicugna_pacos ENSVPAG00000004251
sus_scrofa ENSSSCG00000000469
ursus_americanus ENSUAMG00000003880
ailuropoda_melanoleuca ENSAMEG00000018169
mustela_putorius_furo ENSMPUG00000017523
neovison_vison ENSNVIG00000008981
felis_catus ENSFCAG00000019096
panthera_pardus ENSPPRG00000001191
spermophilus_dauricus ENSSDAG00000006824
chinchilla_lanigera ENSCLAG00000013071
equus_caballus ENSECAG00000033965
equus_asinus_asinus ENSEASG00005007930
sorex_araneus ENSSARG00000001036
myotis_lucifugus ENSMLUG00000011501
canis_lupus_dingo ENSCAFG00020018534
canis_lupus_familiaris ENSCAFG00000023702
vulpes_vulpes ENSVVUG00000011657
ursus_maritimus ENSUMAG00000020495
panthera_tigris_altaica ENSPTIG00000014846
cricetulus_griseus_crigri-picr ENSCGRG00015003284
cricetulus_griseus_chok1gshd ENSCGRG00001000700
cricetulus_griseus_crigri ENSCGRG00000009616
mesocricetus_auratus ENSMAUG00000013119
peromyscus_maniculatus_bairdii ENSPEMG00000009031
microtus_ochrogaster ENSMOCG00000004577
mus_musculus ENSMUSG00000048661
mus_spicilegus ENSMSIG00000020397
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016677
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015852
mus_pahari MGP_PahariEiJ_G0031234
rattus_norvegicus ENSRNOG00000024027
meriones_unguiculatus ENSMUGG00000016162
meriones_unguiculatus ENSMUGG00000016888
nannospalax_galili ENSNGAG00000023262
jaculus_jaculus ENSJJAG00000016793
castor_canadensis ENSCCNG00000000642
urocitellus_parryii ENSUPAG00010023196
ictidomys_tridecemlineatus ENSSTOG00000013995
marmota_marmota_marmota ENSMMMG00000009385
dipodomys_ordii ENSDORG00000023349
octodon_degus ENSODEG00000004132
cavia_porcellus ENSCPOG00000034901
heterocephalus_glaber_male ENSHGLG00100001842
heterocephalus_glaber_female ENSHGLG00000010766
fukomys_damarensis ENSFDAG00000014747
oryctolagus_cuniculus ENSOCUG00000000776
ochotona_princeps ENSOPRG00000002559
microcebus_murinus ENSMICG00000012102
prolemur_simus ENSPSMG00000001199
pan_troglodytes ENSPTRG00000005180
pan_paniscus ENSPPAG00000038814
homo_sapiens ENSG00000174106
gorilla_gorilla ENSGGOG00000006729
pongo_abelii ENSPPYG00000004734
nomascus_leucogenys ENSNLEG00000003127
theropithecus_gelada ENSTGEG00000020927
papio_anubis ENSPANG00000008712
macaca_fascicularis ENSMFAG00000045363
macaca_mulatta ENSMMUG00000016892
macaca_nemestrina ENSMNEG00000039357
mandrillus_leucophaeus ENSMLEG00000040177
cercocebus_atys ENSCATG00000045322
chlorocebus_sabaeus ENSCSAG00000004407
piliocolobus_tephrosceles ENSPTEG00000024336
colobus_angolensis_palliatus ENSCANG00000040510
rhinopithecus_roxellana ENSRROG00000044769
rhinopithecus_bieti ENSRBIG00000041811
cebus_capucinus ENSCCAG00000020176
saimiri_boliviensis_boliviensis ENSSBOG00000035113
callithrix_jacchus ENSCJAG00000014586
aotus_nancymaae ENSANAG00000019904
otolemur_garnettii ENSOGAG00000029850
carlito_syrichta ENSTSYG00000026312
choloepus_hoffmanni ENSCHOG00000003260
dasypus_novemcinctus ENSDNOG00000013034
loxodonta_africana ENSLAFG00000017332
procavia_capensis ENSPCAG00000015433
propithecus_coquereli ENSPCOG00000025387
echinops_telfairi ENSETEG00000019188
sarcophilus_harrisii ENSSHAG00000013539
sarcophilus_harrisii ENSSHAG00000013576
phascolarctos_cinereus ENSPCIG00000007242
notamacropus_eugenii ENSMEUG00000014584
ornithorhynchus_anatinus ENSOANG00000005918
xenopus_tropicalis ENSXETG00000013841
latimeria_chalumnae ENSLACG00000010145
petromyzon_marinus ENSPMAG00000004690
eptatretus_burgeri ENSEBUG00000010900
tetraodon_nigroviridis ENSTNIG00000005625
petromyzon_marinus ENSPMAG00000002478
ciona_intestinalis ENSCING00000015271
