apteryx_rowi ENSARWG00000010742
pygocentrus_nattereri ENSPNAG00000024095
lonchura_striata_domestica ENSLSDG00000003113
meleagris_gallopavo ENSMGAG00000016723
chelonoidis_abingdonii ENSCABG00000008363
gopherus_agassizii ENSGAGG00000009350
chrysemys_picta_bellii ENSCPBG00000018719
pelodiscus_sinensis ENSPSIG00000004653
sphenodon_punctatus ENSSPUG00000003851
anolis_carolinensis ENSACAG00000010046
pogona_vitticeps ENSPVIG00000018264
salvator_merianae ENSSMRG00000015081
notechis_scutatus ENSNSUG00000018787
xenopus_tropicalis ENSXETG00000000040
calidris_pugnax ENSCPUG00000000336
calidris_pugnax ENSCPUG00000000373
calidris_pygmaea ENSCPGG00000015285
lepidothrix_coronata ENSLCOG00000002847
manacus_vitellinus ENSMVIG00005011728
ictalurus_punctatus ENSIPUG00000008067
apteryx_haastii ENSAHAG00000019585
