mola_mola ENSMMOG00000017936
vicugna_pacos ENSVPAG00000005466
myotis_lucifugus ENSMLUG00000007995
ursus_americanus ENSUAMG00000016246
ursus_maritimus ENSUMAG00000015569
ailuropoda_melanoleuca ENSAMEG00000018073
neovison_vison ENSNVIG00000004425
mustela_putorius_furo ENSMPUG00000013613
canis_lupus_dingo ENSCAFG00020022397
canis_lupus_familiaris ENSCAFG00000011732
vulpes_vulpes ENSVVUG00000015805
panthera_tigris_altaica ENSPTIG00000004409
panthera_pardus ENSPPRG00000010488
felis_catus ENSFCAG00000010714
pteropus_vampyrus ENSPVAG00000000504
equus_asinus_asinus ENSEASG00005009757
equus_caballus ENSECAG00000016288
choloepus_hoffmanni ENSCHOG00000008724
dasypus_novemcinctus ENSDNOG00000004154
loxodonta_africana ENSLAFG00000013361
procavia_capensis ENSPCAG00000005841
ochotona_princeps ENSOPRG00000013719
oryctolagus_cuniculus ENSOCUG00000006293
echinops_telfairi ENSETEG00000013971
erinaceus_europaeus ENSEEUG00000015838
phascolarctos_cinereus ENSPCIG00000020964
notamacropus_eugenii ENSMEUG00000006632
monodelphis_domestica ENSMODG00000010697
sarcophilus_harrisii ENSSHAG00000014074
xenopus_tropicalis ENSXETG00000032306
latimeria_chalumnae ENSLACG00000009519
eptatretus_burgeri ENSEBUG00000009047
drosophila_melanogaster FBgn0038582
