latimeria_chalumnae ENSLACG00000005954
cricetulus_griseus_crigri-picr ENSCGRG00015001302
cricetulus_griseus_crigri-picr ENSCGRG00015008506
cricetulus_griseus_chok1gshd ENSCGRG00001010823
peromyscus_maniculatus_bairdii ENSPEMG00000007152
microtus_ochrogaster ENSMOCG00000007539
mus_musculus ENSMUSG00000078317
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034301
rattus_norvegicus ENSRNOG00000037327
meriones_unguiculatus ENSMUGG00000020211
nannospalax_galili ENSNGAG00000011651
jaculus_jaculus ENSJJAG00000014756
heterocephalus_glaber_female ENSHGLG00000000573
octodon_degus ENSODEG00000017039
oryctolagus_cuniculus ENSOCUG00000028040
oryctolagus_cuniculus ENSOCUG00000022784
propithecus_coquereli ENSPCOG00000001067
microcebus_murinus ENSMICG00000036428
prolemur_simus ENSPSMG00000012509
otolemur_garnettii ENSOGAG00000034494
otolemur_garnettii ENSOGAG00000034308
papio_anubis ENSPANG00000000052
papio_anubis ENSPANG00000029648
papio_anubis ENSPANG00000035293
theropithecus_gelada ENSTGEG00000013661
chlorocebus_sabaeus ENSCSAG00000000519
macaca_mulatta ENSMMUG00000009476
piliocolobus_tephrosceles ENSPTEG00000004149
homo_sapiens ENSG00000274791
homo_sapiens ENSG00000277150
homo_sapiens ENSG00000277203
gorilla_gorilla ENSGGOG00000003617
pan_troglodytes ENSPTRG00000046305
pan_troglodytes ENSPTRG00000052307
pan_troglodytes ENSPTRG00000050477
nomascus_leucogenys ENSNLEG00000018302
cebus_capucinus ENSCCAG00000031895
cebus_capucinus ENSCCAG00000031797
aotus_nancymaae ENSANAG00000030737
tupaia_belangeri ENSTBEG00000012693
cavia_porcellus ENSCPOG00000021901
microcebus_murinus ENSMICG00000046481
sus_scrofa ENSSSCG00000031635
sus_scrofa ENSSSCG00000040321
bos_taurus ENSBTAG00000033167
capra_hircus ENSCHIG00000008162
bos_taurus ENSBTAG00000023978
capra_hircus ENSCHIG00000018644
tursiops_truncatus ENSTTRG00000008154
equus_caballus ENSECAG00000029708
equus_caballus ENSECAG00000039368
equus_asinus_asinus ENSEASG00005001755
neovison_vison ENSNVIG00000011553
ailuropoda_melanoleuca ENSAMEG00000009108
canis_lupus_dingo ENSCAFG00020008736
canis_lupus_dingo ENSCAFG00020008665
canis_lupus_familiaris ENSCAFG00000023407
felis_catus ENSFCAG00000045412
panthera_pardus ENSPPRG00000011893
myotis_lucifugus ENSMLUG00000025178
loxodonta_africana ENSLAFG00000003610
procavia_capensis ENSPCAG00000011863
dasypus_novemcinctus ENSDNOG00000006311
ovis_aries ENSOARG00000002987
chrysemys_picta_bellii ENSCPBG00000005850
chelonoidis_abingdonii ENSCABG00000013419
crocodylus_porosus ENSCPRG00005010067
numida_meleagris ENSNMEG00000011488
coturnix_japonica ENSCJPG00005010782
anser_brachyrhynchus ENSABRG00000020519
lonchura_striata_domestica ENSLSDG00000007273
junco_hyemalis ENSJHYG00000004751
ficedula_albicollis ENSFALG00000011479
manacus_vitellinus ENSMVIG00005003072
notechis_scutatus ENSNSUG00000000141
salvator_merianae ENSSMRG00000013152
anolis_carolinensis ENSACAG00000015665
petromyzon_marinus ENSPMAG00000008551
eptatretus_burgeri ENSEBUG00000014870
ciona_savignyi ENSCSAVG00000011697
drosophila_melanogaster FBgn0030671
