chrysemys_picta_bellii ENSCPBG00000011582
gasterosteus_aculeatus ENSGACG00000015429
amphiprion_ocellaris ENSAOCG00000014910
amphiprion_percula ENSAPEG00000008880
acanthochromis_polyacanthus ENSAPOG00000021035
stegastes_partitus ENSSPAG00000000437
labrus_bergylta ENSLBEG00000015903
hippocampus_comes ENSHCOG00000002652
astatotilapia_calliptera ENSACLG00000002099
maylandia_zebra ENSMZEG00005013710
haplochromis_burtoni ENSHBUG00000022691
pundamilia_nyererei ENSPNYG00000015095
neolamprologus_brichardi ENSNBRG00000012390
oreochromis_niloticus ENSONIG00000009380
amphilophus_citrinellus ENSACIG00000008250
kryptolebias_marmoratus ENSKMAG00000016578
cynoglossus_semilaevis ENSCSEG00000000728
anabas_testudineus ENSATEG00000020385
monopterus_albus ENSMALG00000004457
mastacembelus_armatus ENSMAMG00000022621
anabas_testudineus ENSATEG00000007985
seriola_dumerili ENSSDUG00000003714
mola_mola ENSMMOG00000019941
gadus_morhua ENSGMOG00000013652
astyanax_mexicanus ENSAMXG00000024305
pygocentrus_nattereri ENSPNAG00000024668
scophthalmus_maximus ENSSMAG00000007139
labrus_bergylta ENSLBEG00000000434
mastacembelus_armatus ENSMAMG00000017802
acanthochromis_polyacanthus ENSAPOG00000006603
tetraodon_nigroviridis ENSTNIG00000003781
takifugu_rubripes ENSTRUG00000018054
mola_mola ENSMMOG00000005712
haplochromis_burtoni ENSHBUG00000002625
astatotilapia_calliptera ENSACLG00000020689
pundamilia_nyererei ENSPNYG00000015800
maylandia_zebra ENSMZEG00005012012
neolamprologus_brichardi ENSNBRG00000005043
oreochromis_niloticus ENSONIG00000021335
seriola_dumerili ENSSDUG00000012894
cyprinodon_variegatus ENSCVAG00000015698
fundulus_heteroclitus ENSFHEG00000001366
amphilophus_citrinellus ENSACIG00000001759
hippocampus_comes ENSHCOG00000018538
amphiprion_ocellaris ENSAOCG00000009925
amphiprion_percula ENSAPEG00000012268
stegastes_partitus ENSSPAG00000007646
kryptolebias_marmoratus ENSKMAG00000001382
gasterosteus_aculeatus ENSGACG00000006935
anabas_testudineus ENSATEG00000001849
oryzias_latipes_asm223469v1 ENSORLG00015005157
oryzias_latipes ENSORLG00000015430
oryzias_latipes ENSORLG00020003981
oryzias_melastigma ENSOMEG00000022806
poecilia_formosa ENSPFOG00000020192
poecilia_mexicana ENSPMEG00000006644
poecilia_latipinna ENSPLAG00000012273
poecilia_reticulata ENSPREG00000014079
xiphophorus_maculatus ENSXMAG00000020390
xiphophorus_couchianus ENSXCOG00000014341
gambusia_affinis ENSGAFG00000010876
cynoglossus_semilaevis ENSCSEG00000013735
periophthalmus_magnuspinnatus ENSPMGG00000004934
monopterus_albus ENSMALG00000004594
gadus_morhua ENSGMOG00000006715
amphilophus_citrinellus ENSACIG00000008259
seriola_lalandi_dorsalis ENSSLDG00000015750
takifugu_rubripes ENSTRUG00000025810
seriola_lalandi_dorsalis ENSSLDG00000022516
paramormyrops_kingsleyae ENSPKIG00000008769
scleropages_formosus ENSSFOG00015017773
paramormyrops_kingsleyae ENSPKIG00000003493
ictalurus_punctatus ENSIPUG00000012373
scleropages_formosus ENSSFOG00015006669
paramormyrops_kingsleyae ENSPKIG00000008751
esox_lucius ENSELUG00000018707
esox_lucius ENSELUG00000011210
danio_rerio ENSDARG00000060004
pygocentrus_nattereri ENSPNAG00000022238
astyanax_mexicanus ENSAMXG00000025971
ictalurus_punctatus ENSIPUG00000020929
danio_rerio ENSDARG00000027589
lepisosteus_oculatus ENSLOCG00000017840
petromyzon_marinus ENSPMAG00000009984
eptatretus_burgeri ENSEBUG00000004249
