eptatretus_burgeri ENSEBUG00000005331
mesocricetus_auratus ENSMAUG00000009229
microtus_ochrogaster ENSMOCG00000016937
peromyscus_maniculatus_bairdii ENSPEMG00000000409
nannospalax_galili ENSNGAG00000004885
jaculus_jaculus ENSJJAG00000001766
cavia_porcellus ENSCPOG00000011324
cavia_aperea ENSCAPG00000007483
chinchilla_lanigera ENSCLAG00000013158
octodon_degus ENSODEG00000018245
heterocephalus_glaber_female ENSHGLG00000016846
heterocephalus_glaber_male ENSHGLG00100009079
fukomys_damarensis ENSFDAG00000014314
castor_canadensis ENSCCNG00000013888
dipodomys_ordii ENSDORG00000006367
urocitellus_parryii ENSUPAG00010022649
spermophilus_dauricus ENSSDAG00000013432
ictidomys_tridecemlineatus ENSSTOG00000016192
marmota_marmota_marmota ENSMMMG00000003503
oryctolagus_cuniculus ENSOCUG00000011686
aotus_nancymaae ENSANAG00000036091
saimiri_boliviensis_boliviensis ENSSBOG00000025106
rhinopithecus_roxellana ENSRROG00000032101
mus_spicilegus ENSMSIG00000020844
pteropus_vampyrus ENSPVAG00000017091
vulpes_vulpes ENSVVUG00000028492
loxodonta_africana ENSLAFG00000025896
echinops_telfairi ENSETEG00000014412
procavia_capensis ENSPCAG00000005853
dasypus_novemcinctus ENSDNOG00000042476
ornithorhynchus_anatinus ENSOANG00000005465
xenopus_tropicalis ENSXETG00000007316
latimeria_chalumnae ENSLACG00000013992
takifugu_rubripes ENSTRUG00000008702
tetraodon_nigroviridis ENSTNIG00000014743
mola_mola ENSMMOG00000015341
labrus_bergylta ENSLBEG00000020950
gasterosteus_aculeatus ENSGACG00000010478
monopterus_albus ENSMALG00000000703
mastacembelus_armatus ENSMAMG00000017253
anabas_testudineus ENSATEG00000024676
seriola_lalandi_dorsalis ENSSLDG00000002360
seriola_dumerili ENSSDUG00000019808
scophthalmus_maximus ENSSMAG00000017026
xiphophorus_maculatus ENSXMAG00000016423
xiphophorus_couchianus ENSXCOG00000009891
gambusia_affinis ENSGAFG00000010736
poecilia_formosa ENSPFOG00000016665
poecilia_latipinna ENSPLAG00000020668
poecilia_mexicana ENSPMEG00000008709
poecilia_reticulata ENSPREG00000003808
fundulus_heteroclitus ENSFHEG00000016046
cyprinodon_variegatus ENSCVAG00000005582
kryptolebias_marmoratus ENSKMAG00000006575
oryzias_latipes_asm223469v1 ENSORLG00015018265
oryzias_latipes ENSORLG00000003445
oryzias_latipes ENSORLG00020021714
oryzias_melastigma ENSOMEG00000002186
haplochromis_burtoni ENSHBUG00000001969
astatotilapia_calliptera ENSACLG00000012768
maylandia_zebra ENSMZEG00005015293
pundamilia_nyererei ENSPNYG00000014843
neolamprologus_brichardi ENSNBRG00000018147
oreochromis_niloticus ENSONIG00000004102
amphilophus_citrinellus ENSACIG00000007623
amphiprion_percula ENSAPEG00000011838
amphiprion_ocellaris ENSAOCG00000002877
acanthochromis_polyacanthus ENSAPOG00000016609
stegastes_partitus ENSSPAG00000019668
hippocampus_comes ENSHCOG00000017139
cynoglossus_semilaevis ENSCSEG00000000580
periophthalmus_magnuspinnatus ENSPMGG00000017352
gadus_morhua ENSGMOG00000016282
esox_lucius ENSELUG00000022555
pygocentrus_nattereri ENSPNAG00000018567
astyanax_mexicanus ENSAMXG00000042501
ictalurus_punctatus ENSIPUG00000000664
danio_rerio ENSDARG00000091061
scleropages_formosus ENSSFOG00015019093
paramormyrops_kingsleyae ENSPKIG00000024862
scleropages_formosus ENSSFOG00015019721
paramormyrops_kingsleyae ENSPKIG00000019264
periophthalmus_magnuspinnatus ENSPMGG00000004710
hippocampus_comes ENSHCOG00000004505
hippocampus_comes ENSHCOG00000004519
fundulus_heteroclitus ENSFHEG00000006622
cyprinodon_variegatus ENSCVAG00000001034
xiphophorus_maculatus ENSXMAG00000028260
xiphophorus_couchianus ENSXCOG00000020009
poecilia_formosa ENSPFOG00000004595
poecilia_mexicana ENSPMEG00000002358
poecilia_latipinna ENSPLAG00000014200
poecilia_latipinna ENSPLAG00000014212
poecilia_reticulata ENSPREG00000009818
gambusia_affinis ENSGAFG00000021673
kryptolebias_marmoratus ENSKMAG00000020355
oryzias_latipes ENSORLG00000001070
oryzias_latipes ENSORLG00020006702
oryzias_latipes_asm223469v1 ENSORLG00015002817
oryzias_melastigma ENSOMEG00000010628
astatotilapia_calliptera ENSACLG00000024215
haplochromis_burtoni ENSHBUG00000011817
maylandia_zebra ENSMZEG00005009874
pundamilia_nyererei ENSPNYG00000006318
neolamprologus_brichardi ENSNBRG00000004092
oreochromis_niloticus ENSONIG00000019013
amphilophus_citrinellus ENSACIG00000021371
tetraodon_nigroviridis ENSTNIG00000014614
takifugu_rubripes ENSTRUG00000006411
mola_mola ENSMMOG00000021805
monopterus_albus ENSMALG00000016681
mastacembelus_armatus ENSMAMG00000023949
anabas_testudineus ENSATEG00000003770
seriola_lalandi_dorsalis ENSSLDG00000015947
seriola_dumerili ENSSDUG00000012783
scophthalmus_maximus ENSSMAG00000000768
amphiprion_ocellaris ENSAOCG00000017239
amphiprion_percula ENSAPEG00000018046
acanthochromis_polyacanthus ENSAPOG00000006050
stegastes_partitus ENSSPAG00000019967
labrus_bergylta ENSLBEG00000010789
gasterosteus_aculeatus ENSGACG00000000845
cynoglossus_semilaevis ENSCSEG00000002660
gadus_morhua ENSGMOG00000007805
esox_lucius ENSELUG00000017631
pygocentrus_nattereri ENSPNAG00000003898
astyanax_mexicanus ENSAMXG00000007148
ictalurus_punctatus ENSIPUG00000020967
danio_rerio ENSDARG00000027065
lepisosteus_oculatus ENSLOCG00000010786
ciona_intestinalis ENSCING00000014431
