scleropages_formosus ENSSFOG00015020246
poecilia_mexicana ENSPMEG00000019375
poecilia_latipinna ENSPLAG00000005392
poecilia_reticulata ENSPREG00000007958
fundulus_heteroclitus ENSFHEG00000014306
kryptolebias_marmoratus ENSKMAG00000002245
pundamilia_nyererei ENSPNYG00000002077
maylandia_zebra ENSMZEG00005004623
astatotilapia_calliptera ENSACLG00000008670
haplochromis_burtoni ENSHBUG00000007345
neolamprologus_brichardi ENSNBRG00000002743
oreochromis_niloticus ENSONIG00000010582
amphilophus_citrinellus ENSACIG00000021419
amphiprion_percula ENSAPEG00000014490
amphiprion_ocellaris ENSAOCG00000022891
acanthochromis_polyacanthus ENSAPOG00000005106
stegastes_partitus ENSSPAG00000000981
labrus_bergylta ENSLBEG00000006655
mola_mola ENSMMOG00000006159
seriola_dumerili ENSSDUG00000011519
seriola_lalandi_dorsalis ENSSLDG00000016456
scophthalmus_maximus ENSSMAG00000006826
mastacembelus_armatus ENSMAMG00000004844
monopterus_albus ENSMALG00000002248
anabas_testudineus ENSATEG00000019080
takifugu_rubripes ENSTRUG00000003973
tetraodon_nigroviridis ENSTNIG00000006964
cynoglossus_semilaevis ENSCSEG00000017687
oryzias_latipes ENSORLG00020002920
oryzias_latipes_asm223469v1 ENSORLG00015006144
oryzias_latipes ENSORLG00000004994
oryzias_melastigma ENSOMEG00000016570
gasterosteus_aculeatus ENSGACG00000015682
hippocampus_comes ENSHCOG00000019587
periophthalmus_magnuspinnatus ENSPMGG00000011045
gadus_morhua ENSGMOG00000017364
esox_lucius ENSELUG00000018990
astyanax_mexicanus ENSAMXG00000029057
pygocentrus_nattereri ENSPNAG00000005771
ictalurus_punctatus ENSIPUG00000013328
danio_rerio ENSDARG00000058267
lepisosteus_oculatus ENSLOCG00000004740
cyanistes_caeruleus ENSCCEG00000003939
parus_major ENSPMJG00000019394
ficedula_albicollis ENSFALG00000001754
junco_hyemalis ENSJHYG00000002022
zonotrichia_albicollis ENSZALG00000007384
serinus_canaria ENSSCAG00000013928
taeniopygia_guttata ENSTGUG00000006086
lonchura_striata_domestica ENSLSDG00000011101
manacus_vitellinus ENSMVIG00005004986
lepidothrix_coronata ENSLCOG00000005067
calidris_pugnax ENSCPUG00000003610
calidris_pygmaea ENSCPGG00000000293
melopsittacus_undulatus ENSMUNG00000014044
meleagris_gallopavo ENSMGAG00000008244
coturnix_japonica ENSCJPG00005008167
gallus_gallus ENSGALG00000005959
numida_meleagris ENSNMEG00000020970
anas_platyrhynchos_platyrhynchos ENSAPLG00000014947
anser_brachyrhynchus ENSABRG00000015260
apteryx_haastii ENSAHAG00000006470
apteryx_owenii ENSAOWG00000002058
apteryx_rowi ENSARWG00000015255
dromaius_novaehollandiae ENSDNVG00000013497
nothoprocta_perdicaria ENSNPEG00000002825
crocodylus_porosus ENSCPRG00005016565
pelodiscus_sinensis ENSPSIG00000008802
pelodiscus_sinensis ENSPSIG00000008811
gopherus_agassizii ENSGAGG00000015910
chelonoidis_abingdonii ENSCABG00000006030
chrysemys_picta_bellii ENSCPBG00000015735
sphenodon_punctatus ENSSPUG00000002961
phascolarctos_cinereus ENSPCIG00000013755
notamacropus_eugenii ENSMEUG00000016773
sarcophilus_harrisii ENSSHAG00000010432
monodelphis_domestica ENSMODG00000011826
ornithorhynchus_anatinus ENSOANG00000013370
bos_taurus ENSBTAG00000018737
bos_mutus ENSBMUG00000014564
bison_bison_bison ENSBBBG00000022033
capra_hircus ENSCHIG00000023340
ovis_aries ENSOARG00000016209
tursiops_truncatus ENSTTRG00000014431
vicugna_pacos ENSVPAG00000010325
sus_scrofa ENSSSCG00000006904
equus_caballus ENSECAG00000010564
equus_asinus_asinus ENSEASG00005015506
ursus_maritimus ENSUMAG00000011266
ursus_americanus ENSUAMG00000011272
ailuropoda_melanoleuca ENSAMEG00000013877
mustela_putorius_furo ENSMPUG00000004239
neovison_vison ENSNVIG00000018361
canis_lupus_familiaris ENSCAFG00000020159
vulpes_vulpes ENSVVUG00000025323
canis_lupus_dingo ENSCAFG00020013400
vulpes_vulpes ENSVVUG00000020810
panthera_tigris_altaica ENSPTIG00000021463
panthera_pardus ENSPPRG00000008045
felis_catus ENSFCAG00000027386
myotis_lucifugus ENSMLUG00000016988
pteropus_vampyrus ENSPVAG00000008677
erinaceus_europaeus ENSEEUG00000003113
sorex_araneus ENSSARG00000005231
castor_canadensis ENSCCNG00000020682
dipodomys_ordii ENSDORG00000012023
nannospalax_galili ENSNGAG00000002782
nannospalax_galili ENSNGAG00000020834
peromyscus_maniculatus_bairdii ENSPEMG00000023068
microtus_ochrogaster ENSMOCG00000005897
cricetulus_griseus_chok1gshd ENSCGRG00001001035
cricetulus_griseus_crigri ENSCGRG00000013400
cricetulus_griseus_crigri-picr ENSCGRG00015014714
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028505
mus_spicilegus ENSMSIG00000019032
mus_musculus ENSMUSG00000029276
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027506
mus_pahari MGP_PahariEiJ_G0017278
rattus_norvegicus ENSRNOG00000002054
meriones_unguiculatus ENSMUGG00000010780
jaculus_jaculus ENSJJAG00000015862
urocitellus_parryii ENSUPAG00010007467
ictidomys_tridecemlineatus ENSSTOG00000022944
spermophilus_dauricus ENSSDAG00000000264
marmota_marmota_marmota ENSMMMG00000024029
chinchilla_lanigera ENSCLAG00000006922
octodon_degus ENSODEG00000005188
cavia_porcellus ENSCPOG00000007152
cavia_aperea ENSCAPG00000012625
heterocephalus_glaber_female ENSHGLG00000000083
heterocephalus_glaber_female ENSHGLG00000000524
heterocephalus_glaber_male ENSHGLG00100013148
heterocephalus_glaber_female ENSHGLG00000006455
heterocephalus_glaber_female ENSHGLG00000007247
heterocephalus_glaber_male ENSHGLG00100004217
heterocephalus_glaber_female ENSHGLG00000011940
heterocephalus_glaber_male ENSHGLG00100000988
heterocephalus_glaber_female ENSHGLG00000007398
heterocephalus_glaber_male ENSHGLG00100001371
fukomys_damarensis ENSFDAG00000021158
oryctolagus_cuniculus ENSOCUG00000000936
oryctolagus_cuniculus ENSOCUG00000001803
ochotona_princeps ENSOPRG00000003349
tupaia_belangeri ENSTBEG00000005520
carlito_syrichta ENSTSYG00000008818
carlito_syrichta ENSTSYG00000034884
homo_sapiens ENSG00000174842
gorilla_gorilla ENSGGOG00000006658
pan_troglodytes ENSPTRG00000000959
pan_paniscus ENSPPAG00000039704
pongo_abelii ENSPPYG00000001155
nomascus_leucogenys ENSNLEG00000010431
macaca_fascicularis ENSMFAG00000035560
macaca_mulatta ENSMMUG00000010095
macaca_nemestrina ENSMNEG00000037105
chlorocebus_sabaeus ENSCSAG00000001467
theropithecus_gelada ENSTGEG00000023293
mandrillus_leucophaeus ENSMLEG00000029964
papio_anubis ENSPANG00000024286
cercocebus_atys ENSCATG00000007386
colobus_angolensis_palliatus ENSCANG00000032947
piliocolobus_tephrosceles ENSPTEG00000028830
rhinopithecus_roxellana ENSRROG00000031905
rhinopithecus_bieti ENSRBIG00000044112
cebus_capucinus ENSCCAG00000038123
saimiri_boliviensis_boliviensis ENSSBOG00000011268
callithrix_jacchus ENSCJAG00000017552
aotus_nancymaae ENSANAG00000021000
prolemur_simus ENSPSMG00000015491
microcebus_murinus ENSMICG00000008891
propithecus_coquereli ENSPCOG00000026708
otolemur_garnettii ENSOGAG00000001008
otolemur_garnettii ENSOGAG00000026274
loxodonta_africana ENSLAFG00000007781
procavia_capensis ENSPCAG00000004627
echinops_telfairi ENSETEG00000003033
choloepus_hoffmanni ENSCHOG00000008363
choloepus_hoffmanni ENSCHOG00000003477
choloepus_hoffmanni ENSCHOG00000005635
dasypus_novemcinctus ENSDNOG00000017766
mesocricetus_auratus ENSMAUG00000006064
xenopus_tropicalis ENSXETG00000023009
latimeria_chalumnae ENSLACG00000014096
pogona_vitticeps ENSPVIG00000003344
anolis_carolinensis ENSACAG00000004573
salvator_merianae ENSSMRG00000021364
notechis_scutatus ENSNSUG00000006745
eptatretus_burgeri ENSEBUG00000014252
ciona_intestinalis ENSCING00000023309
ciona_savignyi ENSCSAVG00000011679
drosophila_melanogaster FBgn0050496
