ciona_savignyi ENSCSAVG00000007587
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015738
mus_pahari MGP_PahariEiJ_G0031347
meriones_unguiculatus ENSMUGG00000009412
nannospalax_galili ENSNGAG00000009368
cricetulus_griseus_crigri-picr ENSCGRG00015020485
cricetulus_griseus_chok1gshd ENSCGRG00001002959
cricetulus_griseus_crigri ENSCGRG00000001257
peromyscus_maniculatus_bairdii ENSPEMG00000023518
microtus_ochrogaster ENSMOCG00000020971
microtus_ochrogaster ENSMOCG00000013555
castor_canadensis ENSCCNG00000020632
jaculus_jaculus ENSJJAG00000013958
jaculus_jaculus ENSJJAG00000004025
jaculus_jaculus ENSJJAG00000016408
heterocephalus_glaber_female ENSHGLG00000006135
heterocephalus_glaber_male ENSHGLG00100008664
heterocephalus_glaber_female ENSHGLG00000014990
fukomys_damarensis ENSFDAG00000013699
octodon_degus ENSODEG00000008729
octodon_degus ENSODEG00000010831
octodon_degus ENSODEG00000009214
chinchilla_lanigera ENSCLAG00000008018
chinchilla_lanigera ENSCLAG00000009110
cavia_porcellus ENSCPOG00000015510
castor_canadensis ENSCCNG00000010439
dipodomys_ordii ENSDORG00000000776
ictidomys_tridecemlineatus ENSSTOG00000006960
spermophilus_dauricus ENSSDAG00000020357
marmota_marmota_marmota ENSMMMG00000020081
urocitellus_parryii ENSUPAG00010006537
ochotona_princeps ENSOPRG00000002890
propithecus_coquereli ENSPCOG00000016978
prolemur_simus ENSPSMG00000005258
microcebus_murinus ENSMICG00000012120
otolemur_garnettii ENSOGAG00000027570
pan_paniscus ENSPPAG00000040044
pan_troglodytes ENSPTRG00000005313
homo_sapiens ENSG00000111142
gorilla_gorilla ENSGGOG00000008696
pongo_abelii ENSPPYG00000004844
nomascus_leucogenys ENSNLEG00000005813
macaca_nemestrina ENSMNEG00000035522
macaca_fascicularis ENSMFAG00000039915
macaca_mulatta ENSMMUG00000013813
papio_anubis ENSPANG00000010988
theropithecus_gelada ENSTGEG00000002719
mandrillus_leucophaeus ENSMLEG00000043214
cercocebus_atys ENSCATG00000043908
chlorocebus_sabaeus ENSCSAG00000003623
piliocolobus_tephrosceles ENSPTEG00000001112
colobus_angolensis_palliatus ENSCANG00000007551
rhinopithecus_roxellana ENSRROG00000030292
cebus_capucinus ENSCCAG00000030216
cebus_capucinus ENSCCAG00000030483
cebus_capucinus ENSCCAG00000028062
saimiri_boliviensis_boliviensis ENSSBOG00000020444
callithrix_jacchus ENSCJAG00000002740
aotus_nancymaae ENSANAG00000020324
tupaia_belangeri ENSTBEG00000009480
sorex_araneus ENSSARG00000011772
dasypus_novemcinctus ENSDNOG00000009912
echinops_telfairi ENSETEG00000002189
ornithorhynchus_anatinus ENSOANG00000003239
xenopus_tropicalis ENSXETG00000009238
caenorhabditis_elegans_strain_n2 WBGene00012075
caenorhabditis_elegans_strain_n2 WBGene00009960
