mola_mola ENSMMOG00000000779
canis_lupus_familiaris ENSCAFG00000016136
canis_lupus_dingo ENSCAFG00020007404
vulpes_vulpes ENSVVUG00000022422
panthera_tigris_altaica ENSPTIG00000014364
panthera_pardus ENSPPRG00000009843
felis_catus ENSFCAG00000008078
loxodonta_africana ENSLAFG00000026989
procavia_capensis ENSPCAG00000006026
choloepus_hoffmanni ENSCHOG00000012674
dasypus_novemcinctus ENSDNOG00000009904
tupaia_belangeri ENSTBEG00000013374
echinops_telfairi ENSETEG00000017784
ornithorhynchus_anatinus ENSOANG00000032273
apteryx_owenii ENSAOWG00000009254
apteryx_haastii ENSAHAG00000004153
apteryx_rowi ENSARWG00000010487
dromaius_novaehollandiae ENSDNVG00000005091
nothoprocta_perdicaria ENSNPEG00000015525
anser_brachyrhynchus ENSABRG00000014273
anas_platyrhynchos_platyrhynchos ENSAPLG00000012627
gallus_gallus ENSGALG00000013034
coturnix_japonica ENSCJPG00005018763
meleagris_gallopavo ENSMGAG00000013469
numida_meleagris ENSNMEG00000006880
cyanistes_caeruleus ENSCCEG00000011994
parus_major ENSPMJG00000011133
ficedula_albicollis ENSFALG00000002934
lonchura_striata_domestica ENSLSDG00000017446
taeniopygia_guttata ENSTGUG00000012517
junco_hyemalis ENSJHYG00000012851
zonotrichia_albicollis ENSZALG00000012997
manacus_vitellinus ENSMVIG00005013886
lepidothrix_coronata ENSLCOG00000011927
calidris_pygmaea ENSCPGG00000006046
calidris_pugnax ENSCPUG00000019553
melopsittacus_undulatus ENSMUNG00000005934
crocodylus_porosus ENSCPRG00005013308
gopherus_agassizii ENSGAGG00000000078
chelonoidis_abingdonii ENSCABG00000018220
chrysemys_picta_bellii ENSCPBG00000028218
pelodiscus_sinensis ENSPSIG00000012089
anolis_carolinensis ENSACAG00000012297
pogona_vitticeps ENSPVIG00000022533
notechis_scutatus ENSNSUG00000008313
salvator_merianae ENSSMRG00000002151
sphenodon_punctatus ENSSPUG00000008749
latimeria_chalumnae ENSLACG00000007129
