ENSACAP00000016725	ENSACAG00000016980	Anolis_carolinensis	ENSACAT00000017055
ENSACAP00000019827	ENSACAG00000027200	Anolis_carolinensis	ENSACAT00000028375
ENSNSUP00000000153	ENSNSUG00000000183	Notechis_scutatus
ENSNVIP00000016704	ENSNVIG00000013105	Neovison_vison
ENSMLUP00000012434	ENSMLUG00000013660	Myotis_lucifugus
ENSNGAP00000019821	ENSNGAG00000019515	Nannospalax_galili
ENSNGAP00000011067	ENSNGAG00000013320	Nannospalax_galili
ENSCGRP00001021265	ENSCGRG00001020148	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00001019645	ENSCGRG00001019027	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015033121	ENSCGRG00015024958	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000016456	ENSCGRG00000011949	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000003547	ENSMAUG00000003997	Mesocricetus_auratus
ENSMOCP00000006106	ENSMOCG00000005671	Microtus_ochrogaster
ENSPEMP00000001845	ENSPEMG00000001683	Peromyscus_maniculatus_bairdii
ENSMUSP00000059947	ENSMUSG00000032308	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0091654	MGP_SPRETEiJ_G0033414	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000009513	ENSMSIG00000008366	Mus_spicilegus
MGP_CAROLIEiJ_P0088045	MGP_CAROLIEiJ_G0032274	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0023691	MGP_PahariEiJ_G0015140	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000025885	ENSRNOG00000038459	Rattus_norvegicus
ENSJJAP00000002731	ENSJJAG00000004791	Jaculus_jaculus
ENSUPAP00010006813	ENSUPAG00010005489	Urocitellus_parryii
ENSSDAP00000017919	ENSSDAG00000016316	Spermophilus_dauricus
ENSSTOP00000021319	ENSSTOG00000028194	Ictidomys_tridecemlineatus
ENSMMMP00000003048	ENSMMMG00000002757	Marmota_marmota_marmota
ENSCCNP00000005816	ENSCCNG00000006172	Castor_canadensis
ENSCPOP00000003421	ENSCPOG00000003789	Cavia_porcellus
ENSCAPP00000002553	ENSCAPG00000005517	Cavia_aperea
ENSCLAP00000010385	ENSCLAG00000007175	Chinchilla_lanigera
ENSHGLP00100018316	ENSHGLG00100013501	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000001007	ENSHGLG00000000809	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000001242	ENSFDAG00000011271	Fukomys_damarensis
ENSOPRP00000009644	ENSOPRG00000010555	Ochotona_princeps
ENSOCUP00000020206	ENSOCUG00000022077	Oryctolagus_cuniculus
ENSTBEP00000011952	ENSTBEG00000013790	Tupaia_belangeri
ENSMUGP00000007116	ENSMUGG00000006521	Meriones_unguiculatus
ENSP00000400312	ENSG00000140474	Homo_sapiens
ENSNLEP00000017848	ENSNLEG00000014653	Nomascus_leucogenys
ENSCATP00000024296	ENSCATG00000035669	Cercocebus_atys
ENSMMUP00000044010	ENSMMUG00000012972	Macaca_mulatta
ENSMNEP00000031668	ENSMNEG00000039215	Macaca_nemestrina
ENSCSAP00000010451	ENSCSAG00000014317	Chlorocebus_sabaeus
ENSRBIP00000017054	ENSRBIG00000032546	Rhinopithecus_bieti
ENSRROP00000043868	ENSRROG00000044941	Rhinopithecus_roxellana
ENSPTEP00000023546	ENSPTEG00000024230	Piliocolobus_tephrosceles
ENSCJAP00000064108	ENSCJAG00000015551	Callithrix_jacchus
ENSTSYP00000018317	ENSTSYG00000000552	Carlito_syrichta
ENSPSMP00000010207	ENSPSMG00000007424	Prolemur_simus
ENSOGAP00000005006	ENSOGAG00000005600	Otolemur_garnettii
ENSDORP00000027247	ENSDORG00000027194	Dipodomys_ordii
ENSPPAP00000022676	ENSPPAG00000034511	Pan_paniscus
ENSPTRP00000061177	ENSPTRG00000007285	Pan_troglodytes
ENSGGOP00000026901	ENSGGOG00000002689	Gorilla_gorilla
ENSPPYP00000007541	ENSPPYG00000006648	Pongo_abelii
ENSPANP00000035201	ENSPANG00000016003	Papio_anubis
ENSTGEP00000035689	ENSTGEG00000028412	Theropithecus_gelada
ENSMFAP00000028955	ENSMFAG00000041693	Macaca_fascicularis
ENSMLEP00000010275	ENSMLEG00000029319	Mandrillus_leucophaeus
ENSCANP00000012427	ENSCANG00000029552	Colobus_angolensis_palliatus
ENSCCAP00000006892	ENSCCAG00000021165	Cebus_capucinus_imitator
ENSSBOP00000012167	ENSSBOG00000022859	Saimiri_boliviensis_boliviensis
ENSANAP00000032262	ENSANAG00000033816	Aotus_nancymaae
ENSPCOP00000024941	ENSPCOG00000024687	Propithecus_coquereli
ENSMICP00000038772	ENSMICG00000009716	Microcebus_murinus
ENSLAFP00000005255	ENSLAFG00000006264	Loxodonta_africana
ENSTTRP00000007570	ENSTTRG00000008000	Tursiops_truncatus
ENSSSCP00000068796	ENSSSCG00000001898	Sus_scrofa_strain_reference
ENSECAP00000035226	ENSECAG00000021084	Equus_caballus
ENSEASP00005023134	ENSEASG00005015761	Equus_asinus_asinus
ENSPVAP00000012211	ENSPVAG00000012949	Pteropus_vampyrus
ENSPCAP00000002338	ENSPCAG00000002509	Procavia_capensis
ENSETEP00000001081	ENSETEG00000001343	Echinops_telfairi
ENSUMAP00000006266	ENSUMAG00000004945	Ursus_maritimus
ENSAMEP00000009237	ENSAMEG00000008752	Ailuropoda_melanoleuca
ENSUAMP00000035300	ENSUAMG00000026717	Ursus_americanus
ENSMPUP00000017198	ENSMPUG00000017308	Mustela_putorius_furo
ENSCAFP00020004683	ENSCAFG00020003851	Canis_lupus_dingo
ENSCAFP00000026520	ENSCAFG00000017957	Canis_lupus_familiaris
ENSVVUP00000025530	ENSVVUG00000018660	Vulpes_vulpes
ENSPPRP00000027647	ENSPPRG00000019373	Panthera_pardus
ENSPTIP00000021158	ENSPTIG00000018382	Panthera_tigris_altaica
ENSFCAP00000003534	ENSFCAG00000003831	Felis_catus
ENSNVIP00000016688	ENSNVIG00000013099	Neovison_vison
ENSOANP00000017113	ENSOANG00000010797	Ornithorhynchus_anatinus
ENSDNOP00000029937	ENSDNOG00000032793	Dasypus_novemcinctus
ENSXETP00000028274	ENSXETG00000008376	Xenopus_tropicalis
ENSLACP00000001892	ENSLACG00000001690	Latimeria_chalumnae
ENSDCDP00000057778	ENSDCDG00000033673	Denticeps_clupeoides
ENSDCDP00000055725	ENSDCDG00000032885	Denticeps_clupeoides
ENSCHAP00000017811	ENSCHAG00000009281	Clupea_harengus
ENSAMXP00000031676	ENSAMXG00000029638	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005027886	ENSAMXG00005013778	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009897	ENSPNAG00000015380	Pygocentrus_nattereri
ENSIPUP00000015203	ENSIPUG00000010283	Ictalurus_punctatus
ENSEEEP00000007260	ENSEEEG00000003815	Electrophorus_electricus
ENSDARP00000131434	ENSDARG00000101661	Danio_rerio
ENSGACP00000019342	ENSGACG00000014651	Gasterosteus_aculeatus
ENSLBEP00000023656	ENSLBEG00000018132	Labrus_bergylta
ENSLCRP00005027409	ENSLCRG00005010912	Larimichthys_crocea
ENSMMOP00000021401	ENSMMOG00000016268	Mola_mola
ENSCGOP00000032898	ENSCGOG00000015298	Cottoperca_gobio
ENSAPEP00000011047	ENSAPEG00000007933	Amphiprion_percula
ENSAOCP00000005675	ENSAOCG00000009198	Amphiprion_ocellaris
ENSAPOP00000029618	ENSAPOG00000015650	Acanthochromis_polyacanthus
ENSSPAP00000027071	ENSSPAG00000020424	Stegastes_partitus
ENSPRNP00000043672	ENSPRNG00000021295	Parambassis_ranga
ENSACLP00000027438	ENSACLG00000018653	Astatotilapia_calliptera
ENSMZEP00005007464	ENSMZEG00005005710	Maylandia_zebra
ENSPNYP00000012850	ENSPNYG00000009745	Pundamilia_nyererei
ENSHBUP00000018812	ENSHBUG00000020921	Haplochromis_burtoni
ENSONIP00000003648	ENSONIG00000002912	Oreochromis_niloticus
ENSNBRP00000010306	ENSNBRG00000007987	Neolamprologus_brichardi
ENSACIP00000006692	ENSACIG00000005245	Amphilophus_citrinellus
ENSGAFP00000013925	ENSGAFG00000009413	Gambusia_affinis
ENSXMAP00000031963	ENSXMAG00000016706	Xiphophorus_maculatus
ENSPFOP00000013886	ENSPFOG00000013802	Poecilia_formosa
ENSPMEP00000009360	ENSPMEG00000011237	Poecilia_mexicana
ENSPLAP00000008600	ENSPLAG00000011209	Poecilia_latipinna
ENSPREP00000012093	ENSPREG00000008190	Poecilia_reticulata
ENSFHEP00000027133	ENSFHEG00000010446	Fundulus_heteroclitus
ENSCVAP00000025057	ENSCVAG00000000277	Cyprinodon_variegatus
ENSKMAP00000002374	ENSKMAG00000001839	Kryptolebias_marmoratus
ENSORLP00000033279	ENSORLG00000014330	Oryzias_latipes_ASM223467v1
ENSORLP00020018609	ENSORLG00020019563	Oryzias_latipes_ASM223471v1
ENSORLP00015016794	ENSORLG00015017782	Oryzias_latipes_ASM223469v1
ENSOMEP00000032002	ENSOMEG00000017215	Oryzias_melastigma
ENSGWIP00000033538	ENSGWIG00000017235	Gouania_willdenowi
ENSPMGP00000008395	ENSPMGG00000006946	Periophthalmus_magnuspinnatus
ENSMALP00000020761	ENSMALG00000014518	Monopterus_albus
ENSMAMP00000007817	ENSMAMG00000005332	Mastacembelus_armatus
ENSATEP00000005795	ENSATEG00000004106	Anabas_testudineus
ENSBSLP00000032546	ENSBSLG00000015924	Betta_splendens
ENSSDUP00000010294	ENSSDUG00000007533	Seriola_dumerili
ENSSLDP00000021154	ENSSLDG00000016526	Seriola_lalandi_dorsalis
ENSSMAP00000016367	ENSSMAG00000010042	Scophthalmus_maximus
ENSLCAP00010058973	ENSLCAG00010027501	Lates_calcarifer
ENSCSEP00000017311	ENSCSEG00000011104	Cynoglossus_semilaevis
ENSHCOP00000000452	ENSHCOG00000001270	Hippocampus_comes
ENSTNIP00000001614	ENSTNIG00000001896	Tetraodon_nigroviridis
ENSTNIP00000014888	ENSTNIG00000011929	Tetraodon_nigroviridis
ENSTRUP00000009076	ENSTRUG00000003848	Takifugu_rubripes
ENSGMOP00000002341	ENSGMOG00000002181	Gadus_morhua
ENSHHUP00000047085	ENSHHUG00000028624	Hucho_hucho
ENSHHUP00000010578	ENSHHUG00000006467	Hucho_hucho
ENSELUP00000006623	ENSELUG00000007483	Esox_lucius
ENSSFOP00015026504	ENSSFOG00015017018	Scleropages_formosus
ENSPKIP00000001845	ENSPKIG00000019963	Paramormyrops_kingsleyae
ENSLOCP00000017989	ENSLOCG00000014610	Lepisosteus_oculatus
ENSECRP00000033116	ENSECRG00000022422	Erpetoichthys_calabaricus
ENSCMIP00000015752	ENSCMIG00000007648	Callorhinchus_milii
ENSEBUP00000024104	ENSEBUG00000014843	Eptatretus_burgeri
ENSCSAVP00000001699	ENSCSAVG00000000980	Ciona_savignyi
ENSCINP00000005070	ENSCING00000002496	Ciona_intestinalis
FBpp0081533	FBgn0037679	Drosophila_melanogaster
YGL180W_mRNA	YGL180W	Saccharomyces_cerevisiae_strain_S288C
