ENSAOWP00000006078	ENSAOWG00000004173	Apteryx_owenii
ENSCAFP00000012386	ENSCAFG00000008424	Canis_lupus_familiaris
ENSCAFP00020002859	ENSCAFG00020002385	Canis_lupus_dingo
ENSVVUP00000034637	ENSVVUG00000024978	Vulpes_vulpes
ENSPTIP00000006746	ENSPTIG00000008587	Panthera_tigris_altaica
ENSPPRP00000010000	ENSPPRG00000004284	Panthera_pardus
ENSFCAP00000012290	ENSFCAG00000013254	Felis_catus
ENSOARP00000000285	ENSOARG00000000291	Ovis_aries
ENSCHIP00000013588	ENSCHIG00000014958	Capra_hircus
ENSBIXP00000030505	ENSBIXG00000012510	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005043902	ENSBIXG00005027692	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000067912	ENSBTAG00000022120	Bos_taurus
ENSBMUP00000009356	ENSBMUG00000007288	Bos_mutus
ENSBBBP00000021075	ENSBBBG00000014837	Bison_bison_bison
ENSTTRP00000009538	ENSTTRG00000010057	Tursiops_truncatus
ENSVPAP00000005748	ENSVPAG00000006196	Vicugna_pacos
ENSSSCP00000009601	ENSSSCG00000008997	Sus_scrofa_strain_reference
ENSECAP00000008406	ENSECAG00000010239	Equus_caballus
ENSEASP00005023248	ENSEASG00005015830	Equus_asinus_asinus
ENSPVAP00000011666	ENSPVAG00000012376	Pteropus_vampyrus
ENSMLUP00000007026	ENSMLUG00000007690	Myotis_lucifugus
ENSCHOP00000003328	ENSCHOG00000003767	Choloepus_hoffmanni
ENSDNOP00000023441	ENSDNOG00000036138	Dasypus_novemcinctus
ENSLAFP00000014579	ENSLAFG00000017384	Loxodonta_africana
ENSPCAP00000011270	ENSPCAG00000012111	Procavia_capensis
ENSETEP00000009708	ENSETEG00000011961	Echinops_telfairi
ENSUPAP00010022529	ENSUPAG00010017875	Urocitellus_parryii
ENSSTOP00000009108	ENSSTOG00000010158	Ictidomys_tridecemlineatus
ENSSDAP00000024580	ENSSDAG00000022356	Spermophilus_dauricus
ENSMMMP00000004427	ENSMMMG00000004021	Marmota_marmota_marmota
ENSDORP00000015950	ENSDORG00000010030	Dipodomys_ordii
ENSCGRP00015031647	ENSCGRG00015023875	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001002426	ENSCGRG00001002639	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000011383	ENSCGRG00000008281	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000001266	ENSMAUG00000000944	Mesocricetus_auratus
ENSPEMP00000011056	ENSPEMG00000011816	Peromyscus_maniculatus_bairdii
ENSMOCP00000005303	ENSMOCG00000004766	Microtus_ochrogaster
ENSMUSP00000039472	ENSMUSG00000033831	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0058141	MGP_CAROLIEiJ_G0025105	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0060463	MGP_SPRETEiJ_G0026047	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000010800	ENSMSIG00000009469	Mus_spicilegus
MGP_PahariEiJ_P0069103	MGP_PahariEiJ_G0026548	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000009813	ENSRNOG00000007092	Rattus_norvegicus
ENSMUGP00000025556	ENSMUGG00000021307	Meriones_unguiculatus
ENSNGAP00000017571	ENSNGAG00000017953	Nannospalax_galili
ENSJJAP00000009111	ENSJJAG00000013089	Jaculus_jaculus
ENSCCNP00000002628	ENSCCNG00000002814	Castor_canadensis
ENSCLAP00000008420	ENSCLAG00000005893	Chinchilla_lanigera
ENSODEP00000004242	ENSODEG00000003233	Octodon_degus
ENSCPOP00000007926	ENSCPOG00000008828	Cavia_porcellus
ENSCAPP00000001554	ENSCAPG00000003084	Cavia_aperea
ENSHGLP00100004783	ENSHGLG00100003626	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000002738	ENSHGLG00000002060	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000018914	ENSFDAG00000009496	Fukomys_damarensis
ENSTBEP00000010496	ENSTBEG00000012126	Tupaia_belangeri
ENSTBEP00000009887	ENSTBEG00000011449	Tupaia_belangeri
ENSSARP00000010314	ENSSARG00000011426	Sorex_araneus
ENSSARP00000011331	ENSSARG00000012545	Sorex_araneus
ENSEEUP00000013963	ENSEEUG00000015294	Erinaceus_europaeus
ENSOANP00000008430	ENSOANG00000005294	Ornithorhynchus_anatinus
ENSXETP00000019378	ENSXETG00000001334	Xenopus_tropicalis
ENSLACP00000008521	ENSLACG00000007540	Latimeria_chalumnae
ENSDCDP00000014741	ENSDCDG00000011175	Denticeps_clupeoides	ENSDCDT00000019918
ENSCHAP00000016980	ENSCHAG00000008945	Clupea_harengus	ENSCHAT00000018689
ENSAMXP00000030492	ENSAMXG00000018060	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005003427	ENSAMXG00005002136	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006360	ENSPNAG00000002237	Pygocentrus_nattereri
ENSIPUP00000035839	ENSIPUG00000024026	Ictalurus_punctatus
ENSEEEP00000025021	ENSEEEG00000012138	Electrophorus_electricus
ENSDARP00000016228	ENSDARG00000008969	Danio_rerio
ENSTRUP00000006154	ENSTRUG00000002645	Takifugu_rubripes
ENSTNIP00000005682	ENSTNIG00000003110	Tetraodon_nigroviridis
ENSHCOP00000012982	ENSHCOG00000016069	Hippocampus_comes
ENSGWIP00000026075	ENSGWIG00000013587	Gouania_willdenowi
ENSPMGP00000006979	ENSPMGG00000005649	Periophthalmus_magnuspinnatus
ENSCSEP00000008739	ENSCSEG00000005560	Cynoglossus_semilaevis
ENSPFOP00000000813	ENSPFOG00000000785	Poecilia_formosa
ENSPMEP00000003756	ENSPMEG00000004929	Poecilia_mexicana
ENSPLAP00000001772	ENSPLAG00000002907	Poecilia_latipinna
ENSPREP00000011828	ENSPREG00000008035	Poecilia_reticulata
ENSXCOP00000010217	ENSXCOG00000007751	Xiphophorus_couchianus
ENSXMAP00000008275	ENSXMAG00000008250	Xiphophorus_maculatus
ENSGAFP00000030051	ENSGAFG00000020251	Gambusia_affinis
ENSFHEP00000011894	ENSFHEG00000013377	Fundulus_heteroclitus
ENSCVAP00000017940	ENSCVAG00000021150	Cyprinodon_variegatus
ENSKMAP00000020508	ENSKMAG00000015239	Kryptolebias_marmoratus
ENSORLP00000003101	ENSORLG00000002492	Oryzias_latipes_ASM223467v1
ENSORLP00015019042	ENSORLG00015020113	Oryzias_latipes_ASM223469v1
ENSORLP00020021056	ENSORLG00020022118	Oryzias_latipes_ASM223471v1
ENSOMEP00000035392	ENSOMEG00000022634	Oryzias_melastigma
ENSAPEP00000025181	ENSAPEG00000017922	Amphiprion_percula
ENSAOCP00000016119	ENSAOCG00000020991	Amphiprion_ocellaris
ENSAPOP00000010599	ENSAPOG00000013118	Acanthochromis_polyacanthus
ENSSPAP00000014209	ENSSPAG00000010731	Stegastes_partitus
ENSCGOP00000034129	ENSCGOG00000015822	Cottoperca_gobio
ENSGACP00000024704	ENSGACG00000018674	Gasterosteus_aculeatus
ENSMMOP00000014681	ENSMMOG00000011227	Mola_mola
ENSMALP00000008221	ENSMALG00000005841	Monopterus_albus
ENSMAMP00000013308	ENSMAMG00000009017	Mastacembelus_armatus
ENSATEP00000016148	ENSATEG00000011096	Anabas_testudineus
ENSSDUP00000005695	ENSSDUG00000004183	Seriola_dumerili
ENSSLDP00000023278	ENSSLDG00000018151	Seriola_lalandi_dorsalis
ENSLCAP00010014269	ENSLCAG00010006780	Lates_calcarifer
ENSSMAP00000027789	ENSSMAG00000016964	Scophthalmus_maximus
ENSLBEP00000018204	ENSLBEG00000014027	Labrus_bergylta
ENSLBEP00000031017	ENSLBEG00000023372	Labrus_bergylta
ENSLCRP00005002034	ENSLCRG00005001007	Larimichthys_crocea
ENSMZEP00005037348	ENSMZEG00005027840	Maylandia_zebra
ENSPNYP00000007337	ENSPNYG00000005600	Pundamilia_nyererei
ENSHBUP00000014626	ENSHBUG00000016513	Haplochromis_burtoni
ENSACLP00000023447	ENSACLG00000015912	Astatotilapia_calliptera
ENSONIP00000017731	ENSONIG00000014105	Oreochromis_niloticus
ENSNBRP00000000495	ENSNBRG00000000339	Neolamprologus_brichardi
ENSACIP00000018422	ENSACIG00000014366	Amphilophus_citrinellus
ENSGMOP00000010197	ENSGMOG00000009541	Gadus_morhua
ENSHHUP00000033466	ENSHHUG00000021075	Hucho_hucho
ENSHHUP00000004473	ENSHHUG00000002785	Hucho_hucho
ENSELUP00000030635	ENSELUG00000007962	Esox_lucius
ENSPKIP00000037336	ENSPKIG00000015556	Paramormyrops_kingsleyae
ENSSFOP00015013621	ENSSFOG00015008800	Scleropages_formosus
ENSLOCP00000010201	ENSLOCG00000008395	Lepisosteus_oculatus
ENSECRP00000031755	ENSECRG00000021509	Erpetoichthys_calabaricus
ENSCMIP00000025814	ENSCMIG00000011330	Callorhinchus_milii
ENSCJPP00005002572	ENSCJPG00005002869	Coturnix_japonica
ENSPMAP00000007060	ENSPMAG00000006404	Petromyzon_marinus
ENSEBUP00000027936	ENSEBUG00000017071	Eptatretus_burgeri
