ENSAPLP00000025471	ENSAPLG00000023561	Anas_platyrhynchos_platyrhynchos
ENSETEP00000012126	ENSETEG00000014966	Echinops_telfairi
ENSCGRP00015024477	ENSCGRG00015018611	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001026857	ENSCGRG00001024049	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000024614	ENSMAUG00000021410	Mesocricetus_auratus
ENSMOCP00000000837	ENSMOCG00000000654	Microtus_ochrogaster
ENSPEMP00000001753	ENSPEMG00000001612	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0067666	MGP_SPRETEiJ_G0027612	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000003429	ENSMSIG00000003163	Mus_spicilegus
ENSMUSP00000077226	ENSMUSG00000037266	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0065123	MGP_CAROLIEiJ_G0026632	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0080213	MGP_PahariEiJ_G0028965	Mus_pahari_strain_PAHARI_EIJ
ENSNGAP00000007964	ENSNGAG00000011069	Nannospalax_galili
ENSJJAP00000001204	ENSJJAG00000001101	Jaculus_jaculus
ENSCCNP00000023957	ENSCCNG00000023497	Castor_canadensis
ENSDORP00000027793	ENSDORG00000025796	Dipodomys_ordii
ENSUPAP00010027551	ENSUPAG00010021775	Urocitellus_parryii
ENSSDAP00000022889	ENSSDAG00000020811	Spermophilus_dauricus
ENSMMMP00000020698	ENSMMMG00000018254	Marmota_marmota_marmota
ENSCPOP00000013201	ENSCPOG00000014651	Cavia_porcellus
ENSFDAP00000006861	ENSFDAG00000015509	Fukomys_damarensis
ENSODEP00000019782	ENSODEG00000014609	Octodon_degus
ENSCLAP00000013024	ENSCLAG00000008988	Chinchilla_lanigera
ENSOPRP00000012785	ENSOPRG00000014006	Ochotona_princeps
ENSTBEP00000002159	ENSTBEG00000002520	Tupaia_belangeri
ENSPPYP00000001979	ENSPPYG00000001712	Pongo_abelii
ENSPPYP00000011888	ENSPPYG00000010623	Pongo_abelii
ENSPTRP00000067828	ENSPTRG00000000353	Pan_troglodytes
ENSPPAP00000014652	ENSPPAG00000030483	Pan_paniscus
ENSGGOP00000005231	ENSGGOG00000005343	Gorilla_gorilla
ENSP00000243189	ENSG00000117616	Homo_sapiens
ENSNLEP00000011029	ENSNLEG00000009046	Nomascus_leucogenys
ENSPTEP00000013949	ENSPTEG00000015598	Piliocolobus_tephrosceles
ENSCANP00000022547	ENSCANG00000034703	Colobus_angolensis_palliatus
ENSRBIP00000013337	ENSRBIG00000030694	Rhinopithecus_bieti
ENSRROP00000027825	ENSRROG00000037704	Rhinopithecus_roxellana
ENSMLEP00000040350	ENSMLEG00000044189	Mandrillus_leucophaeus
ENSCATP00000019765	ENSCATG00000033666	Cercocebus_atys
ENSMFAP00000034460	ENSMFAG00000003728	Macaca_fascicularis
ENSMMUP00000040521	ENSMMUG00000002970	Macaca_mulatta
ENSMNEP00000013748	ENSMNEG00000031088	Macaca_nemestrina
ENSTGEP00000006729	ENSTGEG00000005512	Theropithecus_gelada
ENSPANP00000007531	ENSPANG00000008896	Papio_anubis
ENSCSAP00000017059	ENSCSAG00000000949	Chlorocebus_sabaeus
ENSSBOP00000016606	ENSSBOG00000024990	Saimiri_boliviensis_boliviensis
ENSSBOP00000028033	ENSSBOG00000030408	Saimiri_boliviensis_boliviensis
ENSCCAP00000030618	ENSCCAG00000033350	Cebus_capucinus_imitator
ENSCJAP00000034463	ENSCJAG00000018568	Callithrix_jacchus
ENSANAP00000021474	ENSANAG00000028529	Aotus_nancymaae
ENSTSYP00000032932	ENSTSYG00000027816	Carlito_syrichta
ENSPSMP00000017906	ENSPSMG00000012723	Prolemur_simus
ENSPCOP00000029763	ENSPCOG00000027589	Propithecus_coquereli
ENSMICP00000035869	ENSMICG00000016214	Microcebus_murinus
ENSOGAP00000010685	ENSOGAG00000011942	Otolemur_garnettii
ENSAMEP00000010668	ENSAMEG00000010158	Ailuropoda_melanoleuca
ENSUAMP00000033734	ENSUAMG00000025691	Ursus_americanus
ENSMPUP00000015688	ENSMPUG00000015796	Mustela_putorius_furo
ENSCAFP00000031476	ENSCAFG00000012888	Canis_lupus_familiaris
ENSCAFP00020026885	ENSCAFG00020021098	Canis_lupus_dingo
ENSVVUP00000038101	ENSVVUG00000027183	Vulpes_vulpes
ENSPPRP00000005427	ENSPPRG00000001204	Panthera_pardus
ENSFCAP00000021421	ENSFCAG00000029142	Felis_catus
ENSECAP00000005729	ENSECAG00000007744	Equus_caballus
ENSVPAP00000005302	ENSVPAG00000005706	Vicugna_pacos
ENSTTRP00000003323	ENSTTRG00000003549	Tursiops_truncatus
ENSCHIP00000014672	ENSCHIG00000015600	Capra_hircus
ENSOARP00000006694	ENSOARG00000006256	Ovis_aries
ENSBTAP00000020254	ENSBTAG00000015222	Bos_taurus
ENSBIXP00000022506	ENSBIXG00000025322	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000020944	ENSBMUG00000015768	Bos_mutus
ENSBBBP00000005741	ENSBBBG00000006948	Bison_bison_bison
ENSBIXP00005000792	ENSBIXG00005029845	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSSSCP00000043364	ENSSSCG00000034449	Sus_scrofa_strain_reference
ENSEEUP00000006368	ENSEEUG00000006993	Erinaceus_europaeus
ENSPVAP00000005526	ENSPVAG00000005842	Pteropus_vampyrus
ENSMLUP00000001719	ENSMLUG00000001891	Myotis_lucifugus
