FBpp0083406	FBgn0026056	Drosophila_melanogaster	FBtr0084002
T23G11.5a.1	WBGene00011970	Caenorhabditis_elegans_strain_N2	T23G11.5a.1
ENSPMAP00000004067	ENSPMAG00000003732	Petromyzon_marinus	ENSPMAT00000004084
ENSEBUP00000003116	ENSEBUG00000002302	Eptatretus_burgeri	ENSEBUT00000003480
ENSCHAP00000051684	ENSCHAG00000023633	Clupea_harengus
ENSMVIP00005010504	ENSMVIG00005007714	Manacus_vitellinus
ENSLCOP00000022524	ENSLCOG00000015851	Lepidothrix_coronata
ENSTGUP00000014707	ENSTGUG00000014318	Taeniopygia_guttata
ENSTGUP00000010137	ENSTGUG00000009818	Taeniopygia_guttata
ENSLSDP00000016271	ENSLSDG00000011727	Lonchura_striata_domestica
ENSSCAP00000012270	ENSSCAG00000009172	Serinus_canaria
ENSZALP00000022005	ENSZALG00000017155	Zonotrichia_albicollis
ENSJHYP00000001126	ENSJHYG00000000987	Junco_hyemalis
ENSPMJP00000019531	ENSPMJG00000014621	Parus_major
ENSCCEP00000000863	ENSCCEG00000001124	Cyanistes_caeruleus
ENSFALP00000006658	ENSFALG00000006384	Ficedula_albicollis
ENSAOWP00000026919	ENSAOWG00000018144	Apteryx_owenii
ENSAHAP00000019574	ENSAHAG00000013842	Apteryx_haastii
ENSARWP00000013278	ENSARWG00000009201	Apteryx_rowi
ENSDNVP00000015695	ENSDNVG00000011056	Dromaius_novaehollandiae
ENSMGAP00000009393	ENSMGAG00000009097	Meleagris_gallopavo
ENSGALP00000051556	ENSGALG00000008405	Gallus_gallus
ENSCJPP00005009439	ENSCJPG00005008280	Coturnix_japonica
ENSCJPP00005007257	ENSCJPG00005006690	Coturnix_japonica
ENSNMEP00000010724	ENSNMEG00000010074	Numida_meleagris
ENSAPLP00000007120	ENSAPLG00000007469	Anas_platyrhynchos_platyrhynchos
ENSNPEP00000001059	ENSNPEG00000000837	Nothoprocta_perdicaria
ENSCPRP00005013509	ENSCPRG00005009551	Crocodylus_porosus
ENSGAGP00000022631	ENSGAGG00000016595	Gopherus_agassizii
ENSCABP00000007962	ENSCABG00000005991	Chelonoidis_abingdonii
ENSCPBP00000041374	ENSCPBG00000028381	Chrysemys_picta_bellii
ENSPSIP00000007964	ENSPSIG00000007254	Pelodiscus_sinensis
ENSPVIP00000004609	ENSPVIG00000003727	Pogona_vitticeps
ENSACAP00000003480	ENSACAG00000003520	Anolis_carolinensis
ENSNSUP00000010808	ENSNSUG00000008186	Notechis_scutatus
ENSSMRP00000002359	ENSSMRG00000000378	Salvator_merianae
ENSSPUP00000004291	ENSSPUG00000003301	Sphenodon_punctatus
ENSOANP00000033173	ENSOANG00000012879	Ornithorhynchus_anatinus
ENSOANP00000028803	ENSOANG00000022556	Ornithorhynchus_anatinus
ENSVURP00010029307	ENSVURG00010022422	Vombatus_ursinus
ENSVURP00010017385	ENSVURG00010013272	Vombatus_ursinus
ENSPCIP00000013288	ENSPCIG00000010485	Phascolarctos_cinereus
ENSMEUP00000000753	ENSMEUG00000000814	Notamacropus_eugenii
ENSSHAP00000001097	ENSSHAG00000000984	Sarcophilus_harrisii
ENSMODP00000026793	ENSMODG00000021445	Monodelphis_domestica
ENSLAFP00000020853	ENSLAFG00000032643	Loxodonta_africana
ENSPCAP00000005529	ENSPCAG00000005943	Procavia_capensis
ENSETEP00000013602	ENSETEG00000016759	Echinops_telfairi
ENSDNOP00000023360	ENSDNOG00000044579	Dasypus_novemcinctus
ENSCHOP00000001843	ENSCHOG00000002080	Choloepus_hoffmanni
ENSMLUP00000012606	ENSMLUG00000013853	Myotis_lucifugus
ENSPVAP00000016861	ENSPVAG00000017871	Pteropus_vampyrus
ENSUAMP00000003550	ENSUAMG00000003065	Ursus_americanus
ENSUMAP00000025628	ENSUMAG00000018688	Ursus_maritimus
ENSAMEP00000007924	ENSAMEG00000007499	Ailuropoda_melanoleuca
ENSMPUP00000004625	ENSMPUG00000004662	Mustela_putorius_furo
ENSNVIP00000013070	ENSNVIG00000010328	Neovison_vison
ENSCAFP00020030497	ENSCAFG00020023780	Canis_lupus_dingo
ENSCAFP00000047556	ENSCAFG00000018707	Canis_lupus_familiaris
ENSVVUP00000016081	ENSVVUG00000011826	Vulpes_vulpes
ENSPPRP00000027095	ENSPPRG00000018300	Panthera_pardus
ENSPTIP00000002952	ENSPTIG00000005839	Panthera_tigris_altaica
ENSFCAP00000052037	ENSFCAG00000023203	Felis_catus
ENSEASP00005001489	ENSEASG00005001224	Equus_asinus_asinus
ENSECAP00000041298	ENSECAG00000018789	Equus_caballus
ENSSARP00000007581	ENSSARG00000008376	Sorex_araneus
ENSEEUP00000011726	ENSEEUG00000012883	Erinaceus_europaeus
ENSBIXP00005005280	ENSBIXG00005005814	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000028309	ENSBIXG00000009440	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000017724	ENSBMUG00000013409	Bos_mutus
ENSBBBP00000004070	ENSBBBG00000007403	Bison_bison_bison
ENSBTAP00000072424	ENSBTAG00000021250	Bos_taurus
ENSCHIP00000014911	ENSCHIG00000015737	Capra_hircus
ENSOARP00000001123	ENSOARG00000001077	Ovis_aries
ENSTTRP00000013564	ENSTTRG00000014309	Tursiops_truncatus
ENSSSCP00000038258	ENSSSCG00000003680	Sus_scrofa_strain_reference
ENSCCNP00000022951	ENSCCNG00000022546	Castor_canadensis
ENSDORP00000021853	ENSDORG00000029498	Dipodomys_ordii
MGP_SPRETEiJ_P0047369	MGP_SPRETEiJ_G0022743	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000024905	ENSMUSG00000024096	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000036731	ENSMSIG00000030582	Mus_spicilegus
MGP_CAROLIEiJ_P0045476	MGP_CAROLIEiJ_G0021832	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0044982	MGP_PahariEiJ_G0020819	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000068318	ENSRNOG00000051147	Rattus_norvegicus
ENSRNOP00000001187	ENSRNOG00000000889	Rattus_norvegicus
ENSRNOP00000033120	ENSRNOG00000013461	Rattus_norvegicus
ENSMUGP00000007491	ENSMUGG00000006824	Meriones_unguiculatus
ENSCGRP00000020451	ENSCGRG00000014879	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001003331	ENSCGRG00001004009	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015026477	ENSCGRG00015020056	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000013543	ENSMAUG00000013559	Mesocricetus_auratus
ENSPEMP00000009152	ENSPEMG00000010542	Peromyscus_maniculatus_bairdii
ENSMOCP00000022272	ENSMOCG00000019366	Microtus_ochrogaster
ENSNGAP00000009508	ENSNGAG00000012168	Nannospalax_galili
ENSNGAP00000002291	ENSNGAG00000001904	Nannospalax_galili
ENSJJAP00000014701	ENSJJAG00000017102	Jaculus_jaculus
ENSSDAP00000018870	ENSSDAG00000017184	Spermophilus_dauricus
ENSUPAP00010030469	ENSUPAG00010023925	Urocitellus_parryii
ENSSTOP00000020483	ENSSTOG00000028360	Ictidomys_tridecemlineatus
ENSMMMP00000022858	ENSMMMG00000020033	Marmota_marmota_marmota
ENSCAPP00000002250	ENSCAPG00000004903	Cavia_aperea
ENSCPOP00000001561	ENSCPOG00000001730	Cavia_porcellus
ENSODEP00000002259	ENSODEG00000001763	Octodon_degus
ENSCLAP00000012782	ENSCLAG00000008823	Chinchilla_lanigera
ENSHGLP00100017551	ENSHGLG00100012946	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000006405	ENSHGLG00000004677	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000014511	ENSFDAG00000001784	Fukomys_damarensis
ENSOCUP00000008763	ENSOCUG00000010172	Oryctolagus_cuniculus
ENSOPRP00000010279	ENSOPRG00000011265	Ochotona_princeps
ENSTBEP00000012669	ENSTBEG00000014605	Tupaia_belangeri
ENSGGOP00000027870	ENSGGOG00000026122	Gorilla_gorilla
ENSNLEP00000048384	ENSNLEG00000034460	Nomascus_leucogenys
ENSMLEP00000013676	ENSMLEG00000031002	Mandrillus_leucophaeus
ENSTGEP00000008631	ENSTGEG00000007077	Theropithecus_gelada
ENSCATP00000045875	ENSCATG00000045280	Cercocebus_atys
ENSPANP00000033770	ENSPANG00000029843	Papio_anubis
ENSMNEP00000026276	ENSMNEG00000036571	Macaca_nemestrina
ENSMFAP00000014116	ENSMFAG00000030126	Macaca_fascicularis
ENSRROP00000025179	ENSRROG00000036344	Rhinopithecus_roxellana
ENSRBIP00000034812	ENSRBIG00000041087	Rhinopithecus_bieti
ENSCANP00000039596	ENSCANG00000043468	Colobus_angolensis_palliatus
ENSPPAP00000000371	ENSPPAG00000001167	Pan_paniscus
ENSPTRP00000092300	ENSPTRG00000049028	Pan_troglodytes
ENSGGOP00000051419	ENSGGOG00000043452	Gorilla_gorilla
ENSNLEP00000047355	ENSNLEG00000030368	Nomascus_leucogenys
ENSMLEP00000000485	ENSMLEG00000001145	Mandrillus_leucophaeus
ENSTGEP00000031482	ENSTGEG00000025185	Theropithecus_gelada
ENSMFAP00000042703	ENSMFAG00000040088	Macaca_fascicularis
ENSMNEP00000038642	ENSMNEG00000042272	Macaca_nemestrina
ENSPANP00000035288	ENSPANG00000032992	Papio_anubis
ENSRROP00000017799	ENSRROG00000032983	Rhinopithecus_roxellana
ENSRBIP00000018368	ENSRBIG00000033160	Rhinopithecus_bieti
ENSPTEP00000029696	ENSPTEG00000029065	Piliocolobus_tephrosceles
ENSCANP00000005443	ENSCANG00000018366	Colobus_angolensis_palliatus
ENSP00000372924	ENSG00000017797	Homo_sapiens
ENSGGOP00000027887	ENSGGOG00000023120	Gorilla_gorilla
ENSPTRP00000049508	ENSPTRG00000009859	Pan_troglodytes
ENSPPAP00000012093	ENSPPAG00000029236	Pan_paniscus
ENSPPYP00000010109	ENSPPYG00000009010	Pongo_abelii
ENSNLEP00000008470	ENSNLEG00000006950	Nomascus_leucogenys
ENSPTEP00000005300	ENSPTEG00000006155	Piliocolobus_tephrosceles
ENSPTEP00000005256	ENSPTEG00000006107	Piliocolobus_tephrosceles
ENSPTEP00000032122	ENSPTEG00000030919	Piliocolobus_tephrosceles
ENSRROP00000011203	ENSRROG00000029961	Rhinopithecus_roxellana
ENSRBIP00000003143	ENSRBIG00000014842	Rhinopithecus_bieti
ENSCANP00000020730	ENSCANG00000033797	Colobus_angolensis_palliatus
ENSTGEP00000013897	ENSTGEG00000011276	Theropithecus_gelada
ENSPANP00000002374	ENSPANG00000008472	Papio_anubis
ENSMNEP00000027195	ENSMNEG00000036996	Macaca_nemestrina
ENSMNEP00000027485	ENSMNEG00000037147	Macaca_nemestrina
ENSMMUP00000073983	ENSMMUG00000058728	Macaca_mulatta
ENSMFAP00000014382	ENSMFAG00000030310	Macaca_fascicularis
ENSMLEP00000027622	ENSMLEG00000038026	Mandrillus_leucophaeus
ENSCATP00000032288	ENSCATG00000039218	Cercocebus_atys
ENSCSAP00000013586	ENSCSAG00000017558	Chlorocebus_sabaeus
ENSSBOP00000016356	ENSSBOG00000024870	Saimiri_boliviensis_boliviensis
ENSCCAP00000011928	ENSCCAG00000023709	Cebus_capucinus_imitator
ENSCJAP00000048818	ENSCJAG00000004430	Callithrix_jacchus
ENSANAP00000020489	ENSANAG00000028016	Aotus_nancymaae
ENSTSYP00000009633	ENSTSYG00000010503	Carlito_syrichta
ENSPSMP00000033135	ENSPSMG00000022869	Prolemur_simus
ENSMICP00000003021	ENSMICG00000003325	Microcebus_murinus
ENSPCOP00000001371	ENSPCOG00000004357	Propithecus_coquereli
ENSOGAP00000016324	ENSOGAG00000026476	Otolemur_garnettii
ENSXETP00000033358	ENSXETG00000016229	Xenopus_tropicalis
ENSLACP00000010462	ENSLACG00000009216	Latimeria_chalumnae
ENSCMIP00000032102	ENSCMIG00000013706	Callorhinchus_milii
ENSCSAVP00000001819	ENSCSAVG00000001060	Ciona_savignyi
ENSCINP00000014118	ENSCING00000006868	Ciona_intestinalis
