ENSACAP00000002584	ENSACAG00000002666	Anolis_carolinensis	ENSACAT00000002650
ENSPVIP00000007327	ENSPVIG00000005998	Pogona_vitticeps	ENSPVIT00000009436
ENSNSUP00000021742	ENSNSUG00000015796	Notechis_scutatus
ENSMLUP00000012430	ENSMLUG00000013659	Myotis_lucifugus
ENSBIXP00005031884	ENSBIXG00005001297	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000002735	ENSBIXG00000009196	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000073750	ENSBTAG00000015248	Bos_taurus
ENSBMUP00000021030	ENSBMUG00000015825	Bos_mutus
ENSBBBP00000026042	ENSBBBG00000021627	Bison_bison_bison
ENSOARP00000002898	ENSOARG00000002733	Ovis_aries
ENSCHIP00000029261	ENSCHIG00000024459	Capra_hircus
ENSBBBP00000012275	ENSBBBG00000020093	Bison_bison_bison
ENSCHIP00000007653	ENSCHIG00000011083	Capra_hircus
ENSBBBP00000012282	ENSBBBG00000007440	Bison_bison_bison
ENSCHIP00000013454	ENSCHIG00000014874	Capra_hircus
ENSBIXP00000002720	ENSBIXG00000009178	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005006935	ENSBIXG00005012288	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000014203	ENSBMUG00000010723	Bos_mutus
ENSBTAP00000064735	ENSBTAG00000011019	Bos_taurus
ENSBIXP00000002732	ENSBIXG00000009191	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSCHIP00000015563	ENSCHIG00000016166	Capra_hircus
ENSOARP00000002892	ENSOARG00000002725	Ovis_aries
ENSTTRP00000012679	ENSTTRG00000013365	Tursiops_truncatus
ENSSSCP00000062041	ENSSSCG00000026914	Sus_scrofa_strain_reference
ENSEASP00005029555	ENSEASG00005020091	Equus_asinus_asinus
ENSECAP00000017267	ENSECAG00000019777	Equus_caballus
ENSECAP00000026808	ENSECAG00000019767	Equus_caballus
ENSECAP00000045695	ENSECAG00000038997	Equus_caballus
ENSEASP00005029560	ENSEASG00005020095	Equus_asinus_asinus
ENSVVUP00000041931	ENSVVUG00000029804	Vulpes_vulpes
ENSCAFP00020017336	ENSCAFG00020013885	Canis_lupus_dingo
ENSFCAP00000036866	ENSFCAG00000036450	Felis_catus
ENSMLUP00000009807	ENSMLUG00000010768	Myotis_lucifugus
ENSMLUP00000006450	ENSMLUG00000007072	Myotis_lucifugus
ENSMLUP00000007687	ENSMLUG00000008437	Myotis_lucifugus
ENSEEUP00000014247	ENSEEUG00000015614	Erinaceus_europaeus
ENSCCNP00000027081	ENSCCNG00000026218	Castor_canadensis
ENSCCNP00000026835	ENSCCNG00000026001	Castor_canadensis
ENSHGLP00100018525	ENSHGLG00100013656	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000020871	ENSFDAG00000008124	Fukomys_damarensis
ENSCLAP00000024111	ENSCLAG00000016552	Chinchilla_lanigera
ENSCPOP00000001921	ENSCPOG00000002122	Cavia_porcellus
ENSMMMP00000007435	ENSMMMG00000006666	Marmota_marmota_marmota
ENSSDAP00000011489	ENSSDAG00000010372	Spermophilus_dauricus
ENSUPAP00010011026	ENSUPAG00010008912	Urocitellus_parryii
ENSMMMP00000007383	ENSMMMG00000006639	Marmota_marmota_marmota
ENSUPAP00010011193	ENSUPAG00010009076	Urocitellus_parryii
ENSSDAP00000011747	ENSSDAG00000010511	Spermophilus_dauricus
ENSUPAP00010009664	ENSUPAG00010007824	Urocitellus_parryii
ENSMMMP00000007399	ENSMMMG00000006652	Marmota_marmota_marmota
ENSSDAP00000011603	ENSSDAG00000010418	Spermophilus_dauricus
ENSUPAP00010012926	ENSUPAG00010010469	Urocitellus_parryii
ENSUPAP00010011162	ENSUPAG00010009034	Urocitellus_parryii
ENSMMMP00000007469	ENSMMMG00000006716	Marmota_marmota_marmota
ENSOCUP00000022414	ENSOCUG00000026233	Oryctolagus_cuniculus
ENSOPRP00000003523	ENSOPRG00000003851	Ochotona_princeps
ENSPTRP00000006543	ENSPTRG00000003805	Pan_troglodytes
ENSPPAP00000022314	ENSPPAG00000034354	Pan_paniscus
ENSGGOP00000021844	ENSGGOG00000000282	Gorilla_gorilla
ENSP00000255695	ENSG00000133328	Homo_sapiens
ENSPPYP00000003616	ENSPPYG00000003130	Pongo_abelii
ENSNLEP00000005512	ENSNLEG00000004549	Nomascus_leucogenys
ENSRBIP00000037718	ENSRBIG00000042420	Rhinopithecus_bieti
ENSRROP00000039523	ENSRROG00000043068	Rhinopithecus_roxellana
ENSCANP00000038001	ENSCANG00000042689	Colobus_angolensis_palliatus
ENSMNEP00000030943	ENSMNEG00000038914	Macaca_nemestrina
ENSMFAP00000031324	ENSMFAG00000036746	Macaca_fascicularis
ENSCSAP00000003127	ENSCSAG00000006843	Chlorocebus_sabaeus
ENSCATP00000041859	ENSCATG00000043587	Cercocebus_atys
ENSMLEP00000020275	ENSMLEG00000034362	Mandrillus_leucophaeus
ENSTGEP00000018199	ENSTGEG00000014703	Theropithecus_gelada
ENSPANP00000000751	ENSPANG00000005852	Papio_anubis
ENSPTEP00000014472	ENSPTEG00000016162	Piliocolobus_tephrosceles
ENSMMUP00000024079	ENSMMUG00000005775	Macaca_mulatta
ENSCCAP00000025821	ENSCCAG00000030706	Cebus_capucinus_imitator
ENSCJAP00000034264	ENSCJAG00000018481	Callithrix_jacchus
ENSSBOP00000001002	ENSSBOG00000004535	Saimiri_boliviensis_boliviensis
ENSANAP00000029889	ENSANAG00000032718	Aotus_nancymaae
ENSMICP00000047078	ENSMICG00000043198	Microcebus_murinus
ENSPCOP00000021806	ENSPCOG00000022949	Propithecus_coquereli
ENSLAFP00000007068	ENSLAFG00000008426	Loxodonta_africana
ENSLAFP00000016409	ENSLAFG00000011733	Loxodonta_africana
ENSPCAP00000012090	ENSPCAG00000012982	Procavia_capensis
ENSMEUP00000014647	ENSMEUG00000016037	Notamacropus_eugenii
ENSMEUP00000004281	ENSMEUG00000004704	Notamacropus_eugenii
ENSPCIP00000052983	ENSPCIG00000031587	Phascolarctos_cinereus
ENSSHAP00000003673	ENSSHAG00000003229	Sarcophilus_harrisii
ENSSPUP00000010594	ENSSPUG00000008177	Sphenodon_punctatus
ENSLOCP00000003299	ENSLOCG00000002802	Lepisosteus_oculatus
