ENSAHAP00000022331	ENSAHAG00000015681	Apteryx_haastii
ENSBMUP00000034597	ENSBMUG00000025760	Bos_mutus
ENSTTRP00000005754	ENSTTRG00000006082	Tursiops_truncatus
ENSSSCP00000058169	ENSSSCG00000039824	Sus_scrofa_strain_reference
ENSDNOP00000010177	ENSDNOG00000013123	Dasypus_novemcinctus
ENSNVIP00000016767	ENSNVIG00000013143	Neovison_vison
ENSBIXP00000002821	ENSBIXG00000000271	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSPCOP00000018150	ENSPCOG00000020949	Propithecus_coquereli
ENSPSMP00000006889	ENSPSMG00000005146	Prolemur_simus
ENSMICP00000046060	ENSMICG00000048034	Microcebus_murinus
ENSOGAP00000002279	ENSOGAG00000002547	Otolemur_garnettii
ENSMNEP00000022860	ENSMNEG00000035070	Macaca_nemestrina
ENSMFAP00000018330	ENSMFAG00000032251	Macaca_fascicularis
ENSCATP00000034395	ENSCATG00000040110	Cercocebus_atys
ENSMMUP00000051794	ENSMMUG00000019611	Macaca_mulatta
ENSTGEP00000004461	ENSTGEG00000003752	Theropithecus_gelada
ENSPANP00000044292	ENSPANG00000026442	Papio_anubis
ENSCSAP00000012905	ENSCSAG00000016855	Chlorocebus_sabaeus
ENSPTEP00000021707	ENSPTEG00000022708	Piliocolobus_tephrosceles
ENSP00000360475	ENSG00000197070	Homo_sapiens
ENSPTRP00000048602	ENSPTRG00000021605	Pan_troglodytes
ENSPPYP00000022238	ENSPPYG00000019835	Pongo_abelii
ENSCCAP00000000135	ENSCCAG00000000721	Cebus_capucinus_imitator
ENSGGOP00000011700	ENSGGOG00000011994	Gorilla_gorilla
ENSPPAP00000014210	ENSPPAG00000030263	Pan_paniscus
ENSNLEP00000011262	ENSNLEG00000009241	Nomascus_leucogenys
ENSRROP00000038418	ENSRROG00000042599	Rhinopithecus_roxellana
ENSRBIP00000028807	ENSRBIG00000038293	Rhinopithecus_bieti
ENSCANP00000029128	ENSCANG00000038115	Colobus_angolensis_palliatus
ENSMLEP00000034122	ENSMLEG00000041249	Mandrillus_leucophaeus
ENSANAP00000015461	ENSANAG00000025613	Aotus_nancymaae
ENSSBOP00000009698	ENSSBOG00000021719	Saimiri_boliviensis_boliviensis
ENSCLAP00000011690	ENSCLAG00000008062	Chinchilla_lanigera
ENSODEP00000019540	ENSODEG00000014416	Octodon_degus
ENSCPOP00000016262	ENSCPOG00000020757	Cavia_porcellus
ENSHGLP00000020840	ENSHGLG00000014897	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010386	ENSHGLG00100007726	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000003392	ENSHGLG00000002505	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000021125	ENSFDAG00000007929	Fukomys_damarensis
ENSSTOP00000010767	ENSSTOG00000012006	Ictidomys_tridecemlineatus
ENSUPAP00010015963	ENSUPAG00010012758	Urocitellus_parryii
ENSMMMP00000008486	ENSMMMG00000007546	Marmota_marmota_marmota
ENSSDAP00000004158	ENSSDAG00000003908	Spermophilus_dauricus
ENSCCNP00000009347	ENSCCNG00000009854	Castor_canadensis
ENSDORP00000007606	ENSDORG00000008106	Dipodomys_ordii
ENSMOCP00000021554	ENSMOCG00000018871	Microtus_ochrogaster
ENSPEMP00000002930	ENSPEMG00000003766	Peromyscus_maniculatus_bairdii
ENSCGRP00001002697	ENSCGRG00001003052	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000017677	ENSCGRG00000012858	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015008275	ENSCGRG00015006408	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000008148	ENSMAUG00000009636	Mesocricetus_auratus
MGP_SPRETEiJ_P0051989	MGP_SPRETEiJ_G0024158	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000029627	ENSMSIG00000024841	Mus_spicilegus
ENSMUSP00000028349	ENSMUSG00000026972	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0049975	MGP_CAROLIEiJ_G0023241	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0060994	MGP_PahariEiJ_G0024699	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000010169	ENSRNOG00000007622	Rattus_norvegicus
ENSMUGP00000027354	ENSMUGG00000022754	Meriones_unguiculatus
ENSNGAP00000003215	ENSNGAG00000003510	Nannospalax_galili
ENSJJAP00000009815	ENSJJAG00000013575	Jaculus_jaculus
ENSOCUP00000015096	ENSOCUG00000017576	Oryctolagus_cuniculus
ENSOPRP00000009394	ENSOPRG00000010283	Ochotona_princeps
ENSTSYP00000030534	ENSTSYG00000036688	Carlito_syrichta
ENSTBEP00000011741	ENSTBEG00000013544	Tupaia_belangeri
ENSEEUP00000013457	ENSEEUG00000014751	Erinaceus_europaeus
ENSPCAP00000007411	ENSPCAG00000007927	Procavia_capensis
ENSETEP00000015087	ENSETEG00000018560	Echinops_telfairi
ENSLAFP00000024032	ENSLAFG00000030538	Loxodonta_africana
ENSOANP00000023873	ENSOANG00000015161	Ornithorhynchus_anatinus
ENSXETP00000000847	ENSXETG00000002637	Xenopus_tropicalis
ENSLACP00000016713	ENSLACG00000014723	Latimeria_chalumnae
ENSSFOP00015018554	ENSSFOG00015011923	Scleropages_formosus
ENSPKIP00000033279	ENSPKIG00000013037	Paramormyrops_kingsleyae
ENSAMXP00005011764	ENSAMXG00005006416	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000009014	ENSAMXG00000008773	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000035657	ENSPNAG00000003961	Pygocentrus_nattereri
ENSEEEP00000031681	ENSEEEG00000015138	Electrophorus_electricus
ENSIPUP00000015017	ENSIPUG00000010230	Ictalurus_punctatus
ENSDARP00000098075	ENSDARG00000079839	Danio_rerio
ENSCHAP00000056636	ENSCHAG00000025627	Clupea_harengus
ENSHHUP00000011442	ENSHHUG00000006980	Hucho_hucho
ENSHHUP00000067180	ENSHHUG00000039615	Hucho_hucho
ENSELUP00000036903	ENSELUG00000016344	Esox_lucius
ENSCVAP00000002880	ENSCVAG00000004037	Cyprinodon_variegatus
ENSFHEP00000014180	ENSFHEG00000015706	Fundulus_heteroclitus
ENSXMAP00000037064	ENSXMAG00000023905	Xiphophorus_maculatus
ENSXCOP00000007012	ENSXCOG00000005418	Xiphophorus_couchianus
ENSPFOP00000007501	ENSPFOG00000007472	Poecilia_formosa
ENSPMEP00000020037	ENSPMEG00000023094	Poecilia_mexicana
ENSPLAP00000004522	ENSPLAG00000006221	Poecilia_latipinna
ENSPREP00000031415	ENSPREG00000021262	Poecilia_reticulata
ENSGAFP00000003803	ENSGAFG00000002601	Gambusia_affinis
ENSKMAP00000020258	ENSKMAG00000015065	Kryptolebias_marmoratus
ENSORLP00020004082	ENSORLG00020004881	Oryzias_latipes_ASM223471v1
ENSORLP00015033399	ENSORLG00015018788	Oryzias_latipes_ASM223469v1
ENSORLP00000045075	ENSORLG00000028556	Oryzias_latipes_ASM223467v1
ENSOMEP00000030923	ENSOMEG00000015458	Oryzias_melastigma
ENSMZEP00005020192	ENSMZEG00005015159	Maylandia_zebra
ENSACLP00000040506	ENSACLG00000027289	Astatotilapia_calliptera
ENSPNYP00000023745	ENSPNYG00000017947	Pundamilia_nyererei
ENSHBUP00000033939	ENSHBUG00000000953	Haplochromis_burtoni
ENSNBRP00000030084	ENSNBRG00000022883	Neolamprologus_brichardi
ENSONIP00000016314	ENSONIG00000012971	Oreochromis_niloticus
ENSACIP00000027023	ENSACIG00000020935	Amphilophus_citrinellus
ENSGWIP00000009951	ENSGWIG00000005873	Gouania_willdenowi
ENSSMAP00000024123	ENSSMAG00000014745	Scophthalmus_maximus
ENSGACP00000023914	ENSGACG00000018100	Gasterosteus_aculeatus
ENSTNIP00000006011	ENSTNIG00000003424	Tetraodon_nigroviridis
ENSTRUP00000000787	ENSTRUG00000000342	Takifugu_rubripes
ENSLBEP00000025561	ENSLBEG00000019524	Labrus_bergylta
ENSLCRP00005049220	ENSLCRG00005018595	Larimichthys_crocea
ENSCGOP00000050571	ENSCGOG00000022441	Cottoperca_gobio
ENSMAMP00000004063	ENSMAMG00000002762	Mastacembelus_armatus
ENSATEP00000004864	ENSATEG00000003442	Anabas_testudineus
ENSCSEP00000029780	ENSCSEG00000019085	Cynoglossus_semilaevis
ENSAPEP00000024798	ENSAPEG00000017646	Amphiprion_percula
ENSAPOP00000014137	ENSAPOG00000016983	Acanthochromis_polyacanthus
ENSSPAP00000017673	ENSSPAG00000013355	Stegastes_partitus
ENSPRNP00000055492	ENSPRNG00000026008	Parambassis_ranga
ENSSDUP00000014113	ENSSDUG00000010288	Seriola_dumerili
ENSSLDP00000017980	ENSSLDG00000014168	Seriola_lalandi_dorsalis
ENSLCAP00010049149	ENSLCAG00010022867	Lates_calcarifer
ENSMALP00000027040	ENSMALG00000018771	Monopterus_albus
ENSMMOP00000015589	ENSMMOG00000011892	Mola_mola
ENSHCOP00000018209	ENSHCOG00000002581	Hippocampus_comes
ENSPMGP00000023013	ENSPMGG00000018623	Periophthalmus_magnuspinnatus
ENSDCDP00000003344	ENSDCDG00000001716	Denticeps_clupeoides
ENSGMOP00000008340	ENSGMOG00000007801	Gadus_morhua
ENSSFOP00015020753	ENSSFOG00015013357	Scleropages_formosus
ENSPKIP00000012998	ENSPKIG00000000590	Paramormyrops_kingsleyae
ENSIPUP00000007497	ENSIPUG00000005184	Ictalurus_punctatus
ENSAMXP00005057643	ENSAMXG00005025434	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSEEEP00000042615	ENSEEEG00000020119	Electrophorus_electricus
ENSCHAP00000031802	ENSCHAG00000015136	Clupea_harengus
ENSHHUP00000078392	ENSHHUG00000045749	Hucho_hucho
ENSELUP00000000514	ENSELUG00000002101	Esox_lucius
ENSLCRP00005049223	ENSLCRG00005018598	Larimichthys_crocea
ENSLOCP00000001954	ENSLOCG00000001694	Lepisosteus_oculatus
ENSECRP00000032021	ENSECRG00000021699	Erpetoichthys_calabaricus
ENSCMIP00000020386	ENSCMIG00000009396	Callorhinchus_milii
