FBpp0081640	FBgn0024330	Drosophila_melanogaster
ENSPSIP00000016908	ENSPSIG00000015008	Pelodiscus_sinensis
ENSCCNP00000032449	ENSCCNG00000030781	Castor_canadensis
ENSODEP00000015930	ENSODEG00000011736	Octodon_degus
ENSOPRP00000008193	ENSOPRG00000008957	Ochotona_princeps
ENSPSMP00000013972	ENSPSMG00000010028	Prolemur_simus
ENSCGRP00015037592	ENSCGRG00015028168	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001003146	ENSCGRG00001003723	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000014040	ENSCGRG00000010169	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000005165	ENSMAUG00000007051	Mesocricetus_auratus
ENSMOCP00000026121	ENSMOCG00000022028	Microtus_ochrogaster
ENSPEMP00000000247	ENSPEMG00000000191	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0034217	MGP_SPRETEiJ_G0018756	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000125156	ENSMUSG00000002679	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000031156	ENSMSIG00000026084	Mus_spicilegus
MGP_CAROLIEiJ_P0032704	MGP_CAROLIEiJ_G0017911	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0082820	MGP_PahariEiJ_G0029668	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000009483	ENSRNOG00000006976	Rattus_norvegicus
ENSMUGP00000026703	ENSMUGG00000022229	Meriones_unguiculatus
ENSNGAP00000000066	ENSNGAG00000000059	Nannospalax_galili
ENSJJAP00000002374	ENSJJAG00000004030	Jaculus_jaculus
ENSJJAP00000015295	ENSJJAG00000017508	Jaculus_jaculus
ENSJJAP00000002161	ENSJJAG00000003534	Jaculus_jaculus
ENSSDAP00000018919	ENSSDAG00000017217	Spermophilus_dauricus
ENSSTOP00000026512	ENSSTOG00000014084	Ictidomys_tridecemlineatus
ENSMMMP00000017048	ENSMMMG00000015151	Marmota_marmota_marmota
ENSUPAP00010020752	ENSUPAG00010016393	Urocitellus_parryii
ENSHGLP00100005276	ENSHGLG00100004005	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000027262	ENSHGLG00000019384	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000019418	ENSFDAG00000009157	Fukomys_damarensis
ENSODEP00000019889	ENSODEG00000014683	Octodon_degus
ENSODEP00000003222	ENSODEG00000002475	Octodon_degus
ENSCPOP00000011273	ENSCPOG00000012529	Cavia_porcellus
ENSCAPP00000005706	ENSCAPG00000007971	Cavia_aperea
ENSCLAP00000009373	ENSCLAG00000006511	Chinchilla_lanigera
ENSCLAP00000025953	ENSCLAG00000018085	Chinchilla_lanigera
ENSOCUP00000044111	ENSOCUG00000003770	Oryctolagus_cuniculus
ENSPTRP00000083946	ENSPTRG00000006496	Pan_troglodytes
ENSPPAP00000038795	ENSPPAG00000042102	Pan_paniscus
ENSGGOP00000043178	ENSGGOG00000006341	Gorilla_gorilla
ENSP00000481920	ENSG00000133997	Homo_sapiens
ENSPPYP00000006770	ENSPPYG00000005954	Pongo_abelii
ENSNLEP00000048226	ENSNLEG00000036318	Nomascus_leucogenys
ENSTGEP00000025435	ENSTGEG00000020480	Theropithecus_gelada
ENSMLEP00000037123	ENSMLEG00000042671	Mandrillus_leucophaeus
ENSMNEP00000001251	ENSMNEG00000005643	Macaca_nemestrina
ENSMFAP00000019566	ENSMFAG00000032743	Macaca_fascicularis
ENSMMUP00000051599	ENSMMUG00000005781	Macaca_mulatta
ENSCATP00000018725	ENSCATG00000033151	Cercocebus_atys
ENSCSAP00000009154	ENSCSAG00000012980	Chlorocebus_sabaeus
ENSPTEP00000034886	ENSPTEG00000033029	Piliocolobus_tephrosceles
ENSCANP00000025234	ENSCANG00000036048	Colobus_angolensis_palliatus
ENSRBIP00000003225	ENSRBIG00000015074	Rhinopithecus_bieti
ENSRROP00000003662	ENSRROG00000014539	Rhinopithecus_roxellana
ENSCJAP00000027257	ENSCJAG00000014796	Callithrix_jacchus
ENSCCAP00000000674	ENSCCAG00000003359	Cebus_capucinus_imitator
ENSANAP00000004426	ENSANAG00000020299	Aotus_nancymaae
ENSTSYP00000007724	ENSTSYG00000008432	Carlito_syrichta
ENSPSMP00000020315	ENSPSMG00000014337	Prolemur_simus
ENSPCOP00000001250	ENSPCOG00000003889	Propithecus_coquereli
ENSMICP00000033667	ENSMICG00000012994	Microcebus_murinus
ENSPCOP00000020807	ENSPCOG00000022391	Propithecus_coquereli
ENSOGAP00000001168	ENSOGAG00000001311	Otolemur_garnettii
ENSTBEP00000001989	ENSTBEG00000002302	Tupaia_belangeri
ENSMLUP00000020460	ENSMLUG00000028124	Myotis_lucifugus
ENSMLUP00000016309	ENSMLUG00000028348	Myotis_lucifugus
ENSMLUP00000015827	ENSMLUG00000017357	Myotis_lucifugus
ENSPVAP00000014161	ENSPVAG00000015024	Pteropus_vampyrus
ENSUAMP00000000305	ENSUAMG00000000219	Ursus_americanus
ENSUMAP00000013079	ENSUMAG00000009663	Ursus_maritimus
ENSAMEP00000008405	ENSAMEG00000007962	Ailuropoda_melanoleuca
ENSNVIP00000008557	ENSNVIG00000006782	Neovison_vison
ENSMPUP00000003572	ENSMPUG00000003601	Mustela_putorius_furo
ENSCAFP00020006823	ENSCAFG00020005527	Canis_lupus_dingo
ENSCAFP00000024522	ENSCAFG00000016675	Canis_lupus_familiaris
ENSVVUP00000004989	ENSVVUG00000003917	Vulpes_vulpes
ENSPTIP00000020965	ENSPTIG00000018243	Panthera_tigris_altaica
ENSPPRP00000008111	ENSPPRG00000003056	Panthera_pardus
ENSFCAP00000046480	ENSFCAG00000013091	Felis_catus
ENSBIXP00000039748	ENSBIXG00000023698	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000001186	ENSBMUG00000000960	Bos_mutus
ENSBTAP00000071972	ENSBTAG00000006786	Bos_taurus
ENSBIXP00005045115	ENSBIXG00005005085	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000016748	ENSBBBG00000007826	Bison_bison_bison
ENSOARP00000022781	ENSOARG00000021195	Ovis_aries
ENSCHIP00000028860	ENSCHIG00000024218	Capra_hircus
ENSTTRP00000008133	ENSTTRG00000008580	Tursiops_truncatus
ENSVPAP00000002054	ENSVPAG00000002221	Vicugna_pacos
ENSECAP00000035059	ENSECAG00000016816	Equus_caballus
ENSEASP00005005492	ENSEASG00005004056	Equus_asinus_asinus
ENSSSCP00000046789	ENSSSCG00000034290	Sus_scrofa_strain_reference
ENSSARP00000002323	ENSSARG00000002553	Sorex_araneus
ENSDORP00000014019	ENSDORG00000014901	Dipodomys_ordii
ENSPCAP00000001513	ENSPCAG00000001639	Procavia_capensis
ENSPCAP00000015619	ENSPCAG00000016712	Procavia_capensis
ENSETEP00000002989	ENSETEG00000003636	Echinops_telfairi
ENSLAFP00000011596	ENSLAFG00000013852	Loxodonta_africana
ENSCHOP00000012256	ENSCHOG00000013840	Choloepus_hoffmanni
ENSDNOP00000009262	ENSDNOG00000011940	Dasypus_novemcinctus
ENSEEUP00000000365	ENSEEUG00000000414	Erinaceus_europaeus
ENSVURP00010025702	ENSVURG00010019688	Vombatus_ursinus
ENSVURP00010014385	ENSVURG00010011057	Vombatus_ursinus
ENSPCIP00000016255	ENSPCIG00000012574	Phascolarctos_cinereus
ENSMEUP00000002478	ENSMEUG00000002715	Notamacropus_eugenii
ENSSHAP00000022136	ENSSHAG00000018732	Sarcophilus_harrisii
ENSMODP00000008896	ENSMODG00000007174	Monodelphis_domestica
ENSOANP00000008734	ENSOANG00000005497	Ornithorhynchus_anatinus
ENSXETP00000038832	ENSXETG00000017565	Xenopus_tropicalis
ENSLACP00000011950	ENSLACG00000010517	Latimeria_chalumnae
ENSAMXP00005034332	ENSAMXG00005016476	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000035747	ENSAMXG00000021470	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000003678	ENSPNAG00000010112	Pygocentrus_nattereri
ENSEEEP00000000797	ENSEEEG00000000536	Electrophorus_electricus
ENSIPUP00000004584	ENSIPUG00000003217	Ictalurus_punctatus
ENSDARP00000044114	ENSDARG00000034734	Danio_rerio
ENSDCDP00000018139	ENSDCDG00000014654	Denticeps_clupeoides
ENSCHAP00000050098	ENSCHAG00000023014	Clupea_harengus
ENSFHEP00000003715	ENSFHEG00000004603	Fundulus_heteroclitus
ENSCVAP00000032443	ENSCVAG00000022478	Cyprinodon_variegatus
ENSPMEP00000028711	ENSPMEG00000013994	Poecilia_mexicana
ENSPFOP00000022001	ENSPFOG00000022512	Poecilia_formosa
ENSPLAP00000023037	ENSPLAG00000008083	Poecilia_latipinna
ENSPMEP00000018501	ENSPMEG00000021486	Poecilia_mexicana
ENSPFOP00000017612	ENSPFOG00000017524	Poecilia_formosa
ENSPREP00000027427	ENSPREG00000018553	Poecilia_reticulata
ENSXMAP00000032950	ENSXMAG00000024812	Xiphophorus_maculatus
ENSXCOP00000005138	ENSXCOG00000004021	Xiphophorus_couchianus
ENSGAFP00000026919	ENSGAFG00000018184	Gambusia_affinis
ENSKMAP00000020915	ENSKMAG00000015539	Kryptolebias_marmoratus
ENSORLP00020002107	ENSORLG00020002855	Oryzias_latipes_ASM223471v1
ENSORLP00000011877	ENSORLG00000009478	Oryzias_latipes_ASM223467v1
ENSORLP00015000155	ENSORLG00015023146	Oryzias_latipes_ASM223469v1
ENSOMEP00000020768	ENSOMEG00000022664	Oryzias_melastigma
ENSTNIP00000022553	ENSTNIG00000019350	Tetraodon_nigroviridis
ENSTRUP00000029719	ENSTRUG00000011771	Takifugu_rubripes
ENSLBEP00000026040	ENSLBEG00000019832	Labrus_bergylta
ENSAPEP00000012455	ENSAPEG00000008870	Amphiprion_percula
ENSAOCP00000010317	ENSAOCG00000014630	Amphiprion_ocellaris
ENSAPOP00000030914	ENSAPOG00000017855	Acanthochromis_polyacanthus
ENSSPAP00000021995	ENSSPAG00000016380	Stegastes_partitus
ENSPRNP00000048064	ENSPRNG00000023038	Parambassis_ranga
ENSACLP00000040544	ENSACLG00000027312	Astatotilapia_calliptera
ENSMZEP00005014321	ENSMZEG00005010786	Maylandia_zebra
ENSPNYP00000029240	ENSPNYG00000022029	Pundamilia_nyererei
ENSHBUP00000012076	ENSHBUG00000013775	Haplochromis_burtoni
ENSONIP00000024669	ENSONIG00000019594	Oreochromis_niloticus
ENSNBRP00000002762	ENSNBRG00000002167	Neolamprologus_brichardi
ENSACIP00000015685	ENSACIG00000012179	Amphilophus_citrinellus
ENSMAMP00000000255	ENSMAMG00000000184	Mastacembelus_armatus
ENSMALP00000030334	ENSMALG00000020985	Monopterus_albus
ENSATEP00000030989	ENSATEG00000021390	Anabas_testudineus
ENSBSLP00000050381	ENSBSLG00000023940	Betta_splendens
ENSSMAP00000016697	ENSSMAG00000010230	Scophthalmus_maximus
ENSCSEP00000013194	ENSCSEG00000008526	Cynoglossus_semilaevis
ENSSLDP00000024137	ENSSLDG00000018815	Seriola_lalandi_dorsalis
ENSSDUP00000014335	ENSSDUG00000010442	Seriola_dumerili
ENSLCAP00010049170	ENSLCAG00010022871	Lates_calcarifer
ENSGACP00000016063	ENSGACG00000012135	Gasterosteus_aculeatus
ENSCGOP00000032176	ENSCGOG00000014978	Cottoperca_gobio
ENSMMOP00000012604	ENSMMOG00000009686	Mola_mola
ENSLCRP00005058763	ENSLCRG00005021785	Larimichthys_crocea
ENSGWIP00000011333	ENSGWIG00000006426	Gouania_willdenowi
ENSHCOP00000014532	ENSHCOG00000017913	Hippocampus_comes
ENSPMGP00000024845	ENSPMGG00000020100	Periophthalmus_magnuspinnatus
ENSGMOP00000014994	ENSGMOG00000014039	Gadus_morhua
ENSHHUP00000073471	ENSHHUG00000043095	Hucho_hucho
ENSELUP00000021816	ENSELUG00000020848	Esox_lucius
ENSSFOP00015012304	ENSSFOG00015007940	Scleropages_formosus
ENSPKIP00000015849	ENSPKIG00000002417	Paramormyrops_kingsleyae
ENSLOCP00000017304	ENSLOCG00000014035	Lepisosteus_oculatus
ENSECRP00000025091	ENSECRG00000016990	Erpetoichthys_calabaricus
ENSCMIP00000044908	ENSCMIG00000018546	Callorhinchus_milii
ENSEBUP00000008795	ENSEBUG00000005689	Eptatretus_burgeri
ENSCINP00000026577	ENSCING00000014788	Ciona_intestinalis
ENSCSAVP00000000763	ENSCSAVG00000000433	Ciona_savignyi
YHR058C_mRNA	YHR058C	Saccharomyces_cerevisiae_strain_S288C
