ENSAPLP00000003452	ENSAPLG00000003942	Anas_platyrhynchos_platyrhynchos
ENSMNEP00000020603	ENSMNEG00000034067	Macaca_nemestrina
ENSMMUP00000026600	ENSMMUG00000020204	Macaca_mulatta
ENSMFAP00000023818	ENSMFAG00000043473	Macaca_fascicularis
ENSPANP00000018462	ENSPANG00000002440	Papio_anubis
ENSCSAP00000012331	ENSCSAG00000016261	Chlorocebus_sabaeus
ENSMLEP00000011857	ENSMLEG00000030053	Mandrillus_leucophaeus
ENSCATP00000040189	ENSCATG00000042652	Cercocebus_atys
ENSTGEP00000032351	ENSTGEG00000025849	Theropithecus_gelada
ENSPPAP00000021563	ENSPPAG00000033946	Pan_paniscus
ENSPTRP00000077673	ENSPTRG00000047154	Pan_troglodytes
ENSGGOP00000048541	ENSGGOG00000011121	Gorilla_gorilla
ENSCANP00000014564	ENSCANG00000030653	Colobus_angolensis_palliatus
ENSPPAP00000009997	ENSPPAG00000028228	Pan_paniscus
ENSPTRP00000074946	ENSPTRG00000015870	Pan_troglodytes
ENSGGOP00000025577	ENSGGOG00000028443	Gorilla_gorilla
ENSNLEP00000027366	ENSNLEG00000003634	Nomascus_leucogenys
ENSMLEP00000018302	ENSMLEG00000033338	Mandrillus_leucophaeus
ENSMNEP00000033951	ENSMNEG00000040190	Macaca_nemestrina
ENSPANP00000032820	ENSPANG00000035070	Papio_anubis
ENSCATP00000020889	ENSCATG00000034184	Cercocebus_atys
ENSRBIP00000007050	ENSRBIG00000027332	Rhinopithecus_bieti
ENSRROP00000010108	ENSRROG00000029465	Rhinopithecus_roxellana
ENSSBOP00000030780	ENSSBOG00000031642	Saimiri_boliviensis_boliviensis
ENSCCAP00000010743	ENSCCAG00000023114	Cebus_capucinus_imitator
ENSCJAP00000077667	ENSCJAG00000000139	Callithrix_jacchus
ENSANAP00000021332	ENSANAG00000028430	Aotus_nancymaae
ENSTBEP00000004884	ENSTBEG00000005672	Tupaia_belangeri
ENSDNOP00000005652	ENSDNOG00000007299	Dasypus_novemcinctus
ENSCAFP00020013559	ENSCAFG00020010892	Canis_lupus_dingo
ENSCAFP00000040457	ENSCAFG00000015700	Canis_lupus_familiaris
ENSVVUP00000020288	ENSVVUG00000014947	Vulpes_vulpes
ENSNVIP00000010152	ENSNVIG00000007980	Neovison_vison
ENSMPUP00000007894	ENSMPUG00000007952	Mustela_putorius_furo
ENSUMAP00000000094	ENSUMAG00000000239	Ursus_maritimus
ENSUAMP00000015894	ENSUAMG00000012697	Ursus_americanus
ENSAMEP00000014430	ENSAMEG00000013685	Ailuropoda_melanoleuca
ENSECAP00000032750	ENSECAG00000015983	Equus_caballus
ENSEASP00005007231	ENSEASG00005005299	Equus_asinus_asinus
ENSPPRP00000013434	ENSPPRG00000006631	Panthera_pardus
ENSPTIP00000005710	ENSPTIG00000007842	Panthera_tigris_altaica
ENSFCAP00000053788	ENSFCAG00000015515	Felis_catus
ENSPVAP00000014318	ENSPVAG00000015190	Pteropus_vampyrus
ENSCHIP00000022529	ENSCHIG00000020439	Capra_hircus
ENSOARP00000007980	ENSOARG00000007436	Ovis_aries
ENSBTAP00000007503	ENSBTAG00000005712	Bos_taurus
ENSBMUP00000003645	ENSBMUG00000002877	Bos_mutus
ENSBBBP00000023403	ENSBBBG00000017995	Bison_bison_bison
ENSTTRP00000012170	ENSTTRG00000012826	Tursiops_truncatus
ENSVPAP00000009374	ENSVPAG00000010077	Vicugna_pacos
ENSSSCP00000056371	ENSSSCG00000038731	Sus_scrofa_strain_reference
ENSBIXP00005033624	ENSBIXG00005005974	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000020570	ENSBIXG00000023871	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSMLUP00000009558	ENSMLUG00000010496	Myotis_lucifugus
ENSTSYP00000010722	ENSTSYG00000011713	Carlito_syrichta
ENSLAFP00000000334	ENSLAFG00000000395	Loxodonta_africana
ENSPCAP00000000799	ENSPCAG00000000860	Procavia_capensis
ENSCHOP00000007818	ENSCHOG00000008835	Choloepus_hoffmanni
ENSSDAP00000018292	ENSSDAG00000016729	Spermophilus_dauricus
ENSUPAP00010020848	ENSUPAG00010016466	Urocitellus_parryii
ENSMMMP00000017568	ENSMMMG00000015577	Marmota_marmota_marmota
ENSSTOP00000029654	ENSSTOG00000014992	Ictidomys_tridecemlineatus
ENSCPOP00000032790	ENSCPOG00000020979	Cavia_porcellus
ENSCAPP00000012005	ENSCAPG00000012933	Cavia_aperea
ENSODEP00000013661	ENSODEG00000010096	Octodon_degus
ENSCLAP00000021660	ENSCLAG00000014826	Chinchilla_lanigera
ENSHGLP00000005567	ENSHGLG00000004074	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100015938	ENSHGLG00100011763	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000010990	ENSFDAG00000018621	Fukomys_damarensis
ENSCCNP00000024042	ENSCCNG00000023565	Castor_canadensis
ENSDORP00000023310	ENSDORG00000013927	Dipodomys_ordii
MGP_SPRETEiJ_P0070538	MGP_SPRETEiJ_G0028171	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000030537	ENSMSIG00000025536	Mus_spicilegus
ENSMUSP00000109761	ENSMUSG00000029125	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0067902	MGP_CAROLIEiJ_G0027174	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0031113	MGP_PahariEiJ_G0016958	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000008410	ENSRNOG00000006139	Rattus_norvegicus
ENSMUGP00000019813	ENSMUGG00000016739	Meriones_unguiculatus
ENSCGRP00001003971	ENSCGRG00001004947	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000014294	ENSCGRG00000010344	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015031669	ENSCGRG00015023683	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000002994	ENSMAUG00000002981	Mesocricetus_auratus
ENSMOCP00000008095	ENSMOCG00000008007	Microtus_ochrogaster
ENSPEMP00000016523	ENSPEMG00000015723	Peromyscus_maniculatus_bairdii
ENSNGAP00000000263	ENSNGAG00000000213	Nannospalax_galili
ENSJJAP00000015799	ENSJJAG00000017854	Jaculus_jaculus
ENSOPRP00000001054	ENSOPRG00000001138	Ochotona_princeps
ENSOCUP00000034682	ENSOCUG00000008072	Oryctolagus_cuniculus
ENSOANP00000019125	ENSOANG00000012077	Ornithorhynchus_anatinus
ENSXETP00000004177	ENSXETG00000004121	Xenopus_tropicalis
ENSLACP00000012565	ENSLACG00000011070	Latimeria_chalumnae
ENSAMXP00005014260	ENSAMXG00005007593	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000008707	ENSAMXG00000008474	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000006704	ENSPNAG00000002363	Pygocentrus_nattereri
ENSIPUP00000000618	ENSIPUG00000000463	Ictalurus_punctatus
ENSEEEP00000042736	ENSEEEG00000020160	Electrophorus_electricus
ENSDARP00000051892	ENSDARG00000035763	Danio_rerio
ENSDCDP00000034501	ENSDCDG00000023252	Denticeps_clupeoides
ENSLCRP00005040713	ENSLCRG00005015712	Larimichthys_crocea
ENSLBEP00000037009	ENSLBEG00000027647	Labrus_bergylta
ENSGACP00000010997	ENSGACG00000008312	Gasterosteus_aculeatus
ENSCGOP00000014888	ENSCGOG00000007219	Cottoperca_gobio
ENSTNIP00000013931	ENSTNIG00000011000	Tetraodon_nigroviridis
ENSTRUP00000048376	ENSTRUG00000023576	Takifugu_rubripes
ENSMMOP00000006268	ENSMMOG00000004901	Mola_mola
ENSSMAP00000013794	ENSSMAG00000008474	Scophthalmus_maximus
ENSCSEP00000011305	ENSCSEG00000007268	Cynoglossus_semilaevis
ENSLCAP00010004178	ENSLCAG00010002126	Lates_calcarifer
ENSSLDP00000024718	ENSSLDG00000019258	Seriola_lalandi_dorsalis
ENSSDUP00000031747	ENSSDUG00000022822	Seriola_dumerili
ENSMALP00000000718	ENSMALG00000000569	Monopterus_albus
ENSMAMP00000026827	ENSMAMG00000018020	Mastacembelus_armatus
ENSATEP00000034794	ENSATEG00000023909	Anabas_testudineus
ENSBSLP00000012953	ENSBSLG00000006752	Betta_splendens
ENSAOCP00000022403	ENSAOCG00000007850	Amphiprion_ocellaris
ENSAPEP00000005334	ENSAPEG00000003829	Amphiprion_percula
ENSAPOP00000022527	ENSAPOG00000003763	Acanthochromis_polyacanthus
ENSSPAP00000020272	ENSSPAG00000015292	Stegastes_partitus
ENSGWIP00000017868	ENSGWIG00000009940	Gouania_willdenowi
ENSMZEP00005036079	ENSMZEG00005026924	Maylandia_zebra
ENSACLP00000015597	ENSACLG00000010635	Astatotilapia_calliptera
ENSHBUP00000020165	ENSHBUG00000022417	Haplochromis_burtoni
ENSPNYP00000006316	ENSPNYG00000004873	Pundamilia_nyererei
ENSNBRP00000021848	ENSNBRG00000016763	Neolamprologus_brichardi
ENSONIP00000024452	ENSONIG00000019426	Oreochromis_niloticus
ENSACIP00000021686	ENSACIG00000016828	Amphilophus_citrinellus
ENSPRNP00000032319	ENSPRNG00000016263	Parambassis_ranga
ENSPFOP00000006679	ENSPFOG00000006632	Poecilia_formosa
ENSPMEP00000019638	ENSPMEG00000022645	Poecilia_mexicana
ENSPLAP00000008370	ENSPLAG00000010914	Poecilia_latipinna
ENSPREP00000001357	ENSPREG00000001019	Poecilia_reticulata
ENSGAFP00000012827	ENSGAFG00000008675	Gambusia_affinis
ENSXMAP00000041856	ENSXMAG00000021261	Xiphophorus_maculatus
ENSXCOP00000023597	ENSXCOG00000017631	Xiphophorus_couchianus
ENSFHEP00000023109	ENSFHEG00000003884	Fundulus_heteroclitus
ENSCVAP00000020894	ENSCVAG00000002570	Cyprinodon_variegatus
ENSKMAP00000000538	ENSKMAG00000000466	Kryptolebias_marmoratus
ENSORLP00015006343	ENSORLG00015007178	Oryzias_latipes_ASM223469v1
ENSORLP00020011247	ENSORLG00020012180	Oryzias_latipes_ASM223471v1
ENSORLP00000020958	ENSORLG00000016755	Oryzias_latipes_ASM223467v1
ENSOMEP00000031334	ENSOMEG00000016112	Oryzias_melastigma
ENSHCOP00000009271	ENSHCOG00000011672	Hippocampus_comes
ENSPMGP00000028296	ENSPMGG00000022783	Periophthalmus_magnuspinnatus
ENSGMOP00000018754	ENSGMOG00000017447	Gadus_morhua
ENSHHUP00000055987	ENSHHUG00000033447	Hucho_hucho
ENSHHUP00000043494	ENSHHUG00000026693	Hucho_hucho
ENSELUP00000033037	ENSELUG00000011193	Esox_lucius
ENSCHAP00000000801	ENSCHAG00000000600	Clupea_harengus
ENSSFOP00015008460	ENSSFOG00015005528	Scleropages_formosus
ENSPKIP00000018662	ENSPKIG00000004152	Paramormyrops_kingsleyae
ENSLOCP00000012227	ENSLOCG00000009998	Lepisosteus_oculatus
ENSECRP00000005698	ENSECRG00000003825	Erpetoichthys_calabaricus
ENSCMIP00000040550	ENSCMIG00000016886	Callorhinchus_milii
ENSEBUP00000002038	ENSEBUG00000001622	Eptatretus_burgeri
ENSCINP00000009317	ENSCING00000004501	Ciona_intestinalis
FBpp0084050	FBgn0039212	Drosophila_melanogaster
T10H9.3.1	WBGene00020425	Caenorhabditis_elegans_strain_N2
YOR075W_mRNA	YOR075W	Saccharomyces_cerevisiae_strain_S288C
