ENSCABP00000031700	ENSCABG00000023155	Chelonoidis_abingdonii	ENSCABT00000034748
ENSGAGP00000001489	ENSGAGG00000001196	Gopherus_agassizii	ENSGAGT00000001699
ENSCPBP00000038807	ENSCPBG00000026798	Chrysemys_picta_bellii
ENSCAFP00020004514	ENSCAFG00020003722	Canis_lupus_dingo
ENSCAFP00000017594	ENSCAFG00000011930	Canis_lupus_familiaris
ENSVVUP00000013106	ENSVVUG00000009638	Vulpes_vulpes
ENSPTIP00000000678	ENSPTIG00000001712	Panthera_tigris_altaica
ENSPPRP00000000099	ENSPPRG00000025046	Panthera_pardus
ENSFCAP00000061533	ENSFCAG00000013215	Felis_catus
ENSOARP00000022124	ENSOARG00000020587	Ovis_aries
ENSCHIP00000027608	ENSCHIG00000023441	Capra_hircus
ENSBIXP00000016956	ENSBIXG00000021036	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005042267	ENSBIXG00005025617	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000017326	ENSBTAG00000013032	Bos_taurus
ENSBMUP00000010809	ENSBMUG00000008340	Bos_mutus
ENSBBBP00000004305	ENSBBBG00000013271	Bison_bison_bison
ENSTTRP00000015129	ENSTTRG00000015963	Tursiops_truncatus
ENSVPAP00000005817	ENSVPAG00000006270	Vicugna_pacos
ENSSSCP00000048740	ENSSSCG00000034771	Sus_scrofa_strain_reference
ENSPVAP00000000727	ENSPVAG00000000770	Pteropus_vampyrus
ENSMLUP00000007985	ENSMLUG00000008756	Myotis_lucifugus
ENSECAP00000009561	ENSECAG00000011382	Equus_caballus
ENSEASP00005016290	ENSEASG00005011298	Equus_asinus_asinus
ENSSARP00000004702	ENSSARG00000005195	Sorex_araneus
ENSEEUP00000009747	ENSEEUG00000010687	Erinaceus_europaeus
ENSCCNP00000025825	ENSCCNG00000025150	Castor_canadensis
ENSDORP00000006970	ENSDORG00000007431	Dipodomys_ordii
ENSCGRP00015027494	ENSCGRG00015020831	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000016572	ENSCGRG00000012036	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001013136	ENSCGRG00001014353	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000006444	ENSMAUG00000008369	Mesocricetus_auratus
ENSPEMP00000024113	ENSPEMG00000020949	Peromyscus_maniculatus_bairdii
ENSMOCP00000020353	ENSMOCG00000018052	Microtus_ochrogaster
ENSMSIP00000034065	ENSMSIG00000028435	Mus_spicilegus
MGP_CAROLIEiJ_P0054057	MGP_CAROLIEiJ_G0024178	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0056157	MGP_SPRETEiJ_G0025094	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000062496	ENSMUSG00000023572	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0065037	MGP_PahariEiJ_G0025620	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000015472	ENSRNOG00000011379	Rattus_norvegicus
ENSMUGP00000006721	ENSMUGG00000006129	Meriones_unguiculatus
ENSNGAP00000007985	ENSNGAG00000011087	Nannospalax_galili
ENSODEP00000023213	ENSODEG00000017025	Octodon_degus
ENSODEP00000009844	ENSODEG00000007366	Octodon_degus
ENSCLAP00000015139	ENSCLAG00000010434	Chinchilla_lanigera
ENSCPOP00000003059	ENSCPOG00000003385	Cavia_porcellus
ENSCAPP00000010890	ENSCAPG00000012067	Cavia_aperea
ENSHGLP00000025397	ENSHGLG00000018093	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100007844	ENSHGLG00100005840	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000013833	ENSFDAG00000000726	Fukomys_damarensis
ENSSTOP00000000927	ENSSTOG00000001030	Ictidomys_tridecemlineatus
ENSUPAP00010015247	ENSUPAG00010012188	Urocitellus_parryii
ENSSDAP00000017818	ENSSDAG00000016205	Spermophilus_dauricus
ENSMMMP00000021505	ENSMMMG00000018926	Marmota_marmota_marmota
ENSOCUP00000000474	ENSOCUG00000000548	Oryctolagus_cuniculus
ENSOPRP00000013687	ENSOPRG00000014998	Ochotona_princeps
ENSPPAP00000021866	ENSPPAG00000034126	Pan_paniscus
ENSPTRP00000011936	ENSPTRG00000006987	Pan_troglodytes
ENSP00000300213	ENSG00000166946	Homo_sapiens
ENSGGOP00000027982	ENSGGOG00000028557	Gorilla_gorilla
ENSPPYP00000007258	ENSPPYG00000006406	Pongo_abelii
ENSNLEP00000005852	ENSNLEG00000004738	Nomascus_leucogenys
ENSPANP00000016065	ENSPANG00000018494	Papio_anubis
ENSTGEP00000006525	ENSTGEG00000005361	Theropithecus_gelada
ENSMLEP00000033006	ENSMLEG00000040688	Mandrillus_leucophaeus
ENSCSAP00000005165	ENSCSAG00000008900	Chlorocebus_sabaeus
ENSCATP00000039641	ENSCATG00000042425	Cercocebus_atys
ENSMFAP00000016011	ENSMFAG00000031199	Macaca_fascicularis
ENSMNEP00000005773	ENSMNEG00000026131	Macaca_nemestrina
ENSPTEP00000013837	ENSPTEG00000015466	Piliocolobus_tephrosceles
ENSPTEP00000019863	ENSPTEG00000021155	Piliocolobus_tephrosceles
ENSCANP00000009190	ENSCANG00000028010	Colobus_angolensis_palliatus
ENSRBIP00000024194	ENSRBIG00000035998	Rhinopithecus_bieti
ENSRROP00000030629	ENSRROG00000039051	Rhinopithecus_roxellana
ENSGGOP00000006408	ENSGGOG00000006546	Gorilla_gorilla
ENSMMUP00000029296	ENSMMUG00000022253	Macaca_mulatta
ENSCCAP00000016404	ENSCCAG00000026005	Cebus_capucinus_imitator
ENSCJAP00000005417	ENSCJAG00000002983	Callithrix_jacchus
ENSSBOP00000005231	ENSSBOG00000019422	Saimiri_boliviensis_boliviensis
ENSANAP00000026155	ENSANAG00000030777	Aotus_nancymaae
ENSTSYP00000011394	ENSTSYG00000012417	Carlito_syrichta
ENSPSMP00000010982	ENSPSMG00000007920	Prolemur_simus
ENSPCOP00000015842	ENSPCOG00000019674	Propithecus_coquereli
ENSMICP00000009063	ENSMICG00000009950	Microcebus_murinus
ENSOGAP00000009990	ENSOGAG00000011162	Otolemur_garnettii
ENSTBEP00000014788	ENSTBEG00000017011	Tupaia_belangeri
ENSXETP00000022715	ENSXETG00000005539	Xenopus_tropicalis
ENSLACP00000014019	ENSLACG00000012340	Latimeria_chalumnae
ENSDCDP00000003185	ENSDCDG00000001659	Denticeps_clupeoides
ENSCHAP00000003692	ENSCHAG00000002303	Clupea_harengus
ENSAMXP00000054175	ENSAMXG00000036153	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005004386	ENSAMXG00005002706	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000026332	ENSPNAG00000011661	Pygocentrus_nattereri
ENSEEEP00000037040	ENSEEEG00000017589	Electrophorus_electricus
ENSDARP00000057465	ENSDARG00000039328	Danio_rerio
ENSHHUP00000017617	ENSHHUG00000010969	Hucho_hucho
ENSELUP00000036181	ENSELUG00000015428	Esox_lucius
ENSSFOP00015018971	ENSSFOG00015012202	Scleropages_formosus
ENSPKIP00000019411	ENSPKIG00000004582	Paramormyrops_kingsleyae
ENSLBEP00000009768	ENSLBEG00000007530	Labrus_bergylta
ENSLBEP00000019374	ENSLBEG00000014899	Labrus_bergylta
ENSGACP00000004901	ENSGACG00000003737	Gasterosteus_aculeatus
ENSTNIP00000005324	ENSTNIG00000002763	Tetraodon_nigroviridis
ENSCSEP00000031484	ENSCSEG00000020155	Cynoglossus_semilaevis
ENSACIP00000031396	ENSACIG00000024264	Amphilophus_citrinellus
ENSLCRP00005065664	ENSLCRG00005023921	Larimichthys_crocea
ENSSDUP00000008402	ENSSDUG00000006171	Seriola_dumerili
ENSSLDP00000006001	ENSSLDG00000004758	Seriola_lalandi_dorsalis
ENSSMAP00000003106	ENSSMAG00000001933	Scophthalmus_maximus
ENSLCAP00010042122	ENSLCAG00010019697	Lates_calcarifer
ENSMALP00000008886	ENSMALG00000006334	Monopterus_albus
ENSMAMP00000018810	ENSMAMG00000012685	Mastacembelus_armatus
ENSAPEP00000026436	ENSAPEG00000018768	Amphiprion_percula
ENSAOCP00000008978	ENSAOCG00000013061	Amphiprion_ocellaris
ENSSPAP00000007605	ENSSPAG00000005809	Stegastes_partitus
ENSGWIP00000014972	ENSGWIG00000008397	Gouania_willdenowi
ENSKMAP00000020721	ENSKMAG00000015401	Kryptolebias_marmoratus
ENSMMOP00000027310	ENSMMOG00000020650	Mola_mola
ENSPRNP00000051816	ENSPRNG00000024502	Parambassis_ranga
ENSAPOP00000016731	ENSAPOG00000019886	Acanthochromis_polyacanthus
ENSPREP00000033835	ENSPREG00000022916	Poecilia_reticulata
ENSPREP00000014472	ENSPREG00000009795	Poecilia_reticulata
ENSPREP00000015279	ENSPREG00000010299	Poecilia_reticulata
ENSPMEP00000004836	ENSPMEG00000006128	Poecilia_mexicana
ENSPFOP00000001521	ENSPFOG00000001575	Poecilia_formosa
ENSPLAP00000023061	ENSPLAG00000008150	Poecilia_latipinna
ENSXMAP00000010488	ENSXMAG00000010458	Xiphophorus_maculatus
ENSXCOP00000022287	ENSXCOG00000016653	Xiphophorus_couchianus
ENSCVAP00000015519	ENSCVAG00000018318	Cyprinodon_variegatus
ENSFHEP00000001941	ENSFHEG00000002700	Fundulus_heteroclitus
ENSMZEP00005022168	ENSMZEG00005016627	Maylandia_zebra
ENSHBUP00000034750	ENSHBUG00000022524	Haplochromis_burtoni
ENSPNYP00000014520	ENSPNYG00000011012	Pundamilia_nyererei
ENSONIP00000005594	ENSONIG00000004444	Oreochromis_niloticus
ENSNBRP00000018914	ENSNBRG00000014561	Neolamprologus_brichardi
ENSATEP00000007132	ENSATEG00000005044	Anabas_testudineus
ENSBSLP00000018805	ENSBSLG00000009761	Betta_splendens
ENSPMGP00000008584	ENSPMGG00000007106	Periophthalmus_magnuspinnatus
ENSHCOP00000009883	ENSHCOG00000012388	Hippocampus_comes
ENSGMOP00000012009	ENSGMOG00000011233	Gadus_morhua
ENSLOCP00000008605	ENSLOCG00000007104	Lepisosteus_oculatus
ENSECRP00000012892	ENSECRG00000008615	Erpetoichthys_calabaricus
ENSCMIP00000032584	ENSCMIG00000013936	Callorhinchus_milii
ENSEBUP00000008227	ENSEBUG00000005347	Eptatretus_burgeri
