ENSCPBP00000027803	ENSCPBG00000019629	Chrysemys_picta_bellii
ENSNPEP00000017784	ENSNPEG00000013236	Nothoprocta_perdicaria
ENSSPUP00000014611	ENSSPUG00000011279	Sphenodon_punctatus
ENSGAGP00000032098	ENSGAGG00000023003	Gopherus_agassizii
ENSZALP00000014907	ENSZALG00000012310	Zonotrichia_albicollis
ENSMODP00000035317	ENSMODG00000024719	Monodelphis_domestica
ENSSHAP00000022089	ENSSHAG00000018695	Sarcophilus_harrisii
ENSVURP00010009689	ENSVURG00010007505	Vombatus_ursinus
ENSPCIP00000043873	ENSPCIG00000014519	Phascolarctos_cinereus
ENSMEUP00000002016	ENSMEUG00000002204	Notamacropus_eugenii
ENSOARP00000022130	ENSOARG00000020593	Ovis_aries
ENSCHIP00000029979	ENSCHIG00000024914	Capra_hircus
ENSBIXP00005013248	ENSBIXG00005017374	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000015279	ENSBIXG00000006717	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000021532	ENSBTAG00000037640	Bos_taurus
ENSBMUP00000002989	ENSBMUG00000002368	Bos_mutus
ENSBBBP00000027843	ENSBBBG00000024245	Bison_bison_bison
ENSTTRP00000012789	ENSTTRG00000013484	Tursiops_truncatus
ENSSSCP00000034758	ENSSSCG00000035058	Sus_scrofa_strain_reference
ENSVPAP00000004845	ENSVPAG00000005221	Vicugna_pacos
ENSEEUP00000002704	ENSEEUG00000002952	Erinaceus_europaeus
ENSMPUP00000004217	ENSMPUG00000004252	Mustela_putorius_furo
ENSNVIP00000002158	ENSNVIG00000001767	Neovison_vison
ENSUMAP00000023862	ENSUMAG00000017355	Ursus_maritimus
ENSUAMP00000033269	ENSUAMG00000025362	Ursus_americanus
ENSAMEP00000017538	ENSAMEG00000016606	Ailuropoda_melanoleuca
ENSCAFP00020023920	ENSCAFG00020018833	Canis_lupus_dingo
ENSCAFP00000059407	ENSCAFG00000030640	Canis_lupus_familiaris
ENSVVUP00000035752	ENSVVUG00000025701	Vulpes_vulpes
ENSPPRP00000017920	ENSPPRG00000009726	Panthera_pardus
ENSPTIP00000014033	ENSPTIG00000013591	Panthera_tigris_altaica
ENSFCAP00000043793	ENSFCAG00000037409	Felis_catus
ENSPVAP00000013158	ENSPVAG00000013955	Pteropus_vampyrus
ENSEASP00005011878	ENSEASG00005008315	Equus_asinus_asinus
ENSECAP00000009618	ENSECAG00000011829	Equus_caballus
ENSNLEP00000030322	ENSNLEG00000033750	Nomascus_leucogenys
ENSPPAP00000021339	ENSPPAG00000033873	Pan_paniscus
ENSPPYP00000014807	ENSPPYG00000013247	Pongo_abelii
ENSMMUP00000063317	ENSMMUG00000060276	Macaca_mulatta
ENSCSAP00000003320	ENSCSAG00000007047	Chlorocebus_sabaeus
ENSCANP00000035724	ENSCANG00000041564	Colobus_angolensis_palliatus
ENSPTEP00000043732	ENSPTEG00000039769	Piliocolobus_tephrosceles
ENSRBIP00000029143	ENSRBIG00000038451	Rhinopithecus_bieti
ENSRROP00000039162	ENSRROG00000042908	Rhinopithecus_roxellana
ENSMFAP00000029696	ENSMFAG00000042082	Macaca_fascicularis
ENSMNEP00000027717	ENSMNEG00000037255	Macaca_nemestrina
ENSPANP00000030084	ENSPANG00000008477	Papio_anubis
ENSTGEP00000020330	ENSTGEG00000016342	Theropithecus_gelada
ENSCATP00000034391	ENSCATG00000040106	Cercocebus_atys
ENSMLEP00000003074	ENSMLEG00000012995	Mandrillus_leucophaeus
ENSP00000283937	ENSG00000153823	Homo_sapiens
ENSPTRP00000066193	ENSPTRG00000044340	Pan_troglodytes
ENSGGOP00000007628	ENSGGOG00000007797	Gorilla_gorilla
ENSCCAP00000031259	ENSCCAG00000033685	Cebus_capucinus_imitator
ENSSBOP00000039302	ENSSBOG00000035694	Saimiri_boliviensis_boliviensis
ENSCJAP00000064974	ENSCJAG00000013096	Callithrix_jacchus
ENSANAP00000020829	ENSANAG00000028202	Aotus_nancymaae
ENSTSYP00000007167	ENSTSYG00000007863	Carlito_syrichta
ENSMICP00000013299	ENSMICG00000014596	Microcebus_murinus
ENSPSMP00000023500	ENSPSMG00000016616	Prolemur_simus
ENSPCOP00000011155	ENSPCOG00000017086	Propithecus_coquereli
ENSOGAP00000005870	ENSOGAG00000006565	Otolemur_garnettii
ENSHGLP00000007543	ENSHGLG00000005473	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100013966	ENSHGLG00100010335	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000016597	ENSFDAG00000005197	Fukomys_damarensis
ENSCPOP00000028221	ENSCPOG00000037556	Cavia_porcellus
ENSCAPP00000001296	ENSCAPG00000002443	Cavia_aperea
ENSCLAP00000014725	ENSCLAG00000010161	Chinchilla_lanigera
ENSODEP00000012004	ENSODEG00000008905	Octodon_degus
ENSDORP00000004863	ENSDORG00000005198	Dipodomys_ordii
ENSCGRP00015011267	ENSCGRG00015008690	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001023933	ENSCGRG00001022008	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000014105	ENSMAUG00000013966	Mesocricetus_auratus
ENSMOCP00000027414	ENSMOCG00000022904	Microtus_ochrogaster
MGP_SPRETEiJ_P0019726	MGP_SPRETEiJ_G0015143	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000013695	ENSMSIG00000011814	Mus_spicilegus
MGP_CAROLIEiJ_P0018710	MGP_CAROLIEiJ_G0014337	Mus_caroli_strain_CAROLI_EIJ
ENSMUSP00000127716	ENSMUSG00000045658	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0074015	MGP_PahariEiJ_G0027574	Mus_pahari_strain_PAHARI_EIJ
ENSNGAP00000013004	ENSNGAG00000014714	Nannospalax_galili
ENSJJAP00000001977	ENSJJAG00000003063	Jaculus_jaculus
ENSUPAP00010005443	ENSUPAG00010004402	Urocitellus_parryii
ENSSTOP00000011472	ENSSTOG00000012802	Ictidomys_tridecemlineatus
ENSMMMP00000000918	ENSMMMG00000000861	Marmota_marmota_marmota
ENSSDAP00000021688	ENSSDAG00000019726	Spermophilus_dauricus
ENSCHOP00000011083	ENSCHOG00000012524	Choloepus_hoffmanni
ENSRNOP00000050069	ENSRNOG00000029735	Rattus_norvegicus
ENSCGRP00000002169	ENSCGRG00000001604	Cricetulus_griseus_CriGri_1.0
ENSMLUP00000009645	ENSMLUG00000010592	Myotis_lucifugus
ENSDNOP00000005100	ENSDNOG00000006600	Dasypus_novemcinctus
ENSOPRP00000015580	ENSOPRG00000017072	Ochotona_princeps
ENSOCUP00000047961	ENSOCUG00000006402	Oryctolagus_cuniculus
ENSSARP00000005022	ENSSARG00000005574	Sorex_araneus
ENSTBEP00000000754	ENSTBEG00000000877	Tupaia_belangeri
ENSCCNP00000018695	ENSCCNG00000018909	Castor_canadensis
ENSLAFP00000000704	ENSLAFG00000000847	Loxodonta_africana
ENSPCAP00000005178	ENSPCAG00000005543	Procavia_capensis
ENSETEP00000011840	ENSETEG00000014606	Echinops_telfairi
ENSXETP00000023986	ENSXETG00000004732	Xenopus_tropicalis
ENSLACP00000022332	ENSLACG00000002162	Latimeria_chalumnae
ENSSFOP00015003770	ENSSFOG00015002471	Scleropages_formosus
ENSPKIP00000031837	ENSPKIG00000012167	Paramormyrops_kingsleyae
ENSHHUP00000048541	ENSHHUG00000029418	Hucho_hucho
ENSHHUP00000007036	ENSHHUG00000004350	Hucho_hucho
ENSELUP00000038931	ENSELUG00000018915	Esox_lucius
ENSBSLP00000043889	ENSBSLG00000020838	Betta_splendens
ENSGWIP00000050646	ENSGWIG00000024576	Gouania_willdenowi
ENSHCOP00000024038	ENSHCOG00000013045	Hippocampus_comes
ENSPMGP00000012516	ENSPMGG00000010325	Periophthalmus_magnuspinnatus
ENSSMAP00000032999	ENSSMAG00000020223	Scophthalmus_maximus
ENSCSEP00000030309	ENSCSEG00000019416	Cynoglossus_semilaevis
ENSCGOP00000043299	ENSCGOG00000019552	Cottoperca_gobio
ENSGACP00000009864	ENSGACG00000007440	Gasterosteus_aculeatus
ENSLBEP00000035699	ENSLBEG00000026778	Labrus_bergylta
ENSMMOP00000011847	ENSMMOG00000009107	Mola_mola
ENSMALP00000005326	ENSMALG00000003842	Monopterus_albus
ENSATEP00000007118	ENSATEG00000005027	Anabas_testudineus
ENSLCRP00005045014	ENSLCRG00005017215	Larimichthys_crocea
ENSSDUP00000028418	ENSSDUG00000020513	Seriola_dumerili
ENSSLDP00000011149	ENSSLDG00000008874	Seriola_lalandi_dorsalis
ENSLCAP00010037141	ENSLCAG00010017371	Lates_calcarifer
ENSAOCP00000023583	ENSAOCG00000009801	Amphiprion_ocellaris
ENSAPEP00000026526	ENSAPEG00000018849	Amphiprion_percula
ENSAPOP00000032975	ENSAPOG00000021242	Acanthochromis_polyacanthus
ENSSPAP00000015229	ENSSPAG00000011488	Stegastes_partitus
ENSPRNP00000044024	ENSPRNG00000021443	Parambassis_ranga
ENSACLP00000009388	ENSACLG00000006412	Astatotilapia_calliptera
ENSPNYP00000015659	ENSPNYG00000011862	Pundamilia_nyererei
ENSHBUP00000012390	ENSHBUG00000014096	Haplochromis_burtoni
ENSMZEP00005011482	ENSMZEG00005008627	Maylandia_zebra
ENSNBRP00000004122	ENSNBRG00000003291	Neolamprologus_brichardi
ENSONIP00000007089	ENSONIG00000005632	Oreochromis_niloticus
ENSACIP00000015235	ENSACIG00000011846	Amphilophus_citrinellus
ENSFHEP00000022162	ENSFHEG00000002350	Fundulus_heteroclitus
ENSCVAP00000015381	ENSCVAG00000018164	Cyprinodon_variegatus
ENSPFOP00000013285	ENSPFOG00000013285	Poecilia_formosa
ENSPLAP00000009531	ENSPLAG00000012314	Poecilia_latipinna
ENSPMEP00000034569	ENSPMEG00000023880	Poecilia_mexicana
ENSPREP00000026497	ENSPREG00000017909	Poecilia_reticulata
ENSXMAP00000041830	ENSXMAG00000021164	Xiphophorus_maculatus
ENSXCOP00000017059	ENSXCOG00000012870	Xiphophorus_couchianus
ENSGAFP00000008422	ENSGAFG00000005728	Gambusia_affinis
ENSKMAP00000003908	ENSKMAG00000002986	Kryptolebias_marmoratus
ENSORLP00000039695	ENSORLG00000022835	Oryzias_latipes_ASM223467v1
ENSORLP00015035445	ENSORLG00015022045	Oryzias_latipes_ASM223469v1
ENSORLP00020012970	ENSORLG00020013912	Oryzias_latipes_ASM223471v1
ENSOMEP00000023575	ENSOMEG00000003753	Oryzias_melastigma
ENSMAMP00000007392	ENSMAMG00000005047	Mastacembelus_armatus
ENSTRUP00000055640	ENSTRUG00000020905	Takifugu_rubripes
ENSGMOP00000007825	ENSGMOG00000007333	Gadus_morhua
ENSDCDP00000052049	ENSDCDG00000031495	Denticeps_clupeoides
ENSCHAP00000003443	ENSCHAG00000002196	Clupea_harengus
ENSAMXP00000022194	ENSAMXG00000021550	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005044910	ENSAMXG00005020833	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000000181	ENSPNAG00000007329	Pygocentrus_nattereri
ENSIPUP00000002017	ENSIPUG00000001435	Ictalurus_punctatus
ENSEEEP00000026408	ENSEEEG00000012781	Electrophorus_electricus
ENSDARP00000138635	ENSDARG00000098984	Danio_rerio
ENSLOCP00000010010	ENSLOCG00000008242	Lepisosteus_oculatus
ENSECRP00000020458	ENSECRG00000013742	Erpetoichthys_calabaricus
ENSCMIP00000014666	ENSCMIG00000007230	Callorhinchus_milii
ENSEBUP00000015600	ENSEBUG00000009821	Eptatretus_burgeri
