ENSAOWP00000013535	ENSAOWG00000009226	Apteryx_owenii
ENSTGEP00000025803	ENSTGEG00000020776	Theropithecus_gelada
ENSLCOP00000005284	ENSLCOG00000003949	Lepidothrix_coronata
ENSMFAP00000037411	ENSMFAG00000037941	Macaca_fascicularis
ENSLCAP00010060565	ENSLCAG00010028196	Lates_calcarifer
ENSPSIP00000009816	ENSPSIG00000008784	Pelodiscus_sinensis
ENSCHOP00000006301	ENSCHOG00000007097	Choloepus_hoffmanni
ENSRROP00000015620	ENSRROG00000031980	Rhinopithecus_roxellana
ENSSMAP00000018955	ENSSMAG00000011619	Scophthalmus_maximus
ENSCPOP00000004295	ENSCPOG00000004772	Cavia_porcellus
ENSECRP00000029319	ENSECRG00000019882	Erpetoichthys_calabaricus
ENSP00000447091	ENSG00000089060	Homo_sapiens
ENSNMEP00000027099	ENSNMEG00000022723	Numida_meleagris
ENSPREP00000001708	ENSPREG00000001242	Poecilia_reticulata
ENSHHUP00000031423	ENSHHUG00000019976	Hucho_hucho
ENSMGAP00000019569	ENSMGAG00000016545	Meleagris_gallopavo
ENSMAMP00000021180	ENSMAMG00000014240	Mastacembelus_armatus
ENSANAP00000036605	ENSANAG00000035804	Aotus_nancymaae
ENSCJAP00000072284	ENSCJAG00000009862	Callithrix_jacchus
ENSCINP00000019947	ENSCING00000009827	Ciona_intestinalis
ENSSPUP00000018398	ENSSPUG00000014212	Sphenodon_punctatus
ENSOANP00000030907	ENSOANG00000031700	Ornithorhynchus_anatinus
ENSDNOP00000026105	ENSDNOG00000041968	Dasypus_novemcinctus
ENSACLP00000002336	ENSACLG00000001612	Astatotilapia_calliptera
ENSMSIP00000034904	ENSMSIG00000029119	Mus_spicilegus
ENSPMAP00000000763	ENSPMAG00000000698	Petromyzon_marinus
ENSCANP00000014144	ENSCANG00000030496	Colobus_angolensis_palliatus
ENSNSUP00000028204	ENSNSUG00000020102	Notechis_scutatus
ENSGGOP00000040850	ENSGGOG00000009725	Gorilla_gorilla
ENSFDAP00000015518	ENSFDAG00000003430	Fukomys_damarensis
ENSHBUP00000007923	ENSHBUG00000009404	Haplochromis_burtoni
ENSHGLP00000019236	ENSHGLG00000013801	Heterocephalus_glaber_HetGla_female_1.0
ENSAMEP00000009140	ENSAMEG00000008666	Ailuropoda_melanoleuca
ENSSDUP00000018839	ENSSDUG00000013755	Seriola_dumerili
ENSNVIP00000019098	ENSNVIG00000014651	Neovison_vison
ENSCGRP00015001044	ENSCGRG00015000604	Cricetulus_griseus_CriGri-PICR
ENSMPUP00000002597	ENSMPUG00000002625	Mustela_putorius_furo
ENSAMXP00000054538	ENSAMXG00000031619	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000051295
ENSATEP00000009748	ENSATEG00000006867	Anabas_testudineus
ENSTNIP00000003605	ENSTNIG00000001107	Tetraodon_nigroviridis
ENSSMRP00000018668	ENSSMRG00000014534	Salvator_merianae
ENSPNYP00000023519	ENSPNYG00000017740	Pundamilia_nyererei
ENSFHEP00000010490	ENSFHEG00000011799	Fundulus_heteroclitus
ENSCCAP00000015491	ENSCCAG00000025451	Cebus_capucinus_imitator
ENSCMIP00000018151	ENSCMIG00000008572	Callorhinchus_milii
ENSONIP00000017099	ENSONIG00000013596	Oreochromis_niloticus
ENSOPRP00000011041	ENSOPRG00000012094	Ochotona_princeps
ENSJJAP00000018642	ENSJJAG00000019835	Jaculus_jaculus
ENSOGAP00000022409	ENSOGAG00000026353	Otolemur_garnettii
FBpp0087785	FBgn0033323	Drosophila_melanogaster
ENSPCIP00000020828	ENSPCIG00000015836	Phascolarctos_cinereus
ENSVVUP00000013877	ENSVVUG00000009938	Vulpes_vulpes
ENSPLAP00000002292	ENSPLAG00000003521	Poecilia_latipinna
ENSCGOP00000034120	ENSCGOG00000015799	Cottoperca_gobio
ENSSLDP00000000481	ENSSLDG00000000481	Seriola_lalandi_dorsalis
ENSMUSP00000064714	ENSMUSG00000032754	Mus_musculus_strain_reference_(CL57BL6)
ENSGACP00000012567	ENSGACG00000009535	Gasterosteus_aculeatus
ENSMLUP00000019031	ENSMLUG00000027341	Myotis_lucifugus
ENSCPUP00000019376	ENSCPUG00000013118	Calidris_pugnax
ENSCGRP00000003831	ENSCGRG00000002825	Cricetulus_griseus_CriGri_1.0
ENSPMGP00000023699	ENSPMGG00000019161	Periophthalmus_magnuspinnatus
ENSMLEP00000029515	ENSMLEG00000038939	Mandrillus_leucophaeus
ENSPMJP00000023411	ENSPMJG00000017309	Parus_major
ENSEASP00005013569	ENSEASG00005009471	Equus_asinus_asinus
ENSDARP00000142793	ENSDARG00000105584	Danio_rerio
ENSFALP00000008081	ENSFALG00000007750	Ficedula_albicollis
ENSACAP00000004795	ENSACAG00000004900	Anolis_carolinensis
ENSGWIP00000008765	ENSGWIG00000005234	Gouania_willdenowi
ENSCSAVP00000000998	ENSCSAVG00000000561	Ciona_savignyi
ENSPPYP00000005690	ENSPPYG00000004988	Pongo_abelii
ENSXMAP00000007623	ENSXMAG00000007594	Xiphophorus_maculatus
ENSNLEP00000044412	ENSNLEG00000033495	Nomascus_leucogenys
ENSBSLP00000023748	ENSBSLG00000012039	Betta_splendens
ENSCGRP00001012370	ENSCGRG00001013787	Cricetulus_griseus_CHOK1GS_HDv1
ENSMMUP00000047349	ENSMMUG00000006723	Macaca_mulatta
ENSBTAP00000063230	ENSBTAG00000011103	Bos_taurus
ENSBIXP00000032099	ENSBIXG00000014575	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSSPAP00000024291	ENSSPAG00000018324	Stegastes_partitus
ENSAMXP00005013386	ENSAMXG00005007143	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSFCAP00000053313	ENSFCAG00000000333	Felis_catus
ENSGMOP00000009693	ENSGMOG00000009070	Gadus_morhua
FBpp0293861	FBgn0034156	Drosophila_melanogaster
FBpp0297867	FBgn0033324	Drosophila_melanogaster
FBpp0297866	FBgn0033326	Drosophila_melanogaster
ENSVURP00010006108	ENSVURG00010004734	Vombatus_ursinus
ENSCAPP00000011293	ENSCAPG00000012392	Cavia_aperea
ENSCHIP00000031012	ENSCHIG00000025545	Capra_hircus
ENSTRUP00000054152	ENSTRUG00000020034	Takifugu_rubripes
ENSSSCP00000010546	ENSSSCG00000009880	Sus_scrofa_strain_reference
MGP_PahariEiJ_P0058561	MGP_PahariEiJ_G0024243	Mus_pahari_strain_PAHARI_EIJ
ENSSBOP00000014749	ENSSBOG00000024101	Saimiri_boliviensis_boliviensis
ENSIPUP00000022936	ENSIPUG00000015535	Ictalurus_punctatus
ENSARWP00000009440	ENSARWG00000006535	Apteryx_rowi
ENSACIP00000023174	ENSACIG00000017979	Amphilophus_citrinellus
ENSORLP00015001000	ENSORLG00015001581	Oryzias_latipes_ASM223469v1
ENSCINP00000035491	ENSCING00000020461	Ciona_intestinalis
ENSPNAP00000019009	ENSPNAG00000006256	Pygocentrus_nattereri
ENSBMUP00000025426	ENSBMUG00000019072	Bos_mutus
ENSPRNP00000004615	ENSPRNG00000002582	Parambassis_ranga
ENSNBRP00000007413	ENSNBRG00000005801	Neolamprologus_brichardi
ENSSDAP00000019097	ENSSDAG00000017304	Spermophilus_dauricus
ENSPTIP00000004153	ENSPTIG00000006652	Panthera_tigris_altaica
ENSCCEP00000023810	ENSCCEG00000021242	Cyanistes_caeruleus
ENSUAMP00000037495	ENSUAMG00000028383	Ursus_americanus
ENSUMAP00000014600	ENSUMAG00000010685	Ursus_maritimus
ENSXETP00000016243	ENSXETG00000003027	Xenopus_tropicalis
ENSOCUP00000003318	ENSOCUG00000003827	Oryctolagus_cuniculus
ENSCPBP00000016198	ENSCPBG00000011952	Chrysemys_picta_bellii
ENSPCOP00000004606	ENSPCOG00000012983	Propithecus_coquereli
ENSTGUP00000009357	ENSTGUG00000009070	Taeniopygia_guttata
ENSORLP00020011806	ENSORLG00020012742	Oryzias_latipes_ASM223471v1
ENSPTRP00000009315	ENSPTRG00000005489	Pan_troglodytes
ENSAPLP00000013955	ENSAPLG00000014135	Anas_platyrhynchos_platyrhynchos
ENSUPAP00010010374	ENSUPAG00010008413	Urocitellus_parryii
ENSPKIP00000025813	ENSPKIG00000008531	Paramormyrops_kingsleyae
ENSSHAP00000018080	ENSSHAG00000015349	Sarcophilus_harrisii
ENSAOCP00000010685	ENSAOCG00000001025	Amphiprion_ocellaris
ENSLAFP00000025464	ENSLAFG00000032670	Loxodonta_africana
ENSCPRP00005010080	ENSCPRG00005007182	Crocodylus_porosus
ENSORLP00000010217	ENSORLG00000008137	Oryzias_latipes_ASM223467v1
ENSPTEP00000006187	ENSPTEG00000007104	Piliocolobus_tephrosceles
ENSSFOP00015008163	ENSSFOG00015005358	Scleropages_formosus
ENSMUGP00000017879	ENSMUGG00000015091	Meriones_unguiculatus
ENSELUP00000033916	ENSELUG00000012302	Esox_lucius
ENSMAUP00000001224	ENSMAUG00000000908	Mesocricetus_auratus
ENSMODP00000004285	ENSMODG00000003507	Monodelphis_domestica
ENSMOCP00000004719	ENSMOCG00000003996	Microtus_ochrogaster
ENSCHAP00000057521	ENSCHAG00000025951	Clupea_harengus
ENSLSDP00000004506	ENSLSDG00000003509	Lonchura_striata_domestica
ENSEEUP00000009017	ENSEEUG00000009886	Erinaceus_europaeus
ENSCSEP00000020295	ENSCSEG00000012948	Cynoglossus_semilaevis
ENSCPGP00000027873	ENSCPGG00000019216	Calidris_pygmaea
ENSMALP00000017665	ENSMALG00000012309	Monopterus_albus
ENSLACP00000013225	ENSLACG00000011645	Latimeria_chalumnae
ENSTTRP00000004415	ENSTTRG00000004683	Tursiops_truncatus
ENSRBIP00000010822	ENSRBIG00000029229	Rhinopithecus_bieti
ENSCABP00000015114	ENSCABG00000011295	Chelonoidis_abingdonii
ENSAPOP00000008664	ENSAPOG00000010836	Acanthochromis_polyacanthus
ENSCHAP00000056587	ENSCHAG00000025620	Clupea_harengus
ENSABRP00000022026	ENSABRG00000018639	Anser_brachyrhynchus
ENSRNOP00000034026	ENSRNOG00000001383	Rattus_norvegicus
FBpp0087214	FBgn0033599	Drosophila_melanogaster
ENSPPRP00000025196	ENSPPRG00000015650	Panthera_pardus
ENSLCRP00005009806	ENSLCRG00005004548	Larimichthys_crocea
ENSCATP00000015136	ENSCATG00000031511	Cercocebus_atys
ENSOMEP00000002552	ENSOMEG00000003538	Oryzias_melastigma
ENSGAGP00000004007	ENSGAGG00000003284	Gopherus_agassizii
ENSCSAP00000015643	ENSCSAG00000002409	Chlorocebus_sabaeus
ENSMUNP00000018862	ENSMUNG00000014441	Melopsittacus_undulatus
ENSPSMP00000002254	ENSPSMG00000001728	Prolemur_simus
ENSPPAP00000028590	ENSPPAG00000037307	Pan_paniscus
ENSMZEP00005022237	ENSMZEG00005016679	Maylandia_zebra
ENSPEMP00000020374	ENSPEMG00000018347	Peromyscus_maniculatus_bairdii
