ENSABRP00000027498	ENSABRG00000022880	Anser_brachyrhynchus
ENSOMEP00000022879	ENSOMEG00000002676	Oryzias_melastigma
ENSPMGP00000024339	ENSPMGG00000019506	Periophthalmus_magnuspinnatus
ENSGMOP00000010327	ENSGMOG00000009662	Gadus_morhua
ENSSFOP00015037215	ENSSFOG00015023684	Scleropages_formosus	ENSSFOT00015037625
ENSPKIP00000001050	ENSPKIG00000019480	Paramormyrops_kingsleyae	ENSPKIT00000024960
ENSLOCP00000008127	ENSLOCG00000006723	Lepisosteus_oculatus	ENSLOCT00000008137
ENSSFOP00015015754	ENSSFOG00015010148	Scleropages_formosus
ENSPKIP00000028216	ENSPKIG00000009934	Paramormyrops_kingsleyae
ENSLACP00000010293	ENSLACG00000009066	Latimeria_chalumnae	ENSLACT00000010371
ENSECRP00000026221	ENSECRG00000017721	Erpetoichthys_calabaricus
ENSCMIP00000015059	ENSCMIG00000007394	Callorhinchus_milii
ENSCVAP00000002761	ENSCVAG00000003917	Cyprinodon_variegatus
ENSEBUP00000013400	ENSEBUG00000008442	Eptatretus_burgeri
ENSEBUP00000002547	ENSEBUG00000001917	Eptatretus_burgeri
ENSCSAVP00000003043	ENSCSAVG00000001804	Ciona_savignyi
