ENSVURP00010031589	ENSVURG00010024138	Vombatus_ursinus
ENSRROP00000015571	ENSRROG00000031958	Rhinopithecus_roxellana
ENSRBIP00000024617	ENSRBIG00000036201	Rhinopithecus_bieti
ENSCANP00000038143	ENSCANG00000042760	Colobus_angolensis_palliatus
ENSPTEP00000000197	ENSPTEG00000000247	Piliocolobus_tephrosceles
ENSSBOP00000035959	ENSSBOG00000034119	Saimiri_boliviensis_boliviensis
ENSCCAP00000033120	ENSCCAG00000034590	Cebus_capucinus_imitator
ENSCJAP00000057692	ENSCJAG00000006308	Callithrix_jacchus
ENSANAP00000025349	ENSANAG00000030355	Aotus_nancymaae
ENSTSYP00000010961	ENSTSYG00000011947	Carlito_syrichta
ENSPCOP00000031165	ENSPCOG00000028342	Propithecus_coquereli
ENSMICP00000044198	ENSMICG00000013196	Microcebus_murinus
ENSPSMP00000032156	ENSPSMG00000022282	Prolemur_simus
ENSOGAP00000012802	ENSOGAG00000014286	Otolemur_garnettii
ENSTBEP00000012349	ENSTBEG00000014243	Tupaia_belangeri
ENSCPOP00000009602	ENSCPOG00000010700	Cavia_porcellus
ENSCAPP00000002031	ENSCAPG00000004384	Cavia_aperea
ENSODEP00000017108	ENSODEG00000012605	Octodon_degus
ENSCLAP00000011259	ENSCLAG00000007771	Chinchilla_lanigera
ENSHGLP00100019801	ENSHGLG00100014597	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000014232	ENSHGLG00000010171	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000011897	ENSFDAG00000019344	Fukomys_damarensis
ENSUPAP00010009758	ENSUPAG00010007904	Urocitellus_parryii
ENSMMMP00000002150	ENSMMMG00000001966	Marmota_marmota_marmota
ENSSTOP00000010661	ENSSTOG00000011889	Ictidomys_tridecemlineatus
ENSSDAP00000010299	ENSSDAG00000009363	Spermophilus_dauricus
ENSDORP00000024553	ENSDORG00000023285	Dipodomys_ordii
ENSDORP00000013495	ENSDORG00000014350	Dipodomys_ordii
ENSCCNP00000021833	ENSCCNG00000021513	Castor_canadensis
ENSCCNP00000026085	ENSCCNG00000025364	Castor_canadensis
ENSPEMP00000019004	ENSPEMG00000017428	Peromyscus_maniculatus_bairdii
ENSMOCP00000013353	ENSMOCG00000013172	Microtus_ochrogaster
ENSCGRP00000010401	ENSCGRG00000007634	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015034725	ENSCGRG00015026114	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001025870	ENSCGRG00001023345	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000016057	ENSMAUG00000015336	Mesocricetus_auratus
ENSMUSP00000021370	ENSMUSG00000020988	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000034500	ENSMSIG00000028773	Mus_spicilegus
MGP_SPRETEiJ_P0033920	MGP_SPRETEiJ_G0018654	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000000399	ENSMSIG00000000436	Mus_spicilegus
MGP_CAROLIEiJ_P0032424	MGP_CAROLIEiJ_G0017809	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0082532	MGP_PahariEiJ_G0029565	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000006473	ENSRNOG00000004857	Rattus_norvegicus
ENSNGAP00000013694	ENSNGAG00000015201	Nannospalax_galili
ENSJJAP00000022367	ENSJJAG00000022441	Jaculus_jaculus
ENSOCUP00000009823	ENSOCUG00000011422	Oryctolagus_cuniculus
ENSOPRP00000007031	ENSOPRG00000007681	Ochotona_princeps
ENSDNOP00000002439	ENSDNOG00000003155	Dasypus_novemcinctus
ENSCHOP00000003267	ENSCHOG00000003694	Choloepus_hoffmanni
ENSLAFP00000011525	ENSLAFG00000013769	Loxodonta_africana
ENSPCAP00000002135	ENSPCAG00000002285	Procavia_capensis
ENSETEP00000012625	ENSETEG00000015570	Echinops_telfairi
ENSOANP00000022038	ENSOANG00000013978	Ornithorhynchus_anatinus
ENSLACP00000010849	ENSLACG00000009550	Latimeria_chalumnae
ENSCHAP00000010371	ENSCHAG00000005926	Clupea_harengus
ENSDCDP00000005821	ENSDCDG00000002827	Denticeps_clupeoides
ENSEEEP00000014024	ENSEEEG00000006971	Electrophorus_electricus
ENSIPUP00000004562	ENSIPUG00000003195	Ictalurus_punctatus
ENSAMXP00005050544	ENSAMXG00005022918	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000031947	ENSAMXG00000038535	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000015594	ENSPNAG00000021673	Pygocentrus_nattereri
ENSDARP00000079733	ENSDARG00000060500	Danio_rerio
ENSORLP00000011434	ENSORLG00000009117	Oryzias_latipes_ASM223467v1
ENSORLP00015000256	ENSORLG00015023056	Oryzias_latipes_ASM223469v1
ENSORLP00020022942	ENSORLG00020003521	Oryzias_latipes_ASM223471v1
ENSOMEP00000035695	ENSOMEG00000023093	Oryzias_melastigma
ENSGWIP00000015120	ENSGWIG00000008490	Gouania_willdenowi
ENSLBEP00000021856	ENSLBEG00000016785	Labrus_bergylta
ENSCSEP00000012178	ENSCSEG00000007854	Cynoglossus_semilaevis
ENSLCRP00005046804	ENSLCRG00005017769	Larimichthys_crocea
ENSGACP00000015634	ENSGACG00000011810	Gasterosteus_aculeatus
ENSTRUP00000024705	ENSTRUG00000009830	Takifugu_rubripes
ENSTNIP00000022541	ENSTNIG00000019338	Tetraodon_nigroviridis
ENSMMOP00000012780	ENSMMOG00000009820	Mola_mola
ENSXMAP00000014683	ENSXMAG00000014651	Xiphophorus_maculatus
ENSGAFP00000027522	ENSGAFG00000018595	Gambusia_affinis
ENSPFOP00000028934	ENSPFOG00000024008	Poecilia_formosa
ENSPLAP00000011023	ENSPLAG00000014043	Poecilia_latipinna
ENSPMEP00000002024	ENSPMEG00000003007	Poecilia_mexicana
ENSPREP00000026561	ENSPREG00000017955	Poecilia_reticulata
ENSFHEP00000002964	ENSFHEG00000003811	Fundulus_heteroclitus
ENSCVAP00000004893	ENSCVAG00000006203	Cyprinodon_variegatus
ENSKMAP00000023070	ENSKMAG00000017106	Kryptolebias_marmoratus
ENSACLP00000002749	ENSACLG00000001887	Astatotilapia_calliptera
ENSMZEP00005016229	ENSMZEG00005012194	Maylandia_zebra
ENSPNYP00000012265	ENSPNYG00000009310	Pundamilia_nyererei
ENSHBUP00000016002	ENSHBUG00000017954	Haplochromis_burtoni
ENSNBRP00000007815	ENSNBRG00000006077	Neolamprologus_brichardi
ENSONIP00000000609	ENSONIG00000000477	Oreochromis_niloticus
ENSACIP00000013266	ENSACIG00000010313	Amphilophus_citrinellus
ENSAOCP00000026748	ENSAOCG00000001054	Amphiprion_ocellaris
ENSAPEP00000013397	ENSAPEG00000009534	Amphiprion_percula
ENSAPOP00000014224	ENSAPOG00000017083	Acanthochromis_polyacanthus
ENSSPAP00000023119	ENSSPAG00000017463	Stegastes_partitus
ENSPRNP00000009611	ENSPRNG00000005221	Parambassis_ranga
ENSLCAP00010050861	ENSLCAG00010023707	Lates_calcarifer
ENSSMAP00000018353	ENSSMAG00000011241	Scophthalmus_maximus
ENSSDUP00000008685	ENSSDUG00000006390	Seriola_dumerili
ENSSLDP00000004781	ENSSLDG00000003752	Seriola_lalandi_dorsalis
ENSMALP00000031017	ENSMALG00000021420	Monopterus_albus
ENSMAMP00000000288	ENSMAMG00000000200	Mastacembelus_armatus
ENSATEP00000000638	ENSATEG00000000453	Anabas_testudineus
ENSBSLP00000044358	ENSBSLG00000021091	Betta_splendens
ENSPMGP00000029038	ENSPMGG00000023371	Periophthalmus_magnuspinnatus
ENSGMOP00000001016	ENSGMOG00000000988	Gadus_morhua
ENSHCOP00000025928	ENSHCOG00000016471	Hippocampus_comes
ENSHHUP00000006511	ENSHHUG00000004007	Hucho_hucho
ENSHHUP00000027737	ENSHHUG00000017615	Hucho_hucho
ENSELUP00000021008	ENSELUG00000020151	Esox_lucius
ENSSFOP00015013451	ENSSFOG00015008668	Scleropages_formosus
ENSPKIP00000016584	ENSPKIG00000002823	Paramormyrops_kingsleyae
ENSLOCP00000014555	ENSLOCG00000011835	Lepisosteus_oculatus
ENSECRP00000031147	ENSECRG00000021103	Erpetoichthys_calabaricus
ENSCMIP00000030255	ENSCMIG00000013029	Callorhinchus_milii
ENSPMAP00000002298	ENSPMAG00000002097	Petromyzon_marinus	ENSPMAT00000002309
ENSEBUP00000026897	ENSEBUG00000016547	Eptatretus_burgeri	ENSEBUT00000027473
ENSCINP00000013150	ENSCING00000006381	Ciona_intestinalis
FBpp0080728	FBgn0032729	Drosophila_melanogaster
Y45G12B.3a.2	WBGene00021564	Caenorhabditis_elegans_strain_N2
