FBpp0081014	FBgn0051626	Drosophila_melanogaster	FBtr0081485
FBpp0303816	FBgn0035552	Drosophila_melanogaster	FBtr0331399
FBpp0073711	FBgn0052603	Drosophila_melanogaster	FBtr0073894
ENSCABP00000013231	ENSCABG00000009925	Chelonoidis_abingdonii
ENSVURP00010025899	ENSVURG00010019845	Vombatus_ursinus
ENSMEUP00000012285	ENSMEUG00000013471	Notamacropus_eugenii
ENSMODP00000018124	ENSMODG00000014504	Monodelphis_domestica
ENSSHAP00000001185	ENSSHAG00000001058	Sarcophilus_harrisii
ENSCCAP00000000001	ENSCCAG00000000002	Cebus_capucinus_imitator
ENSSBOP00000009103	ENSSBOG00000021452	Saimiri_boliviensis_boliviensis
ENSCJAP00000064526	ENSCJAG00000046854	Callithrix_jacchus
ENSANAP00000008336	ENSANAG00000022203	Aotus_nancymaae
ENSPPAP00000008191	ENSPPAG00000027335	Pan_paniscus
ENSPTRP00000085630	ENSPTRG00000004264	Pan_troglodytes
ENSP00000376786	ENSG00000110777	Homo_sapiens
ENSGGOP00000027675	ENSGGOG00000010611	Gorilla_gorilla
ENSPPYP00000004420	ENSPPYG00000003859	Pongo_abelii
ENSNLEP00000035857	ENSNLEG00000036228	Nomascus_leucogenys
ENSRROP00000040610	ENSRROG00000043559	Rhinopithecus_roxellana
ENSRBIP00000038058	ENSRBIG00000042571	Rhinopithecus_bieti
ENSPTEP00000028442	ENSPTEG00000028090	Piliocolobus_tephrosceles
ENSMNEP00000039833	ENSMNEG00000042844	Macaca_nemestrina
ENSMFAP00000035294	ENSMFAG00000042921	Macaca_fascicularis
ENSMMUP00000042531	ENSMMUG00000003244	Macaca_mulatta
ENSPANP00000000645	ENSPANG00000018867	Papio_anubis
ENSCATP00000033895	ENSCATG00000039907	Cercocebus_atys
ENSMLEP00000010503	ENSMLEG00000029454	Mandrillus_leucophaeus
ENSTGEP00000021428	ENSTGEG00000017287	Theropithecus_gelada
ENSCSAP00000015124	ENSCSAG00000002913	Chlorocebus_sabaeus
ENSCANP00000015420	ENSCANG00000031150	Colobus_angolensis_palliatus
ENSTSYP00000014115	ENSTSYG00000027399	Carlito_syrichta
ENSPCOP00000009005	ENSPCOG00000015832	Propithecus_coquereli
ENSMICP00000025018	ENSMICG00000034665	Microcebus_murinus
ENSPSMP00000028378	ENSPSMG00000019749	Prolemur_simus
ENSOGAP00000011314	ENSOGAG00000012629	Otolemur_garnettii
ENSHGLP00100022870	ENSHGLG00100016816	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000005302	ENSHGLG00000003879	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000008062	ENSFDAG00000016415	Fukomys_damarensis
ENSCLAP00000022734	ENSCLAG00000015586	Chinchilla_lanigera
ENSODEP00000018983	ENSODEG00000013999	Octodon_degus
ENSCAPP00000017735	ENSCAPG00000017326	Cavia_aperea
ENSCPOP00000022052	ENSCPOG00000037790	Cavia_porcellus
ENSSTOP00000018214	ENSSTOG00000026029	Ictidomys_tridecemlineatus
ENSMMMP00000026965	ENSMMMG00000023590	Marmota_marmota_marmota
ENSUPAP00010025472	ENSUPAG00010020144	Urocitellus_parryii
ENSSDAP00000001754	ENSSDAG00000001720	Spermophilus_dauricus
ENSCCNP00000007832	ENSCCNG00000008320	Castor_canadensis
ENSDORP00000015687	ENSDORG00000016676	Dipodomys_ordii
MGP_SPRETEiJ_P0091443	MGP_SPRETEiJ_G0033343	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000008994	ENSMSIG00000007978	Mus_spicilegus
ENSMUSP00000034554	ENSMUSG00000032053	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0087846	MGP_CAROLIEiJ_G0032204	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0023496	MGP_PahariEiJ_G0015072	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000061720	ENSRNOG00000011500	Rattus_norvegicus
ENSMUGP00000006987	ENSMUGG00000006444	Meriones_unguiculatus
ENSCGRP00000003238	ENSCGRG00000002381	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015029771	ENSCGRG00015022444	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001016700	ENSCGRG00001016957	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000011261	ENSMAUG00000011912	Mesocricetus_auratus
ENSMOCP00000018133	ENSMOCG00000016520	Microtus_ochrogaster
ENSPEMP00000036314	ENSPEMG00000030398	Peromyscus_maniculatus_bairdii
ENSNGAP00000024278	ENSNGAG00000022584	Nannospalax_galili
ENSOARP00000014875	ENSOARG00000013870	Ovis_aries
ENSCHIP00000021968	ENSCHIG00000020104	Capra_hircus
ENSBIXP00000029439	ENSBIXG00000011047	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005016075	ENSBIXG00005019815	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000064317	ENSBTAG00000006282	Bos_taurus
ENSBMUP00000018168	ENSBMUG00000013750	Bos_mutus
ENSBBBP00000027668	ENSBBBG00000008809	Bison_bison_bison
ENSSSCP00000064773	ENSSSCG00000015016	Sus_scrofa_strain_reference
ENSTTRP00000011737	ENSTTRG00000012377	Tursiops_truncatus
ENSECAP00000009240	ENSECAG00000011348	Equus_caballus
ENSEASP00005014496	ENSEASG00005010084	Equus_asinus_asinus
ENSMLUP00000004719	ENSMLUG00000005173	Myotis_lucifugus
ENSPVAP00000009042	ENSPVAG00000009597	Pteropus_vampyrus
ENSEEUP00000006216	ENSEEUG00000006837	Erinaceus_europaeus
ENSSARP00000005939	ENSSARG00000006561	Sorex_araneus
ENSUMAP00000009566	ENSUMAG00000007243	Ursus_maritimus
ENSUAMP00000016441	ENSUAMG00000013105	Ursus_americanus
ENSAMEP00000004572	ENSAMEG00000004338	Ailuropoda_melanoleuca
ENSMPUP00000003355	ENSMPUG00000003385	Mustela_putorius_furo
ENSNVIP00000010404	ENSNVIG00000008241	Neovison_vison
ENSCAFP00020008402	ENSCAFG00020006827	Canis_lupus_dingo
ENSCAFP00000062886	ENSCAFG00000014213	Canis_lupus_familiaris
ENSVVUP00000021455	ENSVVUG00000015766	Vulpes_vulpes
ENSPTIP00000005971	ENSPTIG00000008029	Panthera_tigris_altaica
ENSPPRP00000028557	ENSPPRG00000020717	Panthera_pardus
ENSFCAP00000027917	ENSFCAG00000036433	Felis_catus
ENSOCUP00000010817	ENSOCUG00000012566	Oryctolagus_cuniculus
ENSDNOP00000032955	ENSDNOG00000049279	Dasypus_novemcinctus
ENSPCAP00000003514	ENSPCAG00000003780	Procavia_capensis
ENSLAFP00000006327	ENSLAFG00000007524	Loxodonta_africana
ENSOPRP00000011373	ENSOPRG00000012465	Ochotona_princeps
ENSOANP00000027255	ENSOANG00000021406	Ornithorhynchus_anatinus
ENSXETP00000012230	ENSXETG00000014624	Xenopus_tropicalis
