ENSSMRP00000023285	ENSSMRG00000018091	Salvator_merianae
ENSFCAP00000003917	ENSFCAG00000004250	Felis_catus
ENSEASP00005014613	ENSEASG00005010187	Equus_asinus_asinus
ENSMSIP00000019961	ENSMSIG00000016954	Mus_spicilegus
ENSABRP00000015794	ENSABRG00000013866	Anser_brachyrhynchus
ENSECAP00000017738	ENSECAG00000020228	Equus_caballus
ENSLSDP00000018210	ENSLSDG00000013005	Lonchura_striata_domestica
ENSSCAP00000002035	ENSSCAG00000001776	Serinus_canaria
ENSPMJP00000025840	ENSPMJG00000018904	Parus_major
ENSJHYP00000001432	ENSJHYG00000001242	Junco_hyemalis
ENSLCOP00000016670	ENSLCOG00000011869	Lepidothrix_coronata
ENSGALP00000058313	ENSGALG00000040463	Gallus_gallus
ENSCCEP00000026056	ENSCCEG00000022984	Cyanistes_caeruleus
ENSZALP00000011800	ENSZALG00000009938	Zonotrichia_albicollis
ENSFALP00000007332	ENSFALG00000007022	Ficedula_albicollis
ENSMUNP00000011276	ENSMUNG00000008849	Melopsittacus_undulatus
ENSCPGP00000020587	ENSCPGG00000014408	Calidris_pygmaea
ENSCPUP00000003992	ENSCPUG00000003008	Calidris_pugnax
ENSMGAP00000010185	ENSMGAG00000009841	Meleagris_gallopavo
ENSCJPP00005019237	ENSCJPG00005015638	Coturnix_japonica
ENSNMEP00000027048	ENSNMEG00000022680	Numida_meleagris
ENSAOWP00000020503	ENSAOWG00000013872	Apteryx_owenii
ENSAHAP00000004494	ENSAHAG00000003492	Apteryx_haastii
ENSARWP00000004511	ENSARWG00000003293	Apteryx_rowi
ENSPSIP00000016007	ENSPSIG00000014272	Pelodiscus_sinensis
ENSDNVP00000013793	ENSDNVG00000009731	Dromaius_novaehollandiae
ENSNPEP00000001608	ENSNPEG00000001252	Nothoprocta_perdicaria
ENSVURP00010013858	ENSVURG00010010647	Vombatus_ursinus
ENSPCIP00000036494	ENSPCIG00000026921	Phascolarctos_cinereus
ENSMEUP00000007265	ENSMEUG00000007965	Notamacropus_eugenii
ENSMODP00000008298	ENSMODG00000023323	Monodelphis_domestica
ENSXETP00000006534	ENSXETG00000008772	Xenopus_tropicalis
ENSLACP00000003436	ENSLACG00000003064	Latimeria_chalumnae
ENSSFOP00015028369	ENSSFOG00015018200	Scleropages_formosus
ENSPKIP00000032274	ENSPKIG00000012439	Paramormyrops_kingsleyae
ENSSFOP00015026814	ENSSFOG00015017230	Scleropages_formosus
ENSPKIP00000007961	ENSPKIG00000023655	Paramormyrops_kingsleyae
ENSCHAP00000060421	ENSCHAG00000027027	Clupea_harengus
ENSDCDP00000023690	ENSDCDG00000017983	Denticeps_clupeoides
ENSAMXP00000007180	ENSAMXG00000006990	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005000201	ENSAMXG00005000113	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000001510	ENSPNAG00000000776	Pygocentrus_nattereri
ENSEEEP00000039353	ENSEEEG00000018692	Electrophorus_electricus
ENSDARP00000080616	ENSDARG00000060846	Danio_rerio
ENSBSLP00000007456	ENSBSLG00000003661	Betta_splendens
ENSCSEP00000024593	ENSCSEG00000015709	Cynoglossus_semilaevis
ENSTNIP00000011926	ENSTNIG00000009067	Tetraodon_nigroviridis
ENSTRUP00000031597	ENSTRUG00000012475	Takifugu_rubripes
ENSMMOP00000012142	ENSMMOG00000009327	Mola_mola
ENSLBEP00000022519	ENSLBEG00000017272	Labrus_bergylta
ENSGACP00000022382	ENSGACG00000016943	Gasterosteus_aculeatus
ENSCGOP00000045781	ENSCGOG00000020552	Cottoperca_gobio
ENSLCRP00005007291	ENSLCRG00005003596	Larimichthys_crocea
ENSLCAP00010015178	ENSLCAG00010007193	Lates_calcarifer
ENSSMAP00000003039	ENSSMAG00000001887	Scophthalmus_maximus
ENSSLDP00000015649	ENSSLDG00000012426	Seriola_lalandi_dorsalis
ENSSDUP00000025969	ENSSDUG00000018830	Seriola_dumerili
ENSPMEP00000007280	ENSPMEG00000008905	Poecilia_mexicana
ENSPFOP00000019913	ENSPFOG00000019787	Poecilia_formosa
ENSPLAP00000031116	ENSPLAG00000022855	Poecilia_latipinna
ENSPREP00000019158	ENSPREG00000012961	Poecilia_reticulata
ENSXMAP00000001383	ENSXMAG00000001396	Xiphophorus_maculatus
ENSGAFP00000013441	ENSGAFG00000009060	Gambusia_affinis
ENSCVAP00000018286	ENSCVAG00000021532	Cyprinodon_variegatus
ENSFHEP00000018995	ENSFHEG00000020891	Fundulus_heteroclitus
ENSKMAP00000009650	ENSKMAG00000007238	Kryptolebias_marmoratus
ENSORLP00000026457	ENSORLG00000023300	Oryzias_latipes_ASM223467v1
ENSORLP00020016491	ENSORLG00020017515	Oryzias_latipes_ASM223471v1
ENSORLP00015024256	ENSORLG00015004694	Oryzias_latipes_ASM223469v1
ENSOMEP00000001617	ENSOMEG00000002527	Oryzias_melastigma
ENSAOCP00000000180	ENSAOCG00000003014	Amphiprion_ocellaris
ENSAPEP00000016431	ENSAPEG00000011728	Amphiprion_percula
ENSAPOP00000028552	ENSAPOG00000013843	Acanthochromis_polyacanthus
ENSSPAP00000008393	ENSSPAG00000006388	Stegastes_partitus
ENSGWIP00000003357	ENSGWIG00000001833	Gouania_willdenowi
ENSPNYP00000011597	ENSPNYG00000008791	Pundamilia_nyererei
ENSMZEP00005024622	ENSMZEG00005018403	Maylandia_zebra
ENSHBUP00000017390	ENSHBUG00000019417	Haplochromis_burtoni
ENSACLP00000023310	ENSACLG00000015820	Astatotilapia_calliptera
ENSNBRP00000004732	ENSNBRG00000003748	Neolamprologus_brichardi
ENSONIP00000017546	ENSONIG00000013961	Oreochromis_niloticus
ENSACIP00000020408	ENSACIG00000015866	Amphilophus_citrinellus
ENSPRNP00000033879	ENSPRNG00000017048	Parambassis_ranga
ENSMAMP00000016977	ENSMAMG00000011492	Mastacembelus_armatus
ENSMALP00000016497	ENSMALG00000011565	Monopterus_albus
ENSATEP00000029153	ENSATEG00000020105	Anabas_testudineus
ENSPMGP00000019982	ENSPMGG00000016187	Periophthalmus_magnuspinnatus
ENSHCOP00000000856	ENSHCOG00000001735	Hippocampus_comes
ENSGMOP00000013026	ENSGMOG00000012164	Gadus_morhua
ENSHHUP00000073109	ENSHHUG00000042927	Hucho_hucho
ENSELUP00000040904	ENSELUG00000021535	Esox_lucius
ENSBSLP00000024670	ENSBSLG00000012515	Betta_splendens
ENSSMAP00000018897	ENSSMAG00000011584	Scophthalmus_maximus
ENSCGOP00000008972	ENSCGOG00000004639	Cottoperca_gobio
ENSGACP00000018578	ENSGACG00000014070	Gasterosteus_aculeatus
ENSSDUP00000023148	ENSSDUG00000016823	Seriola_dumerili
ENSSLDP00000022954	ENSSLDG00000017892	Seriola_lalandi_dorsalis
ENSAOCP00000016430	ENSAOCG00000021384	Amphiprion_ocellaris
ENSAPEP00000014458	ENSAPEG00000010310	Amphiprion_percula
ENSAPOP00000008970	ENSAPOG00000011205	Acanthochromis_polyacanthus
ENSSPAP00000021271	ENSSPAG00000016038	Stegastes_partitus
ENSPRNP00000018110	ENSPRNG00000009543	Parambassis_ranga
ENSPRNP00000017665	ENSPRNG00000009336	Parambassis_ranga
ENSLCAP00010035959	ENSLCAG00010016874	Lates_calcarifer
ENSGWIP00000032789	ENSGWIG00000016856	Gouania_willdenowi
ENSMAMP00000007366	ENSMAMG00000005029	Mastacembelus_armatus
ENSMALP00000008769	ENSMALG00000006240	Monopterus_albus
ENSATEP00000005175	ENSATEG00000003644	Anabas_testudineus
ENSLCRP00005052046	ENSLCRG00005019573	Larimichthys_crocea
ENSLBEP00000012237	ENSLBEG00000009411	Labrus_bergylta
ENSACLP00000033530	ENSACLG00000022717	Astatotilapia_calliptera
ENSHBUP00000009714	ENSHBUG00000011269	Haplochromis_burtoni
ENSMZEP00005019193	ENSMZEG00005014407	Maylandia_zebra
ENSNBRP00000017587	ENSNBRG00000013570	Neolamprologus_brichardi
ENSONIP00000013358	ENSONIG00000010625	Oreochromis_niloticus
ENSACIP00000029309	ENSACIG00000022697	Amphilophus_citrinellus
ENSTNIP00000018676	ENSTNIG00000015602	Tetraodon_nigroviridis
ENSTRUP00000042112	ENSTRUG00000016477	Takifugu_rubripes
ENSMMOP00000000134	ENSMMOG00000000118	Mola_mola
ENSCSEP00000011638	ENSCSEG00000007491	Cynoglossus_semilaevis
ENSCSEP00000032998	ENSCSEG00000021185	Cynoglossus_semilaevis
ENSPMEP00000024727	ENSPMEG00000007246	Poecilia_mexicana
ENSPLAP00000019721	ENSPLAG00000002077	Poecilia_latipinna
ENSPFOP00000015722	ENSPFOG00000015665	Poecilia_formosa
ENSPREP00000007915	ENSPREG00000005417	Poecilia_reticulata
ENSXMAP00000002403	ENSXMAG00000002409	Xiphophorus_maculatus
ENSGAFP00000012301	ENSGAFG00000008316	Gambusia_affinis
ENSCVAP00000018758	ENSCVAG00000022065	Cyprinodon_variegatus
ENSKMAP00000011788	ENSKMAG00000008865	Kryptolebias_marmoratus
ENSORLP00000001046	ENSORLG00000000855	Oryzias_latipes_ASM223467v1
ENSORLP00020009931	ENSORLG00020010826	Oryzias_latipes_ASM223471v1
ENSORLP00015019158	ENSORLG00015020226	Oryzias_latipes_ASM223469v1
ENSOMEP00000010166	ENSOMEG00000011440	Oryzias_melastigma
ENSHCOP00000017504	ENSHCOG00000001369	Hippocampus_comes
ENSGMOP00000005493	ENSGMOG00000005187	Gadus_morhua
ENSHHUP00000070690	ENSHHUG00000041553	Hucho_hucho
ENSHHUP00000003912	ENSHHUG00000002453	Hucho_hucho
ENSELUP00000002852	ENSELUG00000004155	Esox_lucius
ENSDCDP00000030321	ENSDCDG00000021349	Denticeps_clupeoides
ENSCHAP00000002804	ENSCHAG00000001885	Clupea_harengus
ENSPNAP00000037155	ENSPNAG00000005774	Pygocentrus_nattereri
ENSAMXP00000033663	ENSAMXG00000042925	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000019495	ENSEEEG00000009560	Electrophorus_electricus
ENSIPUP00000028830	ENSIPUG00000019518	Ictalurus_punctatus
ENSDARP00000102690	ENSDARG00000078272	Danio_rerio
ENSAMXP00005012547	ENSAMXG00005006777	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSFHEP00000010585	ENSFHEG00000011931	Fundulus_heteroclitus
ENSMVIP00005011136	ENSMVIG00005008185	Manacus_vitellinus
ENSLOCP00000004344	ENSLOCG00000003661	Lepisosteus_oculatus
ENSECRP00000031132	ENSECRG00000021100	Erpetoichthys_calabaricus
ENSCMIP00000016785	ENSCMIG00000008061	Callorhinchus_milii
