ENSCPBP00000038607	ENSCPBG00000026682	Chrysemys_picta_bellii
ENSTBEP00000008805	ENSTBEG00000010159	Tupaia_belangeri
FBpp0076003	FBgn0036104	Drosophila_melanogaster	FBtr0076274
ENSSDUP00000030857	ENSSDUG00000022221	Seriola_dumerili
ENSMICP00000029397	ENSMICG00000009952	Microcebus_murinus
ENSMUNP00000004505	ENSMUNG00000003732	Melopsittacus_undulatus
ENSSPAP00000017347	ENSSPAG00000013055	Stegastes_partitus
ENSJHYP00000008202	ENSJHYG00000006522	Junco_hyemalis
ENSMOCP00000016664	ENSMOCG00000015504	Microtus_ochrogaster
ENSAMEP00000003397	ENSAMEG00000003200	Ailuropoda_melanoleuca	ENSAMET00000003532
ENSTNIP00000017983	ENSTNIG00000014936	Tetraodon_nigroviridis
ENSBIXP00005015966	ENSBIXG00005019719	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSSHAP00000015114	ENSSHAG00000012896	Sarcophilus_harrisii	ENSSHAT00000015240
ENSNMEP00000004848	ENSNMEG00000005178	Numida_meleagris
ENSAMXP00005047047	ENSAMXG00005021575	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSMSIP00000029991	ENSMSIG00000025151	Mus_spicilegus
ENSLAFP00000025332	ENSLAFG00000003249	Loxodonta_africana
ENSPCAP00000002356	ENSPCAG00000002474	Procavia_capensis
ENSRBIP00000001112	ENSRBIG00000004781	Rhinopithecus_bieti
ENSECRP00000018258	ENSECRG00000012207	Erpetoichthys_calabaricus
ENSHCOP00000018619	ENSHCOG00000003357	Hippocampus_comes
ENSECAP00000020356	ENSECAG00000022684	Equus_caballus
ENSCAFP00020034329	ENSCAFG00020026631	Canis_lupus_dingo
ENSNVIP00000030649	ENSNVIG00000023578	Neovison_vison
ENSAPOP00000030775	ENSAPOG00000017675	Acanthochromis_polyacanthus
ENSOANP00000000452	ENSOANG00000000265	Ornithorhynchus_anatinus
ENSAPLP00000018527	ENSAPLG00000025826	Anas_platyrhynchos_platyrhynchos
ENSHGLP00100005940	ENSHGLG00100004479	Heterocephalus_glaber_HetGla_1.0
ENSMLEP00000038057	ENSMLEG00000043080	Mandrillus_leucophaeus
ENSCPRP00005011552	ENSCPRG00005008233	Crocodylus_porosus
ENSFCAP00000050221	ENSFCAG00000003499	Felis_catus
ENSHBUP00000026215	ENSHBUG00000008705	Haplochromis_burtoni
ENSSMAP00000014848	ENSSMAG00000009077	Scophthalmus_maximus
ENSEASP00005019432	ENSEASG00005013089	Equus_asinus_asinus
ENSCSAP00000000257	ENSCSAG00000003914	Chlorocebus_sabaeus
ENSSLDP00000023719	ENSSLDG00000018483	Seriola_lalandi_dorsalis
ENSBMUP00000008349	ENSBMUG00000006535	Bos_mutus
ENSFDAP00000013174	ENSFDAG00000020516	Fukomys_damarensis
ENSNBRP00000005694	ENSNBRG00000004466	Neolamprologus_brichardi
ENSHHUP00000061175	ENSHHUG00000036235	Hucho_hucho
ENSPKIP00000016715	ENSPKIG00000002901	Paramormyrops_kingsleyae
ENSCABP00000007262	ENSCABG00000005501	Chelonoidis_abingdonii
ENSPVAP00000000143	ENSPVAG00000000160	Pteropus_vampyrus
ENSEEEP00000016763	ENSEEEG00000008311	Electrophorus_electricus
ENSPMGP00000011242	ENSPMGG00000009323	Periophthalmus_magnuspinnatus
ENSPTEP00000005846	ENSPTEG00000006749	Piliocolobus_tephrosceles
MGP_CAROLIEiJ_P0030536	MGP_CAROLIEiJ_G0017314	Mus_caroli_strain_CAROLI_EIJ
ENSPCIP00000011321	ENSPCIG00000009093	Phascolarctos_cinereus	ENSPCIT00000014102
ENSUPAP00010001257	ENSUPAG00010001053	Urocitellus_parryii
ENSGALP00000000810	ENSGALG00000000581	Gallus_gallus
ENSOGAP00000006151	ENSOGAG00000006872	Otolemur_garnettii
ENSGWIP00000045948	ENSGWIG00000022338	Gouania_willdenowi
ENSCCNP00000030940	ENSCCNG00000029546	Castor_canadensis
ENSPRNP00000003990	ENSPRNG00000002289	Parambassis_ranga
ENSAPLP00000010363	ENSAPLG00000010544	Anas_platyrhynchos_platyrhynchos
ENSPPRP00000007676	ENSPPRG00000002740	Panthera_pardus
ENSCMIP00000009661	ENSCMIG00000005069	Callorhinchus_milii
ENSHGLP00000014039	ENSHGLG00000010024	Heterocephalus_glaber_HetGla_female_1.0
ENSETEP00000015616	ENSETEG00000019224	Echinops_telfairi
ENSPEMP00000004462	ENSPEMG00000006755	Peromyscus_maniculatus_bairdii
ENSCSEP00000033626	ENSCSEG00000021574	Cynoglossus_semilaevis
ENSXETP00000027718	ENSXETG00000008815	Xenopus_tropicalis
ENSMNEP00000029661	ENSMNEG00000038250	Macaca_nemestrina
ENSANAP00000036480	ENSANAG00000035693	Aotus_nancymaae
ENSAHAP00000018467	ENSAHAG00000012931	Apteryx_haastii
ENSEEEP00000002026	ENSEEEG00000001260	Electrophorus_electricus
ENSGACP00000012914	ENSGACG00000009782	Gasterosteus_aculeatus
ENSSFOP00015021854	ENSSFOG00015014064	Scleropages_formosus
ENSCCEP00000024835	ENSCCEG00000022012	Cyanistes_caeruleus
ENSPMAP00000006184	ENSPMAG00000005580	Petromyzon_marinus
ENSCPOP00000005078	ENSCPOG00000005633	Cavia_porcellus
ENSCAPP00000012866	ENSCAPG00000013621	Cavia_aperea
ENSPANP00000020933	ENSPANG00000020990	Papio_anubis
ENSLBEP00000006125	ENSLBEG00000004687	Labrus_bergylta
ENSVURP00010013211	ENSVURG00010010155	Vombatus_ursinus	ENSVURT00010015030
ENSOARP00000014518	ENSOARG00000013540	Ovis_aries
ENSPTIP00000008651	ENSPTIG00000009932	Panthera_tigris_altaica
ENSCANP00000022720	ENSCANG00000034663	Colobus_angolensis_palliatus
ENSODEP00000010460	ENSODEG00000007810	Octodon_degus
ENSFALP00000004865	ENSFALG00000004675	Ficedula_albicollis
ENSMAMP00000032525	ENSMAMG00000021888	Mastacembelus_armatus
ENSCCAP00000005969	ENSCCAG00000020612	Cebus_capucinus_imitator
ENSATEP00000033257	ENSATEG00000022920	Anabas_testudineus
ENSNPEP00000016913	ENSNPEG00000012588	Nothoprocta_perdicaria
ENSCGRP00000016148	ENSCGRG00000011718	Cricetulus_griseus_CriGri_1.0
ENSAOCP00000019854	ENSAOCG00000003520	Amphiprion_ocellaris
ENSOPRP00000013660	ENSOPRG00000014960	Ochotona_princeps
ENSCJPP00005024391	ENSCJPG00005019182	Coturnix_japonica
ENSSCAP00000012509	ENSSCAG00000009207	Serinus_canaria
ENSCATP00000012782	ENSCATG00000030490	Cercocebus_atys
ENSBIXP00000009586	ENSBIXG00000006583	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSMODP00000012407	ENSMODG00000009917	Monodelphis_domestica	ENSMODT00000012633
C46F11.4.2	WBGene00008119	Caenorhabditis_elegans_strain_N2	C46F11.4.2
ENSDARP00000108493	ENSDARG00000037928	Danio_rerio
ENSTSYP00000024841	ENSTSYG00000001380	Carlito_syrichta
ENSPREP00000014684	ENSPREG00000009926	Poecilia_reticulata
ENSHGLP00100009631	ENSHGLG00100007138	Heterocephalus_glaber_HetGla_1.0
ENSCGOP00000008659	ENSCGOG00000004012	Cottoperca_gobio
ENSVVUP00000008062	ENSVVUG00000006095	Vulpes_vulpes
ENSTTRP00000006587	ENSTTRG00000006962	Tursiops_truncatus
ENSMFAP00000016510	ENSMFAG00000031356	Macaca_fascicularis
ENSHHUP00000068122	ENSHHUG00000040165	Hucho_hucho
ENSUMAP00000023956	ENSUMAG00000017438	Ursus_maritimus	ENSUMAT00000028366
ENSMMMP00000011295	ENSMMMG00000010051	Marmota_marmota_marmota
ENSDNOP00000006188	ENSDNOG00000007961	Dasypus_novemcinctus
ENSOMEP00000019741	ENSOMEG00000021549	Oryzias_melastigma
ENSNSUP00000007321	ENSNSUG00000005343	Notechis_scutatus
ENSRROP00000010847	ENSRROG00000029794	Rhinopithecus_roxellana
ENSCGRP00001007357	ENSCGRG00001009775	Cricetulus_griseus_CHOK1GS_HDv1
ENSCHAP00000018229	ENSCHAG00000009427	Clupea_harengus
ENSONIP00000000925	ENSONIG00000000734	Oreochromis_niloticus
ENSNLEP00000005233	ENSNLEG00000004248	Nomascus_leucogenys
ENSMLUP00000010616	ENSMLUG00000011645	Myotis_lucifugus
ENSCJAP00000048739	ENSCJAG00000019649	Callithrix_jacchus
ENSMEUP00000012072	ENSMEUG00000013227	Notamacropus_eugenii
ENSSARP00000008908	ENSSARG00000009847	Sorex_araneus
ENSAMXP00000037127	ENSAMXG00000011435	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPFOP00000014171	ENSPFOG00000014104	Poecilia_formosa
ENSDORP00000003923	ENSDORG00000004199	Dipodomys_ordii
ENSPMJP00000024004	ENSPMJG00000017670	Parus_major
ENSVPAP00000008966	ENSVPAG00000009633	Vicugna_pacos
ENSCHIP00000012820	ENSCHIG00000014431	Capra_hircus
ENSSBOP00000026382	ENSSBOG00000029624	Saimiri_boliviensis_boliviensis
ENSCVAP00000009403	ENSCVAG00000011404	Cyprinodon_variegatus
MGP_PahariEiJ_P0037254	MGP_PahariEiJ_G0018444	Mus_pahari_strain_PAHARI_EIJ
ENSXCOP00000023506	ENSXCOG00000017560	Xiphophorus_couchianus
ENSMAUP00000020177	ENSMAUG00000018274	Mesocricetus_auratus
ENSDNVP00000000094	ENSDNVG00000000059	Dromaius_novaehollandiae
ENSMMUP00000051942	ENSMMUG00000016762	Macaca_mulatta
ENSACLP00000037124	ENSACLG00000025113	Astatotilapia_calliptera
ENSSPUP00000024553	ENSSPUG00000018806	Sphenodon_punctatus
