ENSCPBP00000005857	ENSCPBG00000004679	Chrysemys_picta_bellii
ENSPPAP00000025711	ENSPPAG00000035976	Pan_paniscus
ENSPTRP00000014815	ENSPTRG00000008689	Pan_troglodytes
ENSGGOP00000015990	ENSGGOG00000016388	Gorilla_gorilla
ENSP00000304290	ENSG00000170175	Homo_sapiens
ENSPPYP00000008908	ENSPPYG00000007921	Pongo_abelii
ENSPANP00000019628	ENSPANG00000024097	Papio_anubis
ENSTGEP00000030023	ENSTGEG00000024100	Theropithecus_gelada
ENSMLEP00000008038	ENSMLEG00000028167	Mandrillus_leucophaeus
ENSCATP00000036209	ENSCATG00000040923	Cercocebus_atys
ENSCSAP00000007919	ENSCSAG00000011722	Chlorocebus_sabaeus
ENSMFAP00000029624	ENSMFAG00000042053	Macaca_fascicularis
ENSMMUP00000023272	ENSMMUG00000017690	Macaca_mulatta
ENSMNEP00000032009	ENSMNEG00000039379	Macaca_nemestrina
ENSRROP00000021721	ENSRROG00000034762	Rhinopithecus_roxellana
ENSRBIP00000006391	ENSRBIG00000026518	Rhinopithecus_bieti
ENSPTEP00000012470	ENSPTEG00000013973	Piliocolobus_tephrosceles
ENSCANP00000010252	ENSCANG00000028541	Colobus_angolensis_palliatus
ENSCCAP00000031600	ENSCCAG00000033847	Cebus_capucinus_imitator
ENSSBOP00000030016	ENSSBOG00000031299	Saimiri_boliviensis_boliviensis
ENSCJAP00000001275	ENSCJAG00000000743	Callithrix_jacchus
ENSTSYP00000020269	ENSTSYG00000027900	Carlito_syrichta
ENSPCOP00000011398	ENSPCOG00000017211	Propithecus_coquereli
ENSPSMP00000027855	ENSPSMG00000019419	Prolemur_simus
ENSMICP00000020132	ENSMICG00000013349	Microcebus_murinus
ENSOGAP00000002118	ENSOGAG00000002370	Otolemur_garnettii
ENSTTRP00000001241	ENSTTRG00000001322	Tursiops_truncatus
ENSTTRP00000013510	ENSTTRG00000014245	Tursiops_truncatus
ENSBIXP00000008376	ENSBIXG00000001664	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005019843	ENSBIXG00005023090	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000025624	ENSBTAG00000019242	Bos_taurus
ENSBMUP00000008257	ENSBMUG00000006475	Bos_mutus
ENSCHIP00000012936	ENSCHIG00000014506	Capra_hircus
ENSOARP00000014507	ENSOARG00000013533	Ovis_aries
ENSSSCP00000056452	ENSSSCG00000051794	Sus_scrofa_strain_reference
ENSVPAP00000000281	ENSVPAG00000000304	Vicugna_pacos
ENSUAMP00000018750	ENSUAMG00000014863	Ursus_americanus
ENSUMAP00000021363	ENSUMAG00000015600	Ursus_maritimus
ENSAMEP00000017659	ENSAMEG00000016704	Ailuropoda_melanoleuca
ENSNVIP00000004117	ENSNVIG00000003284	Neovison_vison
ENSMPUP00000009603	ENSMPUG00000009679	Mustela_putorius_furo
ENSCAFP00020010338	ENSCAFG00020008402	Canis_lupus_dingo
ENSCAFP00000024042	ENSCAFG00000016315	Canis_lupus_familiaris
ENSVVUP00000039097	ENSVVUG00000027871	Vulpes_vulpes
ENSPPRP00000003222	ENSPPRG00000022918	Panthera_pardus
ENSPTIP00000008302	ENSPTIG00000009669	Panthera_tigris_altaica
ENSECAP00000015820	ENSECAG00000018244	Equus_caballus
ENSEASP00005028077	ENSEASG00005019088	Equus_asinus_asinus
ENSPVAP00000004794	ENSPVAG00000005067	Pteropus_vampyrus
ENSMLUP00000009058	ENSMLUG00000009921	Myotis_lucifugus
ENSEEUP00000005335	ENSEEUG00000005850	Erinaceus_europaeus
ENSSARP00000005292	ENSSARG00000005847	Sorex_araneus
ENSCCEP00000002931	ENSCCEG00000003273	Cyanistes_caeruleus
ENSCJPP00005003777	ENSCJPG00005003899	Coturnix_japonica
ENSCGRP00015012460	ENSCGRG00015009565	Cricetulus_griseus_CriGri-PICR
ENSPCIP00000039304	ENSPCIG00000028848	Phascolarctos_cinereus
ENSVURP00010003739	ENSVURG00010002988	Vombatus_ursinus
ENSMEUP00000008148	ENSMEUG00000008924	Notamacropus_eugenii
ENSSHAP00000010619	ENSSHAG00000009163	Sarcophilus_harrisii
ENSMODP00000008620	ENSMODG00000006951	Monodelphis_domestica
ENSOANP00000011462	ENSOANG00000007203	Ornithorhynchus_anatinus
ENSLACP00000009537	ENSLACG00000008409	Latimeria_chalumnae
ENSDCDP00000000251	ENSDCDG00000000140	Denticeps_clupeoides
ENSCHAP00000034401	ENSCHAG00000016168	Clupea_harengus
ENSPNAP00000027377	ENSPNAG00000012885	Pygocentrus_nattereri
ENSAMXP00000049578	ENSAMXG00000003513	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000034279	ENSIPUG00000023026	Ictalurus_punctatus
ENSEEEP00000002378	ENSEEEG00000001365	Electrophorus_electricus
ENSDARP00000092302	ENSDARG00000069660	Danio_rerio
ENSGAFP00000025936	ENSGAFG00000017499	Gambusia_affinis
ENSXMAP00000013710	ENSXMAG00000013675	Xiphophorus_maculatus
ENSPFOP00000008365	ENSPFOG00000008321	Poecilia_formosa
ENSPLAP00000029726	ENSPLAG00000020331	Poecilia_latipinna
ENSPMEP00000020798	ENSPMEG00000024026	Poecilia_mexicana
ENSPREP00000022996	ENSPREG00000015519	Poecilia_reticulata
ENSFHEP00000022333	ENSFHEG00000002617	Fundulus_heteroclitus
ENSCVAP00000014415	ENSCVAG00000017037	Cyprinodon_variegatus
ENSKMAP00000022361	ENSKMAG00000016593	Kryptolebias_marmoratus
ENSORLP00000004440	ENSORLG00000003561	Oryzias_latipes_ASM223467v1
ENSORLP00015031304	ENSORLG00015015509	Oryzias_latipes_ASM223469v1
ENSORLP00020016706	ENSORLG00020017757	Oryzias_latipes_ASM223471v1
ENSOMEP00000002582	ENSOMEG00000003535	Oryzias_melastigma
ENSACLP00000026972	ENSACLG00000018351	Astatotilapia_calliptera
ENSHBUP00000004771	ENSHBUG00000006136	Haplochromis_burtoni
ENSMZEP00005006961	ENSMZEG00005005340	Maylandia_zebra
ENSPNYP00000021908	ENSPNYG00000016550	Pundamilia_nyererei
ENSNBRP00000030608	ENSNBRG00000023282	Neolamprologus_brichardi
ENSONIP00000023209	ENSONIG00000018434	Oreochromis_niloticus
ENSACIP00000021643	ENSACIG00000016753	Amphilophus_citrinellus
ENSAOCP00000030251	ENSAOCG00000021092	Amphiprion_ocellaris
ENSAPEP00000026307	ENSAPEG00000018702	Amphiprion_percula
ENSAPOP00000007481	ENSAPOG00000009621	Acanthochromis_polyacanthus
ENSSPAP00000010643	ENSSPAG00000008100	Stegastes_partitus
ENSPRNP00000054094	ENSPRNG00000025424	Parambassis_ranga
ENSGWIP00000007093	ENSGWIG00000004147	Gouania_willdenowi
ENSMAMP00000010375	ENSMAMG00000006982	Mastacembelus_armatus
ENSMALP00000018061	ENSMALG00000012590	Monopterus_albus
ENSATEP00000025642	ENSATEG00000017778	Anabas_testudineus
ENSBSLP00000000552	ENSBSLG00000000435	Betta_splendens
ENSSDUP00000000285	ENSSDUG00000000288	Seriola_dumerili
ENSSLDP00000025343	ENSSLDG00000019695	Seriola_lalandi_dorsalis
ENSLCAP00010027940	ENSLCAG00010013136	Lates_calcarifer
ENSLCAP00010060453	ENSLCAG00010028153	Lates_calcarifer
ENSSMAP00000025090	ENSSMAG00000015348	Scophthalmus_maximus
ENSCSEP00000020760	ENSCSEG00000013253	Cynoglossus_semilaevis
ENSTRUP00000010238	ENSTRUG00000020042	Takifugu_rubripes
ENSTNIP00000008624	ENSTNIG00000005898	Tetraodon_nigroviridis
ENSMMOP00000018597	ENSMMOG00000014090	Mola_mola
ENSLBEP00000038656	ENSLBEG00000028824	Labrus_bergylta
ENSLCRP00005007242	ENSLCRG00005003556	Larimichthys_crocea
ENSCGOP00000011307	ENSCGOG00000005393	Cottoperca_gobio
ENSGACP00000026349	ENSGACG00000019943	Gasterosteus_aculeatus
ENSHCOP00000022488	ENSHCOG00000010209	Hippocampus_comes
ENSPMGP00000006607	ENSPMGG00000005530	Periophthalmus_magnuspinnatus
ENSGMOP00000008826	ENSGMOG00000008253	Gadus_morhua
ENSGMOP00000012249	ENSGMOG00000011454	Gadus_morhua
ENSHHUP00000058816	ENSHHUG00000034976	Hucho_hucho
ENSHHUP00000088646	ENSHHUG00000051213	Hucho_hucho
ENSELUP00000042077	ENSELUG00000023150	Esox_lucius
ENSPKIP00000016784	ENSPKIG00000002961	Paramormyrops_kingsleyae
ENSSFOP00015025647	ENSSFOG00015016479	Scleropages_formosus
ENSLOCP00000016972	ENSLOCG00000013759	Lepisosteus_oculatus
ENSECRP00000016288	ENSECRG00000010857	Erpetoichthys_calabaricus
ENSCHAP00000000673	ENSCHAG00000000472	Clupea_harengus	ENSCHAT00000000797
ENSDCDP00000000315	ENSDCDG00000000189	Denticeps_clupeoides	ENSDCDT00000000359
ENSAMXP00000003598	ENSAMXG00000003522	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005041818	ENSAMXG00005019372	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006979	ENSPNAG00000012901	Pygocentrus_nattereri
ENSIPUP00000034264	ENSIPUG00000023003	Ictalurus_punctatus
ENSEEEP00000002252	ENSEEEG00000001362	Electrophorus_electricus
ENSDARP00000034131	ENSDARG00000022532	Danio_rerio
ENSPLAP00000025220	ENSPLAG00000012259	Poecilia_latipinna
ENSPFOP00000008578	ENSPFOG00000008450	Poecilia_formosa
ENSPMEP00000003148	ENSPMEG00000004243	Poecilia_mexicana
ENSPREP00000023023	ENSPREG00000015545	Poecilia_reticulata
ENSXMAP00000013734	ENSXMAG00000013688	Xiphophorus_maculatus
ENSXCOP00000008360	ENSXCOG00000006405	Xiphophorus_couchianus
ENSGAFP00000025927	ENSGAFG00000017495	Gambusia_affinis
ENSFHEP00000001878	ENSFHEG00000002694	Fundulus_heteroclitus
ENSCVAP00000029353	ENSCVAG00000017081	Cyprinodon_variegatus
ENSKMAP00000022313	ENSKMAG00000016568	Kryptolebias_marmoratus
ENSBSLP00000000491	ENSBSLG00000000386	Betta_splendens
ENSTRUP00000010244	ENSTRUG00000004322	Takifugu_rubripes
ENSTNIP00000008625	ENSTNIG00000005899	Tetraodon_nigroviridis
ENSGACP00000026351	ENSGACG00000019946	Gasterosteus_aculeatus
ENSCSEP00000020775	ENSCSEG00000013265	Cynoglossus_semilaevis
ENSORLP00000030392	ENSORLG00000003544	Oryzias_latipes_ASM223467v1
ENSORLP00015014611	ENSORLG00015015537	Oryzias_latipes_ASM223469v1
ENSORLP00020032295	ENSORLG00020017785	Oryzias_latipes_ASM223471v1
ENSOMEP00000002550	ENSOMEG00000003503	Oryzias_melastigma
ENSGWIP00000007465	ENSGWIG00000004162	Gouania_willdenowi
ENSLCAP00010040746	ENSLCAG00010019053	Lates_calcarifer
ENSSMAP00000025077	ENSSMAG00000015306	Scophthalmus_maximus
ENSSDUP00000000271	ENSSDUG00000000279	Seriola_dumerili
ENSSLDP00000025272	ENSSLDG00000019676	Seriola_lalandi_dorsalis
ENSMALP00000018010	ENSMALG00000012514	Monopterus_albus
ENSMAMP00000010297	ENSMAMG00000006838	Mastacembelus_armatus
ENSATEP00000025669	ENSATEG00000017818	Anabas_testudineus
ENSLCRP00005007050	ENSLCRG00005003467	Larimichthys_crocea
ENSMMOP00000018594	ENSMMOG00000014087	Mola_mola
ENSCGOP00000011399	ENSCGOG00000005634	Cottoperca_gobio
ENSLBEP00000038659	ENSLBEG00000028826	Labrus_bergylta
ENSAOCP00000003782	ENSAOCG00000007199	Amphiprion_ocellaris
ENSAPEP00000026277	ENSAPEG00000018544	Amphiprion_percula
ENSAOCP00000030212	ENSAOCG00000021059	Amphiprion_ocellaris
ENSAPOP00000007637	ENSAPOG00000009682	Acanthochromis_polyacanthus
ENSSPAP00000010625	ENSSPAG00000008079	Stegastes_partitus
ENSPRNP00000054105	ENSPRNG00000025452	Parambassis_ranga
ENSACLP00000026955	ENSACLG00000018241	Astatotilapia_calliptera
ENSHBUP00000004832	ENSHBUG00000006253	Haplochromis_burtoni
ENSPNYP00000021887	ENSPNYG00000016471	Pundamilia_nyererei
ENSMZEP00005007097	ENSMZEG00005005387	Maylandia_zebra
ENSNBRP00000030604	ENSNBRG00000023253	Neolamprologus_brichardi
ENSONIP00000023203	ENSONIG00000018430	Oreochromis_niloticus
ENSACIP00000021539	ENSACIG00000016627	Amphilophus_citrinellus
ENSHCOP00000008053	ENSHCOG00000010231	Hippocampus_comes
ENSPMGP00000022972	ENSPMGG00000018588	Periophthalmus_magnuspinnatus
ENSHHUP00000088655	ENSHHUG00000051219	Hucho_hucho
ENSELUP00000024348	ENSELUG00000023143	Esox_lucius
ENSPKIP00000015918	ENSPKIG00000002454	Paramormyrops_kingsleyae
ENSSFOP00015025706	ENSSFOG00015016514	Scleropages_formosus
ENSLOCP00000016993	ENSLOCG00000013766	Lepisosteus_oculatus
ENSECRP00000016303	ENSECRG00000010872	Erpetoichthys_calabaricus
ENSPMAP00000008571	ENSPMAG00000007766	Petromyzon_marinus
ENSEBUP00000012840	ENSEBUG00000008136	Eptatretus_burgeri
