ENSACAP00000009351	ENSACAG00000009529	Anolis_carolinensis
ENSEASP00005004743	ENSEASG00005003568	Equus_asinus_asinus
ENSSSCP00000031216	ENSSSCG00000014579	Sus_scrofa_strain_reference
ENSMLUP00000007712	ENSMLUG00000008464	Myotis_lucifugus
ENSPVAP00000006980	ENSPVAG00000007399	Pteropus_vampyrus
ENSSARP00000003393	ENSSARG00000003767	Sorex_araneus
ENSUAMP00000001420	ENSUAMG00000001358	Ursus_americanus
ENSUMAP00000017543	ENSUMAG00000012875	Ursus_maritimus
ENSAMEP00000004211	ENSAMEG00000003996	Ailuropoda_melanoleuca
ENSMPUP00000012686	ENSMPUG00000012781	Mustela_putorius_furo
ENSNVIP00000013959	ENSNVIG00000010977	Neovison_vison
ENSCAFP00020014113	ENSCAFG00020011391	Canis_lupus_dingo
ENSCAFP00000010741	ENSCAFG00000007237	Canis_lupus_familiaris
ENSVVUP00000039025	ENSVVUG00000027837	Vulpes_vulpes
ENSPPRP00000024873	ENSPPRG00000015084	Panthera_pardus
ENSPTIP00000007923	ENSPTIG00000009423	Panthera_tigris_altaica
ENSFCAP00000050445	ENSFCAG00000024281	Felis_catus
ENSHGLP00100012172	ENSHGLG00100009017	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000021586	ENSHGLG00000015421	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000018860	ENSFDAG00000005990	Fukomys_damarensis
ENSODEP00000010801	ENSODEG00000008048	Octodon_degus
ENSODEP00000023662	ENSODEG00000017324	Octodon_degus
ENSCLAP00000024631	ENSCLAG00000016916	Chinchilla_lanigera
ENSCAPP00000014712	ENSCAPG00000015015	Cavia_aperea
ENSCPOP00000026992	ENSCPOG00000033961	Cavia_porcellus
ENSUPAP00010029888	ENSUPAG00010023500	Urocitellus_parryii
ENSPSMP00000030979	ENSPSMG00000021509	Prolemur_simus
ENSEEUP00000003235	ENSEEUG00000003575	Erinaceus_europaeus
ENSDORP00000016391	ENSDORG00000028055	Dipodomys_ordii
ENSMICP00000038231	ENSMICG00000032523	Microcebus_murinus
ENSLAFP00000005840	ENSLAFG00000006953	Loxodonta_africana
ENSETEP00000011204	ENSETEG00000013813	Echinops_telfairi
ENSDNOP00000009446	ENSDNOG00000012177	Dasypus_novemcinctus
ENSCHOP00000004092	ENSCHOG00000004626	Choloepus_hoffmanni
ENSOANP00000015278	ENSOANG00000009620	Ornithorhynchus_anatinus
ENSXETP00000020961	ENSXETG00000012093	Xenopus_tropicalis
ENSLACP00000019980	ENSLACG00000017562	Latimeria_chalumnae
ENSAMXP00005011317	ENSAMXG00005006236	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000044872	ENSAMXG00000032466	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000036784	ENSPNAG00000027931	Pygocentrus_nattereri
ENSEEEP00000036753	ENSEEEG00000017445	Electrophorus_electricus
ENSIPUP00000029740	ENSIPUG00000020102	Ictalurus_punctatus
ENSDARP00000102085	ENSDARG00000080006	Danio_rerio
ENSCHAP00000022258	ENSCHAG00000011115	Clupea_harengus
ENSCHAP00000028368	ENSCHAG00000013690	Clupea_harengus
ENSDCDP00000049756	ENSDCDG00000030491	Denticeps_clupeoides
ENSXMAP00000009469	ENSXMAG00000009444	Xiphophorus_maculatus
ENSXCOP00000014872	ENSXCOG00000011272	Xiphophorus_couchianus
ENSGAFP00000025225	ENSGAFG00000017033	Gambusia_affinis
ENSPMEP00000001662	ENSPMEG00000002619	Poecilia_mexicana
ENSPFOP00000009231	ENSPFOG00000009218	Poecilia_formosa
ENSPREP00000034090	ENSPREG00000023087	Poecilia_reticulata
ENSPLAP00000026530	ENSPLAG00000014402	Poecilia_latipinna
ENSFHEP00000025401	ENSFHEG00000007611	Fundulus_heteroclitus
ENSCVAP00000018070	ENSCVAG00000021249	Cyprinodon_variegatus
ENSKMAP00000006498	ENSKMAG00000004938	Kryptolebias_marmoratus
ENSOMEP00000000545	ENSOMEG00000001436	Oryzias_melastigma
ENSORLP00020028008	ENSORLG00020011253	Oryzias_latipes_ASM223471v1
ENSGWIP00000003449	ENSGWIG00000001892	Gouania_willdenowi
ENSMZEP00005020085	ENSMZEG00005015077	Maylandia_zebra
ENSACLP00000040440	ENSACLG00000027232	Astatotilapia_calliptera
ENSPNYP00000011176	ENSPNYG00000008486	Pundamilia_nyererei
ENSNBRP00000015819	ENSNBRG00000012252	Neolamprologus_brichardi
ENSONIP00000007657	ENSONIG00000006079	Oreochromis_niloticus
ENSATEP00000009382	ENSATEG00000006603	Anabas_testudineus
ENSBSLP00000024265	ENSBSLG00000012348	Betta_splendens
ENSMALP00000029052	ENSMALG00000020103	Monopterus_albus
ENSAOCP00000023248	ENSAOCG00000009204	Amphiprion_ocellaris
ENSAOCP00000027039	ENSAOCG00000002058	Amphiprion_ocellaris
ENSAPEP00000013744	ENSAPEG00000009804	Amphiprion_percula
ENSAPOP00000028730	ENSAPOG00000014143	Acanthochromis_polyacanthus
ENSSPAP00000027011	ENSSPAG00000020377	Stegastes_partitus
ENSACIP00000000790	ENSACIG00000000678	Amphilophus_citrinellus
ENSMAMP00000032421	ENSMAMG00000021809	Mastacembelus_armatus
ENSSDUP00000000855	ENSSDUG00000000712	Seriola_dumerili
ENSSLDP00000027591	ENSSLDG00000021402	Seriola_lalandi_dorsalis
ENSLCAP00010019310	ENSLCAG00010009109	Lates_calcarifer
ENSLCRP00005047264	ENSLCRG00005017916	Larimichthys_crocea
ENSLBEP00000036696	ENSLBEG00000027446	Labrus_bergylta
ENSCGOP00000025580	ENSCGOG00000012081	Cottoperca_gobio
ENSGACP00000020684	ENSGACG00000015676	Gasterosteus_aculeatus
ENSCSEP00000014766	ENSCSEG00000009499	Cynoglossus_semilaevis
ENSPMGP00000002364	ENSPMGG00000002083	Periophthalmus_magnuspinnatus
ENSHBUP00000015300	ENSHBUG00000017211	Haplochromis_burtoni
ENSORLP00015027338	ENSORLG00015009363	Oryzias_latipes_ASM223469v1
ENSHCOP00000018006	ENSHCOG00000002229	Hippocampus_comes
ENSTRUP00000044625	ENSTRUG00000017412	Takifugu_rubripes
ENSTNIP00000012238	ENSTNIG00000009370	Tetraodon_nigroviridis
ENSMMOP00000022479	ENSMMOG00000017081	Mola_mola
ENSPRNP00000025591	ENSPRNG00000012959	Parambassis_ranga
ENSACLP00000038717	ENSACLG00000026128	Astatotilapia_calliptera
ENSORLP00000039621	ENSORLG00000007045	Oryzias_latipes_ASM223467v1
ENSSMAP00000035050	ENSSMAG00000021417	Scophthalmus_maximus
ENSGMOP00000001747	ENSGMOG00000001661	Gadus_morhua
ENSHHUP00000009968	ENSHHUG00000006069	Hucho_hucho
ENSHHUP00000046566	ENSHHUG00000028339	Hucho_hucho
ENSELUP00000030637	ENSELUG00000007934	Esox_lucius
ENSSFOP00015021863	ENSSFOG00015014085	Scleropages_formosus
ENSPKIP00000005795	ENSPKIG00000022333	Paramormyrops_kingsleyae
ENSPKIP00000039166	ENSPKIG00000016631	Paramormyrops_kingsleyae
ENSLOCP00000004254	ENSLOCG00000003585	Lepisosteus_oculatus
ENSECRP00000019166	ENSECRG00000012808	Erpetoichthys_calabaricus
ENSCMIP00000035118	ENSCMIG00000014883	Callorhinchus_milii
ENSEBUP00000017412	ENSEBUG00000010880	Eptatretus_burgeri
ENSCINP00000010397	ENSCING00000005047	Ciona_intestinalis
ENSCSAVP00000003682	ENSCSAVG00000002187	Ciona_savignyi
FBpp0074261	FBgn0030850	Drosophila_melanogaster
D2013.10.1	WBGene00006520	Caenorhabditis_elegans_strain_N2
