ENSAHAP00000017795	ENSAHAG00000012617	Apteryx_haastii
ENSDNOP00000026517	ENSDNOG00000033670	Dasypus_novemcinctus
ENSBIXP00000016959	ENSBIXG00000021029	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005023521	ENSBIXG00005007245	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000063850	ENSBTAG00000014930	Bos_taurus
ENSBMUP00000019844	ENSBMUG00000014953	Bos_mutus
ENSBBBP00000000827	ENSBBBG00000009971	Bison_bison_bison
ENSCHIP00000017135	ENSCHIG00000017086	Capra_hircus
ENSOARP00000001649	ENSOARG00000001573	Ovis_aries
ENSTTRP00000007501	ENSTTRG00000007928	Tursiops_truncatus
ENSVPAP00000011635	ENSVPAG00000012516	Vicugna_pacos
ENSECAP00000032779	ENSECAG00000011041	Equus_caballus
ENSEASP00005004887	ENSEASG00005003669	Equus_asinus_asinus
ENSSSCP00000059932	ENSSSCG00000007231	Sus_scrofa_strain_reference
ENSUAMP00000030588	ENSUAMG00000023487	Ursus_americanus
ENSUMAP00000000779	ENSUMAG00000000784	Ursus_maritimus
ENSAMEP00000014400	ENSAMEG00000013663	Ailuropoda_melanoleuca
ENSMPUP00000017786	ENSMPUG00000017896	Mustela_putorius_furo
ENSNVIP00000024641	ENSNVIG00000019082	Neovison_vison
ENSCAFP00000037644	ENSCAFG00000007089	Canis_lupus_familiaris
ENSCAFP00020005186	ENSCAFG00020004259	Canis_lupus_dingo
ENSVVUP00000011530	ENSVVUG00000008432	Vulpes_vulpes
ENSPPRP00000004500	ENSPPRG00000000585	Panthera_pardus
ENSPTIP00000007071	ENSPTIG00000008799	Panthera_tigris_altaica
ENSFCAP00000051751	ENSFCAG00000001899	Felis_catus
ENSPVAP00000005778	ENSPVAG00000006114	Pteropus_vampyrus
ENSLAFP00000001688	ENSLAFG00000002015	Loxodonta_africana
ENSPCAP00000008465	ENSPCAG00000009083	Procavia_capensis
ENSETEP00000012484	ENSETEG00000015397	Echinops_telfairi
ENSVURP00010018330	ENSVURG00010013976	Vombatus_ursinus
ENSVURP00010002560	ENSVURG00010002079	Vombatus_ursinus
ENSPCIP00000010083	ENSPCIG00000008218	Phascolarctos_cinereus
ENSSHAP00000015346	ENSSHAG00000013080	Sarcophilus_harrisii
ENSMODP00000024308	ENSMODG00000019486	Monodelphis_domestica
ENSMEUP00000014075	ENSMEUG00000015420	Notamacropus_eugenii
