ENSLACP00000007661	ENSLACG00000006788	Latimeria_chalumnae
ENSPLAP00000030746	ENSPLAG00000022145	Poecilia_latipinna
ENSPRNP00000052216	ENSPRNG00000024663	Parambassis_ranga
ENSJJAP00000004434	ENSJJAG00000009246	Jaculus_jaculus
ENSMOCP00000005645	ENSMOCG00000005156	Microtus_ochrogaster
ENSNBRP00000016274	ENSNBRG00000012550	Neolamprologus_brichardi
ENSDNOP00000022757	ENSDNOG00000036405	Dasypus_novemcinctus
ENSSDUP00000022236	ENSSDUG00000016170	Seriola_dumerili
ENSMSIP00000036333	ENSMSIG00000030243	Mus_spicilegus
ENSCAFP00000020568	ENSCAFG00000013964	Canis_lupus_familiaris
ENSPPRP00000000787	ENSPPRG00000024595	Panthera_pardus
ENSCAFP00020018787	ENSCAFG00020014931	Canis_lupus_dingo
ENSCHIP00000029808	ENSCHIG00000024782	Capra_hircus
ENSMAUP00000016179	ENSMAUG00000015421	Mesocricetus_auratus
ENSMAMP00000012509	ENSMAMG00000008455	Mastacembelus_armatus
ENSTNIP00000013720	ENSTNIG00000010796	Tetraodon_nigroviridis
ENSECRP00000009283	ENSECRG00000006211	Erpetoichthys_calabaricus
ENSPREP00000008042	ENSPREG00000005491	Poecilia_reticulata
ENSP00000279281	ENSG00000149823	Homo_sapiens
ENSSHAP00000001732	ENSSHAG00000001543	Sarcophilus_harrisii
ENSBSLP00000024090	ENSBSLG00000012095	Betta_splendens
ENSHHUP00000042658	ENSHHUG00000026132	Hucho_hucho
ENSPPAP00000007563	ENSPPAG00000026847	Pan_paniscus
ENSGGOP00000002666	ENSGGOG00000002704	Gorilla_gorilla
ENSLCOP00000003846	ENSLCOG00000002901	Lepidothrix_coronata
