ENSABRP00000009780	ENSABRG00000008765	Anser_brachyrhynchus	ENSABRT00000013966
ENSAPLP00000011808	ENSAPLG00000012057	Anas_platyrhynchos_platyrhynchos
ENSNGAP00000009878	ENSNGAG00000012454	Nannospalax_galili
ENSJJAP00000012057	ENSJJAG00000015215	Jaculus_jaculus
ENSCCNP00000017878	ENSCCNG00000018190	Castor_canadensis
ENSUPAP00010009910	ENSUPAG00010008033	Urocitellus_parryii
ENSSDAP00000017012	ENSSDAG00000015403	Spermophilus_dauricus
ENSSTOP00000004342	ENSSTOG00000004844	Ictidomys_tridecemlineatus
ENSMMMP00000017323	ENSMMMG00000015382	Marmota_marmota_marmota
ENSCLAP00000011948	ENSCLAG00000008245	Chinchilla_lanigera
ENSODEP00000007014	ENSODEG00000005232	Octodon_degus
ENSFDAP00000014475	ENSFDAG00000001721	Fukomys_damarensis
ENSOCUP00000005303	ENSOCUG00000006124	Oryctolagus_cuniculus
ENSOPRP00000003990	ENSOPRG00000004345	Ochotona_princeps
ENSPTRP00000051198	ENSPTRG00000030171	Pan_troglodytes
ENSPPAP00000001018	ENSPPAG00000004181	Pan_paniscus
ENSGGOP00000048622	ENSGGOG00000010331	Gorilla_gorilla
ENSP00000373191	ENSG00000206535	Homo_sapiens
ENSPPYP00000015205	ENSPPYG00000013602	Pongo_abelii
ENSNLEP00000003307	ENSNLEG00000002733	Nomascus_leucogenys
ENSPTEP00000030132	ENSPTEG00000029403	Piliocolobus_tephrosceles
ENSCANP00000022489	ENSCANG00000034668	Colobus_angolensis_palliatus
ENSRROP00000028237	ENSRROG00000037906	Rhinopithecus_roxellana
ENSRBIP00000033101	ENSRBIG00000040317	Rhinopithecus_bieti
ENSMFAP00000003921	ENSMFAG00000001678	Macaca_fascicularis
ENSMMUP00000077847	ENSMMUG00000053804	Macaca_mulatta
ENSMNEP00000026416	ENSMNEG00000036651	Macaca_nemestrina
ENSMLEP00000010618	ENSMLEG00000029502	Mandrillus_leucophaeus
ENSCATP00000032255	ENSCATG00000039201	Cercocebus_atys
ENSCSAP00000002363	ENSCSAG00000006065	Chlorocebus_sabaeus
ENSPANP00000041105	ENSPANG00000033088	Papio_anubis
ENSTGEP00000029200	ENSTGEG00000023494	Theropithecus_gelada
ENSSBOP00000000983	ENSSBOG00000004295	Saimiri_boliviensis_boliviensis
ENSCJAP00000065735	ENSCJAG00000000579	Callithrix_jacchus
ENSCCAP00000026159	ENSCCAG00000030879	Cebus_capucinus_imitator
ENSANAP00000027883	ENSANAG00000031808	Aotus_nancymaae
ENSTSYP00000000848	ENSTSYG00000000919	Carlito_syrichta
ENSPCOP00000016423	ENSPCOG00000019981	Propithecus_coquereli
ENSPSMP00000025276	ENSPSMG00000017771	Prolemur_simus
ENSMICP00000051196	ENSMICG00000049303	Microcebus_murinus
ENSOGAP00000014019	ENSOGAG00000015650	Otolemur_garnettii
ENSTBEP00000006589	ENSTBEG00000007634	Tupaia_belangeri
ENSSARP00000006628	ENSSARG00000007324	Sorex_araneus
ENSEEUP00000011120	ENSEEUG00000012211	Erinaceus_europaeus
ENSECAP00000012509	ENSECAG00000014909	Equus_caballus
ENSSSCP00000012746	ENSSSCG00000011964	Sus_scrofa_strain_reference
ENSVPAP00000004997	ENSVPAG00000005380	Vicugna_pacos
ENSOARP00000019345	ENSOARG00000018021	Ovis_aries
ENSCHIP00000027484	ENSCHIG00000023394	Capra_hircus
ENSCHIP00000016110	ENSCHIG00000016494	Capra_hircus
ENSBIXP00000025839	ENSBIXG00000027949	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005014469	ENSBIXG00005018453	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000012551	ENSBMUG00000009603	Bos_mutus
ENSBTAP00000054216	ENSBTAG00000034442	Bos_taurus
ENSBBBP00000025805	ENSBBBG00000021227	Bison_bison_bison
ENSBIXP00000016447	ENSBIXG00000020631	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005005738	ENSBIXG00005011338	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000061263	ENSBTAG00000053024	Bos_taurus
ENSTTRP00000007754	ENSTTRG00000008194	Tursiops_truncatus
ENSUMAP00000002338	ENSUMAG00000002103	Ursus_maritimus
ENSUAMP00000032876	ENSUAMG00000025062	Ursus_americanus
ENSAMEP00000004148	ENSAMEG00000003936	Ailuropoda_melanoleuca
ENSMPUP00000011370	ENSMPUG00000011460	Mustela_putorius_furo
ENSNVIP00000022017	ENSNVIG00000017190	Neovison_vison
ENSCAFP00020011638	ENSCAFG00020009374	Canis_lupus_dingo
ENSCAFP00000038215	ENSCAFG00000029353	Canis_lupus_familiaris
ENSVVUP00000029627	ENSVVUG00000021670	Vulpes_vulpes
ENSPTIP00000023939	ENSPTIG00000020217	Panthera_tigris_altaica
ENSFCAP00000005497	ENSFCAG00000005919	Felis_catus
ENSPVAP00000009954	ENSPVAG00000010565	Pteropus_vampyrus
ENSMLUP00000021879	ENSMLUG00000004354	Myotis_lucifugus
ENSCHOP00000007954	ENSCHOG00000008993	Choloepus_hoffmanni
ENSETEP00000012205	ENSETEG00000015065	Echinops_telfairi
ENSOANP00000011984	ENSOANG00000007524	Ornithorhynchus_anatinus
ENSGACP00000018415	ENSGACG00000013949	Gasterosteus_aculeatus
